match_id,team,player,player_id,player_link,player_pos_x,player_pos_y,home_formation,away_formation
14025216,home_team,Emiliano Martínez,158263,https://www.sofascore.com/player/emiliano-martinez/158263,5,50,4-2-3-1,3-4-2-1
14025216,home_team,Matty Cash,833956,https://www.sofascore.com/player/matty-cash/833956,20,50,4-2-3-1,3-4-2-1
14025216,home_team,Ezri Konsa,827679,https://www.sofascore.com/player/ezri-konsa/827679,20,50,4-2-3-1,3-4-2-1
14025216,home_team,Victor Lindelöf,143334,https://www.sofascore.com/player/victor-lindelof/143334,20,50,4-2-3-1,3-4-2-1
14025216,home_team,Ian Maatsen,976263,https://www.sofascore.com/player/ian-maatsen/976263,20,50,4-2-3-1,3-4-2-1
14025216,home_team,Boubacar Kamara,826204,https://www.sofascore.com/player/boubacar-kamara/826204,50,50,4-2-3-1,3-4-2-1
14025216,home_team,Amadou Onana,923973,https://www.sofascore.com/player/amadou-onana/923973,50,50,4-2-3-1,3-4-2-1
14025216,home_team,John McGinn,250223,https://www.sofascore.com/player/john-mcginn/250223,50,50,4-2-3-1,3-4-2-1
14025216,home_team,Youri Tielemans,331737,https://www.sofascore.com/player/youri-tielemans/331737,50,50,4-2-3-1,3-4-2-1
14025216,home_team,Morgan Rogers,948261,https://www.sofascore.com/player/morgan-rogers/948261,50,50,4-2-3-1,3-4-2-1
14025216,home_team,Ollie Watkins,555386,https://www.sofascore.com/player/ollie-watkins/555386,85,50,4-2-3-1,3-4-2-1
14025216,home_team,Lucas Digne,96538,https://www.sofascore.com/player/lucas-digne/96538,20,50,4-2-3-1,3-4-2-1
14025216,home_team,Donyell Malen,803039,https://www.sofascore.com/player/donyell-malen/803039,85,50,4-2-3-1,3-4-2-1
14025216,home_team,Emiliano Buendía,783126,https://www.sofascore.com/player/emiliano-buendia/783126,50,50,4-2-3-1,3-4-2-1
14025216,home_team,Evann Guessand,930245,https://www.sofascore.com/player/evann-guessand/930245,85,50,4-2-3-1,3-4-2-1
14025216,home_team,Lamare Bogarde,1089388,https://www.sofascore.com/player/lamare-bogarde/1089388,50,50,4-2-3-1,3-4-2-1
14025216,home_team,Marco Bizot,100390,https://www.sofascore.com/player/marco-bizot/100390,5,50,4-2-3-1,3-4-2-1
14025216,home_team,Leon Routh,1913193,https://www.sofascore.com/player/leon-routh/1913193,20,50,4-2-3-1,3-4-2-1
14025216,home_team,Andrés García,1457536,https://www.sofascore.com/player/andres-garcia/1457536,20,50,4-2-3-1,3-4-2-1
14025216,home_team,George Hemmings,1398204,https://www.sofascore.com/player/george-hemmings/1398204,50,50,4-2-3-1,3-4-2-1
14025216,away_team,Senne Lammens,964753,https://www.sofascore.com/player/senne-lammens/964753,95,50,4-2-3-1,3-4-2-1
14025216,away_team,Leny Yoro,1153315,https://www.sofascore.com/player/leny-yoro/1153315,80,50,4-2-3-1,3-4-2-1
14025216,away_team,Ayden Heaven,1445799,https://www.sofascore.com/player/heaven-ayden/1445799,80,50,4-2-3-1,3-4-2-1
14025216,away_team,Luke Shaw,190839,https://www.sofascore.com/player/luke-shaw/190839,80,50,4-2-3-1,3-4-2-1
14025216,away_team,Diogo Dalot,843200,https://www.sofascore.com/player/diogo-dalot/843200,50,50,4-2-3-1,3-4-2-1
14025216,away_team,Manuel Ugarte,846425,https://www.sofascore.com/player/manuel-ugarte/846425,50,50,4-2-3-1,3-4-2-1
14025216,away_team,Bruno Fernandes,288205,https://www.sofascore.com/player/bruno-fernandes/288205,50,50,4-2-3-1,3-4-2-1
14025216,away_team,Patrick Dorgu,1397168,https://www.sofascore.com/player/dorgu-patrick/1397168,50,50,4-2-3-1,3-4-2-1
14025216,away_team,Mason Mount,836694,https://www.sofascore.com/player/mason-mount/836694,15,50,4-2-3-1,3-4-2-1
14025216,away_team,Matheus Cunha,886363,https://www.sofascore.com/player/matheus-cunha/886363,15,50,4-2-3-1,3-4-2-1
14025216,away_team,Benjamin Šeško,986397,https://www.sofascore.com/player/benjamin-sesko/986397,15,50,4-2-3-1,3-4-2-1
14025216,away_team,Lisandro Martínez,859999,https://www.sofascore.com/player/lisandro-martinez/859999,80,50,4-2-3-1,3-4-2-1
14025216,away_team,Jack Fletcher,1402726,https://www.sofascore.com/player/jack-fletcher/1402726,50,50,4-2-3-1,3-4-2-1
14025216,away_team,Joshua Zirkzee,917007,https://www.sofascore.com/player/joshua-zirkzee/917007,15,50,4-2-3-1,3-4-2-1
14025216,away_team,Shea Lacey,1465865,https://www.sofascore.com/player/shea-lacey/1465865,15,50,4-2-3-1,3-4-2-1
14025216,away_team,Altay Bayındır,815890,https://www.sofascore.com/player/altay-bayindir/815890,95,50,4-2-3-1,3-4-2-1
14025216,away_team,Tom Heaton,18122,https://www.sofascore.com/player/tom-heaton/18122,95,50,4-2-3-1,3-4-2-1
14025216,away_team,Tyler Fredricson,1142182,https://www.sofascore.com/player/tyler-fredricson/1142182,80,50,4-2-3-1,3-4-2-1
14025216,away_team,Tyrell Malacia,825839,https://www.sofascore.com/player/tyrell-malacia/825839,80,50,4-2-3-1,3-4-2-1
14025216,away_team,Bendito Mantato,1545190,https://www.sofascore.com/player/bendito-mantato/1545190,15,50,4-2-3-1,3-4-2-1
