match_id,team,player,player_id,player_link,player_pos_x,player_pos_y,home_formation,away_formation
15171817,home_team,Paul Argney,1426218,https://www.sofascore.com/player/paul-argney/1426218,5,50,4-1-3-2,4-2-3-1
15171817,home_team,Loic Négo,54308,https://www.sofascore.com/player/loic-nego/54308,20,50,4-1-3-2,4-2-3-1
15171817,home_team,Arouna Sangante,1035988,https://www.sofascore.com/player/arouna-sangante/1035988,20,50,4-1-3-2,4-2-3-1
15171817,home_team,Georges Gomis,2198226,https://www.sofascore.com/player/georges-gomis/2198226,20,50,4-1-3-2,4-2-3-1
15171817,home_team,Thomas Delaine,153218,https://www.sofascore.com/player/thomas-delaine/153218,20,50,4-1-3-2,4-2-3-1
15171817,home_team,Daren Nbenbege Mosengo,1895829,https://www.sofascore.com/player/daren-nbenbege-mosengo/1895829,50,50,4-1-3-2,4-2-3-1
15171817,home_team,Godson Kyeremeh,975300,https://www.sofascore.com/player/kyeremeh-godson/975300,50,50,4-1-3-2,4-2-3-1
15171817,home_team,Rassoul Ndiaye,992026,https://www.sofascore.com/player/rassoul-ndiaye/992026,50,50,4-1-3-2,4-2-3-1
15171817,home_team,Issa Soumaré,1001458,https://www.sofascore.com/player/issa-soumare/1001458,50,50,4-1-3-2,4-2-3-1
15171817,home_team,Kenny Quetant,2198657,https://www.sofascore.com/player/kenny-quetant/2198657,85,50,4-1-3-2,4-2-3-1
15171817,home_team,Younes Namli,235538,https://www.sofascore.com/player/younes-namli/235538,85,50,4-1-3-2,4-2-3-1
15171817,home_team,Gautier Lloris,287887,https://www.sofascore.com/player/gautier-lloris/287887,20,50,4-1-3-2,4-2-3-1
15171817,home_team,Yassine Kechta,1000442,https://www.sofascore.com/player/yassine-kechta/1000442,50,50,4-1-3-2,4-2-3-1
15171817,home_team,Simon Ebonog,1490783,https://www.sofascore.com/player/ebonog-simon/1490783,50,50,4-1-3-2,4-2-3-1
15171817,home_team,Enzo Koffi,2277165,https://www.sofascore.com/player/enzo-koffi/2277165,85,50,4-1-3-2,4-2-3-1
15171817,home_team,Noam Obougou Jacquet,1895833,https://www.sofascore.com/player/noam-obougou-jacquet/1895833,85,50,4-1-3-2,4-2-3-1
15171817,home_team,Alex Teixeira,1992481,https://www.sofascore.com/player/alex-teixeira/1992481,5,50,4-1-3-2,4-2-3-1
15171817,home_team,Yanis Monkolot,2420346,https://www.sofascore.com/player/yanis-monkolot/2420346,20,50,4-1-3-2,4-2-3-1
15171817,home_team,Adams Diabaté,2020108,https://www.sofascore.com/player/adams-diabate/2020108,50,50,4-1-3-2,4-2-3-1
15171817,home_team,Felix Mambimbi,910076,https://www.sofascore.com/player/felix-mambimbi/910076,85,50,4-1-3-2,4-2-3-1
15171817,away_team,Alexis Sauvage,207666,https://www.sofascore.com/player/alexis-sauvage/207666,95,50,4-1-3-2,4-2-3-1
15171817,away_team,Amine Chabane,1862434,https://www.sofascore.com/player/amine-chabane/1862434,80,50,4-1-3-2,4-2-3-1
15171817,away_team,Siaka Bakayoko,1550065,https://www.sofascore.com/player/siaka-bakayoko/1550065,80,50,4-1-3-2,4-2-3-1
15171817,away_team,Kylian Kaiboue,940992,https://www.sofascore.com/player/kylian-kaiboue/940992,80,50,4-1-3-2,4-2-3-1
15171817,away_team,Coleen Louis,1605268,https://www.sofascore.com/player/louis-coleen/1605268,80,50,4-1-3-2,4-2-3-1
15171817,away_team,Ibrahim Fofana,1392802,https://www.sofascore.com/player/fofana-ibrahim/1392802,50,50,4-1-3-2,4-2-3-1
15171817,away_team,Joseph N'Duquidi,1392812,https://www.sofascore.com/player/nduquidi-joseph/1392812,50,50,4-1-3-2,4-2-3-1
15171817,away_team,Antoine Leautey,867455,https://www.sofascore.com/player/antoine-leautey/867455,50,50,4-1-3-2,4-2-3-1
15171817,away_team,Oscar Aïssat,2019643,https://www.sofascore.com/player/oscar-aissat/2019643,50,50,4-1-3-2,4-2-3-1
15171817,away_team,Ilyes Hamache,1130984,https://www.sofascore.com/player/ilyes-hamache/1130984,50,50,4-1-3-2,4-2-3-1
15171817,away_team,Yvan Ikia Dimi,1409317,https://www.sofascore.com/player/ikia-dimi-yvan/1409317,15,50,4-1-3-2,4-2-3-1
15171817,away_team,Ilies Abdelkrim,2019640,https://www.sofascore.com/player/ilies-abdelkrim/2019640,50,50,4-1-3-2,4-2-3-1
15171817,away_team,Nordine Kandil,1137670,https://www.sofascore.com/player/nordine-kandil/1137670,15,50,4-1-3-2,4-2-3-1
15171817,away_team,Yanis Rafii,2049513,https://www.sofascore.com/player/yanis-rafii/2049513,15,50,4-1-3-2,4-2-3-1
15171817,away_team,Aly Traore,2302552,https://www.sofascore.com/player/aly-traore/2302552,15,50,4-1-3-2,4-2-3-1
15171817,away_team,Lou Alexandre,2418246,https://www.sofascore.com/player/lou-alexandre/2418246,95,50,4-1-3-2,4-2-3-1
15171817,away_team,Nathan Talbot,1606628,https://www.sofascore.com/player/nathan-talbot/1606628,80,50,4-1-3-2,4-2-3-1
15171817,away_team,Alfoussen Dramé,2361808,https://www.sofascore.com/player/alfoussen-drame/2361808,80,50,4-1-3-2,4-2-3-1
15171817,away_team,Ilan Daf,2147808,https://www.sofascore.com/player/ilan-daf/2147808,50,50,4-1-3-2,4-2-3-1
15171817,away_team,Peterson Paul,2407551,https://www.sofascore.com/player/peterson-paul/2407551,15,50,4-1-3-2,4-2-3-1
