match_id,player_id,player_name,player_link,team,Rating,Goals,Expected_goals_xG,Total_shots,Shots_on_target,Shots_off_target,Blocked_shots,Key_passes,Crosses_accurate,Crosses_total,Accurate_passes,Total_passes,Pass_accuracy_pct,Passes_into_final_third,Passes_in_opposition_half,Long_balls_accurate,Long_balls_total,Dribbles_successful,Dribbles_attempted,Duels_won,Duels_lost,Ground_duels_won,Ground_duels_lost,Aerial_duels_won,Aerial_duels_lost,Tackles_total,Tackles_won,Interceptions,Clearances,Blocks,Fouls_committed,Was_fouled,Assists,Big_chances_created,Big_chances_missed,Touches,Possession_lost,Minutes_played,Saves,Punches,Runs_out,Goals_conceded
14025216,158263,Emiliano Martínez,https://www.sofascore.com/player/emiliano-martinez/158263,home,6.6,0,,0,0,0,0,0,0,0,30,49,61.2,0,5,8,27,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,69,0,90,5,1,0,0
14025216,833956,Matty Cash,https://www.sofascore.com/player/matty-cash/833956,home,5.8,0,0.067,1,0,0,1,0,0,1,25,30,83.3,0,9,1,5,0,0,1,5,0,0,0,2,1,0,1,1,1,1,0,0,0,0,48,0,90,0,0,0,0
14025216,827679,Ezri Konsa,https://www.sofascore.com/player/ezri-konsa/827679,home,6.4,0,,0,0,0,0,0,0,0,30,34,88.2,0,6,0,0,0,0,0,2,0,0,0,1,0,0,1,4,1,1,0,0,0,0,44,0,90,0,0,0,0
14025216,143334,Victor Lindelöf,https://www.sofascore.com/player/victor-lindelof/143334,home,6.4,0,,0,0,0,0,0,0,0,47,51,92.2,0,2,2,5,0,0,1,3,0,0,0,1,1,1,2,4,0,1,0,0,0,0,63,0,90,0,0,0,0
14025216,976263,Ian Maatsen,https://www.sofascore.com/player/ian-maatsen/976263,home,6.7,0,0.027,1,0,1,0,2,0,0,26,31,83.9,0,6,2,4,0,0,6,7,0,2,0,0,3,2,1,4,0,1,2,0,1,0,56,0,75,0,0,0,0
14025216,826204,Boubacar Kamara,https://www.sofascore.com/player/boubacar-kamara/826204,home,6.9,0,,0,0,0,0,0,0,0,27,29,93.1,0,12,1,2,0,0,6,9,0,3,1,0,3,0,0,2,0,2,2,0,0,0,44,0,88,0,0,0,0
14025216,923973,Amadou Onana,https://www.sofascore.com/player/amadou-onana/923973,home,7.5,0,,0,0,0,0,1,0,0,27,30,90.0,0,6,0,0,0,0,10,3,0,0,5,1,3,3,1,4,1,1,1,0,0,0,47,0,84,0,0,0,0
14025216,250223,John McGinn,https://www.sofascore.com/player/john-mcginn/250223,home,6.6,0,0.1098,0,1,0,0,3,0,3,20,28,71.4,0,9,1,1,0,0,3,8,0,0,0,0,1,1,0,0,0,1,1,1,0,0,47,0,84,0,0,0,0
14025216,331737,Youri Tielemans,https://www.sofascore.com/player/youri-tielemans/331737,home,7.0,0,0.0276,1,0,1,0,2,1,3,19,27,70.4,0,7,1,1,0,0,11,7,0,2,3,3,4,1,0,0,0,1,4,0,0,0,51,0,90,0,0,0,0
14025216,948261,Morgan Rogers,https://www.sofascore.com/player/morgan-rogers/948261,home,8.7,2,1.177,4,3,1,3,0,0,0,13,18,72.2,0,5,0,1,0,0,1,3,0,0,0,2,0,0,1,1,0,0,1,0,0,1,33,0,90,0,0,0,0
14025216,555386,Ollie Watkins,https://www.sofascore.com/player/ollie-watkins/555386,home,6.4,0,0.1531,1,0,0,1,1,0,0,6,9,66.7,0,5,0,1,0,0,1,5,0,0,1,2,0,0,0,0,0,0,0,1,0,1,19,0,75,0,0,0,0
