match_id,player_id,player_name,player_link,team,Rating,Goals,Expected_goals_xG,Total_shots,Shots_on_target,Shots_off_target,Blocked_shots,Key_passes,Crosses_accurate,Crosses_total,Accurate_passes,Total_passes,Pass_accuracy_pct,Passes_into_final_third,Passes_in_opposition_half,Long_balls_accurate,Long_balls_total,Dribbles_successful,Dribbles_attempted,Duels_won,Duels_lost,Ground_duels_won,Ground_duels_lost,Aerial_duels_won,Aerial_duels_lost,Tackles_total,Tackles_won,Interceptions,Clearances,Blocks,Fouls_committed,Was_fouled,Assists,Big_chances_created,Big_chances_missed,Touches,Possession_lost,Minutes_played,Saves,Punches,Runs_out,Goals_conceded
15171803,1983759,Arthur Mazuy,https://www.sofascore.com/player/arthur-mazuy/1983759,home,5.4,0,,0,0,0,0,0,0,0,20,24,83.3,0,1,5,9,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,38,0,90,3,1,0,0
15171803,1082542,Andy Pembélé,https://www.sofascore.com/player/andy-pembele/1082542,home,5.1,0,,0,0,0,0,0,0,3,16,19,84.2,0,4,0,0,0,0,5,8,0,4,0,0,3,1,0,3,0,1,2,0,0,0,41,0,90,0,0,0,0
15171803,1912467,Mohamed Sylla,https://www.sofascore.com/player/mohamed-sylla/1912467,home,5.3,0,,0,0,0,0,1,1,1,23,29,79.3,0,4,4,5,0,0,1,2,0,0,0,1,0,0,0,4,2,0,0,0,0,0,41,0,76,0,0,0,0
15171803,221730,Quentin Lacour,https://www.sofascore.com/player/quentin-lacour/221730,home,5.4,0,,0,0,0,0,0,0,0,30,32,93.8,0,2,1,2,0,0,2,1,0,0,1,0,0,0,0,6,0,1,1,0,0,0,42,0,90,0,0,0,0
15171803,921156,Nathan Vitré,https://www.sofascore.com/player/nathan-vitre/921156,home,5.4,0,,0,0,0,0,0,0,0,25,28,89.3,0,2,2,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,32,0,90,0,0,0,0
15171803,2255696,Cheikh Koité,https://www.sofascore.com/player/cheikh-koite/2255696,home,5.3,0,,0,0,0,0,0,0,2,6,10,60.0,0,1,0,1,0,0,2,6,0,2,0,1,2,1,1,4,0,0,0,0,0,0,38,0,86,0,0,0,0
15171803,1121330,Mathéo Bodmer,https://www.sofascore.com/player/matheo-bodmer/1121330,home,6.0,0,,0,0,0,0,0,0,0,32,35,91.4,0,2,0,0,0,0,2,4,0,2,0,0,1,1,4,0,0,1,0,0,0,0,43,0,90,0,0,0,0
15171803,1528106,Rayan Slimani,https://www.sofascore.com/player/rayan-slimani/1528106,home,6.1,0,,0,0,0,0,0,0,0,16,19,84.2,0,4,2,3,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,28,0,63,0,0,0,0
15171803,1397900,Jules Meyer,https://www.sofascore.com/player/jules-meyer/1397900,home,6.1,0,,1,0,1,0,0,0,0,25,30,83.3,0,5,2,3,0,0,2,4,0,0,0,1,0,0,0,0,0,3,2,0,0,0,36,0,75,0,0,0,0
15171803,1130987,Sidi Cissé,https://www.sofascore.com/player/sidi-cisse/1130987,home,6.0,0,,4,0,3,1,0,0,0,10,11,90.9,0,1,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,3,1,0,0,1,27,0,90,0,0,0,0
15171803,1823075,Mohamed Amine Boumaaoui,https://www.sofascore.com/player/boumaaoui-mohamed-amine/1823075,home,7.2,0,,1,0,1,0,2,0,0,8,13,61.5,0,4,0,0,0,0,7,2,0,0,3,2,1,1,0,0,0,0,3,0,1,0,22,0,85,0,0,0,0
15171803,996648,Saikou Touray,https://www.sofascore.com/player/touray-saikou/996648,home,6.2,0,,0,0,0,0,0,0,0,16,18,88.9,0,3,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,0,27,0,0,0,0
