match_id,minute,momentum_value,dominant_team,abs_value
15184397,1.0,-6,away,6
15184397,2.0,-24,away,24
15184397,3.0,-14,away,14
15184397,4.0,-2,away,2
15184397,5.0,6,home,6
15184397,6.0,10,home,10
15184397,7.0,34,home,34
15184397,8.0,86,home,86
15184397,9.0,42,home,42
15184397,10.0,33,home,33
15184397,11.0,32,home,32
15184397,12.0,54,home,54
15184397,13.0,26,home,26
15184397,14.0,34,home,34
15184397,15.0,40,home,40
15184397,16.0,26,home,26
15184397,17.0,32,home,32
15184397,18.0,77,home,77
15184397,19.0,59,home,59
15184397,20.0,37,home,37
15184397,21.0,25,home,25
15184397,22.0,5,home,5
15184397,23.0,25,home,25
15184397,24.0,37,home,37
15184397,25.0,40,home,40
15184397,26.0,30,home,30
15184397,27.0,84,home,84
15184397,28.0,50,home,50
15184397,29.0,2,home,2
15184397,30.0,8,home,8
15184397,31.0,19,home,19
15184397,32.0,7,home,7
15184397,33.0,4,home,4
15184397,34.0,5,home,5
15184397,35.0,3,home,3
15184397,36.0,28,home,28
15184397,37.0,47,home,47
15184397,38.0,77,home,77
15184397,39.0,58,home,58
15184397,40.0,83,home,83
15184397,41.0,60,home,60
15184397,42.0,52,home,52
15184397,43.0,29,home,29
15184397,44.0,45,home,45
15184397,45.0,24,home,24
15184397,45.5,32,home,32
15184397,46.0,1,home,1
15184397,47.0,-7,away,7
15184397,48.0,-2,away,2
15184397,49.0,36,home,36
15184397,50.0,32,home,32
15184397,51.0,50,home,50
15184397,52.0,94,home,94
15184397,53.0,61,home,61
15184397,54.0,40,home,40
15184397,55.0,59,home,59
15184397,56.0,40,home,40
15184397,57.0,26,home,26
15184397,58.0,43,home,43
15184397,59.0,50,home,50
15184397,60.0,77,home,77
15184397,61.0,51,home,51
15184397,62.0,37,home,37
15184397,63.0,74,home,74
15184397,64.0,57,home,57
15184397,65.0,37,home,37
15184397,66.0,56,home,56
15184397,67.0,45,home,45
15184397,68.0,51,home,51
15184397,69.0,36,home,36
15184397,70.0,33,home,33
15184397,71.0,24,home,24
15184397,72.0,81,home,81
15184397,73.0,56,home,56
15184397,74.0,67,home,67
15184397,75.0,57,home,57
15184397,76.0,53,home,53
15184397,77.0,33,home,33
15184397,78.0,48,home,48
15184397,79.0,33,home,33
15184397,80.0,44,home,44
15184397,81.0,7,home,7
15184397,82.0,10,home,10
15184397,83.0,11,home,11
15184397,84.0,-17,away,17
15184397,85.0,60,home,60
15184397,86.0,34,home,34
15184397,87.0,11,home,11
15184397,88.0,5,home,5
15184397,89.0,100,home,100
15184397,90.0,92,home,92
15184397,90.5,-18,away,18
