match_id,player_id,player_name,player_link,team,Rating,Goals,Expected_goals_xG,Total_shots,Shots_on_target,Shots_off_target,Blocked_shots,Key_passes,Crosses_accurate,Crosses_total,Accurate_passes,Total_passes,Pass_accuracy_pct,Passes_into_final_third,Passes_in_opposition_half,Long_balls_accurate,Long_balls_total,Dribbles_successful,Dribbles_attempted,Duels_won,Duels_lost,Ground_duels_won,Ground_duels_lost,Aerial_duels_won,Aerial_duels_lost,Tackles_total,Tackles_won,Interceptions,Clearances,Blocks,Fouls_committed,Was_fouled,Assists,Big_chances_created,Big_chances_missed,Touches,Possession_lost,Minutes_played,Saves,Punches,Runs_out,Goals_conceded
15171817,1426218,Paul Argney,https://www.sofascore.com/player/paul-argney/1426218,home,6.7,0,,0,0,0,0,0,0,0,24,25,96.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,90,2,0,0,0
15171817,54308,Loic Négo,https://www.sofascore.com/player/loic-nego/54308,home,6.3,0,,0,0,0,0,0,1,5,38,49,77.6,0,23,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,90,0,0,0,0
15171817,1035988,Arouna Sangante,https://www.sofascore.com/player/arouna-sangante/1035988,home,7.0,0,,2,0,1,1,0,0,0,72,85,84.7,0,37,6,10,0,0,7,5,0,0,6,3,0,0,1,2,0,2,1,0,0,0,94,0,90,0,0,0,0
15171817,2198226,Georges Gomis,https://www.sofascore.com/player/georges-gomis/2198226,home,6.2,0,,0,0,0,0,0,0,0,51,57,89.5,0,22,7,10,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,58,0,45,0,0,0,0
15171817,153218,Thomas Delaine,https://www.sofascore.com/player/thomas-delaine/153218,home,6.5,0,,0,0,0,0,1,1,3,28,32,87.5,0,10,1,3,0,0,4,1,0,0,0,0,3,2,0,0,0,1,1,0,0,0,47,0,45,0,0,0,0
15171817,1895829,Daren Nbenbege Mosengo,https://www.sofascore.com/player/daren-nbenbege-mosengo/1895829,home,6.5,0,,0,0,0,0,0,0,0,21,24,87.5,0,10,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,45,0,0,0,0
15171817,975300,Godson Kyeremeh,https://www.sofascore.com/player/kyeremeh-godson/975300,home,6.0,0,,2,0,1,1,1,1,3,4,11,36.4,0,3,0,1,0,0,1,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,21,0,45,0,0,0,0
15171817,992026,Rassoul Ndiaye,https://www.sofascore.com/player/rassoul-ndiaye/992026,home,6.3,0,,3,0,3,0,2,1,5,36,42,85.7,0,29,2,2,0,0,1,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,59,0,90,0,0,0,0
15171817,1001458,Issa Soumaré,https://www.sofascore.com/player/issa-soumare/1001458,home,6.4,0,,3,1,2,1,2,1,5,30,36,83.3,0,25,0,1,0,0,6,8,0,1,4,2,0,0,0,0,0,4,1,0,1,0,56,0,90,0,0,0,0
15171817,2198657,Kenny Quetant,https://www.sofascore.com/player/kenny-quetant/2198657,home,6.5,0,,1,1,0,1,2,0,0,9,11,81.8,0,5,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,21,0,90,0,0,0,0
15171817,235538,Younes Namli,https://www.sofascore.com/player/younes-namli/235538,home,6.8,0,,2,0,1,1,2,0,6,23,28,82.1,0,17,1,2,0,0,5,6,0,0,0,1,4,2,1,0,0,3,0,0,0,0,53,0,78,0,0,0,0
15171817,287887,Gautier Lloris,https://www.sofascore.com/player/gautier-lloris/287887,home,7.6,0,,0,0,0,0,1,0,0,46,49,93.9,0,29,2,3,0,0,6,1,0,0,4,0,1,0,0,3,0,1,1,0,0,0,55,0,45,0,0,0,0
15171817,1000442,Yassine Kechta,https://www.sofascore.com/player/yassine-kechta/1000442,home,7.0,0,,3,0,2,1,3,1,1,20,23,87.0,0,16,2,3,0,0,3,4,0,0,0,0,3,3,0,0,0,0,0,0,0,2,34,0,45,0,0,0,0
15171817,1490783,Simon Ebonog,https://www.sofascore.com/player/ebonog-simon/1490783,home,6.3,0,,2,0,1,1,1,0,1,35,35,100.0,0,21,0,0,0,0,0,4,0,1,0,2,0,0,3,0,0,0,0,0,0,0,44,0,45,0,0,0,0
