match_id,player_id,player_name,player_link,team,Rating,Goals,Expected_goals_xG,Total_shots,Shots_on_target,Shots_off_target,Blocked_shots,Key_passes,Crosses_accurate,Crosses_total,Accurate_passes,Total_passes,Pass_accuracy_pct,Passes_into_final_third,Passes_in_opposition_half,Long_balls_accurate,Long_balls_total,Dribbles_successful,Dribbles_attempted,Duels_won,Duels_lost,Ground_duels_won,Ground_duels_lost,Aerial_duels_won,Aerial_duels_lost,Tackles_total,Tackles_won,Interceptions,Clearances,Blocks,Fouls_committed,Was_fouled,Assists,Big_chances_created,Big_chances_missed,Touches,Possession_lost,Minutes_played,Saves,Punches,Runs_out,Goals_conceded
14083180,797291,Unai Simón,https://www.sofascore.com/player/unai-simon/797291,home,7.4,0,,0,0,0,0,0,0,0,25,27,92.6,0,5,9,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,90,3,0,0,0
14083180,866810,Andoni Gorosabel,https://www.sofascore.com/player/andoni-gorosabel/866810,home,6.2,0,0.1777,0,1,0,0,1,1,5,38,42,90.5,0,24,0,1,0,0,3,2,0,0,0,0,0,0,1,2,0,1,2,0,0,0,62,0,76,0,0,0,0
14083180,801837,Íñigo Lekue,https://www.sofascore.com/player/inigo-lekue/801837,home,6.0,0,,0,0,0,0,0,0,0,55,64,85.9,0,21,5,11,0,0,2,6,0,0,0,3,1,0,1,6,0,1,0,0,0,0,81,0,90,0,0,0,0
14083180,959872,Aitor Paredes,https://www.sofascore.com/player/aitor-paredes/959872,home,6.8,0,,0,0,0,0,1,0,0,58,66,87.9,0,28,2,6,0,0,5,2,0,0,3,2,1,0,2,7,0,0,1,0,0,0,79,0,90,0,0,0,0
14083180,1398511,Adama Boiro,https://www.sofascore.com/player/adama-boiro/1398511,home,5.2,0,,0,0,0,0,0,0,1,35,41,85.4,0,22,0,1,0,0,1,9,0,3,0,3,1,1,2,3,0,0,0,0,0,0,60,0,76,0,0,0,0
14083180,96365,Iñigo Ruiz de Galarreta,https://www.sofascore.com/player/inigo-ruiz-de-galarreta/96365,home,6.0,0,0.0333,1,0,1,0,0,0,1,25,34,73.5,0,14,2,7,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,57,0,0,0,0
14083180,1495844,Mikel Jauregizar,https://www.sofascore.com/player/mikel-jauregizar/1495844,home,6.8,0,0.0955,1,0,0,1,1,0,5,47,59,79.7,0,33,0,2,0,0,4,4,0,0,0,3,3,2,2,1,1,1,1,0,0,0,78,0,90,0,0,0,0
14083180,592012,Álex Berenguer,https://www.sofascore.com/player/alex-berenguer/592012,home,8.0,1,0.606,1,3,0,1,2,1,10,41,50,82.0,0,35,1,1,0,0,5,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,76,0,90,0,0,0,0
14083180,966801,Oihan Sancet,https://www.sofascore.com/player/oihan-sancet/966801,home,6.3,0,0.2578,2,0,1,1,0,0,0,36,44,81.8,0,29,1,3,0,0,4,8,0,0,2,0,0,0,0,1,0,4,2,0,0,0,59,0,90,0,0,0,0
14083180,1085400,Nico Williams,https://www.sofascore.com/player/nico-williams/1085400,home,6.3,0,0.0182,0,1,0,0,2,1,4,19,21,90.5,0,13,0,0,0,0,3,7,0,0,0,0,2,0,1,0,0,2,1,0,1,0,41,0,57,0,0,0,0
