match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
15171806,home_team,Evan Diamalunda,1974209,https://www.sofascore.com/player/evan-diamalunda/1974209,0,0,,,,,,,D,
15171806,away_team,Lukáš Hrádecký,15219,https://www.sofascore.com/player/lukas-hradecky/15219,0,0,,20/23 (87%),,,,90',G,7.4
15171806,away_team,Christian Mawissa,1407848,https://www.sofascore.com/player/christian-mawissa/1407848,0,0,4 (4),24/27 (89%),10 (7),,1 (0),65',D,7.1
15171806,away_team,Thilo Kehrer,281277,https://www.sofascore.com/player/thilo-kehrer/281277,0,0,3 (2),74/79 (94%),13 (9),,10 (6),90',D,7.3
15171806,away_team,Mohammed Salisu,946158,https://www.sofascore.com/player/mohammed-salisu/946158,0,0,1 (0),61/73 (84%),7 (5),,4 (3),90',D,7.2
15171806,away_team,Caio Henrique,845170,https://www.sofascore.com/player/caio-henrique/845170,0,0,3 (1),60/70 (86%),9 (4),2 (0),,90',D,7.5
15171806,away_team,Takumi Minamino,155818,https://www.sofascore.com/player/takumi-minamino/155818,0,0,,13/14 (93%),1 (0),,,36',M,6.4
15171806,away_team,Denis Zakaria,770677,https://www.sofascore.com/player/denis-zakaria/770677,0,0,3 (2),56/61 (92%),11 (8),,3 (3),90',M,7.3
15171806,away_team,Maghnes Akliouche,1130939,https://www.sofascore.com/player/maghnes-akliouche/1130939,0,1,1 (1),42/52 (81%),6 (1),1 (0),,90',M,7.3
15171806,away_team,Aleksandr Golovin,318963,https://www.sofascore.com/player/aleksandr-golovin/318963,0,0,3 (2),43/50 (86%),9 (5),1 (0),1 (0),65',M,6.4
15171806,away_team,Folarin Balogun,934237,https://www.sofascore.com/player/folarin-balogun/934237,0,0,,5/8 (62%),11 (4),,2 (1),90',M,6.0
15171806,away_team,Mika Biereth,1083007,https://www.sofascore.com/player/mika-biereth/1083007,2,0,,16/19 (84%),7 (1),3 (0),,84',F,8.4
15171806,away_team,Mamadou Coulibaly,1410148,https://www.sofascore.com/player/mamadou-coulibaly/1410148,0,1,4 (1),35/42 (83%),12 (6),1 (0),,54',M,7.7
15171806,away_team,Kassoum Ouattara,1397558,https://www.sofascore.com/player/ouattara-kassoum/1397558,0,0,,12/15 (80%),2 (1),,,25',D,6.9
15171806,away_team,Stanis Idumbo Muzambo,1149152,https://www.sofascore.com/player/stanis-idumbo-muzambo/1149152,0,0,,11/13 (85%),7 (4),,,25',M,6.6
15171806,away_team,George Ilenikhena,1462434,https://www.sofascore.com/player/george-ilenikhena/1462434,0,0,,,2 (0),,1 (0),11',F,6.3
15171806,away_team,Yann Lienard,1136884,https://www.sofascore.com/player/yann-lienard/1136884,0,0,,,,,,,G,
15171806,away_team,Aladji Bamba,1868591,https://www.sofascore.com/player/aladji-bamba/1868591,0,0,,,,,,,M,
15171806,away_team,Ilane Toure,1925480,https://www.sofascore.com/player/ilane-toure/1925480,0,0,,,,,,,M,
15171806,away_team,Pape Cabral,1606641,https://www.sofascore.com/player/pape-cabral/1606641,0,0,,,,,,,M,
15171806,away_team,Paris Brunner,1403216,https://www.sofascore.com/player/paris-brunner/1403216,0,0,,,,,,,F,
