match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
14083183,home_team,Iñaki Peña,794949,https://www.sofascore.com/player/inaki-pena/794949,0,0,,27/45 (60%),,,,90',G,9.3
14083183,home_team,John Nwankwo,1094758,https://www.sofascore.com/player/john-nwankwo/1094758,0,0,,21/23 (91%),3 (1),,2 (1),90',D,6.9
14083183,home_team,David Affengruber,988672,https://www.sofascore.com/player/david-affengruber/988672,0,0,,20/25 (80%),2 (2),,,90',D,6.8
14083183,home_team,Pedro Bigas,141832,https://www.sofascore.com/player/pedro-bigas/141832,0,1,,38/49 (78%),4 (3),,2 (2),80',D,8.2
14083183,home_team,Hector Fort,1402908,https://www.sofascore.com/player/fort-hector/1402908,1,0,1 (0),,3 (3),,,12',M,8.1
14083183,home_team,Alvaro Núñez,1012410,https://www.sofascore.com/player/nunez-alvaro/1012410,0,0,1 (0),26/31 (84%),9 (2),2 (0),4 (1),90',M,7.2
14083183,home_team,Marc Aguado,1014595,https://www.sofascore.com/player/marc-aguado/1014595,0,0,2 (1),15/19 (79%),4 (3),,1 (1),80',M,7.0
14083183,home_team,Aleix Febas,286167,https://www.sofascore.com/player/aleix-febas/286167,0,0,1 (1),35/37 (95%),12 (7),1 (0),,90',M,7.2
14083183,home_team,Germán Valera,962710,https://www.sofascore.com/player/german-valera/962710,1,0,1 (1),25/31 (81%),12 (5),,,90',M,7.9
14083183,home_team,Álvaro Rodriguez,1154587,https://www.sofascore.com/player/alvaro-rodriguez/1154587,1,2,1 (0),15/22 (68%),20 (11),,10 (6),80',F,9.0
14083183,home_team,Rafa Mir,825754,https://www.sofascore.com/player/rafa-mir/825754,0,0,,14/18 (78%),8 (2),,4 (2),89',F,6.2
14083183,home_team,Martim Neto,1100646,https://www.sofascore.com/player/neto-martim/1100646,1,0,4 (2),23/27 (85%),9 (5),1 (0),1 (0),78',M,8.1
14083183,home_team,Léo Pétrot,827504,https://www.sofascore.com/player/leo-petrot/827504,0,0,,6/6 (100%),,,,10',D,6.7
