match_id,minute,momentum_value,dominant_team,abs_value
14083183,1.0,6,home,6
14083183,2.0,13,home,13
14083183,3.0,5,home,5
14083183,4.0,4,home,4
14083183,5.0,3,home,3
14083183,6.0,-15,away,15
14083183,7.0,45,home,45
14083183,8.0,23,home,23
14083183,9.0,14,home,14
14083183,10.0,-61,away,61
14083183,11.0,-48,away,48
14083183,12.0,-55,away,55
14083183,13.0,-28,away,28
14083183,14.0,-13,away,13
14083183,15.0,24,home,24
14083183,16.0,21,home,21
14083183,17.0,33,home,33
14083183,18.0,45,home,45
14083183,19.0,29,home,29
14083183,20.0,26,home,26
14083183,21.0,10,home,10
14083183,22.0,8,home,8
14083183,23.0,12,home,12
14083183,24.0,8,home,8
14083183,25.0,45,home,45
14083183,26.0,-31,away,31
14083183,27.0,-26,away,26
14083183,28.0,-77,away,77
14083183,29.0,-45,away,45
14083183,30.0,-22,away,22
14083183,31.0,-37,away,37
14083183,32.0,-53,away,53
14083183,33.0,-26,away,26
14083183,34.0,-14,away,14
14083183,35.0,-17,away,17
14083183,36.0,-14,away,14
14083183,37.0,-46,away,46
14083183,38.0,-37,away,37
14083183,39.0,-16,away,16
14083183,40.0,32,home,32
14083183,41.0,63,home,63
14083183,42.0,30,home,30
14083183,43.0,21,home,21
14083183,44.0,8,home,8
14083183,45.0,15,home,15
14083183,45.5,45,home,45
14083183,46.0,-4,away,4
14083183,47.0,-26,away,26
14083183,48.0,-22,away,22
14083183,49.0,-16,away,16
14083183,50.0,35,home,35
14083183,51.0,37,home,37
14083183,52.0,42,home,42
14083183,53.0,25,home,25
14083183,54.0,-39,away,39
14083183,55.0,46,home,46
14083183,56.0,8,home,8
14083183,57.0,-15,away,15
14083183,58.0,11,home,11
14083183,59.0,7,home,7
14083183,60.0,1,home,1
14083183,61.0,28,home,28
14083183,62.0,30,home,30
14083183,63.0,10,home,10
14083183,64.0,6,home,6
14083183,65.0,18,home,18
14083183,66.0,-10,away,10
14083183,67.0,-2,away,2
14083183,68.0,32,home,32
14083183,69.0,16,home,16
14083183,70.0,11,home,11
14083183,71.0,47,home,47
14083183,72.0,24,home,24
14083183,73.0,8,home,8
14083183,74.0,3,home,3
14083183,75.0,-12,away,12
14083183,76.0,-14,away,14
14083183,77.0,-20,away,20
14083183,78.0,-15,away,15
14083183,79.0,-71,away,71
14083183,80.0,-63,away,63
14083183,81.0,-38,away,38
14083183,82.0,-21,away,21
14083183,83.0,21,home,21
14083183,84.0,7,home,7
14083183,85.0,-25,away,25
14083183,86.0,-68,away,68
14083183,87.0,-81,away,81
14083183,88.0,-43,away,43
14083183,89.0,30,home,30
14083183,90.0,21,home,21
14083183,90.5,25,home,25
