match_id,minute,momentum_value,dominant_team,abs_value
15174867,1.0,-5,away,5
15174867,2.0,-33,away,33
15174867,3.0,-36,away,36
15174867,4.0,-19,away,19
15174867,5.0,-9,away,9
15174867,6.0,-2,away,2
15174867,7.0,4,home,4
15174867,8.0,-10,away,10
15174867,9.0,-11,away,11
15174867,10.0,-8,away,8
15174867,11.0,6,home,6
15174867,12.0,10,home,10
15174867,13.0,-14,away,14
15174867,14.0,-5,away,5
15174867,15.0,-5,away,5
15174867,16.0,10,home,10
15174867,17.0,4,home,4
15174867,18.0,-4,away,4
15174867,19.0,1,home,1
15174867,20.0,-12,away,12
15174867,21.0,-7,away,7
15174867,22.0,-3,away,3
15174867,23.0,-1,away,1
15174867,24.0,60,home,60
15174867,25.0,36,home,36
15174867,26.0,90,home,90
15174867,27.0,58,home,58
15174867,28.0,38,home,38
15174867,29.0,22,home,22
15174867,30.0,35,home,35
15174867,31.0,30,home,30
15174867,32.0,16,home,16
15174867,33.0,8,home,8
15174867,34.0,-17,away,17
15174867,35.0,-29,away,29
15174867,36.0,-17,away,17
15174867,37.0,-4,away,4
15174867,38.0,6,home,6
15174867,39.0,6,home,6
15174867,40.0,1,home,1
15174867,41.0,45,home,45
15174867,42.0,21,home,21
15174867,43.0,14,home,14
15174867,44.0,10,home,10
15174867,45.0,8,home,8
15174867,45.5,7,home,7
15174867,46.0,5,home,5
15174867,47.0,-13,away,13
15174867,48.0,-38,away,38
15174867,49.0,-61,away,61
15174867,50.0,-21,away,21
15174867,51.0,-23,away,23
15174867,52.0,-25,away,25
15174867,53.0,-21,away,21
15174867,54.0,-40,away,40
15174867,55.0,-24,away,24
15174867,56.0,-15,away,15
15174867,57.0,-3,away,3
15174867,58.0,-1,away,1
15174867,59.0,-6,away,6
15174867,60.0,-2,away,2
15174867,61.0,-4,away,4
15174867,62.0,48,home,48
15174867,63.0,-30,away,30
15174867,64.0,-1,away,1
15174867,65.0,-58,away,58
15174867,66.0,-31,away,31
15174867,67.0,-25,away,25
15174867,68.0,-15,away,15
15174867,69.0,-23,away,23
15174867,70.0,-3,away,3
15174867,71.0,13,home,13
15174867,72.0,-12,away,12
15174867,73.0,-5,away,5
15174867,74.0,3,home,3
15174867,75.0,-3,away,3
15174867,76.0,-5,away,5
15174867,77.0,-46,away,46
15174867,78.0,-45,away,45
15174867,79.0,-35,away,35
15174867,80.0,-35,away,35
15174867,81.0,-32,away,32
15174867,82.0,-19,away,19
15174867,83.0,-14,away,14
15174867,84.0,54,home,54
15174867,85.0,3,home,3
15174867,86.0,-28,away,28
15174867,87.0,-44,away,44
15174867,88.0,-58,away,58
15174867,89.0,-31,away,31
15174867,90.0,-56,away,56
15174867,90.5,-13,away,13
