match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
14062150,home_team,Diant Ramaj,981562,https://www.sofascore.com/player/ramaj-diant/981562,0,0,1 (1),26/47 (55%),2 (1),1 (0),,90',G,7.6
14062150,home_team,Haktab Omar Traore,920022,https://www.sofascore.com/player/haktab-omar-traore/920022,0,0,2 (0),12/18 (67%),7 (3),,1 (0),90',D,5.6
14062150,home_team,Marnon Busch,168861,https://www.sofascore.com/player/marnon-busch/168861,0,0,,8/12 (67%),2 (1),,2 (1),66',D,6.6
14062150,home_team,Patrick Mainka,254429,https://www.sofascore.com/player/patrick-mainka/254429,0,0,2 (1),24/31 (77%),5 (3),1 (0),2 (1),90',D,6.5
14062150,home_team,Benedikt Gimber,798936,https://www.sofascore.com/player/benedikt-gimber/798936,0,0,3 (2),29/33 (88%),8 (6),,,90',D,7.0
14062150,home_team,Jonas Föhrenbach,311676,https://www.sofascore.com/player/jonas-fohrenbach/311676,0,0,,12/17 (71%),5 (2),1 (0),1 (1),90',D,5.8
14062150,home_team,Jan Schöppner,933707,https://www.sofascore.com/player/jan-schoppner/933707,0,0,,7/12 (58%),2 (2),,2 (2),66',M,6.6
14062150,home_team,Niklas Dorsch,794995,https://www.sofascore.com/player/dorsch-niklas/794995,0,0,3 (2),30/32 (94%),6 (3),1 (0),,90',M,7.0
14062150,home_team,Luca Kerber,1097453,https://www.sofascore.com/player/luca-kerber/1097453,0,0,,1/1 (100%),4 (1),1 (0),1 (0),45',M,6.3
14062150,home_team,Mathias Honsak,575952,https://www.sofascore.com/player/mathias-honsak/575952,0,0,,8/8 (100%),6 (1),,1 (0),45',F,6.3
14062150,home_team,Marvin Pieringer,909485,https://www.sofascore.com/player/marvin-pieringer/909485,0,0,,10/16 (62%),6 (3),1 (0),3 (1),66',F,6.3
14062150,home_team,Arijon Ibrahimović,1142248,https://www.sofascore.com/player/arijon-ibrahimovic/1142248,0,0,,11/15 (73%),5 (1),2 (0),2 (1),45',M,6.3
14062150,home_team,Stefan Schimmer,842922,https://www.sofascore.com/player/stefan-schimmer/842922,0,0,,3/4 (75%),2 (1),,,45',F,6.4
14062150,home_team,Julian Niehues,1066042,https://www.sofascore.com/player/julian-niehues/1066042,0,0,1 (0),12/13 (92%),4 (1),2 (0),1 (0),24',M,6.4
14062150,home_team,Mikkel Kaufmann,918437,https://www.sofascore.com/player/mikkel-kaufmann/918437,0,0,,3/3 (100%),1 (0),,,24',F,6.7
14062150,home_team,Sirlord Conteh,800400,https://www.sofascore.com/player/sirlord-conteh/800400,0,0,,4/5 (80%),1 (0),,1 (0),24',F,6.5
14062150,home_team,Kevin Müller,121908,https://www.sofascore.com/player/kevin-muller/121908,0,0,,,,,,,G,
14062150,home_team,Tim Siersleben,988252,https://www.sofascore.com/player/tim-siersleben/988252,0,0,,,,,,,D,
14062150,home_team,Adam Kölle,2192753,https://www.sofascore.com/player/adam-kolle/2192753,0,0,,,,,,,D,
14062150,home_team,Adrian Beck,845742,https://www.sofascore.com/player/adrian-beck/845742,0,0,,,,,,,M,
14062150,away_team,Jonas Urbig,1130647,https://www.sofascore.com/player/jonas-urbig/1130647,0,0,,34/39 (87%),,,,90',G,7.2
14062150,away_team,Josip Stanišić,927407,https://www.sofascore.com/player/josip-stanisic/927407,1,1,,63/68 (93%),3 (1),,2 (1),90',D,8.4
14062150,away_team,Dayot Upamecano,798583,https://www.sofascore.com/player/dayot-upamecano/798583,0,0,1 (1),79/83 (95%),6 (3),1 (0),2 (2),89',D,7.5
14062150,away_team,Jonathan Tah,227672,https://www.sofascore.com/player/jonathan-tah/227672,0,0,3 (3),83/87 (95%),8 (6),1 (0),2 (2),90',D,7.4
14062150,away_team,Hiroki Itō,873106,https://www.sofascore.com/player/hiroki-ito/873106,0,0,,62/73 (85%),3 (2),,3 (2),73',D,6.9
14062150,away_team,Leon Goretzka,184661,https://www.sofascore.com/player/leon-goretzka/184661,0,0,,86/91 (95%),4 (1),,4 (1),90',M,7.3
14062150,away_team,Raphaël Guerreiro,246999,https://www.sofascore.com/player/raphael-guerreiro/246999,0,0,1 (1),69/76 (91%),3 (1),,1 (0),72',M,6.7
14062150,away_team,Michael Olise,978838,https://www.sofascore.com/player/michael-olise/978838,1,0,,48/50 (96%),7 (4),1 (0),,89',M,9.0
14062150,away_team,Lennart Karl,1861975,https://www.sofascore.com/player/lennart-karl/1861975,0,0,,48/55 (87%),5 (2),,,63',M,5.7
14062150,away_team,Luis Díaz,883537,https://www.sofascore.com/player/luis-diaz/883537,1,0,2 (1),56/64 (88%),11 (5),,2 (1),90',M,7.3
14062150,away_team,Harry Kane,108579,https://www.sofascore.com/player/harry-kane/108579,1,0,,36/43 (84%),8 (6),1 (0),1 (1),90',F,8.0
14062150,away_team,Serge Gnabry,187433,https://www.sofascore.com/player/serge-gnabry/187433,0,1,,13/17 (76%),2 (0),,,27',F,6.6
14062150,away_team,David Daiber,1489220,https://www.sofascore.com/player/david-daiber/1489220,0,0,,14/14 (100%),1 (1),,,18',M,6.8
14062150,away_team,Alphonso Davies,843665,https://www.sofascore.com/player/alphonso-davies/843665,0,0,3 (2),14/14 (100%),5 (5),,,17',D,7.2
14062150,away_team,Cassiano Kiala,1994978,https://www.sofascore.com/player/cassiano-kiala/1994978,0,0,,2/2 (100%),,,,1',D,
14062150,away_team,Wisdom Mike,1976732,https://www.sofascore.com/player/wisdom-mike/1976732,0,0,,2/2 (100%),,,,1',F,
14062150,away_team,Sven Ulreich,26768,https://www.sofascore.com/player/sven-ulreich/26768,0,0,,,,,,,G,
14062150,away_team,Deniz Ofli,1584884,https://www.sofascore.com/player/deniz-ofli/1584884,0,0,,,,,,,D,
14062150,away_team,Javier Fernandez,1479484,https://www.sofascore.com/player/fernandez-javier/1479484,0,0,,,,,,,M,
14062150,away_team,Felipe Chavez,1482457,https://www.sofascore.com/player/felipe-chavez/1482457,0,0,,,,,,,M,
