match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
15174867,home_team,Mike Penders,1149148,https://www.sofascore.com/player/mike-penders/1149148,0,0,,46/51 (90%),,,,90',G,7.2
15174867,home_team,Lucas Høgsberg,1426597,https://www.sofascore.com/player/lucas-hogsberg/1426597,0,0,,64/67 (96%),8 (2),,5 (1),90',D,6.5
15174867,home_team,Ismael Doukouré,1049517,https://www.sofascore.com/player/ismael-doukoure/1049517,1,0,,66/68 (97%),4 (1),,1 (1),90',D,7.7
15174867,home_team,Ben Chilwell,802695,https://www.sofascore.com/player/ben-chilwell/802695,0,0,5 (4),38/46 (83%),14 (10),2 (0),1 (1),90',D,7.3
15174867,home_team,Abdoul Ouattara,1930811,https://www.sofascore.com/player/abdoul-ouattara/1930811,0,0,,28/31 (90%),2 (1),1 (0),,57',M,6.2
15174867,home_team,Valentín Barco,1127057,https://www.sofascore.com/player/valentin-barco/1127057,0,2,2 (2),41/50 (82%),7 (5),,1 (1),87',M,8.1
15174867,home_team,Samir El Mourabet,1605921,https://www.sofascore.com/player/el-mourabet-samir/1605921,0,0,4 (3),58/62 (94%),10 (6),2 (0),,90',M,7.4
15174867,home_team,Diego Moreira,1142233,https://www.sofascore.com/player/diego-moreira/1142233,0,0,2 (0),8/13 (62%),6 (3),1 (0),,57',M,6.1
15174867,home_team,Martial Godo,1190938,https://www.sofascore.com/player/martial-godo/1190938,0,0,,20/26 (77%),8 (4),1 (0),,74',F,6.7
15174867,home_team,Joaquin Panichelli,1410925,https://www.sofascore.com/player/panichelli-joaquin/1410925,0,0,1 (0),9/13 (69%),11 (6),1 (0),6 (3),90',F,6.6
15174867,home_team,Julio Enciso,973556,https://www.sofascore.com/player/julio-enciso/973556,1,0,1 (0),19/23 (83%),6 (4),,,90',F,8.4
15174867,home_team,Andrew Omobamidele,983066,https://www.sofascore.com/player/andrew-omobamidele/983066,0,0,,16/16 (100%),3 (1),1 (0),1 (1),33',D,6.7
15174867,home_team,Samuel Amo-Ameyaw,1407484,https://www.sofascore.com/player/amo-ameyaw-samuel/1407484,0,0,1 (0),5/7 (71%),6 (3),3 (0),,33',F,6.8
15174867,home_team,Sebastian Nanasi,962068,https://www.sofascore.com/player/sebastian-nanasi/962068,0,0,1 (0),4/6 (67%),2 (1),1 (0),,16',M,6.6
15174867,home_team,Mathis Amougou,1426224,https://www.sofascore.com/player/mathis-amougou/1426224,0,0,,,,,,3',M,
15174867,home_team,Stefan Bajić,911843,https://www.sofascore.com/player/stefan-bajic/911843,0,0,,,,,,,G,
15174867,home_team,Eduard Sobol,186017,https://www.sofascore.com/player/eduard-sobol/186017,0,0,,,,,,,D,
15174867,home_team,Kendry Páez,1464025,https://www.sofascore.com/player/kendry-paez/1464025,0,0,,,,,,,M,
15174867,home_team,Rafael Luis,1153333,https://www.sofascore.com/player/luis-rafael/1153333,0,0,,,,,,,M,
15174867,home_team,Ghianny Kodia,1935902,https://www.sofascore.com/player/ghianny-kodia/1935902,0,0,,,,,,,F,
15174867,away_team,Marcos Lavín,858769,https://www.sofascore.com/player/marcos-lavin/858769,0,0,,26/35 (74%),2 (2),,1 (1),90',G,6.5
15174867,away_team,Allan Linguet,965216,https://www.sofascore.com/player/allan-linguet/965216,0,0,,59/67 (88%),9 (3),,3 (1),90',D,6.2
15174867,away_team,Vincent Sasso,74071,https://www.sofascore.com/player/vincent-sasso/74071,0,0,,81/82 (99%),2 (1),1 (0),1 (1),90',D,6.6
15174867,away_team,Victor Mayela,1897489,https://www.sofascore.com/player/victor-mayela/1897489,0,0,,84/89 (94%),4 (1),1 (0),3 (1),90',D,6.4
15174867,away_team,Geoffrey Kondo,1397885,https://www.sofascore.com/player/geoffrey-kondo/1397885,0,0,1 (1),46/51 (90%),9 (3),2 (0),,90',D,6.8
15174867,away_team,Alec Georgen,802134,https://www.sofascore.com/player/alec-georgen/802134,0,0,,50/53 (94%),4 (2),2 (0),,90',M,6.6
15174867,away_team,Gessime Yassine,1638338,https://www.sofascore.com/player/yassine-gessime/1638338,0,0,2 (2),29/32 (91%),22 (10),3 (0),,90',M,7.2
15174867,away_team,Malick Diop,1897444,https://www.sofascore.com/player/malick-diop/1897444,0,0,,17/20 (85%),7 (3),2 (0),,62',M,6.2
15174867,away_team,Enzo Bardeli,996974,https://www.sofascore.com/player/bardeli-enzo/996974,0,0,1 (0),35/39 (90%),4 (1),1 (0),,79',M,6.3
15174867,away_team,Aristide Zossou,1936455,https://www.sofascore.com/player/aristide-zossou/1936455,0,0,,12/16 (75%),2 (0),,,63',M,6.2
15174867,away_team,Thomas Robinet,790802,https://www.sofascore.com/player/thomas-robinet/790802,1,0,2 (2),14/19 (74%),8 (7),,3 (2),79',F,7.3
15174867,away_team,Anto Sekongo,1513644,https://www.sofascore.com/player/anto-sekongo/1513644,0,0,1 (1),10/13 (77%),6 (2),1 (0),2 (1),28',M,6.6
15174867,away_team,Marco Essimi,990092,https://www.sofascore.com/player/marco-essimi/990092,0,0,,14/15 (93%),4 (4),,,27',F,6.9
15174867,away_team,Eddy Sylvestre,962374,https://www.sofascore.com/player/eddy-sylvestre/962374,0,0,,7/7 (100%),1 (0),1 (0),,11',F,6.7
15174867,away_team,Aboubakary Kanté,801296,https://www.sofascore.com/player/aboubakary-kante/801296,0,0,,2/2 (100%),3 (1),,2 (0),11',F,6.2
15174867,away_team,Mathys Niflore,1479500,https://www.sofascore.com/player/mathys-niflore/1479500,0,0,,,,,,,G,
15174867,away_team,Assane N'Doye,1530697,https://www.sofascore.com/player/assane-ndoye/1530697,0,0,,,,,,,D,
15174867,away_team,Lenny Dziki,1901491,https://www.sofascore.com/player/lenny-dziki/1901491,0,0,,,,,,,M,
15174867,away_team,Alex Daho,1495561,https://www.sofascore.com/player/alex-daho/1495561,0,0,,,,,,,F,
15174867,away_team,Zaid Seha,1927725,https://www.sofascore.com/player/zaid-seha/1927725,0,0,,,,,,,M,
