match_id,player_id,player_name,player_link,team,Rating,Goals,Expected_goals_xG,Total_shots,Shots_on_target,Shots_off_target,Blocked_shots,Key_passes,Crosses_accurate,Crosses_total,Accurate_passes,Total_passes,Pass_accuracy_pct,Passes_into_final_third,Passes_in_opposition_half,Long_balls_accurate,Long_balls_total,Dribbles_successful,Dribbles_attempted,Duels_won,Duels_lost,Ground_duels_won,Ground_duels_lost,Aerial_duels_won,Aerial_duels_lost,Tackles_total,Tackles_won,Interceptions,Clearances,Blocks,Fouls_committed,Was_fouled,Assists,Big_chances_created,Big_chances_missed,Touches,Possession_lost,Minutes_played,Saves,Punches,Runs_out,Goals_conceded
15184394,1513605,Mathys Silistrie,https://www.sofascore.com/player/mathys-silistrie/1513605,home,6.9,0,,0,0,0,0,0,0,0,3,3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,90,1,1,0,0
15184394,1049515,Alidu Seidu,https://www.sofascore.com/player/alidu-seidu/1049515,home,7.8,0,,1,0,1,0,4,3,3,67,73,91.8,0,53,1,1,0,0,6,3,0,0,3,1,2,2,2,1,0,1,0,0,1,0,87,0,90,0,0,0,0
15184394,991479,Anthony Rouault,https://www.sofascore.com/player/anthony-rouault/991479,home,7.4,0,,1,0,1,0,1,0,0,49,51,96.1,0,31,4,4,0,0,3,3,0,1,2,0,1,1,1,3,1,1,0,0,0,0,61,0,90,0,0,0,0
15184394,988907,Lilian Brassier,https://www.sofascore.com/player/lilian-brassier/988907,home,7.4,0,,2,0,1,1,1,2,7,64,71,90.1,0,47,0,3,0,0,6,5,0,0,5,1,1,0,2,2,0,2,0,0,0,0,101,0,89,0,0,0,0
15184394,1102502,Quentin Merlin,https://www.sofascore.com/player/quentin-merlin/1102502,home,9.6,1,,1,2,0,1,9,5,22,54,70,77.1,0,49,4,5,0,0,5,3,0,1,0,1,3,2,1,0,0,1,0,1,2,0,118,0,90,0,0,0,0
15184394,916041,Mahdi Camara,https://www.sofascore.com/player/camara-mahdi/916041,home,6.9,0,,3,1,0,3,1,0,1,56,61,91.8,0,48,0,1,0,0,2,3,0,0,1,1,1,0,6,0,0,1,0,0,0,1,81,0,89,0,0,0,0
15184394,581314,Valentin Rongier,https://www.sofascore.com/player/valentin-rongier/581314,home,8.6,0,,5,0,3,2,4,1,6,77,88,87.5,0,66,1,3,0,0,11,3,0,0,1,0,6,2,0,0,0,3,1,0,0,0,114,0,90,0,0,0,0
15184394,806076,Ludovic Blas,https://www.sofascore.com/player/ludovic-blas/806076,home,6.5,0,,3,2,1,2,1,0,1,44,48,91.7,0,36,3,3,0,0,4,6,0,1,1,0,0,0,1,0,0,3,3,0,0,0,61,0,85,0,0,0,0
15184394,876600,Mousa Tamari,https://www.sofascore.com/player/mousa-al-taamari/876600,home,8.1,0,,5,0,4,1,3,2,10,39,42,92.9,0,36,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,2,3,1,85,0,85,0,0,0,0
15184394,966621,Esteban Lepaul,https://www.sofascore.com/player/lepaul-esteban/966621,home,6.2,0,,3,0,3,0,0,0,0,5,6,83.3,0,4,0,0,0,0,1,3,0,0,1,2,0,0,0,1,0,2,0,0,0,1,17,0,60,0,0,0,0
