match_id,minute,momentum_value,dominant_team,abs_value
14907281,1.0,5,home,5
14907281,2.0,8,home,8
14907281,3.0,21,home,21
14907281,4.0,19,home,19
14907281,5.0,16,home,16
14907281,6.0,18,home,18
14907281,7.0,30,home,30
14907281,8.0,11,home,11
14907281,9.0,-40,away,40
14907281,10.0,-24,away,24
14907281,11.0,-17,away,17
14907281,12.0,-23,away,23
14907281,13.0,-16,away,16
14907281,14.0,-9,away,9
14907281,15.0,-8,away,8
14907281,16.0,-10,away,10
14907281,17.0,8,home,8
14907281,18.0,22,home,22
14907281,19.0,8,home,8
14907281,20.0,-15,away,15
14907281,21.0,-27,away,27
14907281,22.0,-26,away,26
14907281,23.0,-21,away,21
14907281,24.0,-10,away,10
14907281,25.0,7,home,7
14907281,26.0,2,home,2
14907281,27.0,-16,away,16
14907281,28.0,-9,away,9
14907281,29.0,-7,away,7
14907281,30.0,-6,away,6
14907281,31.0,-2,away,2
14907281,32.0,-10,away,10
14907281,33.0,-37,away,37
14907281,34.0,-18,away,18
14907281,35.0,-16,away,16
14907281,36.0,-13,away,13
14907281,37.0,-8,away,8
14907281,38.0,39,home,39
14907281,39.0,50,home,50
14907281,40.0,31,home,31
14907281,41.0,28,home,28
14907281,42.0,34,home,34
14907281,43.0,11,home,11
14907281,44.0,-6,away,6
14907281,45.0,-41,away,41
14907281,45.5,6,home,6
14907281,46.0,3,home,3
14907281,47.0,5,home,5
14907281,48.0,-13,away,13
14907281,49.0,-46,away,46
14907281,50.0,-60,away,60
14907281,51.0,-45,away,45
14907281,52.0,-31,away,31
14907281,53.0,-56,away,56
14907281,54.0,-39,away,39
14907281,55.0,-36,away,36
14907281,56.0,-13,away,13
14907281,57.0,-12,away,12
14907281,58.0,-12,away,12
14907281,59.0,-14,away,14
14907281,60.0,-15,away,15
14907281,61.0,-17,away,17
14907281,62.0,-53,away,53
14907281,63.0,-83,away,83
14907281,64.0,-52,away,52
14907281,65.0,-28,away,28
14907281,66.0,-12,away,12
14907281,67.0,5,home,5
14907281,68.0,9,home,9
14907281,69.0,20,home,20
14907281,70.0,21,home,21
14907281,71.0,9,home,9
14907281,72.0,8,home,8
14907281,73.0,21,home,21
14907281,74.0,9,home,9
14907281,75.0,5,home,5
14907281,76.0,1,home,1
14907281,77.0,6,home,6
14907281,78.0,-3,away,3
14907281,79.0,-9,away,9
14907281,80.0,-31,away,31
14907281,81.0,-34,away,34
14907281,82.0,-38,away,38
14907281,83.0,-17,away,17
14907281,84.0,-16,away,16
14907281,85.0,11,home,11
14907281,86.0,33,home,33
14907281,87.0,17,home,17
14907281,88.0,19,home,19
14907281,89.0,9,home,9
14907281,90.0,-17,away,17
14907281,90.5,-46,away,46
