match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
13981579,home_team,Nicola Leali,98059,https://www.sofascore.com/player/nicola-leali/98059,0,0,,1/2 (50%),1 (0),,,3',G,3.0
13981579,home_team,Alessandro Marcandalli,1068885,https://www.sofascore.com/player/alessandro-marcandalli/1068885,0,0,3 (2),14/20 (70%),8 (6),,3 (2),90',D,6.7
13981579,home_team,Sebastian Otoa,1404639,https://www.sofascore.com/player/otoa-sebastian/1404639,0,0,3 (3),10/12 (83%),7 (7),,1 (1),90',D,7.2
13981579,home_team,Johan Vásquez,889785,https://www.sofascore.com/player/johan-vasquez/889785,0,0,3 (1),22/26 (85%),13 (7),3 (0),3 (0),90',D,7.0
13981579,home_team,Brooke Norton-Cuffy,1087514,https://www.sofascore.com/player/brooke-norton-cuffy/1087514,0,0,1 (0),13/16 (81%),9 (4),1 (0),2 (1),90',M,7.1
13981579,home_team,Ruslan Malinovskyi,195850,https://www.sofascore.com/player/ruslan-malinovskyi/195850,0,0,1 (0),20/29 (69%),8 (5),,3 (2),67',M,6.4
13981579,home_team,Morten Frendrup,918440,https://www.sofascore.com/player/morten-frendrup/918440,0,0,1 (1),23/27 (85%),9 (6),1 (0),2 (1),90',M,7.0
13981579,home_team,Mikael Ellertsson,933203,https://www.sofascore.com/player/mikael-ellertsson/933203,0,0,2 (1),14/16 (88%),6 (4),1 (0),,90',M,7.3
13981579,home_team,Aarón Martín,797286,https://www.sofascore.com/player/aaron-martin/797286,0,0,,,,,,5',M,
13981579,home_team,Vitinha,1093695,https://www.sofascore.com/player/vitinha/1093695,0,0,1 (1),8/13 (62%),24 (7),1 (0),9 (6),83',F,5.9
13981579,home_team,Caleb Ekuban,309156,https://www.sofascore.com/player/caleb-ekuban/309156,0,0,,6/6 (100%),9 (3),,2 (0),67',F,6.3
13981579,home_team,Daniele Sommariva,595572,https://www.sofascore.com/player/daniele-sommariva/595572,0,0,,21/39 (54%),,,,85',G,7.0
13981579,home_team,Morten Thorsby,280991,https://www.sofascore.com/player/morten-thorsby/280991,0,0,,3/4 (75%),4 (0),1 (0),1 (0),23',M,6.1
13981579,home_team,Lorenzo Colombo,930191,https://www.sofascore.com/player/lorenzo-colombo/930191,0,0,1 (1),5/7 (71%),4 (2),,,23',F,6.4
13981579,home_team,Patrizio Masini,970998,https://www.sofascore.com/player/patrizio-masini/970998,0,0,,1/3 (33%),3 (2),,,13',M,6.5
13981579,home_team,Ernestas Lysionok,1425153,https://www.sofascore.com/player/ernestas-lysionok/1425153,0,0,,,,,,,G,
13981579,home_team,Leo Østigård,879746,https://www.sofascore.com/player/leo-ostigard/879746,0,0,,,,,,,D,
13981579,home_team,Stefano Sabelli,184421,https://www.sofascore.com/player/stefano-sabelli/184421,0,0,,,,,,,D,
13981579,home_team,Valentín Carboni,1153083,https://www.sofascore.com/player/valentin-carboni/1153083,0,0,,,,,,,M,
13981579,home_team,Nicolae Stanciu,108673,https://www.sofascore.com/player/nicolae-stanciu/108673,0,0,,,,,,,M,
13981579,home_team,Seydou Fini,1164381,https://www.sofascore.com/player/fini-seydou/1164381,0,0,,,,,,,F,
