match_id,player_id,player_name,player_link,team,Rating,Goals,Expected_goals_xG,Total_shots,Shots_on_target,Shots_off_target,Blocked_shots,Key_passes,Crosses_accurate,Crosses_total,Accurate_passes,Total_passes,Pass_accuracy_pct,Passes_into_final_third,Passes_in_opposition_half,Long_balls_accurate,Long_balls_total,Dribbles_successful,Dribbles_attempted,Duels_won,Duels_lost,Ground_duels_won,Ground_duels_lost,Aerial_duels_won,Aerial_duels_lost,Tackles_total,Tackles_won,Interceptions,Clearances,Blocks,Fouls_committed,Was_fouled,Assists,Big_chances_created,Big_chances_missed,Touches,Possession_lost,Minutes_played,Saves,Punches,Runs_out,Goals_conceded
14062150,981562,Diant Ramaj,https://www.sofascore.com/player/ramaj-diant/981562,home,7.6,0,,0,0,0,0,0,0,0,26,47,55.3,0,6,13,33,0,0,1,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,64,0,90,6,0,0,0
14062150,920022,Haktab Omar Traore,https://www.sofascore.com/player/haktab-omar-traore/920022,home,5.6,0,,0,0,0,0,0,0,2,12,18,66.7,0,6,1,3,0,0,3,4,0,0,0,1,2,0,0,2,0,2,1,0,0,0,44,0,90,0,0,0,0
14062150,168861,Marnon Busch,https://www.sofascore.com/player/marnon-busch/168861,home,6.6,0,,0,0,0,0,0,0,0,8,12,66.7,0,2,4,6,0,0,1,1,0,0,1,1,0,0,1,6,2,0,0,0,0,0,27,0,66,0,0,0,0
14062150,254429,Patrick Mainka,https://www.sofascore.com/player/patrick-mainka/254429,home,6.5,0,0.1431,1,0,1,0,0,0,0,24,31,77.4,0,6,3,6,0,0,3,2,0,1,1,1,2,1,0,3,2,0,0,0,0,1,41,0,90,0,0,0,0
14062150,798936,Benedikt Gimber,https://www.sofascore.com/player/benedikt-gimber/798936,home,7.0,0,,0,0,0,0,1,1,1,29,33,87.9,0,4,3,5,0,0,6,2,0,0,0,0,3,2,1,12,1,2,2,0,1,0,56,0,90,0,0,0,0
14062150,311676,Jonas Föhrenbach,https://www.sofascore.com/player/jonas-fohrenbach/311676,home,5.8,0,,0,0,0,0,1,1,4,12,17,70.6,0,2,0,1,0,0,2,3,0,1,1,0,0,0,0,3,1,2,0,0,0,0,31,0,90,0,0,0,0
14062150,933707,Jan Schöppner,https://www.sofascore.com/player/jan-schoppner/933707,home,6.6,0,,0,0,0,0,0,0,0,7,12,58.3,0,1,1,2,0,0,2,0,0,0,2,0,0,0,2,4,1,0,0,0,0,0,25,0,66,0,0,0,0
14062150,794995,Niklas Dorsch,https://www.sofascore.com/player/dorsch-niklas/794995,home,7.0,0,,0,0,0,0,2,0,1,30,32,93.8,0,11,5,5,0,0,3,3,0,1,0,0,3,2,0,0,0,1,0,0,1,0,41,0,90,0,0,0,0
14062150,1097453,Luca Kerber,https://www.sofascore.com/player/luca-kerber/1097453,home,6.3,0,,0,0,0,0,0,0,0,1,1,100.0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,3,0,45,0,0,0,0
14062150,575952,Mathias Honsak,https://www.sofascore.com/player/mathias-honsak/575952,home,6.3,0,,0,0,0,0,0,0,0,8,8,100.0,0,4,0,0,0,0,1,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,19,0,45,0,0,0,0
