match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
14025216,home_team,Emiliano Martínez,158263,https://www.sofascore.com/player/emiliano-martinez/158263,0,0,,30/49 (61%),2 (2),,1 (1),90',G,6.6
14025216,home_team,Matty Cash,833956,https://www.sofascore.com/player/matty-cash/833956,0,0,1 (0),25/30 (83%),6 (1),,2 (0),90',D,5.8
14025216,home_team,Ezri Konsa,827679,https://www.sofascore.com/player/ezri-konsa/827679,0,0,,30/34 (88%),2 (0),,1 (0),90',D,6.4
14025216,home_team,Victor Lindelöf,143334,https://www.sofascore.com/player/victor-lindelof/143334,0,0,1 (1),47/51 (92%),4 (1),,1 (0),90',D,6.4
14025216,home_team,Ian Maatsen,976263,https://www.sofascore.com/player/ian-maatsen/976263,0,0,3 (2),26/31 (84%),13 (6),2 (0),,75',D,6.7
14025216,home_team,Boubacar Kamara,826204,https://www.sofascore.com/player/boubacar-kamara/826204,0,0,3 (0),27/29 (93%),15 (6),3 (0),1 (1),88',M,6.9
14025216,home_team,Amadou Onana,923973,https://www.sofascore.com/player/amadou-onana/923973,0,0,3 (3),27/30 (90%),13 (10),,6 (5),84',M,7.5
14025216,home_team,John McGinn,250223,https://www.sofascore.com/player/john-mcginn/250223,0,1,1 (1),20/28 (71%),11 (3),,,84',M,6.6
14025216,home_team,Youri Tielemans,331737,https://www.sofascore.com/player/youri-tielemans/331737,0,0,4 (1),19/27 (70%),18 (11),2 (0),6 (3),90',M,7.0
14025216,home_team,Morgan Rogers,948261,https://www.sofascore.com/player/morgan-rogers/948261,2,0,,13/18 (72%),4 (1),,2 (0),90',M,8.7
14025216,home_team,Ollie Watkins,555386,https://www.sofascore.com/player/ollie-watkins/555386,0,1,,6/9 (67%),6 (1),,3 (1),75',F,6.4
14025216,home_team,Lucas Digne,96538,https://www.sofascore.com/player/lucas-digne/96538,0,0,1 (1),4/5 (80%),2 (1),,,15',D,6.7
14025216,home_team,Donyell Malen,803039,https://www.sofascore.com/player/donyell-malen/803039,0,0,,1/2 (50%),,,,15',F,6.5
14025216,home_team,Emiliano Buendía,783126,https://www.sofascore.com/player/emiliano-buendia/783126,0,0,,3/5 (60%),2 (1),1 (0),,11',M,6.6
14025216,home_team,Evann Guessand,930245,https://www.sofascore.com/player/evann-guessand/930245,0,0,,1/1 (100%),2 (0),,,11',F,6.4
14025216,home_team,Lamare Bogarde,1089388,https://www.sofascore.com/player/lamare-bogarde/1089388,0,0,1 (1),2/2 (100%),3 (1),,1 (0),2',M,
14025216,home_team,Marco Bizot,100390,https://www.sofascore.com/player/marco-bizot/100390,0,0,,,,,,,G,
14025216,home_team,Leon Routh,1913193,https://www.sofascore.com/player/leon-routh/1913193,0,0,,,,,,,D,
14025216,home_team,Andrés García,1457536,https://www.sofascore.com/player/andres-garcia/1457536,0,0,,,,,,,D,
14025216,home_team,George Hemmings,1398204,https://www.sofascore.com/player/george-hemmings/1398204,0,0,,,,,,,M,
14025216,away_team,Senne Lammens,964753,https://www.sofascore.com/player/senne-lammens/964753,0,0,,19/24 (79%),,,,90',G,7.0
14025216,away_team,Leny Yoro,1153315,https://www.sofascore.com/player/leny-yoro/1153315,0,0,1 (1),52/55 (95%),3 (1),,1 (0),84',D,7.0
14025216,away_team,Ayden Heaven,1445799,https://www.sofascore.com/player/heaven-ayden/1445799,0,0,2 (1),41/48 (85%),9 (7),,5 (4),90',D,7.2
14025216,away_team,Luke Shaw,190839,https://www.sofascore.com/player/luke-shaw/190839,0,0,2 (1),63/70 (90%),4 (2),,,90',D,6.5
14025216,away_team,Diogo Dalot,843200,https://www.sofascore.com/player/diogo-dalot/843200,0,0,3 (2),29/35 (83%),11 (7),,2 (1),90',M,7.0
14025216,away_team,Manuel Ugarte,846425,https://www.sofascore.com/player/manuel-ugarte/846425,0,0,5 (2),27/32 (84%),15 (8),2 (0),1 (1),73',M,6.3
