match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
15171805,home_team,Maxime Dupé,96542,https://www.sofascore.com/player/maxime-dupe/96542,0,0,,24/32 (75%),1 (1),,,90',G,6.9
15171805,home_team,Jonathan Clauss,821728,https://www.sofascore.com/player/jonathan-clauss/821728,0,1,3 (2),33/42 (79%),8 (3),3 (0),1 (0),90',D,8.0
15171805,home_team,Abdulay Juma Bah,1606792,https://www.sofascore.com/player/abdulay-juma-bah/1606792,0,0,2 (1),54/65 (83%),6 (6),,2 (2),90',D,7.0
15171805,home_team,Kojo Peprah Oppong,1473092,https://www.sofascore.com/player/peprah-oppong-kojo/1473092,0,0,,51/53 (96%),4 (3),,2 (2),90',D,6.6
15171805,home_team,Melvin Bard,906075,https://www.sofascore.com/player/melvin-bard/906075,0,0,2 (1),29/37 (78%),9 (7),,,90',D,7.2
15171805,home_team,Salis Abdul Samed,993455,https://www.sofascore.com/player/abdul-samed-salis/993455,0,0,3 (1),44/48 (92%),7 (4),,,90',M,6.7
15171805,home_team,Tanguy Ndombélé,845486,https://www.sofascore.com/player/tanguy-ndombele/845486,0,0,,14/19 (74%),4 (2),1 (0),,63',M,6.6
15171805,home_team,Mohamed-Ali Cho,1063235,https://www.sofascore.com/player/mohamed-ali-cho/1063235,0,0,2 (2),18/28 (64%),16 (9),1 (0),,90',M,6.8
15171805,home_team,Morgan Sanson,250133,https://www.sofascore.com/player/morgan-sanson/250133,1,0,3 (2),21/26 (81%),10 (4),1 (0),,90',M,7.7
15171805,home_team,Sofiane Diop,944164,https://www.sofascore.com/player/sofiane-diop/944164,0,0,2 (2),20/28 (71%),13 (3),4 (0),1 (0),82',M,7.0
15171805,home_team,Zoumana Diallo,1214843,https://www.sofascore.com/player/zoumana-diallo/1214843,1,0,,8/10 (80%),3 (0),,1 (0),63',F,7.2
15171805,home_team,Tiago Gouveia,976410,https://www.sofascore.com/player/tiago-gouveia/976410,0,0,,4/4 (100%),1 (0),,,27',F,6.5
15171805,home_team,Bernard Nguene,2017474,https://www.sofascore.com/player/bernard-nguene/2017474,0,0,1 (1),4/5 (80%),9 (3),,3 (1),27',F,6.7
15171805,home_team,Gabin Bernardeau,1893993,https://www.sofascore.com/player/gabin-bernardeau/1893993,0,0,,1/3 (33%),2 (1),1 (0),1 (1),8',M,6.6
15171805,home_team,Bartosz Żelazowski,1511924,https://www.sofascore.com/player/bartosz-zelazowski/1511924,0,0,,,,,,,G,
15171805,home_team,Brad-Hamilton Mantsounga,2168291,https://www.sofascore.com/player/brad-hamilton-mantsounga/2168291,0,0,,,,,,,D,
15171805,home_team,Mousslim Youssouf,1591099,https://www.sofascore.com/player/mousslim-youssouf/1591099,0,0,,,,,,,D,
15171805,home_team,Millan Brignone,2420279,https://www.sofascore.com/player/millan-brignone/2420279,0,0,,,,,,,M,
15171805,home_team,Everton Pereira,1551242,https://www.sofascore.com/player/everton-pereira/1551242,0,0,,,,,,,D,
15171805,home_team,Kevin Carlos Omoruyi,1035619,https://www.sofascore.com/player/kevin-omoruyi/1035619,0,0,,,,,,,F,
15171805,away_team,Gautier Larsonneur,810526,https://www.sofascore.com/player/gautier-larsonneur/810526,0,0,,38/43 (88%),1 (1),,,90',G,8.2
15171805,away_team,Maxime Bernauer,802137,https://www.sofascore.com/player/maxime-bernauer/802137,0,0,1 (0),57/68 (84%),2 (2),,1 (1),90',D,6.7
15171805,away_team,Kevin Pedro,1894105,https://www.sofascore.com/player/kevin-pedro/1894105,0,0,1 (0),97/101 (96%),5 (4),1 (0),,90',D,6.2
15171805,away_team,Mickael Nade,865847,https://www.sofascore.com/player/mickael-nade/865847,0,0,,101/107 (94%),5 (4),,1 (1),90',D,7.1
15171805,away_team,Benjamin Old,1122425,https://www.sofascore.com/player/benjamin-old/1122425,0,0,1 (0),56/61 (92%),6 (3),1 (0),,90',D,6.1
15171805,away_team,Paul Eymard,1961630,https://www.sofascore.com/player/paul-eymard/1961630,0,0,2 (1),30/34 (88%),5 (2),2 (0),,77',M,6.3
15171805,away_team,Mahmoud Jaber,905041,https://www.sofascore.com/player/jaber-mahmoud/905041,0,0,8 (8),65/71 (92%),18 (11),3 (0),1 (0),90',M,7.0
15171805,away_team,Florian Tardieu,234142,https://www.sofascore.com/player/florian-tardieu/234142,0,0,2 (1),77/82 (94%),7 (4),,,78',M,7.1
15171805,away_team,Augustine Boakye,1138352,https://www.sofascore.com/player/augustine-boakye/1138352,0,0,2 (1),39/45 (87%),14 (7),1 (0),2 (1),90',F,6.6
15171805,away_team,Lucas Stassin,1126521,https://www.sofascore.com/player/lucas-stassin/1126521,0,0,,23/26 (88%),12 (1),3 (0),2 (0),90',F,5.9
15171805,away_team,Zuriko Davitashvili,921369,https://www.sofascore.com/player/zuriko-davitashvili/921369,1,0,1 (1),57/65 (88%),14 (6),1 (0),2 (1),90',F,7.1
15171805,away_team,Nadir El Jamali,1958609,https://www.sofascore.com/player/nadir-el-jamali/1958609,0,0,,9/10 (90%),2 (1),,2 (1),13',M,6.5
15171805,away_team,Igor Miladinović,1124025,https://www.sofascore.com/player/igor-miladinovic/1124025,0,0,1 (0),9/11 (82%),2 (1),1 (0),,12',M,6.6
15171805,away_team,Brice Maubleu,72818,https://www.sofascore.com/player/brice-maubleu/72818,0,0,,,,,,,G,
15171805,away_team,Strahinja Stojković,1939193,https://www.sofascore.com/player/strahinja-stojkovic/1939193,0,0,,,,,,,D,
15171805,away_team,Yvann Maçon,1006486,https://www.sofascore.com/player/yvann-macon/1006486,0,0,,,,,,,D,
15171805,away_team,Dennis Appiah,123164,https://www.sofascore.com/player/dennis-appiah/123164,0,0,,,,,,,D,
15171805,away_team,Jules Mouton,1391841,https://www.sofascore.com/player/jules-mouton/1391841,0,0,,,,,,,D,
15171805,away_team,Luan Gadegbeku,1958611,https://www.sofascore.com/player/luan-gadegbeku/1958611,0,0,,,,,,,M,
15171805,away_team,Djylian N'Guessan,1958607,https://www.sofascore.com/player/djylian-nguessan/1958607,0,0,,,,,,,F,
