match_id,player_id,player_name,player_link,team,Rating,Goals,Expected_goals_xG,Total_shots,Shots_on_target,Shots_off_target,Blocked_shots,Key_passes,Crosses_accurate,Crosses_total,Accurate_passes,Total_passes,Pass_accuracy_pct,Passes_into_final_third,Passes_in_opposition_half,Long_balls_accurate,Long_balls_total,Dribbles_successful,Dribbles_attempted,Duels_won,Duels_lost,Ground_duels_won,Ground_duels_lost,Aerial_duels_won,Aerial_duels_lost,Tackles_total,Tackles_won,Interceptions,Clearances,Blocks,Fouls_committed,Was_fouled,Assists,Big_chances_created,Big_chances_missed,Touches,Possession_lost,Minutes_played,Saves,Punches,Runs_out,Goals_conceded
15171806,1095836,Théo De Percin,https://www.sofascore.com/player/theo-de-percin/1095836,home,8.7,0,,0,0,0,0,0,0,0,13,25,52.0,0,1,4,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,90,7,0,0,0
15171806,1177351,Lamine Sy,https://www.sofascore.com/player/lamine-sy/1177351,home,7.0,0,,3,0,1,2,0,0,0,13,18,72.2,0,8,0,2,0,0,5,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,33,0,62,0,0,0,0
15171806,1087805,Marvin Senaya,https://www.sofascore.com/player/marvin-senaya/1087805,home,6.3,0,,0,0,0,0,0,0,1,15,21,71.4,0,5,1,4,0,0,6,5,0,0,1,1,4,2,1,9,0,2,1,0,0,0,50,0,90,0,0,0,0
15171806,805096,Francisco Sierralta,https://www.sofascore.com/player/francisco-sierralta/805096,home,7.0,0,,0,0,0,0,2,0,0,35,39,89.7,0,8,3,6,0,0,3,4,0,2,1,2,2,2,4,12,1,0,0,0,0,0,60,0,90,0,0,0,0
15171806,844942,Gideon Mensah,https://www.sofascore.com/player/gideon-mensah/844942,home,7.3,0,,0,0,0,0,0,0,1,41,54,75.9,0,19,10,14,0,0,11,3,0,1,0,1,6,6,4,5,0,0,0,0,0,0,81,0,90,0,0,0,0
15171806,1005648,Fredrik Oppegård,https://www.sofascore.com/player/fredrik-oppegard/1005648,home,6.0,0,,1,1,0,1,1,0,2,24,26,92.3,0,11,1,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,42,0,90,0,0,0,0
15171806,782240,Assane Dioussé,https://www.sofascore.com/player/assane-diousse/782240,home,7.7,1,,0,2,0,0,0,0,1,43,50,86.0,0,19,5,8,0,0,5,2,0,1,0,0,3,2,0,0,0,1,1,0,0,0,60,0,90,0,0,0,0
15171806,1151803,Kévin Danois,https://www.sofascore.com/player/kevin-danois/1151803,home,6.7,0,,1,0,0,1,5,2,4,34,43,79.1,0,18,4,6,0,0,3,5,0,1,1,0,0,0,1,1,0,2,2,0,0,0,56,0,81,0,0,0,0
15171806,1961626,Rudy Matondo,https://www.sofascore.com/player/rudy-matondo/1961626,home,6.3,0,,1,0,1,0,0,0,0,20,23,87.0,0,8,0,0,0,0,4,8,0,2,1,0,2,1,2,2,0,3,1,0,0,0,37,0,81,0,0,0,0
15171806,1471095,Ibrahim Osman,https://www.sofascore.com/player/osman-ibrahim/1471095,home,6.4,0,,3,0,1,2,2,0,0,15,16,93.8,0,10,0,0,0,0,5,9,0,1,0,2,0,0,0,0,0,1,5,0,0,0,31,0,89,0,0,0,0
