match_id,minute,momentum_value,dominant_team,abs_value
14062150,1.0,-8,away,8
14062150,2.0,-12,away,12
14062150,3.0,-30,away,30
14062150,4.0,-25,away,25
14062150,5.0,-53,away,53
14062150,6.0,-43,away,43
14062150,7.0,-48,away,48
14062150,8.0,-31,away,31
14062150,9.0,-12,away,12
14062150,10.0,-12,away,12
14062150,11.0,-39,away,39
14062150,12.0,-71,away,71
14062150,13.0,-50,away,50
14062150,14.0,-62,away,62
14062150,15.0,-100,away,100
14062150,16.0,-87,away,87
14062150,17.0,-57,away,57
14062150,18.0,-39,away,39
14062150,19.0,-33,away,33
14062150,20.0,-20,away,20
14062150,21.0,-27,away,27
14062150,22.0,-35,away,35
14062150,23.0,-32,away,32
14062150,24.0,-23,away,23
14062150,25.0,49,home,49
14062150,26.0,13,home,13
14062150,27.0,-27,away,27
14062150,28.0,-9,away,9
14062150,29.0,7,home,7
14062150,30.0,-11,away,11
14062150,31.0,-15,away,15
14062150,32.0,-40,away,40
14062150,33.0,-28,away,28
14062150,34.0,-94,away,94
14062150,35.0,-66,away,66
14062150,36.0,-59,away,59
14062150,37.0,-43,away,43
14062150,38.0,-73,away,73
14062150,39.0,-56,away,56
14062150,40.0,-34,away,34
14062150,41.0,-20,away,20
14062150,42.0,49,home,49
14062150,43.0,-54,away,54
14062150,44.0,-23,away,23
14062150,45.0,-14,away,14
14062150,45.5,-18,away,18
14062150,46.0,20,home,20
14062150,47.0,12,home,12
14062150,48.0,-8,away,8
14062150,49.0,-39,away,39
14062150,50.0,-31,away,31
14062150,51.0,-27,away,27
14062150,52.0,-23,away,23
14062150,53.0,-18,away,18
14062150,54.0,-51,away,51
14062150,55.0,-32,away,32
14062150,56.0,-9,away,9
14062150,57.0,-16,away,16
14062150,58.0,-12,away,12
14062150,59.0,-8,away,8
14062150,60.0,-38,away,38
14062150,61.0,-18,away,18
14062150,62.0,-6,away,6
14062150,63.0,12,home,12
14062150,64.0,-9,away,9
14062150,65.0,2,home,2
14062150,66.0,-46,away,46
14062150,67.0,-26,away,26
14062150,68.0,-6,away,6
14062150,69.0,-5,away,5
14062150,70.0,6,home,6
14062150,71.0,53,home,53
14062150,72.0,47,home,47
14062150,73.0,29,home,29
14062150,74.0,16,home,16
14062150,75.0,8,home,8
14062150,76.0,16,home,16
14062150,77.0,3,home,3
14062150,78.0,4,home,4
14062150,79.0,14,home,14
14062150,80.0,15,home,15
14062150,81.0,5,home,5
14062150,82.0,-4,away,4
14062150,83.0,-5,away,5
14062150,84.0,-39,away,39
14062150,85.0,-65,away,65
14062150,86.0,-30,away,30
14062150,87.0,-47,away,47
14062150,88.0,-31,away,31
14062150,89.0,-20,away,20
14062150,90.0,-14,away,14
14062150,90.5,-56,away,56
