match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
15184394,away_team,Achille Robin,982803,https://www.sofascore.com/player/achille-robin/982803,0,0,2 (2),30/39 (77%),6 (3),1 (0),2 (1),90',D,7.5
15184394,away_team,Omar Balde,868919,https://www.sofascore.com/player/omar-balde/868919,0,0,,11/16 (69%),6 (3),1 (0),2 (1),90',D,6.2
15184394,away_team,Matthieu Grosso,2418309,https://www.sofascore.com/player/matthieu-grosso/2418309,0,0,5 (4),6/7 (86%),10 (6),1 (0),4 (1),81',M,7.1
15184394,away_team,Mafall Sarr,2418299,https://www.sofascore.com/player/mafall-sarr/2418299,0,0,2 (1),8/17 (47%),7 (2),2 (0),,81',M,6.3
15184394,away_team,Zidan Charlec,1218777,https://www.sofascore.com/player/zidan-charlec/1218777,0,0,,23/30 (77%),7 (3),1 (0),1 (0),90',M,6.6
15184394,away_team,Maxence Menuet,2020721,https://www.sofascore.com/player/maxence-menuet/2020721,0,0,2 (1),7/13 (54%),5 (3),1 (0),1 (0),59',M,6.7
15184394,away_team,Hamet Coulibaly,829518,https://www.sofascore.com/player/hamet-coulibaly/829518,0,0,,8/12 (67%),8 (3),2 (0),2 (2),77',M,7.2
15184394,away_team,Mathis Bochereau,2418285,https://www.sofascore.com/player/mathis-bochereau/2418285,0,0,1 (0),34/37 (92%),18 (7),2 (0),6 (1),90',F,6.8
15184394,away_team,Mouhamadou Samb,2418315,https://www.sofascore.com/player/mouhamadou-samb/2418315,0,0,,10/11 (91%),12 (3),,2 (0),90',F,6.3
15184394,away_team,Axel Dabin,914539,https://www.sofascore.com/player/axel-dabin/914539,0,0,,22/24 (92%),2 (1),,1 (0),31',F,6.6
15184394,away_team,Kris Folly,2418301,https://www.sofascore.com/player/kris-folly/2418301,0,0,,4/4 (100%),1 (0),1 (0),,13',F,6.4
15184394,away_team,Simon Guerlus,2418312,https://www.sofascore.com/player/simon-guerlus/2418312,0,0,,3/4 (75%),1 (1),,,9',M,6.6
15184394,away_team,Baptiste Moreau,2418283,https://www.sofascore.com/player/baptiste-moreau/2418283,0,0,,5/8 (62%),,,,9',M,6.3
15184394,away_team,Thomas Bacle,1562147,https://www.sofascore.com/player/thomas-bacle/1562147,0,0,,,,,,,G,
15184394,away_team,Joris Lesieur,2418292,https://www.sofascore.com/player/joris-lesieur/2418292,0,0,,,,,,,G,
15184394,away_team,Antoine Nakkachi,2418276,https://www.sofascore.com/player/antoine-nakkachi/2418276,0,0,,,,,,,G,
15184394,away_team,Chérif Segnane,2418275,https://www.sofascore.com/player/cherif-segnane/2418275,0,0,,,,,,,M,
15184394,away_team,Yanis Herman Gbelle,1012279,https://www.sofascore.com/player/yanis-herman-gbelle/1012279,0,0,,,,,,,M,
