match_id,team,player,player_id,player_link,player_pos_x,player_pos_y,home_formation,away_formation
15174867,home_team,Mike Penders,1149148,https://www.sofascore.com/player/mike-penders/1149148,5,50,3-4-3,4-1-4-1
15174867,home_team,Lucas Høgsberg,1426597,https://www.sofascore.com/player/lucas-hogsberg/1426597,20,50,3-4-3,4-1-4-1
15174867,home_team,Ismael Doukouré,1049517,https://www.sofascore.com/player/ismael-doukoure/1049517,20,50,3-4-3,4-1-4-1
15174867,home_team,Ben Chilwell,802695,https://www.sofascore.com/player/ben-chilwell/802695,20,50,3-4-3,4-1-4-1
15174867,home_team,Abdoul Ouattara,1930811,https://www.sofascore.com/player/abdoul-ouattara/1930811,50,50,3-4-3,4-1-4-1
15174867,home_team,Valentín Barco,1127057,https://www.sofascore.com/player/valentin-barco/1127057,50,50,3-4-3,4-1-4-1
15174867,home_team,Samir El Mourabet,1605921,https://www.sofascore.com/player/el-mourabet-samir/1605921,50,50,3-4-3,4-1-4-1
15174867,home_team,Diego Moreira,1142233,https://www.sofascore.com/player/diego-moreira/1142233,50,50,3-4-3,4-1-4-1
15174867,home_team,Martial Godo,1190938,https://www.sofascore.com/player/martial-godo/1190938,85,50,3-4-3,4-1-4-1
15174867,home_team,Joaquin Panichelli,1410925,https://www.sofascore.com/player/panichelli-joaquin/1410925,85,50,3-4-3,4-1-4-1
15174867,home_team,Julio Enciso,973556,https://www.sofascore.com/player/julio-enciso/973556,85,50,3-4-3,4-1-4-1
15174867,home_team,Andrew Omobamidele,983066,https://www.sofascore.com/player/andrew-omobamidele/983066,20,50,3-4-3,4-1-4-1
15174867,home_team,Samuel Amo-Ameyaw,1407484,https://www.sofascore.com/player/amo-ameyaw-samuel/1407484,85,50,3-4-3,4-1-4-1
15174867,home_team,Sebastian Nanasi,962068,https://www.sofascore.com/player/sebastian-nanasi/962068,50,50,3-4-3,4-1-4-1
15174867,home_team,Mathis Amougou,1426224,https://www.sofascore.com/player/mathis-amougou/1426224,50,50,3-4-3,4-1-4-1
15174867,home_team,Stefan Bajić,911843,https://www.sofascore.com/player/stefan-bajic/911843,5,50,3-4-3,4-1-4-1
15174867,home_team,Eduard Sobol,186017,https://www.sofascore.com/player/eduard-sobol/186017,20,50,3-4-3,4-1-4-1
15174867,home_team,Kendry Páez,1464025,https://www.sofascore.com/player/kendry-paez/1464025,50,50,3-4-3,4-1-4-1
15174867,home_team,Rafael Luis,1153333,https://www.sofascore.com/player/luis-rafael/1153333,50,50,3-4-3,4-1-4-1
15174867,home_team,Ghianny Kodia,1935902,https://www.sofascore.com/player/ghianny-kodia/1935902,85,50,3-4-3,4-1-4-1
15174867,away_team,Marcos Lavín,858769,https://www.sofascore.com/player/marcos-lavin/858769,95,50,3-4-3,4-1-4-1
15174867,away_team,Allan Linguet,965216,https://www.sofascore.com/player/allan-linguet/965216,80,50,3-4-3,4-1-4-1
15174867,away_team,Vincent Sasso,74071,https://www.sofascore.com/player/vincent-sasso/74071,80,50,3-4-3,4-1-4-1
15174867,away_team,Victor Mayela,1897489,https://www.sofascore.com/player/victor-mayela/1897489,80,50,3-4-3,4-1-4-1
15174867,away_team,Geoffrey Kondo,1397885,https://www.sofascore.com/player/geoffrey-kondo/1397885,80,50,3-4-3,4-1-4-1
15174867,away_team,Alec Georgen,802134,https://www.sofascore.com/player/alec-georgen/802134,50,50,3-4-3,4-1-4-1
15174867,away_team,Gessime Yassine,1638338,https://www.sofascore.com/player/yassine-gessime/1638338,50,50,3-4-3,4-1-4-1
15174867,away_team,Malick Diop,1897444,https://www.sofascore.com/player/malick-diop/1897444,50,50,3-4-3,4-1-4-1
15174867,away_team,Enzo Bardeli,996974,https://www.sofascore.com/player/bardeli-enzo/996974,50,50,3-4-3,4-1-4-1
15174867,away_team,Aristide Zossou,1936455,https://www.sofascore.com/player/aristide-zossou/1936455,50,50,3-4-3,4-1-4-1
15174867,away_team,Thomas Robinet,790802,https://www.sofascore.com/player/thomas-robinet/790802,15,50,3-4-3,4-1-4-1
15174867,away_team,Anto Sekongo,1513644,https://www.sofascore.com/player/anto-sekongo/1513644,50,50,3-4-3,4-1-4-1
15174867,away_team,Marco Essimi,990092,https://www.sofascore.com/player/marco-essimi/990092,15,50,3-4-3,4-1-4-1
15174867,away_team,Eddy Sylvestre,962374,https://www.sofascore.com/player/eddy-sylvestre/962374,15,50,3-4-3,4-1-4-1
15174867,away_team,Aboubakary Kanté,801296,https://www.sofascore.com/player/aboubakary-kante/801296,15,50,3-4-3,4-1-4-1
15174867,away_team,Mathys Niflore,1479500,https://www.sofascore.com/player/mathys-niflore/1479500,95,50,3-4-3,4-1-4-1
15174867,away_team,Assane N'Doye,1530697,https://www.sofascore.com/player/assane-ndoye/1530697,80,50,3-4-3,4-1-4-1
15174867,away_team,Lenny Dziki,1901491,https://www.sofascore.com/player/lenny-dziki/1901491,50,50,3-4-3,4-1-4-1
15174867,away_team,Alex Daho,1495561,https://www.sofascore.com/player/alex-daho/1495561,15,50,3-4-3,4-1-4-1
15174867,away_team,Zaid Seha,1927725,https://www.sofascore.com/player/zaid-seha/1927725,50,50,3-4-3,4-1-4-1
