match_id,team,player,player_id,player_link,player_pos_x,player_pos_y,home_formation,away_formation
15184394,home_team,Mathys Silistrie,1513605,https://www.sofascore.com/player/mathys-silistrie/1513605,5,50,3-5-2,3-5-2
15184394,home_team,Alidu Seidu,1049515,https://www.sofascore.com/player/alidu-seidu/1049515,20,50,3-5-2,3-5-2
15184394,home_team,Anthony Rouault,991479,https://www.sofascore.com/player/anthony-rouault/991479,20,50,3-5-2,3-5-2
15184394,home_team,Lilian Brassier,988907,https://www.sofascore.com/player/lilian-brassier/988907,20,50,3-5-2,3-5-2
15184394,home_team,Quentin Merlin,1102502,https://www.sofascore.com/player/quentin-merlin/1102502,50,50,3-5-2,3-5-2
15184394,home_team,Mahdi Camara,916041,https://www.sofascore.com/player/camara-mahdi/916041,50,50,3-5-2,3-5-2
15184394,home_team,Valentin Rongier,581314,https://www.sofascore.com/player/valentin-rongier/581314,50,50,3-5-2,3-5-2
15184394,home_team,Ludovic Blas,806076,https://www.sofascore.com/player/ludovic-blas/806076,50,50,3-5-2,3-5-2
15184394,home_team,Mousa Tamari,876600,https://www.sofascore.com/player/mousa-al-taamari/876600,50,50,3-5-2,3-5-2
15184394,home_team,Esteban Lepaul,966621,https://www.sofascore.com/player/lepaul-esteban/966621,85,50,3-5-2,3-5-2
15184394,home_team,Breel Embolo,352296,https://www.sofascore.com/player/breel-embolo/352296,85,50,3-5-2,3-5-2
15184394,home_team,Mohamed Kader Meite,1606642,https://www.sofascore.com/player/mohamed-kader-meite/1606642,85,50,3-5-2,3-5-2
15184394,home_team,Djaoui Cissé,1445628,https://www.sofascore.com/player/djaoui-cisse/1445628,50,50,3-5-2,3-5-2
15184394,home_team,Elias Legendre Quiñonez,2111258,https://www.sofascore.com/player/elias-legendre-quinonez/2111258,85,50,3-5-2,3-5-2
15184394,home_team,Paolo Limon,1907306,https://www.sofascore.com/player/paolo-limon/1907306,50,50,3-5-2,3-5-2
15184394,home_team,Lucas Rosier,2077096,https://www.sofascore.com/player/lucas-rosier/2077096,85,50,3-5-2,3-5-2
15184394,home_team,Kilian Belazzoug,2334320,https://www.sofascore.com/player/kilian-belazzoug/2334320,5,50,3-5-2,3-5-2
15184394,home_team,Brice Samba,164055,https://www.sofascore.com/player/brice-samba/164055,5,50,3-5-2,3-5-2
15184394,home_team,Glen Kamara,292665,https://www.sofascore.com/player/glen-kamara/292665,50,50,3-5-2,3-5-2
15184394,home_team,Nordan Mukiele,1891021,https://www.sofascore.com/player/nordan-mukiele/1891021,85,50,3-5-2,3-5-2
15184394,away_team,Raphael Adiceam,821737,https://www.sofascore.com/player/raphael-adiceam/821737,95,50,3-5-2,3-5-2
15184394,away_team,Souleymane Mancal,2418321,https://www.sofascore.com/player/souleymane-mancal/2418321,80,50,3-5-2,3-5-2
15184394,away_team,Achille Robin,982803,https://www.sofascore.com/player/achille-robin/982803,80,50,3-5-2,3-5-2
15184394,away_team,Omar Balde,868919,https://www.sofascore.com/player/omar-balde/868919,80,50,3-5-2,3-5-2
15184394,away_team,Matthieu Grosso,2418309,https://www.sofascore.com/player/matthieu-grosso/2418309,50,50,3-5-2,3-5-2
15184394,away_team,Mafall Sarr,2418299,https://www.sofascore.com/player/mafall-sarr/2418299,50,50,3-5-2,3-5-2
15184394,away_team,Zidan Charlec,1218777,https://www.sofascore.com/player/zidan-charlec/1218777,50,50,3-5-2,3-5-2
15184394,away_team,Maxence Menuet,2020721,https://www.sofascore.com/player/maxence-menuet/2020721,50,50,3-5-2,3-5-2
15184394,away_team,Hamet Coulibaly,829518,https://www.sofascore.com/player/hamet-coulibaly/829518,50,50,3-5-2,3-5-2
15184394,away_team,Mathis Bochereau,2418285,https://www.sofascore.com/player/mathis-bochereau/2418285,15,50,3-5-2,3-5-2
15184394,away_team,Mouhamadou Samb,2418315,https://www.sofascore.com/player/mouhamadou-samb/2418315,15,50,3-5-2,3-5-2
15184394,away_team,Axel Dabin,914539,https://www.sofascore.com/player/axel-dabin/914539,15,50,3-5-2,3-5-2
15184394,away_team,Kris Folly,2418301,https://www.sofascore.com/player/kris-folly/2418301,15,50,3-5-2,3-5-2
15184394,away_team,Simon Guerlus,2418312,https://www.sofascore.com/player/simon-guerlus/2418312,50,50,3-5-2,3-5-2
15184394,away_team,Baptiste Moreau,2418283,https://www.sofascore.com/player/baptiste-moreau/2418283,50,50,3-5-2,3-5-2
15184394,away_team,Thomas Bacle,1562147,https://www.sofascore.com/player/thomas-bacle/1562147,95,50,3-5-2,3-5-2
15184394,away_team,Joris Lesieur,2418292,https://www.sofascore.com/player/joris-lesieur/2418292,95,50,3-5-2,3-5-2
15184394,away_team,Antoine Nakkachi,2418276,https://www.sofascore.com/player/antoine-nakkachi/2418276,95,50,3-5-2,3-5-2
15184394,away_team,Chérif Segnane,2418275,https://www.sofascore.com/player/cherif-segnane/2418275,50,50,3-5-2,3-5-2
15184394,away_team,Yanis Herman Gbelle,1012279,https://www.sofascore.com/player/yanis-herman-gbelle/1012279,50,50,3-5-2,3-5-2
