match_id,company_id,时间,比分,大球,盘口,小球,变化时间,状态
2789293,8,55,[1:0],0.97,2/2.5,0.87,12-23 05:19,滚
2789293,8,55,[1:0],1.05,2/2.5,0.80,12-23 05:19,滚
2789293,8,55,[1:0],1.10,2/2.5,0.77,12-23 05:19,滚
2789293,8,55,[1:0],1.05,2/2.5,0.80,12-23 05:19,滚
2789293,8,54,[1:0],1.02,2/2.5,0.82,12-23 05:19,滚
2789293,8,54,[1:0],1.05,2/2.5,0.80,12-23 05:18,滚
2789293,8,53,[1:0],1.02,2/2.5,0.82,12-23 05:17,滚
2789293,8,53,[1:0],1.00,2/2.5,0.85,12-23 05:17,滚
2789293,8,52,[1:0],0.97,2/2.5,0.87,12-23 05:16,滚
2789293,8,52,[1:0],0.92,2/2.5,0.92,12-23 05:16,滚
2789293,8,52,[1:0],0.95,2/2.5,0.90,12-23 05:16,滚
2789293,8,51,[1:0],0.85,2/2.5,1.00,12-23 05:15,滚
2789293,8,51,[1:0],0.82,2/2.5,1.02,12-23 05:15,滚
2789293,8,51,[1:0],0.92,2/2.5,0.92,12-23 05:15,滚
2789293,8,51,[1:0],0.90,2/2.5,0.95,12-23 05:15,滚
2789293,8,51,[1:0],0.87,2/2.5,0.97,12-23 05:15,滚
2789293,8,50,[1:0],0.97,2/2.5,0.87,12-23 05:15,滚
2789293,8,50,[1:0],0.92,2/2.5,0.92,12-23 05:14,滚
2789293,8,50,[1:0],0.90,2/2.5,0.95,12-23 05:14,滚
2789293,8,49,[1:0],0.92,2/2.5,0.92,12-23 05:13,滚
2789293,8,49,[1:0],0.90,2/2.5,0.95,12-23 05:13,滚
2789293,8,49,[1:0],0.92,2/2.5,0.92,12-23 05:13,滚
2789293,8,48,[1:0],0.90,2/2.5,0.95,12-23 05:12,滚
2789293,8,48,[1:0],0.87,2/2.5,0.97,12-23 05:12,滚
2789293,8,48,[1:0],0.85,2/2.5,1.00,12-23 05:12,滚
2789293,8,48,[1:0],0.82,2/2.5,1.02,12-23 05:12,滚
2789293,8,47,[1:0],0.85,2/2.5,1.00,12-23 05:12,滚
2789293,8,47,[1:0],0.82,2/2.5,1.02,12-23 05:11,滚
2789293,8,47,[1:0],0.85,2/2.5,1.00,12-23 05:11,滚
2789293,8,47,[1:0],0.82,2/2.5,1.02,12-23 05:11,滚
2789293,8,47,[1:0],0.80,2/2.5,1.05,12-23 05:11,滚
2789293,8,46,[1:0],0.82,2/2.5,1.02,12-23 05:11,滚
2789293,8,46,[1:0],0.80,2/2.5,1.05,12-23 05:10,滚
2789293,8,46,[1:0],0.77,2/2.5,1.10,12-23 05:10,滚
2789293,8,46,[1:0],0.80,2/2.5,1.05,12-23 05:10,滚
2789293,8,45,[1:0],0.77,2/2.5,1.10,12-23 05:10,滚
2789293,8,45,[1:0],0.80,2/2.5,1.05,12-23 05:09,滚
2789293,8,45,[1:0],0.77,2/2.5,1.10,12-23 05:09,滚
2789293,8,45,[1:0],0.80,2/2.5,1.05,12-23 05:09,滚
2789293,8,45,[1:0],0.77,2/2.5,1.10,12-23 05:09,滚
2789293,8,中场,[1:0],0.75,2/2.5,1.12,12-23 05:04,滚
2789293,8,45,[1:0],0.77,2/2.5,1.10,12-23 04:53,滚
2789293,8,45,[1:0],0.80,2/2.5,1.05,12-23 04:51,滚
2789293,8,45,[1:0],1.10,2.5,0.77,12-23 04:50,滚
2789293,8,45,[1:0],1.05,2.5,0.80,12-23 04:50,滚
2789293,8,45,[0:0],1.02,2.5,0.82,12-23 04:50,滚
2789293,8,45,[0:0],0.95,2/2.5,0.90,12-23 04:50,滚
2789293,8,45,[0:0],1.00,1.5,0.85,12-23 04:47,滚
2789293,8,45,[0:0],0.97,1.5,0.87,12-23 04:46,滚
2789293,8,45,[0:0],0.87,1.5,0.97,12-23 04:46,滚
2789293,8,45,[0:0],0.97,1.5,0.87,12-23 04:46,滚
2789293,8,44,[0:0],0.92,1.5,0.92,12-23 04:45,滚
2789293,8,44,[0:0],0.95,1.5,0.90,12-23 04:45,滚
2789293,8,44,[0:0],0.92,1.5,0.92,12-23 04:45,滚
2789293,8,43,[0:0],0.95,1.5,0.90,12-23 04:45,滚
2789293,8,43,[0:0],0.92,1.5,0.92,12-23 04:44,滚
2789293,8,42,[0:0],0.87,1.5,0.97,12-23 04:43,滚
2789293,8,42,[0:0],0.90,1.5,0.95,12-23 04:43,滚
2789293,8,42,[0:0],0.87,1.5,0.97,12-23 04:43,滚
2789293,8,41,[0:0],0.85,1.5,1.00,12-23 04:43,滚
2789293,8,41,[0:0],0.87,1.5,0.97,12-23 04:42,滚
2789293,8,41,[0:0],0.85,1.5,1.00,12-23 04:42,滚
2789293,8,41,[0:0],0.87,1.5,0.97,12-23 04:42,滚
2789293,8,41,[0:0],0.85,1.5,1.00,12-23 04:42,滚
2789293,8,40,[0:0],0.82,1.5,1.02,12-23 04:41,滚
2789293,8,40,[0:0],1.02,1.5/2,0.82,12-23 04:41,滚
2789293,8,40,[0:0],0.80,1.5,1.05,12-23 04:41,滚
2789293,8,40,[0:0],0.82,1.5,1.02,12-23 04:41,滚
2789293,8,39,[0:0],0.80,1.5,1.05,12-23 04:40,滚
2789293,8,39,[0:0],0.82,1.5,1.02,12-23 04:40,滚
2789293,8,39,[0:0],0.80,1.5,1.05,12-23 04:40,滚
2789293,8,39,[0:0],0.82,1.5,1.02,12-23 04:40,滚
2789293,8,39,[0:0],0.80,1.5,1.05,12-23 04:40,滚
2789293,8,38,[0:0],1.10,1.5/2,0.77,12-23 04:39,滚
2789293,8,38,[0:0],1.05,1.5/2,0.80,12-23 04:39,滚
2789293,8,38,[0:0],1.02,1.5/2,0.82,12-23 04:39,滚
2789293,8,37,[0:0],1.05,1.5/2,0.80,12-23 04:38,滚
2789293,8,37,[0:0],1.00,1.5/2,0.85,12-23 04:38,滚
2789293,8,36,[0:0],0.97,1.5/2,0.87,12-23 04:37,滚
2789293,8,36,[0:0],1.00,1.5/2,0.85,12-23 04:37,滚
2789293,8,36,[0:0],0.97,1.5/2,0.87,12-23 04:37,滚
2789293,8,36,[0:0],0.90,1.5/2,0.95,12-23 04:37,滚
2789293,8,36,[0:0],0.97,1.5/2,0.87,12-23 04:37,滚
2789293,8,35,[0:0],1.00,1.5/2,0.85,12-23 04:36,滚
2789293,8,34,[0:0],0.97,1.5/2,0.87,12-23 04:35,滚
2789293,8,33,[0:0],0.92,1.5/2,0.92,12-23 04:34,滚
2789293,8,33,[0:0],0.85,1.5/2,1.00,12-23 04:34,滚
2789293,8,33,[0:0],0.92,1.5/2,0.92,12-23 04:34,滚
2789293,8,33,[0:0],0.82,1.5/2,1.02,12-23 04:34,滚
2789293,8,33,[0:0],0.92,1.5/2,0.92,12-23 04:34,滚
2789293,8,33,[0:0],0.90,1.5/2,0.95,12-23 04:34,滚
2789293,8,32,[0:0],0.87,1.5/2,0.97,12-23 04:33,滚
2789293,8,31,[0:0],0.85,1.5/2,1.00,12-23 04:32,滚
2789293,8,31,[0:0],0.82,1.5/2,1.02,12-23 04:32,滚
2789293,8,29,[0:0],0.80,1.5/2,1.05,12-23 04:30,滚
2789293,8,29,[0:0],1.10,2,0.77,12-23 04:30,滚
2789293,8,29,[0:0],1.05,2,0.80,12-23 04:30,滚
2789293,8,28,[0:0],1.10,2,0.77,12-23 04:29,滚
2789293,8,28,[0:0],1.05,2,0.80,12-23 04:29,滚
2789293,8,27,[0:0],1.02,2,0.82,12-23 04:28,滚
2789293,8,27,[0:0],1.05,2,0.80,12-23 04:28,滚
2789293,8,27,[0:0],1.02,2,0.82,12-23 04:28,滚
2789293,8,25,[0:0],1.00,2,0.85,12-23 04:27,滚
2789293,8,24,[0:0],0.97,2,0.87,12-23 04:25,滚
2789293,8,24,[0:0],0.92,2,0.92,12-23 04:25,滚
2789293,8,24,[0:0],0.95,2,0.90,12-23 04:25,滚
2789293,8,23,[0:0],0.92,2,0.92,12-23 04:24,滚
2789293,8,23,[0:0],0.90,2,0.95,12-23 04:24,滚
2789293,8,23,[0:0],0.87,2,0.97,12-23 04:24,滚
2789293,8,23,[0:0],0.90,2,0.95,12-23 04:24,滚
2789293,8,22,[0:0],0.87,2,0.97,12-23 04:23,滚
2789293,8,22,[0:0],0.85,2,1.00,12-23 04:23,滚
2789293,8,21,[0:0],0.77,2,1.10,12-23 04:23,滚
2789293,8,21,[0:0],0.82,2,1.02,12-23 04:22,滚
2789293,8,20,[0:0],0.80,2,1.05,12-23 04:21,滚
2789293,8,19,[0:0],0.77,2,1.10,12-23 04:21,滚
2789293,8,19,[0:0],1.10,2/2.5,0.77,12-23 04:20,滚
2789293,8,18,[0:0],1.05,2/2.5,0.80,12-23 04:19,滚
2789293,8,17,[0:0],1.02,2/2.5,0.82,12-23 04:18,滚
2789293,8,17,[0:0],1.00,2/2.5,0.85,12-23 04:18,滚
2789293,8,17,[0:0],0.92,2/2.5,0.92,12-23 04:18,滚
2789293,8,16,[0:0],1.00,2/2.5,0.85,12-23 04:17,滚
2789293,8,15,[0:0],0.97,2/2.5,0.87,12-23 04:16,滚
2789293,8,14,[0:0],0.92,2/2.5,0.92,12-23 04:15,滚
2789293,8,14,[0:0],0.85,2/2.5,1.00,12-23 04:15,滚
2789293,8,13,[0:0],0.82,2/2.5,1.02,12-23 04:15,滚
2789293,8,13,[0:0],0.85,2/2.5,1.00,12-23 04:14,滚
2789293,8,12,[0:0],0.82,2/2.5,1.02,12-23 04:14,滚
2789293,8,12,[0:0],0.85,2/2.5,1.00,12-23 04:13,滚
2789293,8,11,[0:0],0.82,2/2.5,1.02,12-23 04:12,滚
2789293,8,10,[0:0],0.87,2/2.5,0.97,12-23 04:11,滚
2789293,8,10,[0:0],0.90,2/2.5,0.95,12-23 04:11,滚
2789293,8,08,[0:0],0.92,2/2.5,0.92,12-23 04:10,滚
2789293,8,08,[0:0],0.90,2/2.5,0.95,12-23 04:09,滚
2789293,8,07,[0:0],0.87,2/2.5,0.97,12-23 04:08,滚
2789293,8,06,[0:0],0.85,2/2.5,1.00,12-23 04:07,滚
2789293,8,06,[0:0],1.05,2.5,0.80,12-23 04:07,滚
2789293,8,04,[0:0],0.82,2/2.5,1.02,12-23 04:05,滚
2789293,8,03,[0:0],1.05,2.5,0.80,12-23 04:04,滚
2789293,8,03,[0:0],0.97,2.5,0.87,12-23 04:04,滚
2789293,8,02,[0:0],1.02,2.5,0.82,12-23 04:03,滚
2789293,8,01,[0:0],1.00,2.5,0.85,12-23 04:02,滚
2789293,8,,-,0.97,2.5,0.87,12-23 03:57,即
2789293,8,,-,0.95,2.5,0.90,12-23 03:57,即
2789293,8,,-,0.93,2.5,0.93,12-23 03:52,即
2789293,8,,-,0.92,2.5,0.92,12-23 03:45,即
2789293,8,,-,0.93,2.5,0.93,12-23 03:45,即
2789293,8,,-,0.90,2.5,0.95,12-23 03:39,即
2789293,8,,-,0.91,2.5,0.91,12-23 03:32,即
2789293,8,,-,0.93,2.5,0.93,12-23 03:11,即
2789293,8,,-,0.95,2.5,0.90,12-23 03:10,即
2789293,8,,-,0.93,2.5,0.93,12-23 03:10,即
2789293,8,,-,0.95,2.5,0.90,12-23 03:08,即
2789293,8,,-,0.93,2.5,0.93,12-23 03:03,即
2789293,8,,-,0.95,2.5,0.90,12-23 03:00,即
2789293,8,,-,0.98,2.5,0.88,12-23 03:00,即
2789293,8,,-,0.95,2.5,0.90,12-23 02:59,即
2789293,8,,-,0.93,2.5,0.93,12-23 02:58,即
2789293,8,,-,0.95,2.5,0.90,12-23 02:57,即
2789293,8,,-,0.93,2.5,0.93,12-23 02:54,即
2789293,8,,-,0.90,2.5,0.95,12-23 02:51,即
2789293,8,,-,0.93,2.5,0.93,12-23 02:50,即
2789293,8,,-,0.91,2.5,0.91,12-23 02:41,即
2789293,8,,-,0.93,2.5,0.93,12-23 02:18,即
2789293,8,,-,0.95,2.5,0.90,12-23 02:17,即
2789293,8,,-,0.91,2.5,0.91,12-23 02:08,即
2789293,8,,-,0.93,2.5,0.93,12-23 02:03,即
2789293,8,,-,0.95,2.5,0.90,12-23 01:57,即
2789293,8,,-,0.91,2.5,0.91,12-23 01:57,即
2789293,8,,-,0.95,2.5,0.90,12-23 01:56,即
2789293,8,,-,0.91,2.5,0.91,12-23 01:56,即
2789293,8,,-,0.95,2.5,0.90,12-23 01:55,即
2789293,8,,-,0.91,2.5,0.91,12-23 01:44,即
2789293,8,,-,0.95,2.5,0.90,12-23 01:33,即
2789293,8,,-,0.93,2.5,0.93,12-23 01:33,即
2789293,8,,-,0.91,2.5,0.91,12-23 01:32,即
2789293,8,,-,0.93,2.5,0.93,12-23 01:22,即
2789293,8,,-,0.95,2.5,0.90,12-23 01:14,即
2789293,8,,-,0.93,2.5,0.93,12-23 01:07,即
2789293,8,,-,0.95,2.5,0.90,12-23 00:51,即
2789293,8,,-,0.91,2.5,0.91,12-23 00:40,即
2789293,8,,-,0.95,2.5,0.90,12-23 00:32,即
2789293,8,,-,0.98,2.5,0.88,12-22 23:58,即
2789293,8,,-,1.00,2.5,0.80,12-22 23:48,即
2789293,8,,-,0.98,2.5,0.88,12-22 23:45,即
2789293,8,,-,1.00,2.5,0.85,12-22 23:45,即
2789293,8,,-,0.98,2.5,0.88,12-22 23:44,即
2789293,8,,-,1.00,2.5,0.85,12-22 23:34,即
2789293,8,,-,0.98,2.5,0.88,12-22 23:33,即
2789293,8,,-,1.00,2.5,0.85,12-22 23:33,即
2789293,8,,-,0.98,2.5,0.88,12-22 22:41,即
2789293,8,,-,0.91,2.5,0.91,12-22 22:29,即
2789293,8,,-,0.98,2.5,0.88,12-22 22:20,即
2789293,8,,-,0.91,2.5,0.91,12-22 22:09,即
2789293,8,,-,0.98,2.5,0.88,12-22 21:59,即
2789293,8,,-,1.00,2.5,0.85,12-22 21:39,即
2789293,8,,-,1.03,2.5,0.83,12-22 21:29,即
2789293,8,,-,1.00,2.5,0.80,12-22 21:24,即
2789293,8,,-,1.03,2.5,0.83,12-22 21:16,即
2789293,8,,-,1.00,2.5,0.80,12-22 21:07,即
2789293,8,,-,1.03,2.5,0.83,12-22 20:45,即
2789293,8,,-,1.00,2.5,0.80,12-22 20:41,即
2789293,8,,-,1.03,2.5,0.83,12-22 20:27,即
2789293,8,,-,1.00,2.5,0.80,12-22 20:24,即
2789293,8,,-,1.05,2.5,0.80,12-22 20:24,即
2789293,8,,-,1.03,2.5,0.83,12-22 20:20,即
2789293,8,,-,1.00,2.5,0.80,12-22 20:08,即
2789293,8,,-,1.03,2.5,0.83,12-22 20:07,即
2789293,8,,-,1.05,2.5,0.80,12-22 19:32,即
2789293,8,,-,1.00,2.5,0.80,12-22 19:09,即
2789293,8,,-,1.05,2.5,0.80,12-22 18:46,即
2789293,8,,-,1.00,2.5,0.80,12-22 18:25,即
2789293,8,,-,1.05,2.5,0.80,12-22 17:22,即
2789293,8,,-,0.80,2/2.5,1.05,12-22 16:53,即
2789293,8,,-,1.00,2.5,0.80,12-22 16:49,即
2789293,8,,-,1.05,2.5,0.80,12-22 16:34,即
2789293,8,,-,1.00,2.5,0.80,12-22 16:29,即
2789293,8,,-,1.05,2.5,0.80,12-22 16:17,即
2789293,8,,-,1.00,2.5,0.80,12-22 16:14,即
2789293,8,,-,1.05,2.5,0.80,12-22 16:07,即
2789293,8,,-,1.00,2.5,0.80,12-22 15:52,即
2789293,8,,-,1.05,2.5,0.80,12-22 15:30,即
2789293,8,,-,1.00,2.5,0.80,12-22 15:19,即
2789293,8,,-,1.05,2.5,0.80,12-22 14:41,即
2789293,8,,-,1.00,2.5,0.80,12-22 14:21,即
2789293,8,,-,1.05,2.5,0.80,12-22 14:12,即
2789293,8,,-,1.00,2.5,0.80,12-22 14:03,即
2789293,8,,-,1.05,2.5,0.80,12-22 13:56,即
2789293,8,,-,1.00,2.5,0.80,12-22 13:09,即
2789293,8,,-,1.05,2.5,0.80,12-22 12:26,即
2789293,8,,-,1.00,2.5,0.80,12-22 12:23,即
2789293,8,,-,1.05,2.5,0.80,12-22 12:16,即
2789293,8,,-,1.00,2.5,0.80,12-22 12:06,即
2789293,8,,-,1.05,2.5,0.80,12-22 11:56,即
2789293,8,,-,0.80,2/2.5,1.05,12-22 11:55,即
2789293,8,,-,1.00,2.5,0.80,12-22 11:45,即
2789293,8,,-,1.05,2.5,0.80,12-22 11:41,即
2789293,8,,-,1.00,2.5,0.80,12-22 11:38,即
2789293,8,,-,1.05,2.5,0.80,12-22 11:35,即
2789293,8,,-,0.80,2/2.5,1.05,12-22 11:34,即
2789293,8,,-,1.05,2.5,0.80,12-22 11:25,即
2789293,8,,-,1.00,2.5,0.80,12-22 11:13,即
2789293,8,,-,1.05,2.5,0.80,12-22 10:08,即
2789293,8,,-,1.00,2.5,0.80,12-22 10:00,即
2789293,8,,-,1.05,2.5,0.80,12-22 09:09,即
2789293,8,,-,1.00,2.5,0.80,12-22 09:05,即
2789293,8,,-,1.05,2.5,0.80,12-22 08:34,即
2789293,8,,-,1.00,2.5,0.80,12-22 08:25,即
2789293,8,,-,1.05,2.5,0.80,12-22 08:20,即
2789293,8,,-,1.00,2.5,0.80,12-22 07:52,即
2789293,8,,-,1.05,2.5,0.80,12-22 07:50,即
2789293,8,,-,1.00,2.5,0.80,12-22 07:48,即
2789293,8,,-,1.05,2.5,0.80,12-22 07:15,即
2789293,8,,-,1.00,2.5,0.80,12-22 07:12,即
