match_id,company_id,时间,比分,主队胜,和局,客队胜,变化时间,状态
2894738,8,77,0-0,2.20,1.90,15.00,12-24 05:37,滚
2894738,8,76,0-0,2.05,1.90,19.00,12-24 05:37,滚
2894738,8,76,0-0,2.10,1.90,15.00,12-24 05:37,滚
2894738,8,75,0-0,2.05,1.90,19.00,12-24 05:36,滚
2894738,8,75,0-0,2.05,1.90,17.00,12-24 05:36,滚
2894738,8,74,0-0,2.05,1.90,19.00,12-24 05:35,滚
2894738,8,73,0-0,2.00,1.95,19.00,12-24 05:34,滚
2894738,8,73,0-0,2.05,1.90,17.00,12-24 05:34,滚
2894738,8,73,0-0,2.05,1.95,17.00,12-24 05:34,滚
2894738,8,72,0-0,2.05,1.90,19.00,12-24 05:33,滚
2894738,8,72,0-0,2.00,1.90,21.00,12-24 05:32,滚
2894738,8,71,0-0,2.00,1.95,19.00,12-24 05:32,滚
2894738,8,71,0-0,2.00,1.95,17.00,12-24 05:31,滚
2894738,8,70,0-0,2.00,2.00,19.00,12-24 05:31,滚
2894738,8,70,0-0,2.00,2.00,17.00,12-24 05:31,滚
2894738,8,70,0-0,1.95,2.00,19.00,12-24 05:31,滚
2894738,8,70,0-0,1.95,2.05,19.00,12-24 05:30,滚
2894738,8,69,0-0,1.95,2.05,17.00,12-24 05:30,滚
2894738,8,69,0-0,1.90,2.05,17.00,12-24 05:30,滚
2894738,8,69,0-0,2.00,2.00,15.00,12-24 05:29,滚
2894738,8,68,0-0,1.95,2.05,15.00,12-24 05:29,滚
2894738,8,68,0-0,1.95,2.10,15.00,12-24 05:28,滚
2894738,8,67,0-0,1.95,2.05,15.00,12-24 05:28,滚
2894738,8,67,0-0,1.90,2.10,15.00,12-24 05:28,滚
2894738,8,67,0-0,1.95,2.10,15.00,12-24 05:28,滚
2894738,8,67,0-0,1.83,2.10,17.00,12-24 05:27,滚
2894738,8,67,0-0,1.90,2.10,15.00,12-24 05:27,滚
2894738,8,66,0-0,1.95,2.10,13.00,12-24 05:27,滚
2894738,8,66,0-0,1.90,2.20,13.00,12-24 05:27,滚
2894738,8,66,0-0,1.83,2.20,13.00,12-24 05:26,滚
2894738,8,65,0-0,1.90,2.20,13.00,12-24 05:26,滚
2894738,8,65,0-0,1.90,2.10,13.00,12-24 05:26,滚
2894738,8,65,0-0,1.90,2.20,13.00,12-24 05:25,滚
2894738,8,64,0-0,1.83,2.20,15.00,12-24 05:25,滚
2894738,8,64,0-0,1.90,2.20,12.00,12-24 05:25,滚
2894738,8,63,0-0,1.90,2.20,13.00,12-24 05:24,滚
2894738,8,63,0-0,1.90,2.25,13.00,12-24 05:24,滚
2894738,8,63,0-0,1.80,2.30,13.00,12-24 05:23,滚
2894738,8,62,0-0,1.90,2.25,10.00,12-24 05:23,滚
2894738,8,62,0-0,1.83,2.25,12.00,12-24 05:23,滚
2894738,8,61,0-0,1.83,2.30,11.00,12-24 05:22,滚
2894738,8,61,0-0,1.83,2.30,12.00,12-24 05:21,滚
2894738,8,60,0-0,1.80,2.30,12.00,12-24 05:21,滚
2894738,8,59,0-0,1.80,2.37,13.00,12-24 05:19,滚
2894738,8,58,0-0,1.72,2.37,13.00,12-24 05:19,滚
2894738,8,58,0-0,1.72,2.40,12.00,12-24 05:19,滚
2894738,8,58,0-0,1.72,2.40,13.00,12-24 05:18,滚
2894738,8,57,0-0,1.72,2.50,12.00,12-24 05:18,滚
2894738,8,57,0-0,1.80,2.40,12.00,12-24 05:18,滚
2894738,8,56,0-0,1.80,2.40,11.00,12-24 05:17,滚
2894738,8,55,0-0,1.80,2.50,10.00,12-24 05:16,滚
2894738,8,55,0-0,1.80,2.50,11.00,12-24 05:16,滚
2894738,8,55,0-0,1.80,2.40,12.00,12-24 05:16,滚
2894738,8,55,0-0,1.80,2.50,11.00,12-24 05:15,滚
2894738,8,55,0-0,1.72,2.50,11.00,12-24 05:15,滚
2894738,8,55,0-0,1.80,2.50,10.00,12-24 05:15,滚
2894738,8,54,0-0,1.72,2.50,11.00,12-24 05:15,滚
2894738,8,54,0-0,1.66,2.60,11.00,12-24 05:14,滚
2894738,8,54,0-0,1.66,2.62,11.00,12-24 05:14,滚
2894738,8,53,0-0,1.72,2.50,11.00,12-24 05:14,滚
2894738,8,53,0-0,1.72,2.60,11.00,12-24 05:14,滚
2894738,8,53,0-0,1.72,2.50,10.00,12-24 05:14,滚
2894738,8,53,0-0,1.72,2.60,10.00,12-24 05:13,滚
2894738,8,53,0-0,1.72,2.62,10.00,12-24 05:13,滚
2894738,8,52,0-0,1.72,2.60,11.00,12-24 05:13,滚
2894738,8,52,0-0,1.72,2.62,10.00,12-24 05:12,滚
2894738,8,52,0-0,1.66,2.62,10.00,12-24 05:12,滚
2894738,8,51,0-0,1.72,2.62,10.00,12-24 05:12,滚
2894738,8,51,0-0,1.66,2.62,10.00,12-24 05:12,滚
2894738,8,50,0-0,1.72,2.62,10.00,12-24 05:11,滚
2894738,8,50,0-0,1.66,2.62,10.00,12-24 05:11,滚
2894738,8,50,0-0,1.66,2.75,10.00,12-24 05:11,滚
2894738,8,50,0-0,1.66,2.75,9.50,12-24 05:11,滚
2894738,8,50,0-0,1.66,2.75,10.00,12-24 05:10,滚
2894738,8,50,0-0,1.66,2.75,11.00,12-24 05:10,滚
2894738,8,49,0-0,1.66,2.75,10.00,12-24 05:10,滚
2894738,8,49,0-0,1.61,2.75,11.00,12-24 05:10,滚
2894738,8,48,0-0,1.61,2.87,11.00,12-24 05:09,滚
2894738,8,48,0-0,1.61,2.87,9.50,12-24 05:09,滚
2894738,8,48,0-0,1.61,2.87,11.00,12-24 05:09,滚
2894738,8,47,0-0,1.57,2.87,11.00,12-24 05:08,滚
2894738,8,47,0-0,1.57,3.00,11.00,12-24 05:08,滚
2894738,8,47,0-0,1.57,3.00,10.00,12-24 05:07,滚
2894738,8,46,0-0,1.57,3.00,11.00,12-24 05:07,滚
2894738,8,46,0-0,1.53,3.10,11.00,12-24 05:07,滚
2894738,8,46,0-0,1.57,3.00,11.00,12-24 05:07,滚
2894738,8,45,0-0,1.53,3.00,11.00,12-24 05:06,滚
2894738,8,45,0-0,1.53,3.10,12.00,12-24 05:06,滚
2894738,8,45,0-0,1.50,3.20,12.00,12-24 05:06,滚
2894738,8,45,0-0,1.53,3.10,12.00,12-24 05:06,滚
2894738,8,中场,0-0,1.57,3.10,11.00,12-24 05:04,滚
2894738,8,中场,0-0,1.53,3.10,11.00,12-24 05:00,滚
2894738,8,中场,0-0,1.57,3.10,11.00,12-24 04:56,滚
2894738,8,中场,0-0,1.53,3.10,11.00,12-24 04:56,滚
2894738,8,中场,0-0,1.50,3.10,12.00,12-24 04:55,滚
2894738,8,中场,0-0,1.53,3.10,11.00,12-24 04:54,滚
2894738,8,中场,0-0,1.50,3.10,12.00,12-24 04:53,滚
2894738,8,中场,0-0,1.53,3.10,11.00,12-24 04:52,滚
2894738,8,中场,0-0,1.53,3.10,12.00,12-24 04:51,滚
2894738,8,中场,0-0,1.53,3.00,11.00,12-24 04:50,滚
2894738,8,中场,0-0,1.53,3.00,12.00,12-24 04:49,滚
2894738,8,45,0-0,1.53,3.00,11.00,12-24 04:49,滚
2894738,8,45,0-0,1.57,3.00,11.00,12-24 04:49,滚
2894738,8,45,0-0,1.53,3.00,11.00,12-24 04:48,滚
2894738,8,45,0-0,1.57,3.00,11.00,12-24 04:47,滚
2894738,8,45,0-0,1.53,3.10,11.00,12-24 04:46,滚
2894738,8,45,0-0,1.57,3.10,11.00,12-24 04:46,滚
2894738,8,45,0-0,1.57,3.10,10.00,12-24 04:45,滚
2894738,8,44,0-0,1.53,3.10,10.00,12-24 04:45,滚
2894738,8,44,0-0,1.57,3.10,9.50,12-24 04:44,滚
2894738,8,44,0-0,1.57,3.10,10.00,12-24 04:44,滚
2894738,8,44,0-0,1.53,3.10,10.00,12-24 04:44,滚
2894738,8,44,0-0,1.53,3.20,10.00,12-24 04:44,滚
2894738,8,44,0-0,1.57,3.10,10.00,12-24 04:44,滚
2894738,8,43,0-0,1.53,3.20,10.00,12-24 04:44,滚
2894738,8,43,0-0,1.57,3.10,9.00,12-24 04:44,滚
2894738,8,43,0-0,1.57,3.20,9.00,12-24 04:43,滚
2894738,8,43,0-0,1.57,3.20,9.50,12-24 04:43,滚
2894738,8,43,0-0,1.53,3.25,10.00,12-24 04:43,滚
2894738,8,42,0-0,1.53,3.20,9.50,12-24 04:42,滚
2894738,8,40,0-0,1.57,3.20,9.00,12-24 04:40,滚
2894738,8,40,0-0,1.57,3.25,9.00,12-24 04:40,滚
2894738,8,39,0-0,1.53,3.25,9.00,12-24 04:40,滚
2894738,8,39,0-0,1.57,3.20,9.00,12-24 04:39,滚
2894738,8,38,0-0,1.57,3.20,8.50,12-24 04:39,滚
2894738,8,38,0-0,1.57,3.25,8.50,12-24 04:38,滚
2894738,8,38,0-0,1.57,3.20,8.50,12-24 04:38,滚
2894738,8,37,0-0,1.57,3.25,8.50,12-24 04:37,滚
2894738,8,37,0-0,1.57,3.20,8.50,12-24 04:37,滚
2894738,8,36,0-0,1.57,3.25,9.00,12-24 04:36,滚
2894738,8,36,0-0,1.53,3.25,8.50,12-24 04:36,滚
2894738,8,36,0-0,1.53,3.40,9.00,12-24 04:36,滚
2894738,8,35,0-0,1.53,3.25,8.50,12-24 04:35,滚
2894738,8,34,0-0,1.57,3.25,8.50,12-24 04:34,滚
2894738,8,34,0-0,1.53,3.40,8.50,12-24 04:34,滚
2894738,8,33,0-0,1.57,3.40,8.00,12-24 04:33,滚
2894738,8,32,0-0,1.53,3.50,8.50,12-24 04:33,滚
2894738,8,32,0-0,1.53,3.40,8.00,12-24 04:32,滚
2894738,8,32,0-0,1.57,3.40,8.00,12-24 04:32,滚
2894738,8,32,0-0,1.53,3.40,8.50,12-24 04:32,滚
2894738,8,31,0-0,1.53,3.40,8.00,12-24 04:31,滚
2894738,8,31,0-0,1.53,3.50,8.00,12-24 04:31,滚
2894738,8,30,0-0,1.57,3.40,7.00,12-24 04:31,滚
2894738,8,30,0-0,1.57,3.50,7.00,12-24 04:30,滚
2894738,8,29,0-0,1.57,3.40,7.00,12-24 04:30,滚
2894738,8,29,0-0,1.57,3.50,7.00,12-24 04:29,滚
2894738,8,29,0-0,1.53,3.50,8.00,12-24 04:29,滚
2894738,8,28,0-0,1.53,3.50,8.50,12-24 04:29,滚
2894738,8,28,0-0,1.53,3.50,8.00,12-24 04:29,滚
2894738,8,28,0-0,1.50,3.50,8.50,12-24 04:28,滚
2894738,8,28,0-0,1.53,3.60,8.00,12-24 04:28,滚
2894738,8,28,0-0,1.50,3.60,8.00,12-24 04:28,滚
2894738,8,28,0-0,1.53,3.60,8.00,12-24 04:28,滚
2894738,8,26,0-0,1.50,3.60,8.00,12-24 04:26,滚
2894738,8,25,0-0,1.53,3.60,8.00,12-24 04:26,滚
2894738,8,25,0-0,1.53,3.60,7.50,12-24 04:25,滚
2894738,8,23,0-0,1.53,3.50,7.50,12-24 04:24,滚
2894738,8,20,0-0,1.53,3.60,7.50,12-24 04:20,滚
2894738,8,19,0-0,1.53,3.75,7.50,12-24 04:20,滚
2894738,8,17,0-0,1.50,3.75,7.50,12-24 04:17,滚
2894738,8,15,0-0,1.50,4.00,7.50,12-24 04:15,滚
2894738,8,14,0-0,1.50,4.00,7.00,12-24 04:15,滚
2894738,8,14,0-0,1.50,4.00,7.50,12-24 04:14,滚
2894738,8,14,0-0,1.50,4.00,7.00,12-24 04:14,滚
2894738,8,14,0-0,1.50,4.00,7.50,12-24 04:14,滚
2894738,8,08,0-0,1.50,4.00,7.00,12-24 04:09,滚
2894738,8,08,0-0,1.44,4.00,7.00,12-24 04:09,滚
2894738,8,08,0-0,1.50,4.00,7.00,12-24 04:08,滚
2894738,8,08,0-0,1.44,4.33,7.00,12-24 04:08,滚
2894738,8,08,0-0,1.50,4.00,7.00,12-24 04:08,滚
2894738,8,08,0-0,1.44,4.33,7.00,12-24 04:08,滚
2894738,8,08,0-0,1.44,4.33,7.50,12-24 04:08,滚
2894738,8,07,0-0,1.44,4.33,7.00,12-24 04:07,滚
2894738,8,07,0-0,1.50,4.33,7.00,12-24 04:07,滚
2894738,8,07,0-0,1.50,4.00,6.50,12-24 04:07,滚
2894738,8,06,0-0,1.44,4.33,7.00,12-24 04:06,滚
2894738,8,06,0-0,1.50,4.33,7.00,12-24 04:06,滚
2894738,8,04,0-0,1.44,4.33,7.00,12-24 04:05,滚
2894738,8,04,0-0,1.50,4.00,6.50,12-24 04:05,滚
2894738,8,04,0-0,1.44,4.33,7.00,12-24 04:04,滚
2894738,8,03,0-0,1.50,4.33,6.50,12-24 04:03,滚
2894738,8,03,0-0,1.44,4.33,7.00,12-24 04:03,滚
2894738,8,03,0-0,1.50,4.33,7.00,12-24 04:03,滚
2894738,8,02,0-0,1.50,4.33,6.50,12-24 04:02,滚
2894738,8,02,0-0,1.44,4.33,6.50,12-24 04:02,滚
2894738,8,00,0-0,1.50,4.33,6.50,12-24 04:00,滚
2894738,8,,,1.46,4.33,6.25,12-24 03:10,即
2894738,8,,,1.50,4.33,6.25,12-24 02:59,即
2894738,8,,,1.55,4.20,6.00,12-24 02:58,即
2894738,8,,,1.53,4.33,6.25,12-24 02:53,即
2894738,8,,,1.49,4.20,6.25,12-24 02:50,即
2894738,8,,,1.53,4.20,6.25,12-24 02:42,即
2894738,8,,,1.53,4.33,6.25,12-24 02:41,即
2894738,8,,,1.45,4.33,7.50,12-24 02:41,即
2894738,8,,,1.53,4.33,6.25,12-24 02:40,即
2894738,8,,,1.46,4.33,6.50,12-24 02:39,即
2894738,8,,,1.50,4.33,6.50,12-24 02:36,即
2894738,8,,,1.53,4.20,6.25,12-24 02:34,即
2894738,8,,,1.53,4.33,6.25,12-24 02:34,即
2894738,8,,,1.50,4.33,6.50,12-24 02:33,即
2894738,8,,,1.48,4.50,7.00,12-24 02:33,即
2894738,8,,,1.50,4.33,6.50,12-24 02:32,即
2894738,8,,,1.48,4.50,7.00,12-24 02:32,即
2894738,8,,,1.45,4.50,7.00,12-24 02:24,即
2894738,8,,,1.48,4.50,7.00,12-24 02:24,即
2894738,8,,,1.45,4.50,7.00,12-24 02:23,即
2894738,8,,,1.45,4.33,7.50,12-24 02:23,即
2894738,8,,,1.42,4.50,7.00,12-24 02:19,即
2894738,8,,,1.45,4.50,7.00,12-24 02:18,即
2894738,8,,,1.42,4.50,7.00,12-24 02:08,即
2894738,8,,,1.45,4.50,7.00,12-24 02:06,即
2894738,8,,,1.45,4.33,7.50,12-24 02:05,即
2894738,8,,,1.45,4.50,7.00,12-24 01:52,即
2894738,8,,,1.48,4.50,7.00,12-24 01:48,即
2894738,8,,,1.45,4.33,7.50,12-24 01:48,即
2894738,8,,,1.45,4.50,7.00,12-24 00:46,即
2894738,8,,,1.48,4.50,7.00,12-24 00:39,即
2894738,8,,,1.45,4.33,7.50,12-24 00:38,即
2894738,8,,,1.48,4.50,7.00,12-24 00:29,即
2894738,8,,,1.45,4.33,7.50,12-23 23:43,即
2894738,8,,,1.48,4.33,7.00,12-23 23:43,即
2894738,8,,,1.45,4.33,7.50,12-23 23:26,即
2894738,8,,,1.48,4.33,7.00,12-23 23:26,即
2894738,8,,,1.45,4.33,7.50,12-23 23:09,即
2894738,8,,,1.48,4.33,7.00,12-23 23:09,即
2894738,8,,,1.42,4.33,7.50,12-23 22:28,即
2894738,8,,,1.45,4.33,7.50,12-23 22:20,即
2894738,8,,,1.45,4.33,7.00,12-23 22:18,即
2894738,8,,,1.48,4.33,7.00,12-23 22:13,即
2894738,8,,,1.45,4.33,7.50,12-23 22:13,即
2894738,8,,,1.48,4.33,7.00,12-23 22:04,即
2894738,8,,,1.42,4.33,7.50,12-23 21:33,即
2894738,8,,,1.45,4.33,7.50,12-23 21:15,即
2894738,8,,,1.48,4.33,7.00,12-23 21:14,即
2894738,8,,,1.45,4.33,7.50,12-23 21:13,即
2894738,8,,,1.45,4.33,7.00,12-23 21:11,即
2894738,8,,,1.42,4.33,7.50,12-23 21:02,即
2894738,8,,,1.48,4.33,7.00,12-23 20:53,即
2894738,8,,,1.45,4.33,7.00,12-23 20:51,即
2894738,8,,,1.45,4.33,7.50,12-23 20:50,即
2894738,8,,,1.42,4.33,7.50,12-23 20:50,即
2894738,8,,,1.48,4.33,7.00,12-23 20:40,即
2894738,8,,,1.45,4.33,7.50,12-23 20:33,即
2894738,8,,,1.45,4.33,7.00,12-23 20:31,即
2894738,8,,,1.48,4.33,7.00,12-23 20:20,即
2894738,8,,,1.45,4.33,7.50,12-23 20:20,即
2894738,8,,,1.48,4.33,7.00,12-23 20:19,即
2894738,8,,,1.45,4.33,7.50,12-23 20:09,即
2894738,8,,,1.48,4.33,7.00,12-23 20:09,即
2894738,8,,,1.45,4.33,7.50,12-23 19:56,即
2894738,8,,,1.48,4.33,7.00,12-23 19:56,即
2894738,8,,,1.45,4.33,7.50,12-23 19:55,即
2894738,8,,,1.48,4.33,7.00,12-23 19:55,即
2894738,8,,,1.45,4.33,7.50,12-23 19:55,即
2894738,8,,,1.48,4.33,7.00,12-23 19:54,即
2894738,8,,,1.45,4.33,7.50,12-23 19:53,即
2894738,8,,,1.48,4.33,7.00,12-23 19:53,即
2894738,8,,,1.45,4.33,7.50,12-23 19:38,即
2894738,8,,,1.48,4.33,7.00,12-23 19:38,即
2894738,8,,,1.45,4.33,7.50,12-23 19:22,即
2894738,8,,,1.48,4.33,7.00,12-23 19:22,即
2894738,8,,,1.45,4.33,7.50,12-23 19:14,即
2894738,8,,,1.48,4.33,7.00,12-23 19:14,即
2894738,8,,,1.45,4.33,7.50,12-23 19:13,即
2894738,8,,,1.48,4.33,7.00,12-23 19:09,即
2894738,8,,,1.45,4.33,7.50,12-23 19:07,即
2894738,8,,,1.48,4.33,7.00,12-23 19:07,即
2894738,8,,,1.45,4.33,7.50,12-23 18:52,即
2894738,8,,,1.48,4.33,7.00,12-23 18:51,即
2894738,8,,,1.45,4.33,7.50,12-23 18:36,即
2894738,8,,,1.48,4.33,7.00,12-23 18:36,即
2894738,8,,,1.42,4.33,7.50,12-23 18:30,即
2894738,8,,,1.45,4.33,7.00,12-23 18:29,即
2894738,8,,,1.45,4.33,7.50,12-23 18:21,即
2894738,8,,,1.48,4.33,7.00,12-23 18:21,即
2894738,8,,,1.45,4.33,7.50,12-23 18:17,即
2894738,8,,,1.48,4.33,7.50,12-23 18:11,即
2894738,8,,,1.48,4.33,7.00,12-23 17:03,即
2894738,8,,,1.50,4.20,7.00,12-23 17:03,即
2894738,8,,,1.48,4.33,7.00,12-23 17:03,即
2894738,8,,,1.50,4.20,7.00,12-23 16:59,即
2894738,8,,,1.48,4.33,7.00,12-23 16:43,即
2894738,8,,,1.50,4.20,7.00,12-23 16:43,即
2894738,8,,,1.48,4.33,7.00,12-23 16:28,即
2894738,8,,,1.50,4.20,7.00,12-23 16:28,即
2894738,8,,,1.48,4.33,7.00,12-23 16:12,即
2894738,8,,,1.50,4.20,7.00,12-23 16:12,即
2894738,8,,,1.48,4.33,7.00,12-23 15:57,即
2894738,8,,,1.50,4.20,7.00,12-23 15:57,即
2894738,8,,,1.48,4.33,7.00,12-23 15:41,即
2894738,8,,,1.50,4.20,7.00,12-23 15:41,即
2894738,8,,,1.48,4.33,7.00,12-23 15:26,即
2894738,8,,,1.50,4.20,7.00,12-23 15:26,即
2894738,8,,,1.48,4.33,7.00,12-23 15:11,即
2894738,8,,,1.50,4.20,7.00,12-23 15:11,即
2894738,8,,,1.48,4.33,7.00,12-23 14:56,即
2894738,8,,,1.50,4.20,7.00,12-23 14:55,即
2894738,8,,,1.45,4.33,7.00,12-23 14:44,即
2894738,8,,,1.48,4.33,7.00,12-23 14:40,即
2894738,8,,,1.50,4.20,7.00,12-23 14:40,即
2894738,8,,,1.48,4.33,7.00,12-23 14:36,即
2894738,8,,,1.50,4.20,7.00,12-23 14:36,即
2894738,8,,,1.48,4.33,7.00,12-23 14:36,即
2894738,8,,,1.50,4.20,7.00,12-23 13:53,即
2894738,8,,,1.48,4.20,7.00,12-23 13:50,即
2894738,8,,,1.50,4.20,7.00,12-23 13:35,即
2894738,8,,,1.48,4.20,7.00,12-23 13:35,即
2894738,8,,,1.50,4.20,7.00,12-23 13:19,即
2894738,8,,,1.48,4.20,7.00,12-23 13:19,即
2894738,8,,,1.50,4.20,7.00,12-23 13:04,即
2894738,8,,,1.48,4.20,7.00,12-23 13:04,即
2894738,8,,,1.50,4.20,7.00,12-23 12:49,即
2894738,8,,,1.48,4.20,7.00,12-23 12:48,即
2894738,8,,,1.50,4.20,7.00,12-23 12:33,即
2894738,8,,,1.48,4.20,7.00,12-23 12:33,即
2894738,8,,,1.50,4.20,7.00,12-23 12:18,即
2894738,8,,,1.48,4.20,7.00,12-23 12:18,即
2894738,8,,,1.50,4.20,7.00,12-23 12:03,即
2894738,8,,,1.48,4.20,7.00,12-23 12:03,即
2894738,8,,,1.50,4.20,7.00,12-23 11:48,即
2894738,8,,,1.48,4.20,7.00,12-23 11:48,即
2894738,8,,,1.46,4.20,7.00,12-23 11:41,即
2894738,8,,,1.50,4.20,7.00,12-23 11:33,即
2894738,8,,,1.48,4.20,7.00,12-23 11:32,即
2894738,8,,,1.50,4.20,7.00,12-23 11:23,即
2894738,8,,,1.48,4.20,7.00,12-23 08:47,即
2894738,8,,,1.50,4.10,6.50,12-23 08:46,即
2894738,8,,,1.48,4.20,7.00,12-23 08:33,即
2894738,8,,,1.50,4.10,6.50,12-23 08:32,即
2894738,8,,,1.48,4.20,7.00,12-23 08:23,即
2894738,8,,,1.50,4.10,6.50,12-23 08:23,即
2894738,8,,,1.48,4.20,7.00,12-23 06:49,即
2894738,8,,,1.50,4.10,6.50,12-23 06:49,即
2894738,8,,,1.45,4.20,7.00,12-23 06:36,即
2894738,8,,,1.46,4.10,6.50,12-23 06:34,即
2894738,8,,,1.48,4.20,7.00,12-23 06:33,即
2894738,8,,,1.50,4.10,6.50,12-23 06:33,即
2894738,8,,,1.45,4.20,7.00,12-23 06:32,即
2894738,8,,,1.46,4.10,6.50,12-23 06:29,即
2894738,8,,,1.45,4.20,7.00,12-23 06:28,即
2894738,8,,,1.48,4.20,7.00,12-23 06:20,即
2894738,8,,,1.50,4.10,6.50,12-23 06:19,即
2894738,8,,,1.48,4.20,7.00,12-23 06:19,即
2894738,8,,,1.50,4.10,6.50,12-22 21:51,即
2894738,8,,,1.46,4.10,6.50,12-22 19:52,即
2894738,8,,,1.55,4.00,6.25,12-22 17:03,即
2894738,8,,,1.51,4.00,6.25,12-22 14:14,即
2894738,8,,,1.57,4.00,6.00,12-21 12:20,即
2894738,8,,,1.53,4.00,6.00,12-21 09:34,即
2894738,8,,,1.49,4.00,6.00,12-21 08:59,即
2894738,8,,,1.60,3.90,5.50,12-17 02:01,即
2894738,8,,,1.56,3.90,5.50,12-17 01:22,即
2894738,8,,,1.50,4.00,6.50,12-14 16:06,即
2894738,8,,,1.55,4.10,5.75,12-13 22:16,即
2894738,8,,,1.53,4.20,5.75,12-13 00:31,即
2894738,8,,,1.50,4.20,6.00,12-11 22:59,即
2894738,8,,,1.53,4.20,5.75,12-11 13:44,(初盘)
