match_id,company_id,时间,比分,主队,盘口,客队,变化时间,状态
2912041,8,61,[2:0],0.80,平手,1.05,12-23 04:19,滚
2912041,8,60,[2:0],0.67,平手,1.25,12-23 04:18,滚
2912041,8,59,[2:0],0.65,平手,1.30,12-23 04:17,滚
2912041,8,57,[2:0],1.25,平手/半球,0.67,12-23 04:15,滚
2912041,8,56,[2:0],1.15,平手/半球,0.72,12-23 04:15,滚
2912041,8,56,[2:0],1.10,平手/半球,0.77,12-23 04:14,滚
2912041,8,55,[2:0],1.25,平手/半球,0.67,12-23 04:14,滚
2912041,8,55,[1:0],1.15,平手/半球,0.72,12-23 04:13,滚
2912041,8,55,[1:0],1.12,平手/半球,0.75,12-23 04:13,滚
2912041,8,54,[1:0],1.10,平手/半球,0.77,12-23 04:13,滚
2912041,8,54,[1:0],1.12,平手/半球,0.75,12-23 04:13,滚
2912041,8,54,[1:0],1.10,平手/半球,0.77,12-23 04:13,滚
2912041,8,53,[1:0],1.12,平手/半球,0.75,12-23 04:12,滚
2912041,8,52,[1:0],1.10,平手/半球,0.77,12-23 04:10,滚
2912041,8,51,[1:0],1.05,平手/半球,0.80,12-23 04:10,滚
2912041,8,51,[1:0],1.02,平手/半球,0.82,12-23 04:09,滚
2912041,8,50,[1:0],1.00,平手/半球,0.85,12-23 04:08,滚
2912041,8,50,[1:0],0.97,平手/半球,0.87,12-23 04:08,滚
2912041,8,49,[1:0],0.95,平手/半球,0.90,12-23 04:08,滚
2912041,8,49,[1:0],0.92,平手/半球,0.92,12-23 04:08,滚
2912041,8,49,[1:0],1.00,平手/半球,0.85,12-23 04:08,滚
2912041,8,48,[1:0],0.95,平手/半球,0.90,12-23 04:07,滚
2912041,8,48,[1:0],0.87,平手/半球,0.97,12-23 04:07,滚
2912041,8,48,[1:0],0.97,平手/半球,0.87,12-23 04:06,滚
2912041,8,47,[1:0],1.10,平手/半球,0.77,12-23 04:05,滚
2912041,8,46,[1:0],1.05,平手/半球,0.80,12-23 04:04,滚
2912041,8,46,[1:0],1.10,平手/半球,0.77,12-23 04:04,滚
2912041,8,中场,[1:0],1.05,平手/半球,0.80,12-23 03:47,滚
2912041,8,中场,[1:0],1.10,平手/半球,0.77,12-23 03:46,滚
2912041,8,44,[1:0],1.05,平手/半球,0.80,12-23 03:45,滚
2912041,8,44,[1:0],1.10,平手/半球,0.77,12-23 03:45,滚
2912041,8,44,[1:0],1.05,平手/半球,0.80,12-23 03:45,滚
2912041,8,44,[1:0],1.00,平手/半球,0.85,12-23 03:44,滚
2912041,8,44,[1:0],1.05,平手/半球,0.80,12-23 03:44,滚
2912041,8,43,[1:0],1.02,平手/半球,0.82,12-23 03:44,滚
2912041,8,42,[1:0],1.10,平手/半球,0.77,12-23 03:42,滚
2912041,8,41,[1:0],1.12,平手/半球,0.75,12-23 03:42,滚
2912041,8,41,[1:0],1.10,平手/半球,0.77,12-23 03:42,滚
2912041,8,41,[1:0],1.15,平手/半球,0.72,12-23 03:42,滚
2912041,8,40,[1:0],1.12,平手/半球,0.75,12-23 03:41,滚
2912041,8,40,[1:0],0.70,平手,1.20,12-23 03:41,滚
2912041,8,40,[1:0],1.15,平手/半球,0.72,12-23 03:40,滚
2912041,8,40,[1:0],1.12,平手/半球,0.75,12-23 03:40,滚
2912041,8,39,[1:0],1.10,平手/半球,0.77,12-23 03:40,滚
2912041,8,39,[1:0],1.12,平手/半球,0.75,12-23 03:40,滚
2912041,8,39,[1:0],1.10,平手/半球,0.77,12-23 03:40,滚
2912041,8,39,[1:0],1.02,平手/半球,0.82,12-23 03:40,滚
2912041,8,39,[1:0],1.12,平手/半球,0.75,12-23 03:39,滚
2912041,8,39,[1:0],1.10,平手/半球,0.77,12-23 03:39,滚
2912041,8,39,[1:0],1.05,平手/半球,0.80,12-23 03:39,滚
2912041,8,39,[1:0],0.97,平手/半球,0.87,12-23 03:39,滚
2912041,8,38,[1:0],0.85,平手/半球,1.00,12-23 03:38,滚
2912041,8,38,[1:0],1.10,平手/半球,0.77,12-23 03:38,滚
2912041,8,37,[0:0],0.85,平手/半球,1.00,12-23 03:37,滚
2912041,8,36,[0:0],0.87,平手/半球,0.97,12-23 03:36,滚
2912041,8,35,[0:0],0.90,平手/半球,0.95,12-23 03:35,滚
2912041,8,35,[0:0],0.87,平手/半球,0.97,12-23 03:35,滚
2912041,8,34,[0:0],0.85,平手/半球,1.00,12-23 03:34,滚
2912041,8,34,[0:0],0.82,平手/半球,1.02,12-23 03:34,滚
2912041,8,34,[0:0],0.77,平手/半球,1.10,12-23 03:34,滚
2912041,8,34,[0:0],0.82,平手/半球,1.02,12-23 03:34,滚
2912041,8,33,[0:0],0.77,平手/半球,1.10,12-23 03:34,滚
2912041,8,32,[0:0],0.82,平手/半球,1.02,12-23 03:32,滚
2912041,8,31,[0:0],1.12,半球,0.75,12-23 03:32,滚
2912041,8,30,[0:0],0.80,平手/半球,1.05,12-23 03:31,滚
2912041,8,28,[0:0],0.77,平手/半球,1.10,12-23 03:28,滚
2912041,8,28,[0:0],0.80,平手/半球,1.05,12-23 03:28,滚
2912041,8,28,[0:0],0.87,平手/半球,0.97,12-23 03:28,滚
2912041,8,28,[0:0],0.80,平手/半球,1.05,12-23 03:28,滚
2912041,8,27,[0:0],0.77,平手/半球,1.10,12-23 03:27,滚
2912041,8,26,[0:0],1.12,半球,0.75,12-23 03:26,滚
2912041,8,25,[0:0],0.80,平手/半球,1.05,12-23 03:26,滚
2912041,8,25,[0:0],0.77,平手/半球,1.10,12-23 03:25,滚
2912041,8,25,[0:0],0.87,平手/半球,0.97,12-23 03:25,滚
2912041,8,24,[0:0],0.80,平手/半球,1.05,12-23 03:25,滚
2912041,8,24,[0:0],0.77,平手/半球,1.10,12-23 03:24,滚
2912041,8,24,[0:0],1.10,半球,0.77,12-23 03:24,滚
2912041,8,23,[0:0],0.80,平手/半球,1.05,12-23 03:23,滚
2912041,8,23,[0:0],0.77,平手/半球,1.10,12-23 03:23,滚
2912041,8,23,[0:0],0.80,平手/半球,1.05,12-23 03:23,滚
2912041,8,22,[0:0],1.10,半球,0.77,12-23 03:22,滚
2912041,8,21,[0:0],0.77,平手/半球,1.10,12-23 03:21,滚
2912041,8,21,[0:0],0.75,平手/半球,1.12,12-23 03:21,滚
2912041,8,19,[0:0],1.10,半球,0.77,12-23 03:19,滚
2912041,8,19,[0:0],0.75,平手/半球,1.12,12-23 03:19,滚
2912041,8,19,[0:0],1.12,半球,0.75,12-23 03:19,滚
2912041,8,18,[0:0],0.77,平手/半球,1.10,12-23 03:18,滚
2912041,8,18,[0:0],0.80,平手/半球,1.05,12-23 03:18,滚
2912041,8,17,[0:0],1.12,半球,0.75,12-23 03:17,滚
2912041,8,17,[0:0],1.10,半球,0.77,12-23 03:17,滚
2912041,8,16,[0:0],1.05,半球,0.80,12-23 03:16,滚
2912041,8,16,[0:0],1.10,半球,0.77,12-23 03:16,滚
2912041,8,16,[0:0],0.75,平手/半球,1.12,12-23 03:16,滚
2912041,8,15,[0:0],1.05,半球,0.80,12-23 03:16,滚
2912041,8,15,[0:0],0.77,平手/半球,1.10,12-23 03:15,滚
2912041,8,15,[0:0],1.05,半球,0.80,12-23 03:15,滚
2912041,8,14,[0:0],1.10,半球,0.77,12-23 03:14,滚
2912041,8,14,[0:0],0.77,平手/半球,1.10,12-23 03:14,滚
2912041,8,14,[0:0],0.82,平手/半球,1.02,12-23 03:14,滚
2912041,8,13,[0:0],0.77,平手/半球,1.10,12-23 03:14,滚
2912041,8,12,[0:0],0.80,平手/半球,1.05,12-23 03:12,滚
2912041,8,12,[0:0],0.82,平手/半球,1.02,12-23 03:12,滚
2912041,8,12,[0:0],0.85,平手/半球,1.00,12-23 03:12,滚
2912041,8,12,[0:0],0.80,平手/半球,1.05,12-23 03:12,滚
2912041,8,12,[0:0],0.85,平手/半球,1.00,12-23 03:12,滚
2912041,8,11,[0:0],0.87,平手/半球,0.97,12-23 03:11,滚
2912041,8,10,[0:0],0.85,平手/半球,1.00,12-23 03:10,滚
2912041,8,10,[0:0],0.87,平手/半球,0.97,12-23 03:10,滚
2912041,8,10,[0:0],0.85,平手/半球,1.00,12-23 03:10,滚
2912041,8,10,[0:0],0.92,平手/半球,0.92,12-23 03:10,滚
2912041,8,10,[0:0],0.85,平手/半球,1.00,12-23 03:10,滚
2912041,8,09,[0:0],0.87,平手/半球,0.97,12-23 03:09,滚
2912041,8,09,[0:0],0.90,平手/半球,0.95,12-23 03:09,滚
2912041,8,09,[0:0],0.85,平手/半球,1.00,12-23 03:09,滚
2912041,8,09,[0:0],0.90,平手/半球,0.95,12-23 03:09,滚
2912041,8,08,[0:0],0.92,平手/半球,0.92,12-23 03:08,滚
2912041,8,07,[0:0],0.97,平手/半球,0.87,12-23 03:07,滚
2912041,8,07,[0:0],0.85,平手/半球,1.00,12-23 03:07,滚
2912041,8,06,[0:0],0.87,平手/半球,0.97,12-23 03:06,滚
2912041,8,06,[0:0],0.85,平手/半球,1.00,12-23 03:06,滚
2912041,8,05,[0:0],0.87,平手/半球,0.97,12-23 03:05,滚
2912041,8,04,[0:0],0.85,平手/半球,1.00,12-23 03:04,滚
2912041,8,03,[0:0],0.87,平手/半球,0.97,12-23 03:04,滚
2912041,8,03,[0:0],0.85,平手/半球,1.00,12-23 03:03,滚
2912041,8,03,[0:0],0.87,平手/半球,0.97,12-23 03:03,滚
2912041,8,00,[0:0],0.85,平手/半球,1.00,12-23 03:00,滚
2912041,8,00,[0:0],0.82,平手/半球,1.02,12-23 03:00,滚
2912041,8,,-,0.80,平手/半球,1.05,12-23 02:58,即
2912041,8,,-,0.77,平手/半球,1.10,12-23 02:56,即
2912041,8,,-,1.10,半球,0.77,12-23 02:55,即
2912041,8,,-,0.77,平手/半球,1.10,12-23 02:55,即
2912041,8,,-,0.80,平手/半球,1.05,12-23 02:42,即
2912041,8,,-,0.83,平手/半球,1.03,12-23 02:03,即
2912041,8,,-,0.85,平手/半球,1.00,12-23 02:00,即
2912041,8,,-,0.83,平手/半球,1.03,12-23 01:58,即
2912041,8,,-,0.85,平手/半球,1.00,12-23 01:47,即
2912041,8,,-,0.83,平手/半球,1.03,12-23 00:53,即
2912041,8,,-,0.85,平手/半球,1.00,12-23 00:53,即
2912041,8,,-,0.83,平手/半球,1.03,12-23 00:52,即
2912041,8,,-,0.85,平手/半球,1.00,12-23 00:39,即
2912041,8,,-,0.83,平手/半球,1.03,12-23 00:39,即
2912041,8,,-,0.85,平手/半球,1.00,12-23 00:39,即
2912041,8,,-,0.83,平手/半球,1.03,12-23 00:09,即
2912041,8,,-,0.85,平手/半球,1.00,12-23 00:08,即
2912041,8,,-,0.83,平手/半球,1.03,12-23 00:00,即
2912041,8,,-,0.85,平手/半球,1.00,12-22 23:49,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 23:49,即
2912041,8,,-,0.85,平手/半球,1.00,12-22 23:45,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 23:45,即
2912041,8,,-,0.85,平手/半球,1.00,12-22 23:44,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 23:42,即
2912041,8,,-,0.80,平手/半球,1.05,12-22 23:26,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 23:26,即
2912041,8,,-,0.80,平手/半球,1.05,12-22 23:25,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 23:23,即
2912041,8,,-,0.80,平手/半球,1.05,12-22 22:39,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 22:27,即
2912041,8,,-,0.80,平手/半球,1.05,12-22 22:26,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 22:14,即
2912041,8,,-,0.80,平手/半球,1.05,12-22 22:13,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 22:13,即
2912041,8,,-,0.80,平手/半球,1.05,12-22 20:43,即
2912041,8,,-,1.10,半球,0.78,12-22 20:42,即
2912041,8,,-,0.80,平手/半球,1.05,12-22 20:42,即
2912041,8,,-,1.10,半球,0.78,12-22 20:41,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 20:41,即
2912041,8,,-,1.10,半球,0.78,12-22 20:33,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 20:32,即
2912041,8,,-,1.10,半球,0.78,12-22 20:32,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 20:31,即
2912041,8,,-,1.10,半球,0.78,12-22 20:24,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 20:24,即
2912041,8,,-,1.10,半球,0.78,12-22 20:07,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 20:06,即
2912041,8,,-,1.10,半球,0.78,12-22 20:03,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 20:03,即
2912041,8,,-,1.10,半球,0.78,12-22 20:03,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 20:02,即
2912041,8,,-,1.10,半球,0.78,12-22 20:02,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 20:01,即
2912041,8,,-,1.10,半球,0.78,12-22 19:57,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 19:56,即
2912041,8,,-,1.10,半球,0.78,12-22 19:36,即
2912041,8,,-,0.75,平手/半球,1.05,12-22 19:36,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 19:35,即
2912041,8,,-,1.10,半球,0.78,12-22 19:33,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 19:32,即
2912041,8,,-,1.10,半球,0.78,12-22 19:25,即
2912041,8,,-,0.78,平手/半球,1.10,12-22 19:25,即
2912041,8,,-,0.80,平手/半球,1.05,12-22 17:04,即
2912041,8,,-,0.83,平手/半球,1.03,12-22 16:28,即
2912041,8,,-,0.80,平手/半球,1.05,12-21 01:16,即
2912041,8,,-,0.75,平手/半球,1.05,12-21 00:58,即
2912041,8,,-,1.05,半球,0.80,12-20 21:50,即
2912041,8,,-,1.00,半球,0.85,12-20 21:45,即
2912041,8,,-,1.05,半球,0.80,12-20 21:29,即
2912041,8,,-,1.00,半球,0.85,12-20 17:06,即
2912041,8,,-,0.83,半球,1.03,12-20 06:43,即
