match_id,company_id,时间,比分,大球,盘口,小球,变化时间,状态
2894738,8,90,[1:0],2.60,1.5,0.28,12-24 05:52,滚
2894738,8,90,[1:0],2.50,1.5,0.30,12-24 05:51,滚
2894738,8,88,[1:0],2.35,1.5,0.32,12-24 05:50,滚
2894738,8,88,[1:0],2.25,1.5,0.35,12-24 05:49,滚
2894738,8,88,[1:0],2.10,1.5,0.37,12-24 05:49,滚
2894738,8,87,[1:0],2.00,1.5,0.40,12-24 05:49,滚
2894738,8,87,[1:0],2.10,1.5,0.37,12-24 05:49,滚
2894738,8,87,[1:0],1.90,1.5,0.42,12-24 05:49,滚
2894738,8,87,[1:0],2.00,1.5,0.40,12-24 05:49,滚
2894738,8,87,[1:0],1.90,1.5,0.42,12-24 05:48,滚
2894738,8,87,[1:0],2.00,1.5,0.40,12-24 05:48,滚
2894738,8,86,[1:0],1.90,1.5,0.42,12-24 05:48,滚
2894738,8,86,[1:0],1.80,1.5,0.45,12-24 05:47,滚
2894738,8,86,[1:0],1.55,1.5,0.52,12-24 05:47,滚
2894738,8,85,[1:0],1.70,1.5,0.47,12-24 05:47,滚
2894738,8,85,[1:0],1.65,1.5,0.50,12-24 05:47,滚
2894738,8,85,[1:0],1.55,1.5,0.52,12-24 05:46,滚
2894738,8,84,[1:0],1.65,1.5,0.50,12-24 05:46,滚
2894738,8,84,[1:0],1.55,1.5,0.52,12-24 05:45,滚
2894738,8,83,[1:0],1.45,1.5,0.57,12-24 05:45,滚
2894738,8,83,[1:0],1.55,1.5,0.52,12-24 05:45,滚
2894738,8,83,[1:0],1.50,1.5,0.55,12-24 05:45,滚
2894738,8,83,[1:0],1.55,1.5,0.52,12-24 05:44,滚
2894738,8,83,[1:0],1.50,1.5,0.55,12-24 05:44,滚
2894738,8,83,[1:0],1.35,1.5,0.62,12-24 05:44,滚
2894738,8,82,[1:0],1.15,1.5,0.72,12-24 05:44,滚
2894738,8,82,[1:0],1.35,1.5,0.62,12-24 05:44,滚
2894738,8,82,[1:0],1.25,1.5,0.67,12-24 05:44,滚
2894738,8,82,[1:0],1.40,1.5,0.60,12-24 05:43,滚
2894738,8,81,[1:0],1.15,1.5,0.72,12-24 05:43,滚
2894738,8,81,[1:0],1.12,1.5,0.75,12-24 05:43,滚
2894738,8,81,[1:0],1.15,1.5,0.72,12-24 05:42,滚
2894738,8,81,[1:0],1.12,1.5,0.75,12-24 05:42,滚
2894738,8,81,[1:0],1.10,1.5,0.77,12-24 05:42,滚
2894738,8,80,[1:0],1.00,1.5,0.85,12-24 05:41,滚
2894738,8,80,[1:0],1.02,1.5,0.82,12-24 05:41,滚
2894738,8,80,[1:0],0.97,1.5,0.87,12-24 05:40,滚
2894738,8,80,[1:0],1.12,1.5/2,0.75,12-24 05:40,滚
2894738,8,79,[0:0],1.10,1.5/2,0.77,12-24 05:40,滚
2894738,8,79,[0:0],0.87,0.5,0.97,12-24 05:40,滚
2894738,8,79,[0:0],0.85,0.5,1.00,12-24 05:39,滚
2894738,8,78,[0:0],0.87,0.5,0.97,12-24 05:39,滚
2894738,8,78,[0:0],0.85,0.5,1.00,12-24 05:39,滚
2894738,8,78,[0:0],0.82,0.5,1.02,12-24 05:39,滚
2894738,8,77,[0:0],0.80,0.5,1.05,12-24 05:38,滚
2894738,8,77,[0:0],0.77,0.5,1.10,12-24 05:38,滚
2894738,8,77,[0:0],0.82,0.5,1.02,12-24 05:38,滚
2894738,8,77,[0:0],0.80,0.5,1.05,12-24 05:38,滚
2894738,8,77,[0:0],0.77,0.5,1.10,12-24 05:38,滚
2894738,8,77,[0:0],0.75,0.5,1.12,12-24 05:37,滚
2894738,8,77,[0:0],1.15,0.5/1,0.72,12-24 05:37,滚
2894738,8,76,[0:0],1.12,0.5/1,0.75,12-24 05:37,滚
2894738,8,76,[0:0],0.77,0.5,1.10,12-24 05:37,滚
2894738,8,76,[0:0],1.05,0.5/1,0.80,12-24 05:37,滚
2894738,8,76,[0:0],1.15,0.5/1,0.72,12-24 05:37,滚
2894738,8,76,[0:0],1.12,0.5/1,0.75,12-24 05:37,滚
2894738,8,76,[0:0],0.77,0.5,1.10,12-24 05:37,滚
2894738,8,76,[0:0],1.12,0.5/1,0.75,12-24 05:36,滚
2894738,8,76,[0:0],1.15,0.5/1,0.72,12-24 05:36,滚
2894738,8,75,[0:0],1.12,0.5/1,0.75,12-24 05:36,滚
2894738,8,75,[0:0],1.15,0.5/1,0.72,12-24 05:36,滚
2894738,8,75,[0:0],1.12,0.5/1,0.75,12-24 05:36,滚
2894738,8,75,[0:0],1.15,0.5/1,0.72,12-24 05:35,滚
2894738,8,74,[0:0],1.12,0.5/1,0.75,12-24 05:35,滚
2894738,8,73,[0:0],1.10,0.5/1,0.77,12-24 05:34,滚
2894738,8,72,[0:0],1.12,0.5/1,0.75,12-24 05:32,滚
2894738,8,71,[0:0],1.10,0.5/1,0.77,12-24 05:32,滚
2894738,8,71,[0:0],1.05,0.5/1,0.80,12-24 05:32,滚
2894738,8,70,[0:0],1.02,0.5/1,0.82,12-24 05:31,滚
2894738,8,70,[0:0],1.00,0.5/1,0.85,12-24 05:31,滚
2894738,8,69,[0:0],0.95,0.5/1,0.90,12-24 05:30,滚
2894738,8,69,[0:0],0.92,0.5/1,0.92,12-24 05:30,滚
2894738,8,69,[0:0],0.90,0.5/1,0.95,12-24 05:30,滚
2894738,8,69,[0:0],0.87,0.5/1,0.97,12-24 05:30,滚
2894738,8,69,[0:0],0.92,0.5/1,0.92,12-24 05:29,滚
2894738,8,68,[0:0],0.87,0.5/1,0.97,12-24 05:29,滚
2894738,8,68,[0:0],0.85,0.5/1,1.00,12-24 05:28,滚
2894738,8,68,[0:0],0.82,0.5/1,1.02,12-24 05:28,滚
2894738,8,67,[0:0],0.85,0.5/1,1.00,12-24 05:28,滚
2894738,8,67,[0:0],0.82,0.5/1,1.02,12-24 05:28,滚
2894738,8,67,[0:0],0.85,0.5/1,1.00,12-24 05:28,滚
2894738,8,67,[0:0],0.82,0.5/1,1.02,12-24 05:27,滚
2894738,8,66,[0:0],0.80,0.5/1,1.05,12-24 05:27,滚
2894738,8,66,[0:0],0.77,0.5/1,1.10,12-24 05:27,滚
2894738,8,66,[0:0],0.72,0.5/1,1.15,12-24 05:27,滚
2894738,8,66,[0:0],1.15,1,0.72,12-24 05:26,滚
2894738,8,66,[0:0],1.12,1,0.75,12-24 05:26,滚
2894738,8,65,[0:0],0.75,0.5/1,1.12,12-24 05:26,滚
2894738,8,65,[0:0],0.77,0.5/1,1.10,12-24 05:26,滚
2894738,8,65,[0:0],0.75,0.5/1,1.12,12-24 05:26,滚
2894738,8,65,[0:0],0.72,0.5/1,1.15,12-24 05:25,滚
2894738,8,65,[0:0],0.75,0.5/1,1.12,12-24 05:25,滚
2894738,8,64,[0:0],0.72,0.5/1,1.15,12-24 05:25,滚
2894738,8,64,[0:0],1.15,1,0.72,12-24 05:25,滚
2894738,8,64,[0:0],1.12,1,0.75,12-24 05:25,滚
2894738,8,64,[0:0],0.70,0.5/1,1.20,12-24 05:25,滚
2894738,8,63,[0:0],1.25,1,0.67,12-24 05:24,滚
2894738,8,63,[0:0],1.15,1,0.72,12-24 05:24,滚
2894738,8,63,[0:0],1.12,1,0.75,12-24 05:24,滚
2894738,8,63,[0:0],1.00,1,0.85,12-24 05:23,滚
2894738,8,62,[0:0],0.97,1,0.87,12-24 05:23,滚
2894738,8,62,[0:0],1.10,1,0.77,12-24 05:23,滚
2894738,8,62,[0:0],1.05,1,0.80,12-24 05:23,滚
2894738,8,62,[0:0],1.00,1,0.85,12-24 05:22,滚
2894738,8,61,[0:0],0.97,1,0.87,12-24 05:22,滚
2894738,8,61,[0:0],0.92,1,0.92,12-24 05:22,滚
2894738,8,61,[0:0],0.95,1,0.90,12-24 05:22,滚
2894738,8,61,[0:0],0.92,1,0.92,12-24 05:21,滚
2894738,8,60,[0:0],0.95,1,0.90,12-24 05:20,滚
2894738,8,60,[0:0],0.97,1,0.87,12-24 05:20,滚
2894738,8,59,[0:0],0.95,1,0.90,12-24 05:20,滚
2894738,8,59,[0:0],0.92,1,0.92,12-24 05:20,滚
2894738,8,59,[0:0],0.97,1,0.87,12-24 05:20,滚
2894738,8,59,[0:0],0.95,1,0.90,12-24 05:20,滚
2894738,8,58,[0:0],0.92,1,0.92,12-24 05:19,滚
2894738,8,58,[0:0],0.82,1,1.02,12-24 05:19,滚
2894738,8,58,[0:0],0.87,1,0.97,12-24 05:19,滚
2894738,8,58,[0:0],0.82,1,1.02,12-24 05:18,滚
2894738,8,57,[0:0],0.77,1,1.10,12-24 05:18,滚
2894738,8,57,[0:0],0.80,1,1.05,12-24 05:17,滚
2894738,8,56,[0:0],0.77,1,1.10,12-24 05:17,滚
2894738,8,55,[0:0],0.75,1,1.12,12-24 05:16,滚
2894738,8,55,[0:0],0.72,1,1.15,12-24 05:16,滚
2894738,8,55,[0:0],1.25,1/1.5,0.67,12-24 05:16,滚
2894738,8,55,[0:0],1.20,1/1.5,0.70,12-24 05:15,滚
2894738,8,55,[0:0],1.15,1/1.5,0.72,12-24 05:15,滚
2894738,8,55,[0:0],1.20,1/1.5,0.70,12-24 05:15,滚
2894738,8,54,[0:0],1.15,1/1.5,0.72,12-24 05:15,滚
2894738,8,54,[0:0],1.12,1/1.5,0.75,12-24 05:15,滚
2894738,8,54,[0:0],1.15,1/1.5,0.72,12-24 05:15,滚
2894738,8,54,[0:0],1.12,1/1.5,0.75,12-24 05:15,滚
2894738,8,54,[0:0],1.02,1/1.5,0.82,12-24 05:14,滚
2894738,8,54,[0:0],1.12,1/1.5,0.75,12-24 05:14,滚
2894738,8,53,[0:0],1.10,1/1.5,0.77,12-24 05:14,滚
2894738,8,53,[0:0],1.05,1/1.5,0.80,12-24 05:14,滚
2894738,8,53,[0:0],1.02,1/1.5,0.82,12-24 05:13,滚
2894738,8,53,[0:0],1.05,1/1.5,0.80,12-24 05:13,滚
2894738,8,53,[0:0],0.97,1/1.5,0.87,12-24 05:13,滚
2894738,8,52,[0:0],1.02,1/1.5,0.82,12-24 05:13,滚
2894738,8,52,[0:0],0.97,1/1.5,0.87,12-24 05:13,滚
2894738,8,52,[0:0],0.95,1/1.5,0.90,12-24 05:12,滚
2894738,8,51,[0:0],0.97,1/1.5,0.87,12-24 05:12,滚
2894738,8,51,[0:0],0.92,1/1.5,0.92,12-24 05:12,滚
2894738,8,51,[0:0],0.95,1/1.5,0.90,12-24 05:12,滚
2894738,8,50,[0:0],0.92,1/1.5,0.92,12-24 05:11,滚
2894738,8,50,[0:0],0.87,1/1.5,0.97,12-24 05:11,滚
2894738,8,50,[0:0],0.85,1/1.5,1.00,12-24 05:11,滚
2894738,8,50,[0:0],0.82,1/1.5,1.02,12-24 05:11,滚
2894738,8,49,[0:0],0.85,1/1.5,1.00,12-24 05:10,滚
2894738,8,49,[0:0],0.82,1/1.5,1.02,12-24 05:10,滚
2894738,8,49,[0:0],1.20,1.5,0.70,12-24 05:10,滚
2894738,8,49,[0:0],1.15,1.5,0.72,12-24 05:09,滚
2894738,8,48,[0:0],0.80,1/1.5,1.05,12-24 05:09,滚
2894738,8,48,[0:0],0.77,1/1.5,1.10,12-24 05:09,滚
2894738,8,48,[0:0],1.02,1.5,0.82,12-24 05:09,滚
2894738,8,47,[0:0],1.10,1.5,0.77,12-24 05:08,滚
2894738,8,47,[0:0],1.05,1.5,0.80,12-24 05:08,滚
2894738,8,47,[0:0],0.95,1.5,0.90,12-24 05:07,滚
2894738,8,46,[0:0],1.00,1.5,0.85,12-24 05:07,滚
2894738,8,46,[0:0],0.95,1.5,0.90,12-24 05:07,滚
2894738,8,46,[0:0],1.00,1.5,0.85,12-24 05:07,滚
2894738,8,45,[0:0],0.97,1.5,0.87,12-24 05:06,滚
2894738,8,45,[0:0],0.92,1.5,0.92,12-24 05:06,滚
2894738,8,45,[0:0],0.95,1.5,0.90,12-24 05:06,滚
2894738,8,45,[0:0],0.87,1.5,0.97,12-24 05:06,滚
2894738,8,45,[0:0],0.95,1.5,0.90,12-24 05:06,滚
2894738,8,45,[0:0],0.92,1.5,0.92,12-24 05:06,滚
2894738,8,中场,[0:0],0.95,1.5,0.90,12-24 04:52,滚
2894738,8,中场,[0:0],0.97,1.5,0.87,12-24 04:51,滚
2894738,8,中场,[0:0],1.00,1.5,0.85,12-24 04:50,滚
2894738,8,中场,[0:0],1.02,1.5,0.82,12-24 04:49,滚
2894738,8,45,[0:0],1.00,1.5,0.85,12-24 04:49,滚
2894738,8,45,[0:0],1.02,1.5,0.82,12-24 04:49,滚
2894738,8,45,[0:0],1.00,1.5,0.85,12-24 04:48,滚
2894738,8,45,[0:0],1.02,1.5,0.82,12-24 04:48,滚
2894738,8,45,[0:0],0.97,1.5,0.87,12-24 04:47,滚
2894738,8,45,[0:0],0.95,1.5,0.90,12-24 04:47,滚
2894738,8,45,[0:0],0.97,1.5,0.87,12-24 04:47,滚
2894738,8,45,[0:0],0.92,1.5,0.92,12-24 04:46,滚
2894738,8,45,[0:0],0.90,1.5,0.95,12-24 04:45,滚
2894738,8,44,[0:0],0.87,1.5,0.97,12-24 04:44,滚
2894738,8,44,[0:0],0.85,1.5,1.00,12-24 04:44,滚
2894738,8,44,[0:0],0.87,1.5,0.97,12-24 04:44,滚
2894738,8,43,[0:0],0.85,1.5,1.00,12-24 04:44,滚
2894738,8,43,[0:0],0.80,1.5,1.05,12-24 04:44,滚
2894738,8,43,[0:0],1.05,1.5/2,0.80,12-24 04:43,滚
2894738,8,43,[0:0],0.82,1.5,1.02,12-24 04:43,滚
2894738,8,43,[0:0],1.05,1.5/2,0.80,12-24 04:43,滚
2894738,8,43,[0:0],1.02,1.5/2,0.82,12-24 04:43,滚
2894738,8,42,[0:0],0.80,1.5,1.05,12-24 04:42,滚
2894738,8,42,[0:0],1.10,1.5/2,0.77,12-24 04:42,滚
2894738,8,42,[0:0],1.05,1.5/2,0.80,12-24 04:42,滚
2894738,8,42,[0:0],1.10,1.5/2,0.77,12-24 04:42,滚
2894738,8,41,[0:0],1.05,1.5/2,0.80,12-24 04:41,滚
2894738,8,41,[0:0],1.02,1.5/2,0.82,12-24 04:41,滚
2894738,8,40,[0:0],1.05,1.5/2,0.80,12-24 04:40,滚
2894738,8,39,[0:0],1.02,1.5/2,0.82,12-24 04:40,滚
2894738,8,39,[0:0],1.05,1.5/2,0.80,12-24 04:40,滚
2894738,8,39,[0:0],1.02,1.5/2,0.82,12-24 04:39,滚
2894738,8,38,[0:0],1.00,1.5/2,0.85,12-24 04:39,滚
2894738,8,38,[0:0],0.95,1.5/2,0.90,12-24 04:38,滚
2894738,8,37,[0:0],1.00,1.5/2,0.85,12-24 04:38,滚
2894738,8,37,[0:0],0.97,1.5/2,0.87,12-24 04:37,滚
2894738,8,37,[0:0],1.02,1.5/2,0.82,12-24 04:37,滚
2894738,8,37,[0:0],1.00,1.5/2,0.85,12-24 04:37,滚
2894738,8,36,[0:0],0.97,1.5/2,0.87,12-24 04:36,滚
2894738,8,36,[0:0],0.95,1.5/2,0.90,12-24 04:36,滚
2894738,8,36,[0:0],0.90,1.5/2,0.95,12-24 04:36,滚
2894738,8,35,[0:0],0.95,1.5/2,0.90,12-24 04:36,滚
2894738,8,35,[0:0],0.92,1.5/2,0.92,12-24 04:35,滚
2894738,8,35,[0:0],0.95,1.5/2,0.90,12-24 04:35,滚
2894738,8,34,[0:0],0.92,1.5/2,0.92,12-24 04:35,滚
2894738,8,34,[0:0],0.90,1.5/2,0.95,12-24 04:34,滚
2894738,8,34,[0:0],0.92,1.5/2,0.92,12-24 04:34,滚
2894738,8,34,[0:0],0.85,1.5/2,1.00,12-24 04:34,滚
2894738,8,33,[0:0],0.87,1.5/2,0.97,12-24 04:34,滚
2894738,8,33,[0:0],0.85,1.5/2,1.00,12-24 04:33,滚
2894738,8,33,[0:0],0.82,1.5/2,1.02,12-24 04:33,滚
2894738,8,32,[0:0],0.77,1.5/2,1.10,12-24 04:33,滚
2894738,8,32,[0:0],0.80,1.5/2,1.05,12-24 04:32,滚
2894738,8,32,[0:0],0.85,1.5/2,1.00,12-24 04:32,滚
2894738,8,31,[0:0],0.80,1.5/2,1.05,12-24 04:31,滚
2894738,8,31,[0:0],1.05,2,0.80,12-24 04:31,滚
2894738,8,30,[0:0],0.97,2,0.87,12-24 04:30,滚
2894738,8,30,[0:0],1.00,2,0.85,12-24 04:30,滚
2894738,8,29,[0:0],0.97,2,0.87,12-24 04:29,滚
2894738,8,29,[0:0],0.95,2,0.90,12-24 04:29,滚
2894738,8,28,[0:0],1.02,2,0.82,12-24 04:29,滚
2894738,8,28,[0:0],1.00,2,0.85,12-24 04:29,滚
2894738,8,28,[0:0],1.02,2,0.82,12-24 04:28,滚
2894738,8,28,[0:0],0.97,2,0.87,12-24 04:28,滚
2894738,8,28,[0:0],1.00,2,0.85,12-24 04:28,滚
2894738,8,27,[0:0],0.97,2,0.87,12-24 04:28,滚
2894738,8,27,[0:0],0.95,2,0.90,12-24 04:27,滚
2894738,8,26,[0:0],0.97,2,0.87,12-24 04:26,滚
2894738,8,26,[0:0],0.92,2,0.92,12-24 04:26,滚
2894738,8,26,[0:0],0.95,2,0.90,12-24 04:26,滚
2894738,8,26,[0:0],0.92,2,0.92,12-24 04:26,滚
2894738,8,25,[0:0],0.95,2,0.90,12-24 04:25,滚
2894738,8,25,[0:0],0.92,2,0.92,12-24 04:25,滚
2894738,8,24,[0:0],0.95,2,0.90,12-24 04:24,滚
2894738,8,23,[0:0],0.92,2,0.92,12-24 04:24,滚
2894738,8,23,[0:0],0.95,2,0.90,12-24 04:23,滚
2894738,8,23,[0:0],0.92,2,0.92,12-24 04:23,滚
2894738,8,22,[0:0],0.90,2,0.95,12-24 04:23,滚
2894738,8,22,[0:0],0.87,2,0.97,12-24 04:23,滚
2894738,8,22,[0:0],0.85,2,1.00,12-24 04:22,滚
2894738,8,22,[0:0],0.90,2,0.95,12-24 04:22,滚
2894738,8,22,[0:0],0.87,2,0.97,12-24 04:22,滚
2894738,8,22,[0:0],0.85,2,1.00,12-24 04:22,滚
2894738,8,21,[0:0],0.87,2,0.97,12-24 04:21,滚
2894738,8,21,[0:0],0.85,2,1.00,12-24 04:21,滚
2894738,8,20,[0:0],0.82,2,1.02,12-24 04:20,滚
2894738,8,20,[0:0],0.80,2,1.05,12-24 04:20,滚
2894738,8,20,[0:0],1.12,2/2.5,0.75,12-24 04:20,滚
2894738,8,19,[0:0],1.10,2/2.5,0.77,12-24 04:19,滚
2894738,8,19,[0:0],1.05,2/2.5,0.80,12-24 04:19,滚
2894738,8,18,[0:0],1.02,2/2.5,0.82,12-24 04:18,滚
2894738,8,17,[0:0],1.00,2/2.5,0.85,12-24 04:18,滚
2894738,8,17,[0:0],0.97,2/2.5,0.87,12-24 04:17,滚
2894738,8,17,[0:0],1.00,2/2.5,0.85,12-24 04:17,滚
2894738,8,17,[0:0],0.97,2/2.5,0.87,12-24 04:17,滚
2894738,8,15,[0:0],0.92,2/2.5,0.92,12-24 04:15,滚
2894738,8,15,[0:0],0.90,2/2.5,0.95,12-24 04:15,滚
2894738,8,15,[0:0],0.87,2/2.5,0.97,12-24 04:15,滚
2894738,8,14,[0:0],0.85,2/2.5,1.00,12-24 04:15,滚
2894738,8,14,[0:0],0.87,2/2.5,0.97,12-24 04:14,滚
2894738,8,14,[0:0],0.85,2/2.5,1.00,12-24 04:14,滚
2894738,8,14,[0:0],1.02,2.5,0.82,12-24 04:14,滚
2894738,8,14,[0:0],1.00,2.5,0.85,12-24 04:14,滚
2894738,8,14,[0:0],0.87,2/2.5,0.97,12-24 04:14,滚
2894738,8,13,[0:0],0.85,2/2.5,1.00,12-24 04:14,滚
2894738,8,12,[0:0],0.82,2/2.5,1.02,12-24 04:12,滚
2894738,8,11,[0:0],1.10,2.5,0.77,12-24 04:12,滚
2894738,8,11,[0:0],1.05,2.5,0.80,12-24 04:11,滚
2894738,8,10,[0:0],1.02,2.5,0.82,12-24 04:11,滚
2894738,8,10,[0:0],1.00,2.5,0.85,12-24 04:10,滚
2894738,8,10,[0:0],0.97,2.5,0.87,12-24 04:10,滚
2894738,8,09,[0:0],1.00,2.5,0.85,12-24 04:10,滚
2894738,8,09,[0:0],0.97,2.5,0.87,12-24 04:09,滚
2894738,8,08,[0:0],0.95,2.5,0.90,12-24 04:09,滚
2894738,8,08,[0:0],0.97,2.5,0.87,12-24 04:09,滚
2894738,8,08,[0:0],0.95,2.5,0.90,12-24 04:09,滚
2894738,8,08,[0:0],0.92,2.5,0.92,12-24 04:08,滚
2894738,8,08,[0:0],0.87,2.5,0.97,12-24 04:08,滚
2894738,8,07,[0:0],0.92,2.5,0.92,12-24 04:08,滚
2894738,8,07,[0:0],0.90,2.5,0.95,12-24 04:08,滚
2894738,8,07,[0:0],0.92,2.5,0.92,12-24 04:07,滚
2894738,8,07,[0:0],0.90,2.5,0.95,12-24 04:07,滚
2894738,8,06,[0:0],0.87,2.5,0.97,12-24 04:06,滚
2894738,8,06,[0:0],0.85,2.5,1.00,12-24 04:06,滚
2894738,8,05,[0:0],0.87,2.5,0.97,12-24 04:06,滚
2894738,8,05,[0:0],0.85,2.5,1.00,12-24 04:05,滚
2894738,8,04,[0:0],0.82,2.5,1.02,12-24 04:05,滚
2894738,8,04,[0:0],0.85,2.5,1.00,12-24 04:04,滚
2894738,8,04,[0:0],0.80,2.5,1.05,12-24 04:04,滚
2894738,8,04,[0:0],1.05,2.5/3,0.80,12-24 04:04,滚
2894738,8,03,[0:0],0.82,2.5,1.02,12-24 04:03,滚
2894738,8,02,[0:0],1.05,2.5/3,0.80,12-24 04:02,滚
2894738,8,01,[0:0],1.02,2.5/3,0.82,12-24 04:01,滚
2894738,8,00,[0:0],1.00,2.5/3,0.85,12-24 04:00,滚
2894738,8,,-,0.95,2.5/3,0.90,12-24 03:59,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:57,即
2894738,8,,-,0.95,2.5/3,0.90,12-24 03:56,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:56,即
2894738,8,,-,0.97,2.5/3,0.87,12-24 03:55,即
2894738,8,,-,0.95,2.5/3,0.90,12-24 03:55,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:55,即
2894738,8,,-,0.97,2.5/3,0.87,12-24 03:52,即
2894738,8,,-,0.95,2.5/3,0.90,12-24 03:48,即
2894738,8,,-,0.97,2.5/3,0.87,12-24 03:45,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:32,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:30,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:29,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:28,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:27,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:27,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:23,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:23,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:20,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:19,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:19,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:16,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:16,即
2894738,8,,-,0.95,2.5/3,0.90,12-24 03:15,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:15,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:14,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:14,即
2894738,8,,-,0.95,2.5/3,0.90,12-24 03:14,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:13,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:13,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:13,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:12,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:12,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:12,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:11,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 03:09,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 03:02,即
2894738,8,,-,0.83,2.5,1.03,12-24 03:01,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:53,即
2894738,8,,-,0.83,2.5,1.03,12-24 02:42,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:40,即
2894738,8,,-,0.83,2.5,1.03,12-24 02:39,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:39,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 02:38,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:38,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 02:37,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:37,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 02:36,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:35,即
2894738,8,,-,0.83,2.5,1.03,12-24 02:34,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 02:34,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:33,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 02:32,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:32,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 02:31,即
2894738,8,,-,1.03,2.5/3,0.83,12-24 02:30,即
2894738,8,,-,1.00,2.5/3,0.85,12-24 02:29,即
