match_id,company_id,时间,比分,主队胜,和局,客队胜,变化时间,状态
2912041,3,34,0-0,2.30,2.62,4.30,12-23 03:34,滚
2912041,3,33,0-0,2.29,2.64,4.25,12-23 03:33,滚
2912041,3,33,0-0,2.25,2.66,4.35,12-23 03:33,滚
2912041,3,31,0-0,2.23,2.69,4.35,12-23 03:32,滚
2912041,3,30,0-0,2.17,2.69,4.60,12-23 03:30,滚
2912041,3,30,0-0,2.17,2.72,4.60,12-23 03:30,滚
2912041,3,29,0-0,2.13,2.72,4.60,12-23 03:30,滚
2912041,3,29,0-0,2.14,2.72,4.60,12-23 03:29,滚
2912041,3,29,0-0,2.14,2.72,4.40,12-23 03:29,滚
2912041,3,29,0-0,2.15,2.72,4.40,12-23 03:29,滚
2912041,3,29,0-0,2.17,2.72,4.40,12-23 03:29,滚
2912041,3,28,0-0,2.18,2.72,4.40,12-23 03:28,滚
2912041,3,28,0-0,2.20,2.78,4.40,12-23 03:28,滚
2912041,3,27,0-0,2.11,2.78,4.40,12-23 03:27,滚
2912041,3,26,0-0,2.16,2.78,4.40,12-23 03:26,滚
2912041,3,26,0-0,2.16,2.78,4.30,12-23 03:26,滚
2912041,3,24,0-0,2.19,2.77,4.30,12-23 03:24,滚
2912041,3,24,0-0,2.18,2.80,4.30,12-23 03:24,滚
2912041,3,24,0-0,2.19,2.77,4.30,12-23 03:24,滚
2912041,3,23,0-0,2.18,2.80,4.30,12-23 03:23,滚
2912041,3,23,0-0,2.16,2.86,4.20,12-23 03:23,滚
2912041,3,23,0-0,2.18,2.80,4.30,12-23 03:23,滚
2912041,3,22,0-0,2.16,2.86,4.20,12-23 03:22,滚
2912041,3,20,0-0,2.12,2.90,4.25,12-23 03:21,滚
2912041,3,20,0-0,2.11,2.96,4.20,12-23 03:20,滚
2912041,3,19,0-0,2.06,2.97,4.10,12-23 03:19,滚
2912041,3,18,0-0,2.13,2.97,4.10,12-23 03:19,滚
2912041,3,18,0-0,2.13,2.99,4.05,12-23 03:18,滚
2912041,3,17,0-0,2.10,3.00,4.15,12-23 03:17,滚
2912041,3,16,0-0,2.07,3.00,4.25,12-23 03:16,滚
2912041,3,14,0-0,2.13,3.00,4.00,12-23 03:15,滚
2912041,3,13,0-0,2.12,3.05,4.00,12-23 03:14,滚
2912041,3,13,0-0,2.12,3.05,3.90,12-23 03:14,滚
2912041,3,13,0-0,2.14,3.05,3.90,12-23 03:13,滚
2912041,3,12,0-0,2.18,3.05,3.75,12-23 03:12,滚
2912041,3,10,0-0,2.18,3.05,3.80,12-23 03:11,滚
2912041,3,09,0-0,2.23,2.99,3.75,12-23 03:09,滚
2912041,3,08,0-0,2.26,2.99,3.65,12-23 03:09,滚
2912041,3,08,0-0,2.23,2.99,3.75,12-23 03:09,滚
2912041,3,08,0-0,2.26,2.99,3.65,12-23 03:08,滚
2912041,3,07,0-0,2.27,3.00,3.60,12-23 03:07,滚
2912041,3,06,0-0,2.19,3.05,3.75,12-23 03:06,滚
2912041,3,05,0-0,2.24,3.05,3.65,12-23 03:05,滚
2912041,3,04,0-0,2.19,3.10,3.70,12-23 03:04,滚
2912041,3,01,0-0,2.21,3.15,3.55,12-23 03:02,滚
2912041,3,00,0-0,2.11,3.25,3.75,12-23 03:00,滚
2912041,3,00,0-0,2.13,3.20,3.90,12-23 03:00,滚
2912041,3,,,2.12,3.20,3.90,12-23 02:59,即
2912041,3,,,2.11,3.20,3.90,12-23 02:59,即
2912041,3,,,2.11,3.15,4.00,12-23 02:58,即
2912041,3,,,2.09,3.15,4.00,12-23 02:57,即
2912041,3,,,2.08,3.10,4.00,12-23 02:57,即
2912041,3,,,2.08,3.20,4.00,12-23 02:56,即
2912041,3,,,2.09,3.15,4.05,12-23 02:55,即
2912041,3,,,2.11,3.10,4.00,12-23 02:55,即
2912041,3,,,2.11,3.10,4.05,12-23 02:54,即
2912041,3,,,2.12,3.10,4.00,12-23 02:53,即
2912041,3,,,2.09,3.10,4.00,12-23 02:52,即
2912041,3,,,2.13,3.10,4.00,12-23 02:52,即
2912041,3,,,2.14,3.10,3.95,12-23 02:48,即
2912041,3,,,2.14,3.15,3.85,12-23 02:43,即
2912041,3,,,2.16,3.15,3.85,12-23 02:24,即
2912041,3,,,2.17,3.10,3.85,12-23 02:23,即
2912041,3,,,2.20,3.10,3.80,12-23 01:50,即
2912041,3,,,2.19,3.10,3.80,12-22 23:43,即
2912041,3,,,2.16,3.15,3.85,12-22 23:22,即
2912041,3,,,2.14,3.15,3.90,12-22 22:46,即
2912041,3,,,2.13,3.15,3.90,12-22 22:09,即
2912041,3,,,2.12,3.15,3.95,12-22 21:38,即
2912041,3,,,2.12,3.20,3.85,12-22 20:27,即
2912041,3,,,2.13,3.20,3.85,12-22 20:02,即
2912041,3,,,2.14,3.20,3.85,12-22 17:25,即
2912041,3,,,2.16,3.20,3.80,12-22 16:27,即
2912041,3,,,2.13,3.20,3.85,12-22 12:04,即
2912041,3,,,2.12,3.15,3.85,12-22 11:37,早
2912041,3,,,2.12,3.20,3.85,12-22 11:34,早
2912041,3,,,2.12,3.15,3.85,12-22 11:33,早
2912041,3,,,2.12,3.20,3.85,12-22 10:08,早
2912041,3,,,2.11,3.20,3.90,12-21 04:10,早
2912041,3,,,2.11,3.40,3.65,12-20 17:32,早
2912041,3,,,2.17,3.40,3.50,12-20 17:18,早
2912041,3,,,2.22,3.35,3.40,12-20 16:58,早
2912041,3,,,2.22,3.40,3.40,12-20 16:44,早
2912041,3,,,2.23,3.40,3.25,12-20 16:42,早
2912041,3,,,2.25,3.45,3.25,12-20 16:39,早
2912041,3,,,2.05,3.55,3.70,12-20 16:38,早
2912041,3,,,1.97,3.60,3.90,12-20 14:43,早
2912041,3,,,1.91,3.65,4.10,12-20 09:01,早
2912041,3,,,1.94,3.65,4.00,12-20 08:54,(初盘)
