match_id,num,eu_cp_id,eu_cp_name,home_win_odd0,draw_odd0,away_win_odd0,home_win_p0,draw_p0,away_win_p0,return_rate0,home_win_odd1,draw_odd1,away_win_odd1,home_win_p1,draw_p1,away_win_p1,return_rate1,kelly_home,kelly_draw,kelly_away,datestr,eu_cp_name_ex,flag1,flag2
2804454,16,148443169,10BET,1.71,3.45,5,54.42,26.97,18.61,93.05,1.83,3.45,4.6,51.86,27.51,20.63,94.9,0.94,0.98,0.93,"2025,12-1,22,20,00,00",10*(英国),1,0
2804454,18,148474389,12bet,1.7,3.55,4.75,54.44,26.07,19.49,92.55,1.93,3.2,4.6,49.44,29.82,20.74,95.42,0.99,0.91,0.93,"2025,12-1,22,20,00,00",12*(菲律宾),1,0
2804454,976,148443387,18Bet,1.71,3.45,5,54.42,26.97,18.61,93.05,1.87,3.3,4.7,50.9,28.84,20.25,95.19,0.96,0.94,0.95,"2025,12-1,22,19,55,00",18*,1,0
2804454,255,148661626,Bwin,1.66,3.7,5.5,57.13,25.63,17.24,94.83,1.85,3.25,4.75,51.05,29.06,19.88,94.45,0.95,0.92,0.96,"2025,12-1,22,20,00,00",Bwi*(奥地利),1,0
2804454,88,148662486,Coral,1.67,3.7,5.5,56.98,25.72,17.3,95.16,1.85,3.25,4.8,51.16,29.12,19.72,94.65,0.95,0.92,0.97,"2025,12-1,22,14,51,00",Cora*(英国),1,0
2804454,545,148462037,Crown,1.71,3.65,5.4,56.02,26.24,17.74,95.79,1.89,3.35,4.65,50.75,28.63,20.63,95.91,0.97,0.95,0.94,"2025,12-1,22,20,00,00",Crow*,1,0
2804454,649,148475942,IBCBET,1.7,3.55,4.75,54.44,26.07,19.49,92.55,1.88,3.2,4.8,50.53,29.68,19.79,94.99,0.97,0.91,0.97,"2025,12-1,22,19,53,00",IBC*(哥斯达黎加),1,0
2804454,177,148458947,Pinnacle,1.75,3.7,4.49,53.68,25.39,20.92,93.95,1.92,3.32,4.86,50.67,29.31,20.02,97.3,0.99,0.94,0.99,"2025,12-1,22,20,00,00",Pinna*(荷兰),1,0
2804454,422,148662485,Sportingbet,1.66,3.7,5.5,57.13,25.63,17.24,94.83,1.85,3.25,4.75,51.05,29.06,19.88,94.45,0.95,0.92,0.96,"2025,12-1,22,14,51,00",博天*(瓦努阿图),1,0
2804454,499,148461945,188bet,1.71,3.7,5.4,56.22,25.98,17.8,96.13,1.89,3.35,4.65,50.75,28.63,20.63,95.91,0.97,0.95,0.94,"2025,12-1,22,20,00,00",金宝*(马恩岛),1,0
2804454,474,148472724,Sbobet,1.71,3.37,4.49,52.96,26.87,20.17,90.56,1.91,3.37,4.34,49.83,28.24,21.93,95.17,0.98,0.96,0.88,"2025,12-1,22,20,00,00",利*(英国),1,0
2804454,517,148474840,Mansion88,1.7,3.55,4.75,54.44,26.07,19.49,92.55,1.93,3.2,4.6,49.44,29.82,20.74,95.42,0.99,0.91,0.93,"2025,12-1,22,20,00,00",明*(菲律宾),1,0
2804454,659,148446081,Wewbet,1.74,3.63,4.92,54.56,26.15,19.29,94.93,1.9,3.41,4.46,50.42,28.1,21.48,95.81,0.98,0.97,0.90,"2025,12-1,22,19,59,00",盈*(菲律宾),1,0
2804454,70,148457942,Expekt,1.7,3.45,4.85,54.25,26.73,19.02,92.23,1.83,3.4,4.6,51.65,27.8,20.55,94.52,0.94,0.96,0.93,"2025,12-1,22,19,53,00",Exp*(瑞典),0,0
2804454,110,148603146,SNAI,1.65,3.7,5.25,56.81,25.33,17.85,93.74,1.83,3.35,4.6,51.44,28.1,20.46,94.13,0.94,0.95,0.93,"2025,12-1,22,19,45,00",SNA*(意大利),0,0
2804454,2,148487732,Betfair,1.7,3.55,5.6,56.1,26.87,17.03,95.37,1.93,3.5,5,51.61,28.46,19.92,99.62,0.99,0.99,1.01,"2025,12-1,22,19,36,00",Betfai*(英国),0,1
2804454,665,148445545,Betsson,1.75,3.7,4.95,54.75,25.89,19.36,95.81,1.9,3.35,4.45,50.15,28.44,21.41,95.28,0.98,0.95,0.90,"2025,12-1,22,19,55,00",Bets*(瑞典),0,1
2804454,352,148674094,Matchbook,1.63,3.25,4.8,54.31,27.24,18.44,88.53,1.84,3.65,5.2,53.82,27.13,19.04,99.03,0.94,1.03,1.06,"2025,12-1,20,08,49,00",Matchb*(安提瓜和巴布达),0,1
2804454,800,148457950,Marathon,1.77,3.62,5.25,54.76,26.78,18.46,96.93,1.82,3.52,5.05,53.26,27.54,19.2,96.94,0.93,1.00,1.02,"2025,12-1,21,07,21,00",马*(荷属安的列斯群岛),0,0
2804454,386,148482334,Unibet,1.7,3.55,5.1,55.18,26.42,18.39,93.81,1.82,3.35,4.6,51.57,28.02,20.41,93.87,0.93,0.95,0.93,"2025,12-1,22,19,53,00",优胜*(马耳他),0,0
2804454,1017,148466575,BetVictor,1.66,3.5,4.8,54.94,26.06,19,91.2,1.83,3.4,4.6,51.65,27.8,20.55,94.52,0.94,0.96,0.93,"2025,12-1,22,19,41,00",BetVic*,1,0
2804454,777,148462836,1Bet,1.7,3.5,5,54.77,26.6,18.62,93.11,1.86,3.35,4.7,51.26,28.46,20.28,95.34,0.96,0.95,0.95,"2025,12-1,22,19,41,00",1Be*(直布罗陀),0,0
2804454,1047,148443312,1xBet,1.81,3.65,5.29,54.41,26.98,18.62,98.47,1.89,3.38,4.86,51.33,28.7,19.96,97.02,0.97,0.96,0.99,"2025,12-1,22,20,00,00",1xBe*,0,0
2804454,1359,148759858,1xBit,1.78,3.46,4.94,53.34,27.44,19.22,94.94,1.85,3.3,4.76,51.3,28.76,19.94,94.91,0.95,0.94,0.97,"2025,12-1,22,19,55,00",1xBi*,0,0
2804454,1370,148450477,20Bet,1.72,3.45,5,54.27,27.06,18.67,93.35,1.86,3.5,4.9,52.33,27.81,19.86,97.33,0.96,0.99,0.99,"2025,12-1,22,18,37,00",20Be*,0,0
2804454,1229,148444478,22Bet,1.75,3.6,4.88,54.21,26.35,19.44,94.87,1.85,3.3,4.76,51.3,28.76,19.94,94.91,0.95,0.94,0.97,"2025,12-1,22,19,55,00",22Be*,0,0
2804454,1399,148444492,4rabet,1.74,3.45,5,53.99,27.23,18.79,93.93,1.86,3.25,4.6,50.59,28.95,20.46,94.1,0.96,0.92,0.93,"2025,12-1,22,19,55,00",4rabe*,0,0
2804454,616,148459414,888Sport,1.75,3.4,4.8,53.21,27.39,19.4,93.12,1.85,3.2,4.5,50.27,29.06,20.67,93,0.95,0.91,0.91,"2025,12-1,22,19,55,00",888Sp*(直布罗陀),0,0
2804454,1362,148674067,888Starz,1.73,3.8,5.78,56.99,25.95,17.06,98.6,1.89,3.38,4.86,51.33,28.7,19.96,97.02,0.97,0.96,0.99,"2025,12-1,22,19,55,00",888Star*,0,0
2804454,1395,148661974,Admiralbet IT,1.65,3.6,5.5,56.87,26.07,17.06,93.84,1.85,3.4,4.6,51.38,27.96,20.66,95.05,0.95,0.96,0.93,"2025,12-1,22,19,41,00",Admiralbe* IT,0,0
2804454,1381,148444489,All British Casino,1.7,3.4,5.33,54.98,27.49,17.53,93.46,1.84,3.25,4.5,50.63,28.67,20.7,93.16,0.94,0.92,0.91,"2025,12-1,22,19,32,00",All British Casin*,0,0
2804454,1412,148465645,Batery,1.7,3.65,5.2,55.78,25.98,18.24,94.83,1.87,3.3,4.7,50.9,28.84,20.25,95.19,0.96,0.94,0.95,"2025,12-1,22,12,36,00",Bater*,0,0
2804454,1378,148444480,BC.Game,1.74,3.45,5,53.99,27.23,18.79,93.93,1.86,3.25,4.6,50.59,28.95,20.46,94.1,0.96,0.92,0.93,"2025,12-1,22,19,55,00",BC.Gam*,0,0
2804454,1401,148482276,BetUK,1.7,3.55,5.1,55.18,26.42,18.39,93.81,1.82,3.3,4.7,51.58,28.45,19.97,93.87,0.93,0.94,0.95,"2025,12-1,22,19,55,00",Be*UK,0,0
2804454,1354,148574337,BeOnBet,1.66,3.8,5.4,57.33,25.04,17.62,95.17,1.87,3.3,4.6,50.68,28.72,20.6,94.77,0.96,0.94,0.93,"2025,12-1,22,19,57,00",BeOnBe*,0,0
2804454,1306,148545331,Bet Sensation,1.71,3.71,5.4,56.26,25.93,17.81,96.2,1.91,3.38,4.9,51.15,28.91,19.94,97.7,0.98,0.96,0.99,"2025,12-1,22,19,26,00",Bet Sensatio*,0,0
2804454,1167,148457944,Bet25,1.68,3.35,4.8,54.01,27.09,18.9,90.74,1.84,3.35,4.6,51.3,28.18,20.52,94.4,0.94,0.95,0.93,"2025,12-1,22,19,36,00",Bet2*,0,0
2804454,1210,148446079,Bet9ja,1.74,3.35,5,53.55,27.81,18.64,93.18,1.88,3.3,4.6,50.55,28.8,20.66,95.03,0.97,0.94,0.93,"2025,12-1,22,19,55,00",Bet9j* (尼日利亚),0,0
2804454,1377,148444483,Betano,1.75,3.5,5.2,54.45,27.23,18.32,95.29,1.9,3.4,4.9,51.37,28.71,19.92,97.61,0.98,0.96,0.99,"2025,12-1,22,19,55,00",Betan*,0,0
2804454,1403,148759857,BetAndYou,1.81,3.52,5,53.3,27.41,19.29,96.47,1.88,3.34,4.82,51.21,28.82,19.97,96.27,0.97,0.95,0.98,"2025,12-1,22,19,55,00",BetAndYo*,0,0
2804454,1096,148545329,Betboro,1.7,3.69,5.4,56.32,25.95,17.73,95.75,1.9,3.36,4.8,50.99,28.83,20.18,96.87,0.98,0.95,0.97,"2025,12-1,22,19,25,00",Betb*,0,0
2804454,1356,148443570,BetBoom,1.71,3.45,5,54.42,26.97,18.61,93.05,1.84,3.33,4.75,51.55,28.48,19.97,94.85,0.94,0.94,0.96,"2025,12-1,22,19,40,00",BetBoo*,0,0
2804454,1334,148444558,BetBoom.ru,1.75,3.47,5.13,54.19,27.33,18.48,94.83,1.84,3.34,4.71,51.51,28.37,20.12,94.77,0.94,0.95,0.96,"2025,12-1,22,19,39,00",BetBoo*.ru,0,0
2804454,808,148459197,Betcity,1.75,3.8,4.7,54.56,25.13,20.31,95.48,1.9,3.4,4.8,51.16,28.59,20.25,97.2,0.98,0.96,0.97,"2025,12-1,22,18,08,00",Betc*(俄罗斯),0,0
2804454,872,148605206,Betflag,1.63,3.7,5.2,57.01,25.12,17.87,92.93,1.85,3.3,4.75,51.28,28.75,19.97,94.87,0.95,0.94,0.96,"2025,12-1,22,12,49,00",Betf*(意大利),0,0
2804454,1036,148487733,Betfair AUS,1.7,3.55,5.6,56.1,26.87,17.03,95.37,1.92,3.5,5,51.74,28.39,19.87,99.35,0.99,0.99,1.01,"2025,12-1,22,19,53,00",Betfair AU*,0,0
2804454,1055,148690208,Betfair Exchange,1.77,3.8,5.5,55.94,26.06,18,99.02,1.91,3.5,5.1,52.08,28.42,19.5,99.47,0.98,0.99,1.03,"2025,12-1,22,19,04,00",Betfair Excha*,0,0
2804454,1355,148545294,Betibet,1.67,3.58,5.2,55.94,26.09,17.97,93.42,1.85,3.32,4.7,51.26,28.56,20.18,94.83,0.95,0.94,0.95,"2025,12-1,22,19,40,00",Betibe*,0,0
2804454,1265,148457945,BetKing,1.73,3.5,5.1,54.54,26.96,18.5,94.35,1.89,3.35,4.6,50.63,28.57,20.8,95.69,0.97,0.95,0.93,"2025,12-1,22,18,19,00",BetK*,0,0
2804454,1383,148661672,BetMGM,1.66,3.7,5.5,57.13,25.63,17.24,94.83,1.85,3.25,4.75,51.05,29.06,19.88,94.45,0.95,0.92,0.96,"2025,12-1,22,14,51,00",BetMG*,0,0
2804454,1379,148450479,Betobet,1.72,3.5,5,54.48,26.77,18.74,93.71,1.85,3.35,4.7,51.39,28.38,20.23,95.07,0.95,0.95,0.95,"2025,12-1,22,19,41,00",Betobe*,0,0
2804454,1351,148449958,Bet-o-bet,1.72,3.45,5,54.27,27.06,18.67,93.35,1.87,3.3,4.7,50.9,28.84,20.25,95.19,0.96,0.94,0.95,"2025,12-1,22,19,57,00",Bet-o-be*,0,0
2804454,775,148464015,Betonline,1.71,3.6,5.03,55.1,26.17,18.73,94.22,1.89,3.38,4.8,51.21,28.63,20.16,96.78,0.97,0.96,0.97,"2025,12-1,22,17,37,00",Betonl*,0,0
2804454,1411,148830399,Betovo,1.86,3.4,4.75,51.58,28.22,20.2,95.94,1.88,3.33,4.75,51.01,28.8,20.19,95.9,0.97,0.94,0.96,"2025,12-1,22,18,30,00",Betov*,0,0
2804454,1346,148483668,BetPlay,1.74,3.65,5.2,55.21,26.32,18.47,96.06,1.86,3.4,4.8,51.69,28.28,20.03,96.15,0.96,0.96,0.97,"2025,12-1,22,19,53,00",BetPla*,0,0
2804454,1149,148457946,BetRebels,1.7,3.4,5.33,54.98,27.49,17.53,93.46,1.88,3.4,4.5,50.74,28.06,21.2,95.4,0.97,0.96,0.91,"2025,12-1,22,19,36,00",BetReb*,0,0
2804454,482,148450478,Betway,1.75,3.5,4.5,52.94,26.47,20.59,92.65,1.87,3.3,4.5,50.45,28.59,20.96,94.34,0.96,0.94,0.91,"2025,12-1,22,19,41,00",Betwa*(直布罗陀),0,0
2804454,136,148468103,BoDog,1.72,3.65,5.05,55.19,26.01,18.8,94.93,1.85,3.3,4.75,51.28,28.75,19.97,94.87,0.95,0.94,0.96,"2025,12-1,22,19,53,00",BoDo*(哥斯达黎加),0,0
2804454,1410,148831375,Boomerang-bet,1.8,3.4,5,52.93,28.02,19.05,95.27,1.85,3.33,4.75,51.41,28.56,20.02,95.11,0.95,0.94,0.96,"2025,12-1,22,18,29,00",Boomerang-be*,0,0
2804454,874,148468104,Bovada,1.72,3.65,5.05,55.19,26.01,18.8,94.93,1.84,3.35,4.7,51.53,28.3,20.17,94.81,0.94,0.95,0.95,"2025,12-1,22,19,45,00",Bov*,0,0
2804454,354,148545705,Boylesports,1.62,3.6,5.5,57.32,25.79,16.88,92.86,1.83,3.25,4.33,50.36,28.36,21.28,92.16,0.94,0.92,0.88,"2025,12-1,22,19,53,00",Boylespo*(马恩岛),0,0
2804454,723,148662487,Bwin.fr,1.58,3.3,4.8,55.31,26.48,18.21,87.39,1.75,2.95,4.2,49.75,29.52,20.73,87.07,0.90,0.84,0.85,"2025,12-1,22,14,51,00",Bwi*.fr(法国),0,0
2804454,686,148662488,BWin.it,1.65,3.6,5.25,56.41,25.86,17.73,93.08,1.83,3.2,4.6,50.77,29.03,20.2,92.91,0.94,0.91,0.93,"2025,12-1,22,14,51,00",BWi*.it(意大利),0,0
2804454,1374,148444485,Campobet,1.68,3.4,5,54.64,27,18.36,91.8,1.83,3.2,4.5,50.54,28.9,20.55,92.49,0.94,0.91,0.91,"2025,12-1,22,18,31,00",Campobe*,0,0
2804454,1375,148466578,Cashwin,1.62,3.75,5.33,57.61,24.89,17.51,93.32,1.87,3.4,4.5,50.88,27.98,21.14,95.14,0.96,0.96,0.91,"2025,12-1,22,19,32,00",Cashwi*,0,0
2804454,1392,148842187,Casumo Sport,1.82,3.3,4.75,51.69,28.51,19.8,94.07,1.82,3.3,4.75,51.69,28.51,19.8,94.07,0.93,0.94,0.96,"2025,12-1,22,19,55,00",Casumo Spor*,0,0
2804454,1358,148458979,Cloudbet,1.71,3.69,4.48,54.2,25.12,20.69,92.68,1.9,3.35,4.82,50.99,28.92,20.1,96.87,0.98,0.95,0.98,"2025,12-1,22,19,58,00",Cloudbe*,0,0
2804454,996,148473363,CMD368.com,1.71,3.37,4.49,52.96,26.87,20.17,90.56,1.87,3.41,4.49,50.89,27.91,21.2,95.17,0.96,0.97,0.91,"2025,12-1,22,19,53,00",CMD*.com,0,0
2804454,1396,148464057,Codere,1.7,3.5,5,54.77,26.6,18.62,93.11,1.8,3.5,5,53.35,27.44,19.21,96.04,0.92,0.99,1.01,"2025,12-1,20,13,49,00",Coder*,0,0
2804454,832,148457960,ComeOn,1.72,3.45,5,54.27,27.06,18.67,93.35,1.87,3.45,4.7,51.55,27.94,20.51,96.4,0.96,0.98,0.95,"2025,12-1,22,19,45,00",Com*,0,0
2804454,1132,148657003,CoolBet,1.67,3.75,5.4,56.99,25.38,17.63,95.18,1.9,3.4,4.8,51.16,28.59,20.25,97.2,0.98,0.96,0.97,"2025,12-1,22,19,53,00",Cool*,0,0
2804454,1404,148443566,Cosmobet,1.71,3.45,5.08,54.58,27.05,18.37,93.33,1.9,3.46,4.68,51.15,28.09,20.77,97.18,0.98,0.98,0.95,"2025,12-1,22,19,58,00",Cosmobe*,0,0
2804454,798,148552603,Dafabet,1.68,3.65,5.2,56.07,25.81,18.12,94.2,1.87,3.5,4.8,51.98,27.77,20.25,97.2,0.96,0.99,0.97,"2025,12-1,22,19,53,00",Dafa*(菲律宾),0,0
2804454,623,148483669,Dansk Tipstjeneste,1.72,3.5,5,54.48,26.77,18.74,93.71,1.84,3.4,4.75,51.85,28.06,20.09,95.41,0.94,0.96,0.96,"2025,12-1,22,19,53,00",Dansk Tipstjene*(丹麦),0,0
2804454,854,148729225,Denmark,1.76,3.55,5,54.12,26.83,19.05,95.25,1.85,3.4,4.75,51.72,28.14,20.14,95.68,0.95,0.96,0.96,"2025,12-1,22,16,30,00",Denm*(丹麦),0,0
2804454,945,148457947,Domusbet.it,1.71,3.4,5,54.2,27.26,18.54,92.69,1.84,3.35,4.6,51.3,28.18,20.52,94.4,0.94,0.95,0.93,"2025,12-1,22,19,53,00",Domus*.it(意大利),0,0
2804454,1390,148479969,DraftKings,1.68,3.6,5,55.47,25.89,18.64,93.2,1.86,3.3,4.7,51.04,28.77,20.2,94.93,0.96,0.94,0.95,"2025,12-1,22,18,45,00",DraftKing*,0,0
2804454,580,148457948,Eurobet.it,1.7,3.5,5,54.77,26.6,18.62,93.11,1.8,3.2,4.5,50.96,28.66,20.38,91.72,0.92,0.91,0.91,"2025,12-1,22,19,53,00",Euro*.it(意大利),0,0
2804454,1333,148632993,Everygame,1.62,3.65,5.5,57.52,25.53,16.94,93.19,1.85,3.3,4.75,51.28,28.75,19.97,94.87,0.95,0.94,0.96,"2025,12-1,22,19,40,00",Everygam*,0,0
2804454,1415,148760031,Fairpari,1.79,3.44,4.88,52.99,27.57,19.44,94.85,1.85,3.3,4.76,51.3,28.76,19.94,94.91,0.95,0.94,0.97,"2025,12-1,22,19,55,00",Fairpar*,0,0
2804454,1249,148444487,Fanduel,1.68,3.5,5.1,55.27,26.53,18.21,92.85,1.83,3.3,4.7,51.44,28.53,20.03,94.14,0.94,0.94,0.95,"2025,12-1,22,19,55,00",Fand*,0,0
2804454,834,148443565,FavBet,1.75,3.84,4.56,54.36,24.77,20.86,95.13,1.88,3.44,4.66,51.28,28.03,20.69,96.41,0.97,0.98,0.95,"2025,12-1,22,19,40,00",Fav*,0,0
2804454,1251,148444479,FEZbet,1.7,3.4,5.33,54.98,27.49,17.53,93.46,1.87,3.4,4.5,50.88,27.98,21.14,95.14,0.96,0.96,0.91,"2025,12-1,22,19,32,00",FEZ*,0,0
2804454,73,148466288,Fonbet,1.7,3.65,5.2,55.78,25.98,18.24,94.83,1.85,3.35,4.7,51.39,28.38,20.23,95.07,0.95,0.95,0.95,"2025,12-1,22,19,28,00",Fon*(俄罗斯),0,0
2804454,1394,148460211,Freshbet,1.69,3.54,5.1,55.29,26.39,18.32,93.43,1.67,3.56,5.29,56.03,26.28,17.69,93.57,0.86,1.01,1.07,"2025,12-1,07,21,31,00",Freshbe*,0,0
2804454,669,148675376,Germania Sport,1.65,3.6,6,57.69,26.44,15.87,95.19,1.8,3.5,4.7,52.71,27.11,20.19,94.87,0.92,0.99,0.95,"2025,12-1,22,06,05,00",Germania Sp*(德国),0,0
2804454,1256,148465920,GGBET,1.71,3.7,5.07,55.57,25.68,18.74,95.03,1.86,3.43,4.7,51.6,27.98,20.42,95.97,0.96,0.97,0.95,"2025,12-1,22,19,55,00",GGBE*,0,0
2804454,1368,148492559,GGBet.ua,1.7,3.68,5.16,55.82,25.79,18.39,94.9,1.86,3.43,4.7,51.6,27.98,20.42,95.97,0.96,0.97,0.95,"2025,12-1,22,19,46,00",GGBe*.ua(乌克兰),0,0
2804454,577,148664020,gioco digitale,1.65,3.6,5.25,56.41,25.86,17.73,93.08,1.83,3.2,4.6,50.77,29.03,20.2,92.91,0.94,0.91,0.93,"2025,12-1,22,14,51,00",gioco digit*(意大利),0,0
2804454,87,148607041,GoldBet,1.63,3.7,5.2,57.01,25.12,17.87,92.93,1.85,3.3,4.75,51.28,28.75,19.97,94.87,0.95,0.94,0.96,"2025,12-1,22,12,49,00",Gold*(马耳它),0,0
2804454,1398,148444490,Goldenbet,1.71,3.45,5.08,54.58,27.05,18.37,93.33,1.89,3.47,4.72,51.41,28,20.59,97.17,0.97,0.98,0.96,"2025,12-1,22,19,55,00",Goldenbe*,0,0
2804454,1419,148443577,Goldzino,1.75,3.55,5,54.26,26.75,18.99,94.96,1.87,3.3,4.6,50.68,28.72,20.6,94.77,0.96,0.94,0.93,"2025,12-1,22,19,57,00",Goldzin*,0,0
2804454,717,148463126,Hrvatska Lutrija,1.65,3.4,5,55.09,26.73,18.18,90.89,1.9,3.5,5.1,52.21,28.34,19.45,99.2,0.98,0.99,1.03,"2025,12-1,22,06,09,00",Hrvatska Lutr*(克罗地亚),0,0
2804454,657,148716959,iddaa,1.62,3.29,4.7,54.43,26.8,18.76,88.18,1.7,3.17,4.37,51.94,27.85,20.21,88.3,0.87,0.90,0.89,"2025,12-1,22,19,53,00",idda*(土耳其),0,0
2804454,146,148634596,Intertops,1.62,3.65,5.5,57.52,25.53,16.94,93.19,1.85,3.3,4.75,51.28,28.75,19.97,94.87,0.95,0.94,0.96,"2025,12-1,22,19,45,00",Intert*(安提瓜和巴布达),0,0
2804454,1371,148443579,Ivibet,1.71,3.45,5,54.42,26.97,18.61,93.05,1.87,3.5,4.8,51.98,27.77,20.25,97.2,0.96,0.99,0.97,"2025,12-1,22,19,55,00",Ivibe*,0,0
2804454,1397,148443567,Jackbit,1.71,3.45,5.08,54.58,27.05,18.37,93.33,1.87,3.41,4.73,51.45,28.21,20.34,96.21,0.96,0.97,0.96,"2025,12-1,22,17,28,00",Jackbi*,0,0
2804454,1135,148662489,Ladbrokes.au,1.65,3.6,5.5,56.87,26.07,17.06,93.84,1.85,3.25,4.6,50.73,28.87,20.4,93.84,0.95,0.92,0.93,"2025,12-1,22,14,51,00",Ladbro*.au,0,0
2804454,1350,148466289,Ladbrokes.be,1.73,3.6,5.2,55.15,26.5,18.35,95.41,1.87,3.4,4.8,51.56,28.36,20.09,96.41,0.96,0.96,0.97,"2025,12-1,22,19,45,00",Ladbro*.be(比利时),0,0
2804454,1103,148482275,Leovegas,1.74,3.65,5.2,55.21,26.32,18.47,96.06,1.86,3.4,4.8,51.69,28.28,20.03,96.15,0.96,0.96,0.97,"2025,12-1,22,19,55,00",Leove*,0,0
2804454,1284,148483670,LeoVegas.it,1.7,3.6,5,55.18,26.06,18.76,93.81,1.82,3.35,4.6,51.57,28.02,20.41,93.87,0.93,0.95,0.93,"2025,12-1,22,19,53,00",LeoVe*.it,0,0
2804454,1104,148443574,Liga Stavok,1.68,3.55,5.2,55.67,26.34,17.99,93.52,1.83,3.45,4.7,52.09,27.63,20.28,95.32,0.94,0.98,0.95,"2025,12-1,22,19,57,00",Liga Sta*,0,0
2804454,1277,148457949,LoterieRomande,1.6,3.45,5,56.06,26,17.94,89.7,1.75,3.25,4.4,51.65,27.81,20.54,90.38,0.90,0.92,0.89,"2025,12-1,22,19,28,00",LoterieRoma*,0,0
2804454,1303,148444493,LSbet,1.75,3.6,5,54.46,26.48,19.06,95.31,1.85,3.4,4.7,51.61,28.08,20.31,95.47,0.95,0.96,0.95,"2025,12-1,22,16,18,00",LSbe*,0,0
2804454,992,148712248,Luckia.es,1.74,3.5,5,54.2,26.94,18.86,94.3,1.87,3.35,4.85,51.45,28.72,19.84,96.2,0.96,0.95,0.98,"2025,12-1,22,18,35,00",Luc*.es,0,0
2804454,1409,148830396,Lunubet,1.83,3.4,4.75,51.99,27.98,20.03,95.14,1.87,3.4,4.5,50.88,27.98,21.14,95.14,0.96,0.96,0.91,"2025,12-1,22,19,30,00",Lunube*,0,0
2804454,1258,148452826,Marathonbet.ru,1.76,3.64,5.3,55.08,26.63,18.29,96.94,1.92,3.38,4.65,50.48,28.68,20.84,96.92,0.99,0.96,0.94,"2025,12-1,22,19,59,00",Marathon*.ru,0,0
2804454,816,148450476,Marathonbet,1.75,3.66,5.35,55.39,26.49,18.12,96.94,1.9,3.4,4.65,50.83,28.4,20.77,96.57,0.98,0.96,0.94,"2025,12-1,22,19,55,00",Marathonb*(俄罗斯),0,0
2804454,1321,148444482,Megapari,1.75,3.6,4.88,54.21,26.35,19.44,94.87,1.89,3.37,4.86,51.29,28.76,19.95,96.94,0.97,0.96,0.99,"2025,12-1,22,19,55,00",Megapar*,0,0
2804454,1319,148674066,Melbet,1.66,3.66,5.55,57.06,25.88,17.07,94.71,1.89,3.3,4.52,50.23,28.77,21,94.93,0.97,0.94,0.92,"2025,12-1,22,19,51,00",Melbe*,0,0
2804454,520,148457951,MeridianBet,1.71,3.45,4.7,53.78,26.66,19.57,91.96,1.85,3.5,4.7,52.02,27.5,20.48,96.24,0.95,0.99,0.95,"2025,12-1,22,15,57,00",Meridian*(爱尔兰),0,0
