match_id,num,eu_cp_id,eu_cp_name,home_win_odd0,draw_odd0,away_win_odd0,home_win_p0,draw_p0,away_win_p0,return_rate0,home_win_odd1,draw_odd1,away_win_odd1,home_win_p1,draw_p1,away_win_p1,return_rate1,kelly_home,kelly_draw,kelly_away,datestr,eu_cp_name_ex,flag1,flag2
2789293,18,148460520,12bet,2.16,3.35,3.1,42.71,27.54,29.76,92.25,2.66,3.25,2.72,35.76,29.27,34.97,95.12,0.99,0.94,0.93,"2025,12-1,22,19,57,00",12*(菲律宾),1,0
2789293,976,148414175,18Bet,2.1,3.35,3.4,44.55,27.93,27.52,93.56,2.6,3.35,2.7,36.51,28.34,35.16,94.92,0.97,0.96,0.92,"2025,12-1,22,19,51,00",18*,1,0
2789293,255,148645474,Bwin,2.2,3.3,3.25,42.67,28.45,28.88,93.87,2.5,3.4,2.75,37.82,27.81,34.38,94.54,0.93,0.98,0.94,"2025,12-1,22,19,58,00",Bwi*(奥地利),1,0
2789293,88,148692707,Coral,2.2,3.4,3.25,43.03,27.84,29.13,94.67,2.5,3.4,2.75,37.82,27.81,34.38,94.54,0.93,0.98,0.94,"2025,12-1,22,19,37,00",Cora*(英国),1,0
2789293,545,148460576,Crown,2.22,3.5,3.3,43.35,27.49,29.16,96.23,2.61,3.4,2.73,36.71,28.18,35.1,95.83,0.97,0.98,0.93,"2025,12-1,22,20,00,00",Crow*,1,0
2789293,649,148461514,IBCBET,2.17,3.35,3.1,42.59,27.59,29.82,92.43,2.66,3.3,2.7,35.83,28.88,35.3,95.3,0.99,0.95,0.92,"2025,12-1,22,19,53,00",IBC*(哥斯达黎加),1,0
2789293,177,148458942,Pinnacle,2.14,3.34,3.39,44.01,28.2,27.78,94.19,2.67,3.35,2.83,36.49,29.08,34.43,97.43,0.99,0.96,0.96,"2025,12-1,22,19,58,00",Pinna*(荷兰),1,0
2789293,422,148648533,Sportingbet,2.2,3.4,3.3,43.22,27.97,28.81,95.08,2.55,3.4,2.75,37.35,28.01,34.63,95.25,0.95,0.98,0.94,"2025,12-1,22,19,37,00",博天*(瓦努阿图),1,0
2789293,499,148460563,188bet,2.22,3.5,3.3,43.35,27.49,29.16,96.23,2.61,3.4,2.73,36.71,28.18,35.1,95.83,0.97,0.98,0.93,"2025,12-1,22,19,58,00",金宝*(马恩岛),1,0
2789293,474,148458112,Sbobet,2.05,3.18,3.34,44.28,28.54,27.18,90.77,2.63,3.31,2.7,36.12,28.7,35.18,94.99,0.98,0.95,0.92,"2025,12-1,22,19,59,00",利*(英国),1,0
2789293,517,148460777,Mansion88,2.17,3.35,3.1,42.59,27.59,29.82,92.43,2.66,3.25,2.72,35.76,29.27,34.97,95.12,0.99,0.94,0.93,"2025,12-1,22,19,57,00",明*(菲律宾),1,0
2789293,659,148438747,Wewbet,2.13,3.5,3.36,44.59,27.14,28.27,94.98,2.53,3.52,2.73,37.8,27.17,35.03,95.63,0.94,1.01,0.93,"2025,12-1,22,19,58,00",盈*(菲律宾),1,0
2789293,110,148607050,SNAI,2.15,3.35,3.2,43.22,27.74,29.04,92.93,2.55,3.3,2.75,37.04,28.62,34.34,94.44,0.95,0.95,0.94,"2025,12-1,22,19,45,00",SNA*(意大利),0,0
2789293,2,148460168,Betfair,2.16,3.3,3.35,43.49,28.47,28.04,93.94,2.7,3.45,2.9,36.85,28.84,34.31,99.5,1.00,0.99,0.99,"2025,12-1,22,19,53,00",Betfai*(英国),0,1
2789293,665,148436149,Betsson,2.2,3.45,3.35,43.58,27.79,28.62,95.89,2.62,3.3,2.8,36.63,29.09,34.28,95.98,0.97,0.95,0.95,"2025,12-1,22,19,21,00",Bets*(瑞典),0,1
2789293,352,148674087,Matchbook,2.18,3,2.9,40.35,29.32,30.33,87.96,2.72,3.45,2.88,36.59,28.85,34.56,99.53,1.01,0.99,0.98,"2025,12-1,22,19,54,00",Matchb*(安提瓜和巴布达),0,1
2789293,800,148457973,Marathon,2.24,3.42,3.42,43.29,28.35,28.35,96.97,2.49,3.34,3.02,38.91,29.01,32.08,96.89,0.93,0.96,1.03,"2025,12-1,19,16,42,00",马*(荷属安的列斯群岛),0,0
2789293,386,148470482,Unibet,2.2,3.45,3.25,43.2,27.55,29.25,95.05,2.6,3.3,2.75,36.59,28.82,34.59,95.12,0.97,0.95,0.94,"2025,12-1,22,19,53,00",优胜*(马耳他),0,0
2789293,777,148461698,1Bet,2.2,3.25,3.25,42.48,28.76,28.76,93.46,2.55,3.35,2.8,37.43,28.49,34.08,95.44,0.95,0.96,0.95,"2025,12-1,22,19,55,00",1Be*(直布罗陀),0,0
2789293,1047,148413403,1xBet,2.23,3.48,3.59,44.21,28.33,27.46,98.59,2.54,3.35,2.94,38.14,28.92,32.95,96.87,0.95,0.96,1.00,"2025,12-1,22,19,52,00",1xBe*,0,0
2789293,1359,148759833,1xBit,2.44,3.26,2.96,38.87,29.09,32.04,94.84,2.49,3.26,2.89,38.09,29.09,32.82,94.84,0.93,0.94,0.98,"2025,12-1,22,16,25,00",1xBi*,0,0
2789293,1370,148459400,20Bet,2.15,3.3,3.3,43.42,28.29,28.29,93.36,2.65,3.35,2.85,36.75,29.07,34.17,97.4,0.99,0.96,0.97,"2025,12-1,22,19,41,00",20Be*,0,0
2789293,1229,148418485,22Bet,2.18,3.36,3.36,43.52,28.24,28.24,94.88,2.49,3.28,2.88,38.11,28.93,32.95,94.9,0.93,0.94,0.98,"2025,12-1,22,19,55,00",22Be*,0,0
2789293,1399,148418496,4rabet,2.14,3.3,3.35,43.72,28.35,27.93,93.56,2.58,3.2,2.72,36.3,29.27,34.43,93.66,0.96,0.92,0.93,"2025,12-1,22,19,55,00",4rabe*,0,0
2789293,616,148418491,888Sport,2.15,3.3,3.3,43.42,28.29,28.29,93.36,2.5,3.2,2.75,37.17,29.04,33.79,92.93,0.93,0.92,0.94,"2025,12-1,22,19,55,00",888Sp*(直布罗陀),0,0
2789293,1362,148674086,888Starz,2.39,3.46,3.25,41.22,28.47,30.31,98.51,2.54,3.35,2.94,38.14,28.92,32.95,96.87,0.95,0.96,1.00,"2025,12-1,22,19,54,00",888Star*,0,0
2789293,1395,148668091,Admiralbet IT,2.25,3.3,3.1,41.53,28.32,30.15,93.45,2.6,3.3,2.75,36.59,28.82,34.59,95.12,0.97,0.95,0.94,"2025,12-1,22,19,55,00",Admiralbe* IT,0,0
2789293,1381,148413384,All British Casino,2.1,3.33,3.4,44.48,28.05,27.47,93.4,2.57,3.25,2.66,36.27,28.68,35.04,93.22,0.96,0.94,0.90,"2025,12-1,22,19,55,00",All British Casin*,0,0
2789293,1412,148483641,Batery,2.2,3.35,3.3,43.04,28.27,28.69,94.69,2.5,3.25,2.9,38,29.23,32.76,95.01,0.93,0.94,0.99,"2025,12-1,22,10,17,00",Bater*,0,0
2789293,1378,148418486,BC.Game,2.14,3.3,3.35,43.72,28.35,27.93,93.56,2.58,3.2,2.72,36.3,29.27,34.43,93.66,0.96,0.92,0.93,"2025,12-1,22,19,55,00",BC.Gam*,0,0
2789293,1401,148469126,BetUK,2.2,3.5,3.25,43.37,27.26,29.36,95.42,2.5,3.35,2.8,37.89,28.28,33.83,94.73,0.93,0.96,0.95,"2025,12-1,22,19,55,00",Be*UK,0,0
2789293,1306,148544947,Bet Sensation,2.23,3.47,3.3,43.13,27.72,29.15,96.19,2.64,3.36,2.87,36.96,29.04,34,97.58,0.98,0.97,0.98,"2025,12-1,22,19,32,00",Bet Sensatio*,0,0
2789293,1167,148457967,Bet25,2.08,3.2,3.3,43.85,28.5,27.64,91.22,2.5,3.35,2.85,38.12,28.45,33.44,95.29,0.93,0.96,0.97,"2025,12-1,22,19,20,00",Bet2*,0,0
2789293,1210,148418498,Bet9ja,2.17,3.35,3.45,43.92,28.45,27.63,95.31,2.64,3.3,2.77,36.32,29.06,34.62,95.89,0.98,0.95,0.94,"2025,12-1,22,19,55,00",Bet9j* (尼日利亚),0,0
2789293,1377,148418490,Betano,2.15,3.35,3.45,44.15,28.34,27.51,94.92,2.67,3.4,2.82,36.6,28.74,34.65,97.73,0.99,0.98,0.96,"2025,12-1,22,19,55,00",Betan*,0,0
2789293,1403,148759831,BetAndYou,2.48,3.32,3.01,38.9,29.06,32.05,96.46,2.53,3.32,2.93,38.09,29.02,32.89,96.36,0.94,0.96,1.00,"2025,12-1,22,19,54,00",BetAndYo*,0,0
2789293,1096,148544950,Betboro,2.22,3.45,3.28,43.1,27.73,29.17,95.68,2.63,3.34,2.86,36.94,29.09,33.97,97.16,0.98,0.96,0.97,"2025,12-1,22,19,32,00",Betb*,0,0
2789293,1356,148413674,BetBoom,2.11,3.3,3.4,44.25,28.29,27.46,93.36,2.64,3.31,2.76,36.31,28.96,34.73,95.86,0.98,0.95,0.94,"2025,12-1,22,19,42,00",BetBoo*,0,0
2789293,1334,148413675,BetBoom.ru,2.12,3.35,3.45,44.5,28.16,27.34,94.33,2.61,3.27,2.74,36.35,29.02,34.63,94.88,0.97,0.94,0.93,"2025,12-1,22,19,42,00",BetBoo*.ru,0,0
2789293,808,148459179,Betcity,2.15,3.4,3.5,44.51,28.15,27.34,95.7,2.65,3.3,2.85,36.59,29.38,34.02,96.97,0.99,0.95,0.97,"2025,12-1,22,19,57,00",Betc*(俄罗斯),0,0
2789293,872,148605215,Betflag,2.15,3.4,3.2,43.4,27.44,29.16,93.31,2.6,3.25,2.75,36.42,29.14,34.44,94.7,0.97,0.94,0.94,"2025,12-1,22,19,29,00",Betf*(意大利),0,0
2789293,1036,148460169,Betfair AUS,2.14,3.25,3.4,43.71,28.78,27.51,93.54,2.7,3.45,2.9,36.85,28.84,34.31,99.5,1.00,0.99,0.99,"2025,12-1,22,19,53,00",Betfair AU*,0,0
2789293,1055,148690206,Betfair Exchange,2.42,3.4,3.3,40.9,29.11,29.99,98.97,2.6,3.45,3,38.16,28.76,33.08,99.23,0.97,0.99,1.02,"2025,12-1,22,17,43,00",Betfair Excha*,0,0
2789293,1355,148544952,Betibet,2.17,3.37,3.2,43.07,27.73,29.2,93.45,2.6,3.25,2.76,36.47,29.18,34.36,94.82,0.97,0.94,0.94,"2025,12-1,22,19,59,00",Betibe*,0,0
2789293,1265,148457968,BetKing,2.15,3.45,3.5,44.69,27.85,27.45,96.09,2.6,3.35,2.8,36.97,28.7,34.33,96.13,0.97,0.96,0.95,"2025,12-1,22,19,29,00",BetK*,0,0
2789293,1379,148418494,Betobet,2.15,3.3,3.4,43.79,28.53,27.69,94.14,2.6,3.35,2.7,36.51,28.34,35.16,94.92,0.97,0.96,0.92,"2025,12-1,22,19,55,00",Betobe*,0,0
2789293,1351,148415245,Bet-o-bet,2.15,3.3,3.4,43.79,28.53,27.69,94.14,2.6,3.35,2.7,36.51,28.34,35.16,94.92,0.97,0.96,0.92,"2025,12-1,22,19,53,00",Bet-o-be*,0,0
2789293,775,148466298,Betonline,2.24,3.36,3.28,42.56,28.37,29.07,95.34,2.62,3.38,2.8,36.89,28.59,34.52,96.65,0.97,0.97,0.95,"2025,12-1,22,19,53,00",Betonl*,0,0
2789293,1411,148832983,Betovo,2.5,3.25,3,38.42,29.56,32.02,96.06,2.66,3.33,2.75,36.15,28.88,34.97,96.17,0.99,0.96,0.94,"2025,12-1,22,19,44,00",Betov*,0,0
2789293,1346,148470483,BetPlay,2.23,3.5,3.3,43.24,27.55,29.22,96.42,2.55,3.4,2.8,37.58,28.19,34.23,95.84,0.95,0.98,0.95,"2025,12-1,22,19,37,00",BetPla*,0,0
2789293,1149,148457969,BetRebels,2.1,3.33,3.4,44.48,28.05,27.47,93.4,2.63,3.33,2.71,36.23,28.61,35.16,95.28,0.98,0.96,0.92,"2025,12-1,22,19,53,00",BetReb*,0,0
2789293,829,148460170,BetSonic,2.17,3.33,3.25,43.12,28.1,28.79,93.56,2.17,3.33,3.25,43.12,28.1,28.79,93.56,0.81,0.96,1.11,"2025,12-1,07,21,18,00",BetSo*,0,0
2789293,482,148424295,Betway,2.15,3.25,3.25,43.05,28.48,28.48,92.55,2.6,3.25,2.7,36.19,28.95,34.85,94.1,0.97,0.94,0.92,"2025,12-1,22,19,32,00",Betwa*(直布罗陀),0,0
2789293,136,148468114,BoDog,2.23,3.35,3.25,42.52,28.3,29.18,94.82,2.55,3.25,2.8,37.1,29.11,33.79,94.61,0.95,0.94,0.95,"2025,12-1,22,19,53,00",BoDo*(哥斯达黎加),0,0
2789293,1410,148840110,Boomerang-bet,2.45,3.25,3,38.9,29.33,31.77,95.31,2.45,3.25,3,38.9,29.33,31.77,95.31,0.91,0.94,1.02,"2025,12-1,22,15,30,00",Boomerang-be*,0,0
2789293,874,148468115,Bovada,2.23,3.35,3.25,42.52,28.3,29.18,94.82,2.58,3.25,2.78,36.74,29.17,34.1,94.79,0.96,0.94,0.95,"2025,12-1,22,19,45,00",Bov*,0,0
2789293,354,148499853,Boylesports,2.15,3.25,3.3,43.23,28.6,28.17,92.95,2.5,3.25,2.75,37.34,28.72,33.94,93.34,0.93,0.94,0.94,"2025,12-1,22,18,10,00",Boylespo*(马恩岛),0,0
2789293,723,148648534,Bwin.fr,2.05,3,2.95,42.05,28.73,29.22,86.2,2.35,3.1,2.5,37.06,28.1,34.84,87.1,0.87,0.89,0.85,"2025,12-1,22,19,37,00",Bwi*.fr(法国),0,0
2789293,686,148648535,BWin.it,2.2,3.3,3.2,42.48,28.32,29.2,93.45,2.5,3.3,2.7,37.26,28.23,34.5,93.16,0.93,0.95,0.92,"2025,12-1,22,19,37,00",BWi*.it(意大利),0,0
2789293,1374,148413382,Campobet,2.05,3.25,3.4,44.77,28.24,26.99,91.78,2.54,3.2,2.66,36.38,28.88,34.74,92.41,0.95,0.92,0.90,"2025,12-1,22,19,55,00",Campobe*,0,0
2789293,1375,148461699,Cashwin,2.2,3.25,3.25,42.48,28.76,28.76,93.46,2.75,3.5,2.85,36.36,28.56,35.08,99.98,1.02,1.01,0.97,"2025,12-1,22,19,55,00",Cashwi*,0,0
2789293,1392,148841920,Casumo Sport,2.55,3.3,2.8,37.27,28.8,33.94,95.03,2.55,3.3,2.8,37.27,28.8,33.94,95.03,0.95,0.95,0.95,"2025,12-1,22,19,03,00",Casumo Spor*,0,0
2789293,1358,148413678,Cloudbet,2.06,3.21,3.31,44.17,28.34,27.49,90.99,2.67,3.35,2.83,36.49,29.08,34.43,97.43,0.99,0.96,0.96,"2025,12-1,22,19,59,00",Cloudbe*,0,0
2789293,996,148461515,CMD368.com,2.17,3.14,3.1,41.82,28.9,29.28,90.75,2.63,3.33,2.69,36.13,28.54,35.33,95.03,0.98,0.96,0.91,"2025,12-1,22,19,45,00",CMD*.com,0,0
2789293,1396,148456204,Codere,2.1,3.25,3.4,44.17,28.54,27.28,92.76,2.45,3.1,2.85,37.74,29.82,32.44,92.45,0.91,0.89,0.97,"2025,12-1,20,20,15,00",Coder*,0,0
2789293,832,148457984,ComeOn,2.12,3.3,3.4,44.13,28.35,27.52,93.56,2.6,3.35,2.8,36.97,28.7,34.33,96.13,0.97,0.96,0.95,"2025,12-1,22,19,29,00",Com*,0,0
2789293,1132,148639809,CoolBet,2.2,3.45,3.28,43.32,27.62,29.06,95.3,2.65,3.43,2.84,36.96,28.55,34.49,97.94,0.99,0.99,0.97,"2025,12-1,22,19,53,00",Cool*,0,0
2789293,1404,148413677,Cosmobet,2.11,3.31,3.41,44.32,28.25,27.42,93.52,2.64,3.39,2.81,36.79,28.65,34.56,97.12,0.98,0.98,0.96,"2025,12-1,22,19,53,00",Cosmobe*,0,0
2789293,798,148552604,Dafabet,2.21,3.35,3.25,42.74,28.2,29.06,94.46,2.6,3.35,2.8,36.97,28.7,34.33,96.13,0.97,0.96,0.95,"2025,12-1,22,19,29,00",Dafa*(菲律宾),0,0
2789293,623,148483673,Dansk Tipstjeneste,2.2,3.3,3.2,42.48,28.32,29.2,93.45,2.55,3.35,2.75,37.2,28.31,34.49,94.85,0.95,0.96,0.94,"2025,12-1,22,16,42,00",Dansk Tipstjene*(丹麦),0,0
2789293,854,148766476,Denmark,2.43,3.3,2.95,39.06,28.76,32.18,94.92,2.6,3.35,2.7,36.51,28.34,35.16,94.92,0.97,0.96,0.92,"2025,12-1,22,19,53,00",Denm*(丹麦),0,0
2789293,945,148457970,Domusbet.it,2.1,3.25,3.35,43.99,28.43,27.58,92.39,2.55,3.25,2.75,36.87,28.93,34.19,94.03,0.95,0.94,0.94,"2025,12-1,22,19,45,00",Domus*.it(意大利),0,0
2789293,1390,148463581,DraftKings,2.2,3.3,3.25,42.67,28.45,28.88,93.87,2.6,3.3,2.75,36.59,28.82,34.59,95.12,0.97,0.95,0.94,"2025,12-1,22,19,55,00",DraftKing*,0,0
2789293,580,148457971,Eurobet.it,2.1,3.3,3.4,44.37,28.23,27.4,93.17,2.5,3.3,2.75,37.5,28.41,34.09,93.75,0.93,0.95,0.94,"2025,12-1,22,19,53,00",Euro*.it(意大利),0,0
2789293,1333,148633061,Everygame,2.15,3.4,3.2,43.4,27.44,29.16,93.31,2.6,3.25,2.75,36.42,29.14,34.44,94.7,0.97,0.94,0.94,"2025,12-1,22,19,44,00",Everygam*,0,0
2789293,1415,148767976,Fairpari,2.46,3.2,2.98,38.55,29.63,31.82,94.82,2.5,3.28,2.86,37.93,28.91,33.16,94.83,0.93,0.94,0.97,"2025,12-1,22,17,56,00",Fairpar*,0,0
2789293,1249,148418493,Fanduel,2.15,3.3,3.5,44.13,28.75,27.11,94.89,2.55,3.3,2.75,37.04,28.62,34.34,94.44,0.95,0.95,0.94,"2025,12-1,22,19,32,00",Fand*,0,0
2789293,834,148810789,FavBet,2.52,3.26,2.98,38.19,29.52,32.29,96.23,2.6,3.34,2.82,37.03,28.83,34.14,96.28,0.97,0.96,0.96,"2025,12-1,22,19,40,00",Fav*,0,0
2789293,1251,148413379,FEZbet,2.1,3.33,3.4,44.48,28.05,27.47,93.4,2.62,3.33,2.71,36.32,28.57,35.11,95.15,0.97,0.96,0.92,"2025,12-1,22,19,55,00",FEZ*,0,0
2789293,73,148466299,Fonbet,2.2,3.35,3.3,43.04,28.27,28.69,94.69,2.65,3.25,2.75,35.98,29.34,34.68,95.36,0.99,0.94,0.94,"2025,12-1,22,19,53,00",Fon*(俄罗斯),0,0
2789293,1394,148814812,Freshbet,2.48,3.3,3,38.79,29.15,32.06,96.19,2.48,3.3,3,38.79,29.15,32.06,96.19,0.92,0.95,1.02,"2025,12-1,21,09,44,00",Freshbe*,0,0
2789293,669,148675288,Germania Sport,2.3,3.35,3.15,41.38,28.41,30.21,95.17,2.45,3.3,2.95,38.87,28.86,32.28,95.22,0.91,0.95,1.00,"2025,12-1,22,06,05,00",Germania Sp*(德国),0,0
2789293,1256,148465924,GGBET,2.21,3.4,3.27,43,27.95,29.06,95.02,2.58,3.34,2.82,37.21,28.74,34.04,96.01,0.96,0.96,0.96,"2025,12-1,22,19,55,00",GGBE*,0,0
2789293,1368,148523137,GGBet.ua,2.21,3.4,3.27,43,27.95,29.06,95.02,2.58,3.34,2.82,37.21,28.74,34.04,96.01,0.96,0.96,0.96,"2025,12-1,22,19,54,00",GGBe*.ua(乌克兰),0,0
2789293,577,148648536,gioco digitale,2.2,3.3,3.2,42.48,28.32,29.2,93.45,2.5,3.3,2.7,37.26,28.23,34.5,93.16,0.93,0.95,0.92,"2025,12-1,22,19,45,00",gioco digit*(意大利),0,0
2789293,87,148607053,GoldBet,2.15,3.4,3.2,43.4,27.44,29.16,93.31,2.6,3.25,2.75,36.42,29.14,34.44,94.7,0.97,0.94,0.94,"2025,12-1,22,19,29,00",Gold*(马耳它),0,0
2789293,1398,148413385,Goldenbet,2.11,3.31,3.41,44.32,28.25,27.42,93.52,2.64,3.39,2.81,36.79,28.65,34.56,97.12,0.98,0.98,0.96,"2025,12-1,22,19,55,00",Goldenbe*,0,0
2789293,1419,148465859,Goldzino,2.22,3.3,3.3,42.64,28.68,28.68,94.65,2.6,3.25,2.76,36.47,29.18,34.36,94.82,0.97,0.94,0.94,"2025,12-1,22,19,57,00",Goldzin*,0,0
2789293,717,148457972,Hrvatska Lutrija,2.1,3.2,3.4,43.98,28.86,27.16,92.35,2.4,3.2,3,39.22,29.41,31.37,94.12,0.89,0.92,1.02,"2025,12-1,22,05,37,00",Hrvatska Lutr*(克罗地亚),0,0
2789293,657,148716402,iddaa,2.13,3.09,2.92,41.34,28.5,30.16,88.06,2.31,3.06,2.67,38.17,28.81,33.02,88.17,0.86,0.88,0.91,"2025,12-1,22,17,16,00",idda*(土耳其),0,0
2789293,146,148650856,Intertops,2.2,3.35,3.15,42.46,27.88,29.65,93.41,2.6,3.25,2.75,36.42,29.14,34.44,94.7,0.97,0.94,0.94,"2025,12-1,22,19,53,00",Intert*(安提瓜和巴布达),0,0
2789293,1371,148413387,Ivibet,2.11,3.3,3.4,44.25,28.29,27.46,93.36,2.65,3.35,2.85,36.75,29.07,34.17,97.4,0.99,0.96,0.97,"2025,12-1,22,19,55,00",Ivibe*,0,0
2789293,1397,148413386,Jackbit,2.11,3.31,3.41,44.32,28.25,27.42,93.52,2.53,3.35,2.89,38.01,28.71,33.28,96.17,0.94,0.96,0.98,"2025,12-1,22,17,58,00",Jackbi*,0,0
2789293,1135,148692709,Ladbrokes.au,2.2,3.3,3.2,42.48,28.32,29.2,93.45,2.5,3.3,2.7,37.26,28.23,34.5,93.16,0.93,0.95,0.92,"2025,12-1,22,19,37,00",Ladbro*.au,0,0
2789293,1350,148466300,Ladbrokes.be,2.2,3.4,3.3,43.22,27.97,28.81,95.08,2.65,3.3,2.8,36.37,29.21,34.42,96.38,0.99,0.95,0.95,"2025,12-1,22,19,45,00",Ladbro*.be(比利时),0,0
2789293,1103,148469124,Leovegas,2.23,3.55,3.3,43.4,27.27,29.33,96.79,2.55,3.4,2.85,37.81,28.36,33.83,96.42,0.95,0.98,0.97,"2025,12-1,22,19,55,00",Leove*,0,0
2789293,1284,148470484,LeoVegas.it,2.15,3.4,3.25,43.59,27.57,28.84,93.73,2.5,3.35,2.75,37.66,28.1,34.24,94.15,0.93,0.96,0.94,"2025,12-1,22,19,29,00",LeoVe*.it,0,0
2789293,1104,148413676,Liga Stavok,2.05,3.4,3.5,45.69,27.55,26.76,93.66,2.5,3.4,2.8,38.05,27.98,33.97,95.12,0.93,0.98,0.95,"2025,12-1,22,19,54,00",Liga Sta*,0,0
2789293,1277,148460171,LoterieRomande,2.15,3.35,3.35,43.79,28.1,28.1,94.15,2.5,3.3,2.75,37.5,28.41,34.09,93.75,0.93,0.95,0.94,"2025,12-1,22,19,45,00",LoterieRoma*,0,0
2789293,1303,148418497,LSbet,2.15,3.3,3.5,44.13,28.75,27.11,94.89,2.6,3.3,2.75,36.59,28.82,34.59,95.12,0.97,0.95,0.94,"2025,12-1,22,19,55,00",LSbe*,0,0
2789293,992,148712245,Luckia.es,2.28,3.3,3.15,41.41,28.61,29.97,94.42,2.61,3.4,2.75,36.81,28.26,34.93,96.07,0.97,0.98,0.94,"2025,12-1,22,19,54,00",Luc*.es,0,0
2789293,1409,148830377,Lunubet,2.45,3.25,3,38.9,29.33,31.77,95.31,2.62,3.33,2.71,36.32,28.57,35.11,95.15,0.97,0.96,0.92,"2025,12-1,22,19,44,00",Lunube*,0,0
2789293,1258,148427375,Marathonbet.ru,2.24,3.42,3.42,43.29,28.35,28.35,96.97,2.65,3.34,2.82,36.59,29.03,34.38,96.96,0.99,0.96,0.96,"2025,12-1,22,19,59,00",Marathon*.ru,0,0
2789293,816,148418488,Marathonbet,2.22,3.44,3.44,43.65,28.17,28.17,96.91,2.62,3.34,2.84,36.94,28.98,34.08,96.79,0.97,0.96,0.97,"2025,12-1,22,19,55,00",Marathonb*(俄罗斯),0,0
2789293,1321,148418489,Megapari,2.18,3.36,3.36,43.52,28.24,28.24,94.88,2.54,3.35,2.94,38.14,28.92,32.95,96.87,0.95,0.96,1.00,"2025,12-1,22,19,55,00",Megapar*,0,0
2789293,1319,148674085,Melbet,2.3,3.32,3.14,41.23,28.56,30.2,94.84,2.5,3.28,2.88,38.02,28.98,33,95.05,0.93,0.94,0.98,"2025,12-1,22,19,54,00",Melbe*,0,0
2789293,520,148457974,MeridianBet,2.15,3.45,3.55,44.87,27.96,27.17,96.46,2.65,3.35,2.85,36.75,29.07,34.17,97.4,0.99,0.96,0.97,"2025,12-1,22,19,53,00",Meridian*(爱尔兰),0,0
2789293,1384,148466579,Mostbet,2.2,3.35,3.3,43.04,28.27,28.69,94.69,2.6,3.25,2.75,36.42,29.14,34.44,94.7,0.97,0.94,0.94,"2025,12-1,22,19,55,00",Most*,0,0
2789293,886,148675290,Mozzart,2.35,3.35,3.05,40.45,28.38,31.17,95.07,2.6,3.4,2.85,37.36,28.57,34.08,97.12,0.97,0.98,0.97,"2025,12-1,22,19,25,00",Mozz*,0,0
