date_str,full_start_time,match_id,联赛,赛事时间,状态,主场球队,比分,客场球队,半场,亚让,进球数,数据
20220712,2022-07-13 02:45:00,2240970,球会友谊,13日02:45,完,哈索威,[2:3],克鲁[英乙2],[2:2],,,析亚欧
20220713,2022-07-14 02:45:00,2218664,苏联杯,14日02:45,完,[苏冠1]基马诺克,[1:1],帕尔蒂克[苏冠4],[1:1],半球,2.5,析亚欧
20220713,2022-07-14 02:45:00,2242884,球会友谊,14日02:45,完,[苏超12]邓迪FC,[1:1],布莱克本[英冠3],[1:1],*半球,2.5,析亚欧
20220716,2022-07-16 18:00:00,2244163,球会友谊,16日18:00,完,[英超19]沃特福德,[4:1],韦康比流浪者[英甲6],[1:0],,,析亚欧
20220716,2022-07-16 19:00:00,2245685,球会友谊,16日19:00,完,索尔福德市,[0:1],柏林赫塔,[0:0],,,析亚欧
20220716,2022-07-16 20:00:00,2245687,球会友谊,16日20:00,完,索尔福德市,[3:0],夏利法斯,[3:0],,,析亚欧
20220716,2022-07-16 20:00:00,2244480,球会友谊,16日20:00,完,[英南超12]史云顿超级海军,[1:2],格兰森林流浪[英乙1],[1:1],*两球/两球半,3.5/4,析亚欧
20220716,2022-07-16 21:30:00,2244232,球会友谊,16日21:30,完,[英甲23]AFC温布尔登,[0:3],伊普斯维奇[英甲11],[0:1],*半/一,3,析亚欧
20220716,2022-07-16 22:00:00,2244812,球会友谊,16日22:00,完,[英议北9]艾尔佛莱顿,[0:4],格林斯比[英议联6],[0:2],,,析亚欧
20220716,2022-07-16 22:00:00,2244195,球会友谊,16日22:00,完,[英乙17]哈特利浦,[1:1],林肯城[英甲17],[1:1],,,析亚欧
20220716,2022-07-16 22:00:00,2218734,苏联杯,16日22:00,完,[苏甲1]科夫流浪者,[1:2],利云斯顿[苏超8],[1:0],*半/一,2.5/3,析亚欧
20220716,2022-07-16 22:00:00,2244218,球会友谊,16日22:00,完,[英议联12]耶奥维尔,[1:1],埃克塞特城[英乙2],[1:1],*一球,2.5/3,析亚欧
20220716,2022-07-16 23:00:00,2244719,球会友谊,16日23:00,完,[英冠23]德比郡,[1:0],柏林赫塔[德甲16],[1:0],*半/一,3,析亚欧
20220716,2022-07-16 23:59:00,2244650,球会友谊,16日23:59,完,[法甲2]马赛,[0:3],诺维奇[英超20],[0:1],半/一,3,析亚欧
20220719,2022-07-19 21:00:00,2247839,球会友谊,19日21:00,完,[英冠17]布里斯托城,[3:1],格兰森林流浪[英乙1],[1:0],,,析亚欧
20220719,2022-07-19 23:30:00,2247877,球会友谊,19日23:30,完,[英冠17]布里斯托城,[2:2],埃克塞特城[英乙2],[0:1],,,析亚欧
20220719,2022-07-20 02:30:00,2247740,球会友谊,20日02:30,完,[英议联6]格林斯比,[0:0],林肯城[英甲17],[0:0],*平/半,2.5/3,析亚欧
20220719,2022-07-20 02:45:00,2218732,苏联杯,20日02:45,完,[苏甲1]科夫流浪者,[2:3],凯尔蒂赫斯[苏乙1],[1:2],半/一,2.5,析亚欧
20220719,2022-07-20 02:45:00,2247743,球会友谊,20日02:45,完,[英甲23]AFC温布尔登,[0:2],雷丁[英冠21],[0:1],*半/一,2.5/3,析亚欧
20220719,2022-07-20 02:45:00,2247879,球会友谊,20日02:45,完,[英乙3]布里斯托流浪,[2:0],斯托克城[英冠14],[0:0],*半球,3,析亚欧
20220719,2022-07-20 03:00:00,2247738,球会友谊,20日03:00,完,[英甲14]剑桥联,[1:3],诺维奇[英超20],[1:0],*一球,2.5/3,析亚欧
20220719,2022-07-20 03:00:00,2247824,球会友谊,20日03:00,完,[英甲18]谢斯伯利,[0:0],卡迪夫城[英冠18],[0:0],*平/半,2.5,析亚欧
20220720,2022-07-21 02:00:00,2247962,球会友谊,21日02:00,完,[英甲4]谢周三,[0:2],巴列卡诺[西甲12],[0:1],*半球,2.5/3,析亚欧
20220720,2022-07-21 02:30:00,2247968,球会友谊,21日02:30,完,伊肯斯顿城,[0:0],锡普斯特,[0:0],,,析亚欧
20220723,2022-07-23 20:00:00,2250928,球会友谊,23日20:00,完,[英冠23]德比郡,[1:3],莱切斯特城[英超8],[0:0],*一球,3,析亚欧
20220723,2022-07-23 22:00:00,2218658,苏联杯,23日22:00,完,[苏冠1]基马诺克,[4:1],斯坦豪斯摩尔[苏乙5],[2:1],球半/两球,3,析亚欧
20220723,2022-07-23 22:00:00,2218741,苏联杯,23日22:00,完,[苏超12]邓迪FC,[5:1],科化体育会[苏乙2],[4:0],球半/两球,3,析亚欧
20220723,2022-07-23 22:00:00,2218740,苏联杯,23日22:00,完,[苏冠6]哈密尔顿,[1:1],女王公园[苏甲4],[1:0],半球,2.5,析亚欧
20220723,2022-07-23 22:00:00,2250984,球会友谊,23日22:00,完,[英甲23]AFC温布尔登,[0:0],牛津联队[英甲8],[0:0],*半球,3,析亚欧
20220723,2022-07-23 22:00:00,2251008,球会友谊,23日22:00,完,[英议联11]托奎联,[1:0],埃克塞特城[英乙2],[0:0],,,析亚欧
20220723,2022-07-23 22:00:00,2251000,球会友谊,23日22:00,完,[英超19]沃特福德,[0:0],南安普敦[英超15],[0:0],,,析亚欧
20220723,2022-07-23 22:00:00,2250983,球会友谊,23日22:00,完,[英乙24]斯坎索普,[1:1],彼得堡联[英冠22],[0:0],,,析亚欧
20220723,2022-07-23 22:00:00,2250985,球会友谊,23日22:00,完,[英议联13]南安联,[0:1],吉林汉姆[英甲21],[0:0],,,析亚欧
20220723,2022-07-23 22:00:00,2251024,球会友谊,23日22:00,完,[英甲1]维冈竞技,[4:1],谢周三[英甲4],[1:1],平/半,2.5/3,析亚欧
20220723,2022-07-23 22:00:00,2250975,球会友谊,23日22:00,完,[苏超1]凯尔特人,[2:0],诺维奇[英超20],[1:0],半球,3,析亚欧
20220723,2022-07-23 22:00:00,2250991,球会友谊,23日22:00,完,[英北超13]曼彻斯特FC,[0:3],唐卡斯特[英甲22],[0:1],,,析亚欧
20220724,2022-07-24 21:00:00,2253686,球会友谊,24日21:00,完,[苏超7]希伯尼安,[1:0],诺维奇[英超20],[1:0],*平/半,2.5/3,析亚欧
20220729,2022-07-30 03:00:00,2222070,英冠,30日03:00,完,哈德斯菲尔德,[0:1],伯恩利[英超18],[0:1],平手,2.5,析亚欧
20220730,2022-07-30 19:00:00,2215001,苏超,30日19:00,完,利云斯顿,[1:2],格拉斯哥流浪者,[1:0],*一球,2.5/3,析亚欧
20220730,2022-07-30 22:00:00,2222075,英冠,30日22:00,完,卢顿,[0:0],伯明翰,[0:0],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222069,英乙,30日22:00,完,[英议联1]斯托克港,[2:3],巴洛,[0:3],半/一,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222063,英乙,30日22:00,完,哈洛贾特,[3:0],斯文登,[1:0],平手,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222062,英乙,30日22:00,完,布拉德福德,[0:0],唐卡斯特[英甲22],[0:0],半球,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222119,英乙,30日22:00,完,沃尔索尔,[4:0],哈特利浦,[2:0],半球,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222118,英乙,30日22:00,完,特兰米尔,[1:2],斯蒂文尼奇,[0:1],半球,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222065,英乙,30日22:00,完,卡利斯尔联,[1:0],克劳利,[1:0],平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222068,英乙,30日22:00,完,瑟顿联,[1:1],纽波特,[1:1],平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222064,英乙,30日22:00,完,莱顿东方,[2:0],格林斯比[英议联6],[0:0],半球,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222066,英乙,30日22:00,完,罗奇代尔,[1:2],克鲁[英甲24],[0:2],平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222061,英乙,30日22:00,完,[英甲23]AFC温布尔登,[2:0],吉林汉姆[英甲21],[1:0],平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222067,英乙,30日22:00,完,北安普敦,[3:2],科切斯特联,[1:1],半球,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2219272,苏冠,30日22:00,完,因弗内斯,[1:1],女王公园[苏甲4],[1:1],半/一,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2219274,苏冠,30日22:00,完,艾尔联,[0:0],阿布罗斯,[0:0],*平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2219271,苏冠,30日22:00,完,[苏甲1]科夫流浪者,[2:0],拉茨流浪者,[1:0],平手,2,析亚欧
20220730,2022-07-30 22:00:00,2219273,苏冠,30日22:00,完,哈密尔顿,[1:1],摩顿,[1:1],平/半,2,析亚欧
20220730,2022-07-30 22:00:00,2219270,苏冠,30日22:00,完,[苏超12]邓迪FC,[2:3],帕尔蒂克,[0:2],平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222083,英甲,30日22:00,完,[英乙3]布里斯托流浪,[1:2],格兰森林流浪[英乙1],[0:0],平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222092,英甲,30日22:00,完,谢周三,[3:3],朴茨茅斯,[1:0],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222117,英乙,30日22:00,完,索尔福德市,[2:0],曼斯菲特,[2:0],平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222090,英甲,30日22:00,完,普利茅斯,[1:0],巴恩斯利[英冠24],[1:0],平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222072,英冠,30日22:00,完,布莱克浦,[1:0],雷丁,[1:0],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222073,英冠,30日22:00,完,卡迪夫城,[1:0],诺维奇[英超20],[0:0],*平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222076,英冠,30日22:00,完,米尔沃尔,[2:0],斯托克城,[1:0],平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222078,英冠,30日22:00,完,[英甲1]维冈竞技,[0:0],普雷斯顿,[0:0],平手,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222074,英冠,30日22:00,完,赫尔城,[2:1],布里斯托城,[0:1],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222077,英冠,30日22:00,完,[英甲2]罗瑟汉姆,[1:1],斯旺西,[1:1],*平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222085,英甲,30日22:00,完,切尔滕汉姆,[2:3],彼得堡联[英冠22],[2:0],*平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2214997,苏超,30日22:00,完,哈茨,[2:1],罗斯郡,[0:0],半/一,2.5,析亚欧
20220730,2022-07-30 22:00:00,2214998,苏超,30日22:00,完,[苏冠1]基马诺克,[1:1],邓迪联队,[0:1],平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2222071,英冠,30日22:00,完,布莱克本,[1:0],女王公园巡游者,[1:0],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222089,英甲,30日22:00,完,莫雷坎比,[0:0],谢斯伯利,[0:0],*平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222086,英甲,30日22:00,完,[英冠23]德比郡,[1:0],牛津联队,[0:0],平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222084,英甲,30日22:00,完,剑桥联,[1:0],米尔顿凯恩斯,[1:0],*平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222116,英甲,30日22:00,完,韦康比流浪者,[3:0],伯顿,[3:0],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222087,英甲,30日22:00,完,伊普斯维奇,[1:1],博尔顿,[1:1],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222088,英甲,30日22:00,完,林肯城,[1:1],埃克塞特城[英乙2],[0:1],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222091,英甲,30日22:00,完,[英乙5]维尔港,[2:1],弗利特伍德,[2:1],平/半,2.5,析亚欧
20220730,2022-07-30 22:00:00,2222082,英甲,30日22:00,完,阿克灵顿,[2:2],查尔顿,[0:1],平手,2.5,析亚欧
20220730,2022-07-30 22:00:00,2214999,苏超,30日22:00,完,圣约翰斯通,[0:1],希伯尼安,[0:0],平/半,2/2.5,析亚欧
20220730,2022-07-30 22:00:00,2261364,球会友谊,30日22:00,完,锡普斯特,[1:2],巴韦尔[英南超中19],[1:1],,,析亚欧
20220730,2022-07-31 00:30:00,2222079,英冠,31日00:30,完,米德尔斯堡,[1:1],西布罗姆维奇,[1:0],平/半,2.5,析亚欧
20220731,2022-07-31 19:00:00,2222080,英冠,31日19:00,完,[英甲5]桑德兰,[1:1],考文垂,[1:0],平手,2.5,析亚欧
20220731,2022-07-31 22:00:00,2215000,苏超,31日22:00,完,圣米伦,[0:1],马瑟韦尔,[0:1],平手,2/2.5,析亚欧
20220731,2022-07-31 23:30:00,2214996,苏超,31日23:30,完,凯尔特人,[2:0],阿伯丁,[1:0],一/球半,2.5/3,析亚欧
20220831,2022-08-01 02:45:00,2224701,英冠,1日02:45,完,斯托克城,[1:1],斯旺西,[0:1],半球,2.5,析亚欧
20220831,2022-08-01 02:45:00,2224705,英冠,1日02:45,完,桑德兰,[3:0],罗瑟汉姆,[0:0],平/半,2/2.5,析亚欧
20220831,2022-08-01 02:45:00,2224706,英冠,1日02:45,完,布里斯托城,[2:0],哈德斯菲尔德,[1:0],半球,2.5,析亚欧
20220831,2022-08-01 02:45:00,2224702,英冠,1日02:45,完,考文垂,[0:1],普雷斯顿,[0:0],平手,2/2.5,析亚欧
20220831,2022-08-01 03:00:00,2224703,英冠,1日03:00,完,布莱克浦,[0:1],布莱克本,[0:1],平/半,2.5,析亚欧
20220801,2022-08-02 03:00:00,2222081,英冠,2日03:00,完,[英超19]沃特福德,[1:0],谢菲尔德联队,[0:0],平/半,2.5,析亚欧
20220802,2022-08-03 02:45:00,2223525,英联杯,3日02:45,完,[英甲5]剑桥联,[1:0],米尔沃尔[英冠1],[0:0],*半球,2.5,析亚欧
20220805,2022-08-06 02:45:00,2224643,英冠,6日02:45,完,伯明翰,[2:1],哈德斯菲尔德,[2:0],平手,2/2.5,析亚欧
20220805,2022-08-06 02:45:00,2219278,苏冠,6日02:45,完,女王公园,[2:3],艾尔联,[2:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 19:30:00,2224650,英冠,6日19:30,完,诺维奇,[1:1],维冈竞技,[0:1],半/一,2.5,析亚欧
20220806,2022-08-06 22:00:00,2224646,英冠,6日22:00,完,伯恩利,[1:1],卢顿,[0:1],半球,2.5,析亚欧
20220806,2022-08-06 22:00:00,2224645,英冠,6日22:00,完,斯旺西,[0:3],布莱克本,[0:1],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224651,英冠,6日22:00,完,普雷斯顿,[0:0],赫尔城,[0:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224642,英冠,6日22:00,完,布里斯托城,[2:3],桑德兰,[1:1],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224641,英冠,6日22:00,完,女王公园巡游者,[3:2],米德尔斯堡,[3:1],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224648,英冠,6日22:00,完,斯托克城,[2:0],布莱克浦,[1:0],半球,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223565,英乙,6日22:00,完,格林斯比,[1:1],北安普敦,[0:0],*平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223559,英乙,6日22:00,完,斯蒂文尼奇,[2:1],斯托克港,[0:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223568,英乙,6日22:00,完,唐卡斯特,[2:1],瑟顿联,[0:1],平/半,2.5,析亚欧
20220806,2022-08-06 22:00:00,2223561,英乙,6日22:00,完,克劳利,[0:1],莱顿东方,[0:0],平手,2.5,析亚欧
20220806,2022-08-06 22:00:00,2223560,英乙,6日22:00,完,纽波特,[0:1],沃尔索尔,[0:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223567,英乙,6日22:00,完,哈特利浦,[0:0],AFC温布尔登,[0:0],平手,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223562,英乙,6日22:00,完,吉林汉姆,[1:0],罗奇代尔,[1:0],半球,2.5,析亚欧
20220806,2022-08-06 22:00:00,2224105,英甲,6日22:00,完,巴恩斯利,[1:0],切尔滕汉姆,[0:0],半球,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223569,英乙,6日22:00,完,曼斯菲特,[1:0],特兰米尔,[0:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223558,英乙,6日22:00,完,巴洛,[3:2],布拉德福德,[0:0],平手,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223563,英乙,6日22:00,完,斯文登,[0:0],索尔福德市,[0:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2219279,苏冠,6日22:00,完,帕尔蒂克,[1:1],哈密尔顿,[0:1],半球,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2219276,苏冠,6日22:00,完,阿布罗斯,[0:0],因弗内斯,[0:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2219275,苏冠,6日22:00,完,拉茨流浪者,[0:1],邓迪FC,[0:1],平手,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2219277,苏冠,6日22:00,完,摩顿,[1:0],科夫流浪者,[0:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2223566,英乙,6日22:00,完,克鲁,[3:0],哈洛贾特,[2:0],半球,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224110,英甲,6日22:00,完,牛津联队,[1:0],剑桥联,[0:0],半球,2.5,析亚欧
20220806,2022-08-06 22:00:00,2223564,英乙,6日22:00,完,科切斯特联,[1:1],卡利斯尔联,[1:1],半球,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224108,英甲,6日22:00,完,朴茨茅斯,[0:0],林肯城,[0:0],半球,2.5,析亚欧
20220806,2022-08-06 22:00:00,2224652,英冠,6日22:00,完,谢菲尔德联队,[2:0],米尔沃尔,[2:0],半球,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224649,英冠,6日22:00,完,雷丁,[2:1],卡迪夫城,[1:1],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2215006,苏超,6日22:00,完,马瑟韦尔,[1:2],圣约翰斯通,[0:1],平/半,2,析亚欧
20220806,2022-08-06 22:00:00,2215004,苏超,6日22:00,完,阿伯丁,[4:1],圣米伦,[3:0],半球,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2215007,苏超,6日22:00,完,格拉斯哥流浪者,[2:0],基马诺克,[0:0],球半/两球,2.5/3,析亚欧
20220806,2022-08-06 22:00:00,2224102,英甲,6日22:00,完,米尔顿凯恩斯,[0:1],谢周三,[0:1],平手,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224111,英甲,6日22:00,完,谢斯伯利,[0:1],阿克灵顿,[0:0],平手,2.5,析亚欧
20220806,2022-08-06 22:00:00,2224104,英甲,6日22:00,完,博尔顿,[3:0],韦康比流浪者,[2:0],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2215002,苏超,6日22:00,完,罗斯郡,[1:3],凯尔特人,[0:0],*球半,2.5/3,析亚欧
20220806,2022-08-06 22:00:00,2224101,英甲,6日22:00,完,查尔顿,[1:0],德比郡,[0:0],平手,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224109,英甲,6日22:00,完,弗利特伍德,[2:1],普利茅斯,[1:1],平手,2.5,析亚欧
20220806,2022-08-06 22:00:00,2224112,英甲,6日22:00,完,伯顿,[0:4],布里斯托流浪,[0:4],平/半,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224106,英甲,6日22:00,完,彼得堡联,[3:0],莫雷坎比,[2:0],半/一,2.5,析亚欧
20220806,2022-08-06 22:00:00,2224107,英甲,6日22:00,完,埃克塞特城,[4:0],维尔港,[2:0],平手,2/2.5,析亚欧
20220806,2022-08-06 22:00:00,2224103,英甲,6日22:00,完,格兰森林流浪,[1:2],伊普斯维奇,[0:2],*半球,2.5,析亚欧
20220807,2022-08-07 19:00:00,2215005,苏超,7日19:00,完,希伯尼安,[1:1],哈茨,[0:1],平手,2/2.5,析亚欧
20220807,2022-08-07 22:00:00,2215003,苏超,7日22:00,完,邓迪联队,[0:1],利云斯顿,[0:0],平/半,2,析亚欧
20220808,2022-08-09 03:00:00,2224644,英冠,9日03:00,完,西布罗姆维奇,[1:1],沃特福德,[1:1],平手,2/2.5,析亚欧
20220809,2022-08-10 02:30:00,2223535,英联杯,10日02:30,完,[英甲20]谢斯伯利,[3:2],卡利斯尔联[英乙9],[1:1],半/一,2/2.5,析亚欧
20220809,2022-08-10 02:30:00,2266131,球会友谊,10日02:30,完,肖林,[1:1],波格诺尔[英依超9],[1:1],,,析亚欧
20220809,2022-08-10 02:45:00,2223541,英联杯,10日02:45,完,[英乙23]罗奇代尔,[2:0],伯顿[英甲24],[0:0],平手,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223514,英联杯,10日02:45,完,[英甲3]博尔顿,[5:1],索尔福德市[英乙7],[2:1],半球,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223515,英联杯,10日02:45,完,[英冠21]诺维奇,[2:2],伯明翰[英冠3],[2:0],半/一,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223527,英联杯,10日02:45,完,[英甲10]格兰森林流浪,[2:0],莱顿东方[英乙3],[1:0],半球,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223534,英联杯,10日02:45,完,[英甲7]阿克灵顿,[2:2],特兰米尔[英乙22],[2:0],平/半,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223513,英联杯,10日02:45,完,[英乙13]曼斯菲特,[1:2],德比郡[英甲13],[0:1],*平/半,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223528,英联杯,10日02:45,完,[英甲21]莫雷坎比,[0:0],斯托克城[英冠11],[0:0],*半球,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223544,英联杯,10日02:45,完,[英冠16]卢顿,[2:3],纽波特[英乙17],[1:1],一球,2.5/3,析亚欧
20220809,2022-08-10 02:45:00,2223530,英联杯,10日02:45,完,[英甲11]弗利特伍德,[1:0],维冈竞技[英冠15],[1:0],*半球,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223536,英联杯,10日02:45,完,[英乙10]唐卡斯特,[0:3],林肯城[英甲19],[0:1],平手,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223521,英联杯,10日02:45,完,[英乙18]格林斯比,[4:0],克鲁[英乙2],[2:0],平手,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223519,英联杯,10日02:45,完,[英冠12]卡迪夫城,[0:3],朴茨茅斯[英甲18],[0:0],半球,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223522,英联杯,10日02:45,完,[英甲6]查尔顿,[1:1],女王公园巡游者[英冠8],[0:0],*平/半,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223523,英联杯,10日02:45,完,[英乙11]哈洛贾特,[0:1],斯托克港[英乙21],[0:0],*平/半,2.5/3,析亚欧
20220809,2022-08-10 02:45:00,2223542,英联杯,10日02:45,完,[英甲22]切尔滕汉姆,[0:7],埃克塞特城[英甲2],[0:5],平/半,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223539,英联杯,10日02:45,完,[英甲14]牛津联队,[2:2],斯旺西[英冠22],[0:2],*平/半,2.5/3,析亚欧
20220809,2022-08-10 02:45:00,2223524,英联杯,10日02:45,完,[英乙8]北安普敦,[1:2],韦康比流浪者[英甲9],[0:2],*平/半,2/2.5,析亚欧
20220809,2022-08-10 02:45:00,2223529,英联杯,10日02:45,完,[英乙24]克劳利,[1:0],布里斯托流浪[英甲8],[0:0],*平/半,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223545,英联杯,10日02:45,完,[英冠13]布莱克浦,[0:0],巴洛[英乙4],[0:0],一/球半,2.5/3,析亚欧
20220809,2022-08-10 02:45:00,2223546,英联杯,10日02:45,完,[英甲23]米尔顿凯恩斯,[1:0],瑟顿联[英乙16],[1:0],半/一,2.5/3,析亚欧
20220809,2022-08-10 02:45:00,2223532,英联杯,10日02:45,完,[英甲5]伊普斯维奇,[0:1],科切斯特联[英乙14],[0:1],一/球半,2.5/3,析亚欧
20220809,2022-08-10 02:45:00,2223531,英联杯,10日02:45,完,[英乙15]布拉德福德,[2:1],赫尔城[英冠6],[2:1],*平/半,2.5,析亚欧
20220809,2022-08-10 02:45:00,2223540,英联杯,10日02:45,完,[英乙1]沃尔索尔,[2:0],斯文登[英乙19],[0:0],平手,2.5,析亚欧
