date_str,full_start_time,match_id,联赛,赛事时间,状态,主场球队,比分,客场球队,半场,亚让,进球数,数据
20220925,2022-09-25 22:00:00,2253932,西协甲B,25日22:00,完,[B-19]科喏拉,[0:0],卡斯迪隆[B-7],[0:0],*平/半,2/2.5,析亚欧
20220925,2022-09-25 23:00:00,2290105,西协甲A,25日23:00,完,[A-11]庞特贝德拉,[0:0],林恩斯[A-16],[0:0],半球,2/2.5,析亚欧
20220925,2022-09-25 23:59:00,2290106,西协甲A,25日23:59,完,[A-7]富恩拉布雷达,[2:1],塔拉维亚[A-19],[0:1],一/球半,2.5,析亚欧
20220925,2022-09-25 23:59:00,2290107,西协甲A,25日23:59,完,[A-10]利安尼沙,[0:3],科尔多瓦[A-2],[0:3],*半球,2/2.5,析亚欧
20220925,2022-09-25 23:59:00,2253934,西协甲B,25日23:59,完,[B-20]努曼西亚,[2:0],拉奴西亚[B-10],[1:0],平/半,2,析亚欧
20220925,2022-09-25 23:59:00,2253933,西协甲B,25日23:59,完,[B-17]塔拉戈纳,[1:0],亚摩勒比塔[B-9],[1:0],平/半,2/2.5,析亚欧
20220928,2022-09-29 02:00:00,2254650,西协甲A,29日02:00,完,[A-6]拉科鲁尼亚,[3:2],塔拉维亚[A-20],[2:1],球半,2.5/3,析亚欧
20221001,2022-10-01 23:00:00,2253943,西协甲B,1日23:00,完,[B-4]英特城,[1:2],科喏拉[B-18],[0:1],半/一,2/2.5,析亚欧
20221001,2022-10-01 23:00:00,2290116,西协甲A,1日23:00,完,[A-18]梅里达AD,[2:0],庞特贝德拉[A-10],[1:0],平手,2,析亚欧
20221001,2022-10-01 23:00:00,2290117,西协甲A,1日23:00,完,[A-16]尤尼恩斯塔斯,[2:1],瑞欧马加达宏达[A-19],[2:0],平/半,2,析亚欧
20221001,2022-10-01 23:59:00,2253948,西协甲B,1日23:59,完,[B-9]洛格朗尼斯,[3:0],沙巴度尔[B-10],[2:0],平/半,2.5,析亚欧
20221001,2022-10-02 01:00:00,2253946,西协甲B,2日01:00,完,[B-7]穆尔西亚,[4:2],SD朗洛尼斯[B-5],[1:1],平/半,2/2.5,析亚欧
20221001,2022-10-02 01:00:00,2290113,西协甲A,2日01:00,完,[A-6]富恩拉布雷达,[1:2],力纳雷斯体育会[A-2],[0:2],平/半,2/2.5,析亚欧
20221001,2022-10-02 02:00:00,2290109,西协甲A,2日02:00,完,[A-14]巴达祖斯,[0:3],费罗尔竞技[A-3],[0:2],平手,2/2.5,析亚欧
20221002,2022-10-02 18:00:00,2290110,西协甲A,2日18:00,完,[A-18]休达,[1:3],艾基史拉斯[A-8],[1:2],平手,2/2.5,析亚欧
20221002,2022-10-02 18:00:00,2253940,西协甲B,2日18:00,完,[B-13]亚摩勒比塔,[1:2],努曼西亚[B-14],[1:0],平/半,2/2.5,析亚欧
20221002,2022-10-02 18:00:00,2253941,西协甲B,2日18:00,完,[B-20]卡拉贺拿,[1:2],毕尔巴鄂竞技B队[B-17],[1:1],平/半,2/2.5,析亚欧
20221002,2022-10-02 18:00:00,2290108,西协甲A,2日18:00,完,[A-7]艾科坎,[4:1],皇家马德里B队[A-5],[3:0],平/半,2/2.5,析亚欧
20221002,2022-10-02 18:00:00,2253944,西协甲B,2日18:00,完,[B-5]埃登斯,[2:1],塔拉戈纳[B-12],[0:0],半球,2/2.5,析亚欧
20221002,2022-10-02 18:00:00,2253939,西协甲B,2日18:00,完,[B-1]艾高亚诺,[2:1],巴利阿里[B-19],[0:1],半球,2/2.5,析亚欧
20221002,2022-10-02 18:00:00,2290115,西协甲A,2日18:00,完,[A-17]林恩斯,[1:1],塞尔塔B队[A-13],[0:1],平/半,2/2.5,析亚欧
20221002,2022-10-02 22:00:00,2253945,西协甲B,2日22:00,完,[B-16]拉奴西亚,[1:1],皇家联邦[B-18],[1:0],平/半,2/2.5,析亚欧
20221002,2022-10-02 23:59:00,2253942,西协甲B,2日23:59,完,[B-8]卡斯迪隆,[2:0],奥萨苏纳B队[B-9],[0:0],平/半,2/2.5,析亚欧
20221002,2022-10-02 23:59:00,2290114,西协甲A,2日23:59,完,[A-20]塔拉维亚,[2:3],利安尼沙[A-11],[1:1],平/半,2/2.5,析亚欧
20221002,2022-10-02 23:59:00,2253947,西协甲B,2日23:59,完,[B-15]皇家社会B队,[2:0],巴塞罗那B队[B-2],[1:0],平手,2/2.5,析亚欧
20221002,2022-10-03 01:00:00,2290111,西协甲A,3日01:00,完,[A-3]科尔多瓦,[0:1],圣瑟巴斯提安雷耶斯[A-9],[0:0],球半,2.5,析亚欧
20221002,2022-10-03 01:00:00,2290112,西协甲A,3日01:00,完,[A-4]拉科鲁尼亚,[0:1],圣费尔兰度[A-14],[0:1],半/一,2/2.5,析亚欧
20221008,2022-10-08 23:00:00,2253951,西协甲B,8日23:00,完,[B-3]卡斯迪隆,[4:1],拉奴西亚[B-15],[0:1],半/一,2,析亚欧
20221008,2022-10-08 23:00:00,2290126,西协甲A,8日23:00,完,[A-11]圣费尔兰度,[1:0],林恩斯[A-17],[0:0],平/半,2/2.5,析亚欧
20221008,2022-10-09 01:00:00,2290127,西协甲A,9日01:00,完,[A-9]圣瑟巴斯提安雷耶斯,[1:0],艾科坎[A-4],[0:0],*平/半,2,析亚欧
20221008,2022-10-09 01:00:00,2290121,西协甲A,9日01:00,完,[A-1]费罗尔竞技,[1:0],塔拉维亚[A-20],[1:0],一球,2.5,析亚欧
20221008,2022-10-09 01:00:00,2253952,西协甲B,9日01:00,完,[B-13]科喏拉,[2:0],艾高亚诺[B-1],[0:0],*平/半,2,析亚欧
20221008,2022-10-09 01:00:00,2253954,西协甲B,9日01:00,完,[B-9]努曼西亚,[1:0],皇家社会B队[B-10],[1:0],半球,2/2.5,析亚欧
20221009,2022-10-09 18:00:00,2290119,西协甲A,9日18:00,完,[A-16]巴达祖斯,[2:1],休达[A-18],[1:0],半球,2/2.5,析亚欧
20221009,2022-10-09 18:00:00,2290123,西协甲A,9日18:00,完,[A-2]力纳雷斯体育会,[1:0],庞特贝德拉[A-13],[0:0],平/半,2/2.5,析亚欧
20221009,2022-10-09 18:00:00,2253956,西协甲B,9日18:00,完,[B-18]皇家联邦,[4:3],亚摩勒比塔[B-17],[2:3],平手,2/2.5,析亚欧
20221009,2022-10-09 18:00:00,2253949,西协甲B,9日18:00,完,[B-13]毕尔巴鄂竞技B队,[1:0],英特城[B-9],[0:0],平手,2/2.5,析亚欧
20221009,2022-10-09 18:00:00,2253950,西协甲B,9日18:00,完,[B-19]巴利阿里,[3:2],巴塞罗那B队[B-5],[1:0],平/半,2.5,析亚欧
20221009,2022-10-09 18:00:00,2253958,西协甲B,9日18:00,完,[B-10]SD朗洛尼斯,[0:2],卡拉贺拿[B-20],[0:1],半球,2/2.5,析亚欧
20221009,2022-10-09 18:00:00,2290118,西协甲A,9日18:00,完,[A-9]艾基史拉斯,[1:1],尤尼恩斯塔斯[A-14],[1:0],半球,2/2.5,析亚欧
20221009,2022-10-09 22:00:00,2290125,西协甲A,9日22:00,完,[A-8]皇家马德里B队,[1:1],科尔多瓦[A-3],[0:1],*平/半,2.5/3,析亚欧
20221009,2022-10-09 22:00:00,2253957,西协甲B,9日22:00,完,[B-14]沙巴度尔,[1:3],埃登斯[B-3],[0:2],平/半,2/2.5,析亚欧
20221009,2022-10-09 23:00:00,2253953,西协甲B,9日23:00,完,[B-15]塔拉戈纳,[3:2],穆尔西亚[B-4],[1:1],平手,2/2.5,析亚欧
20221009,2022-10-09 23:00:00,2290120,西协甲A,9日23:00,完,[A-12]塞尔塔B队,[1:2],梅里达AD[A-15],[1:1],半球,2/2.5,析亚欧
20221009,2022-10-09 23:59:00,2290122,西协甲A,9日23:59,完,[A-11]利安尼沙,[2:0],富恩拉布雷达[A-10],[1:0],*平/半,2/2.5,析亚欧
20221009,2022-10-09 23:59:00,2253955,西协甲B,9日23:59,完,[B-12]奥萨苏纳B队,[1:0],洛格朗尼斯[B-7],[0:0],平手,2/2.5,析亚欧
20221009,2022-10-09 23:59:00,2290124,西协甲A,9日23:59,完,[A-19]瑞欧马加达宏达,[0:0],拉科鲁尼亚[A-6],[0:0],*半球,2/2.5,析亚欧
20221015,2022-10-15 23:00:00,2290130,西协甲A,15日23:00,完,[A-3]科尔多瓦,[3:1],艾基史拉斯[A-9],[1:0],一/球半,2.5/3,析亚欧
20221015,2022-10-15 23:59:00,2253961,西协甲B,15日23:59,完,[B-5]巴塞罗那B队,[1:4],沙巴度尔[B-16],[1:2],半球,2/2.5,析亚欧
20221015,2022-10-16 01:00:00,2290136,西协甲A,16日01:00,完,[A-16]庞特贝德拉,[1:1],塞尔塔B队[A-15],[0:0],半球,2/2.5,析亚欧
20221015,2022-10-16 01:00:00,2253967,西协甲B,16日01:00,完,[B-14]皇家社会B队,[2:0],塔拉戈纳[B-12],[1:0],平/半,2/2.5,析亚欧
20221015,2022-10-16 01:00:00,2290133,西协甲A,16日01:00,完,[A-20]塔拉维亚,[0:2],瑞欧马加达宏达[A-19],[0:1],平/半,2/2.5,析亚欧
20221015,2022-10-16 01:00:00,2253959,西协甲B,16日01:00,完,[B-2]艾高亚诺,[0:1],卡斯迪隆[B-3],[0:0],平/半,2,析亚欧
20221015,2022-10-16 01:00:00,2290132,西协甲A,16日01:00,完,[A-11]富恩拉布雷达,[2:0],巴达祖斯[A-13],[1:0],半球,2/2.5,析亚欧
20221015,2022-10-16 01:00:00,2290135,西协甲A,16日01:00,完,[A-12]梅里达AD,[1:1],皇家马德里B队[A-7],[1:0],*平/半,2.5,析亚欧
20221016,2022-10-16 18:00:00,2290129,西协甲A,16日18:00,完,[A-19]休达,[0:2],费罗尔竞技[A-2],[0:1],*半球,2/2.5,析亚欧
20221016,2022-10-16 18:00:00,2253960,西协甲B,16日18:00,完,[B-20]亚摩勒比塔,[3:0],毕尔巴鄂竞技B队[B-11],[0:0],平/半,2,析亚欧
20221016,2022-10-16 18:00:00,2253964,西协甲B,16日18:00,完,[B-2]埃登斯,[3:1],SD朗洛尼斯[B-14],[1:1],半/一,2/2.5,析亚欧
20221016,2022-10-16 18:00:00,2253965,西协甲B,16日18:00,完,[B-19]拉奴西亚,[1:1],巴利阿里[B-17],[1:1],平手,2,析亚欧
20221016,2022-10-16 18:00:00,2253963,西协甲B,16日18:00,完,[B-13]英特城,[2:1],奥萨苏纳B队[B-7],[1:0],平/半,2/2.5,析亚欧
20221016,2022-10-16 18:00:00,2290128,西协甲A,16日18:00,完,[A-9]艾科坎,[2:0],利安尼沙[A-8],[1:0],半球,2/2.5,析亚欧
20221016,2022-10-16 22:00:00,2253962,西协甲B,16日22:00,完,[B-18]卡拉贺拿,[0:0],努曼西亚[B-5],[0:0],平手,2,析亚欧
20221016,2022-10-16 23:00:00,2253966,西协甲B,16日23:00,完,[B-4]穆尔西亚,[0:0],皇家联邦[B-16],[0:0],半/一,2/2.5,析亚欧
20221016,2022-10-16 23:59:00,2290134,西协甲A,16日23:59,完,[A-18]林恩斯,[0:1],圣瑟巴斯提安雷耶斯[A-5],[0:0],平/半,2,析亚欧
20221016,2022-10-17 01:00:00,2253968,西协甲B,17日01:00,完,[B-9]洛格朗尼斯,[0:1],科喏拉[B-10],[0:1],半/一,2/2.5,析亚欧
20221016,2022-10-17 01:00:00,2290137,西协甲A,17日01:00,完,[A-16]尤尼恩斯塔斯,[1:1],圣费尔兰度[A-10],[0:1],半球,2/2.5,析亚欧
20221016,2022-10-17 01:00:00,2290131,西协甲A,17日01:00,完,[A-7]拉科鲁尼亚,[2:1],力纳雷斯体育会[A-3],[2:1],半/一,2/2.5,析亚欧
20221019,2022-10-20 02:00:00,2254664,西协甲A,20日02:00,完,[A-20]塔拉维亚,[1:1],梅里达AD[A-12],[1:0],平手,2/2.5,析亚欧
20221022,2022-10-22 23:00:00,2290141,西协甲A,22日23:00,完,[A-1]费罗尔竞技,[1:1],科尔多瓦[A-2],[0:1],平/半,2/2.5,析亚欧
20221022,2022-10-22 23:00:00,2253974,西协甲B,22日23:00,完,[B-14]塔拉戈纳,[1:0],努曼西亚[B-7],[0:0],平/半,2,析亚欧
20221022,2022-10-23 01:00:00,2290142,西协甲A,23日01:00,完,[A-10]利安尼沙,[2:0],庞特贝德拉[A-16],[1:0],平/半,2/2.5,析亚欧
