date_str,full_start_time,match_id,联赛,赛事时间,状态,主场球队,比分,客场球队,半场,亚让,进球数,数据
20220715,2022-07-16 01:00:00,2209293,丹麦超,16日01:00,完,米迪兰特,[1:1],兰德斯,[0:0],半/一,2.5/3,析亚欧
20220715,2022-07-16 02:30:00,2231813,罗甲,16日02:30,完,CS卡拉奥华大学,[2:2],圣格奥尔基塞普西,[1:0],平/半,2,析亚欧
20220716,2022-07-16 17:00:00,2244134,球会友谊,16日17:00,完,[比乙1]韦斯特鲁,[2:3],比斯查[比甲18],[2:2],,,析亚欧
20220716,2022-07-16 22:00:00,2244742,球会友谊,16日22:00,完,[比乙1]韦斯特鲁,[0:1],艾克马亚[荷甲5],[0:0],*半/一,3,析亚欧
20220716,2022-07-16 23:30:00,2231808,罗甲,16日23:30,完,阿格斯,[2:0],阿拉德联队,[1:0],平手,2,析亚欧
20220716,2022-07-17 02:30:00,2231807,罗甲,17日02:30,完,克卢日,[1:0],布加勒斯特快速,[1:0],半球,2,析亚欧
20220717,2022-07-17 20:00:00,2209292,丹麦超,17日20:00,完,维堡,[2:1],奥尔堡,[1:0],平手,2.5/3,析亚欧
20220717,2022-07-17 20:00:00,2209291,丹麦超,17日20:00,完,[丹麦甲2]利恩比,[2:2],锡尔克堡,[1:0],*半球,2.5,析亚欧
20220717,2022-07-17 22:00:00,2209290,丹麦超,17日22:00,完,哥本哈根,[0:1],霍森斯[丹麦甲4],[0:0],一/球半,2.5/3,析亚欧
20220717,2022-07-17 23:30:00,2231810,罗甲,17日23:30,完,法鲁尔,[2:1],克拉约瓦大学,[2:0],半/一,2,析亚欧
20220717,2022-07-17 23:59:00,2209289,丹麦超,17日23:59,完,布隆德比,[1:0],奥胡斯,[0:0],半/一,2.5,析亚欧
20220717,2022-07-18 02:30:00,2231811,罗甲,18日02:30,完,布加勒斯特星队,[1:1],克卢日大学[罗乙2],[0:1],一/球半,2/2.5,析亚欧
20220718,2022-07-18 23:30:00,2231809,罗甲,18日23:30,完,博托沙尼,[3:2],辛迪泰哥维斯特,[3:1],半球,2,析亚欧
20220718,2022-07-19 01:00:00,2209288,丹麦超,19日01:00,完,欧登塞,[0:2],洛斯查兰特,[0:1],平/半,2.5,析亚欧
20220718,2022-07-19 02:30:00,2231812,罗甲,19日02:30,完,[罗乙1]佩特罗鲁,[0:1],沃伦塔利,[0:0],平手,2,析亚欧
20220722,2022-07-23 00:30:00,2210686,丹麦甲,23日00:30,完,文德斯尔,[5:1],希勒罗德[丹麦乙A-2],[2:0],半/一,2.5,析亚欧
20220722,2022-07-23 01:00:00,2209299,丹麦超,23日01:00,完,米迪兰特,[1:3],锡尔克堡,[0:1],半/一,2.5/3,析亚欧
20220722,2022-07-23 01:00:00,2210685,丹麦甲,23日01:00,完,[丹麦超12]桑德捷斯基,[2:1],阿玛盖尔,[0:0],一球,2.5/3,析亚欧
20220722,2022-07-23 01:30:00,2231822,罗甲,23日01:30,完,米奥文尼,[0:2],法鲁尔,[0:0],*平/半,2/2.5,析亚欧
20220722,2022-07-23 02:45:00,2225189,比甲,23日02:45,完,标准列日,[2:2],根特,[1:0],*半球,2.5,析亚欧
20220723,2022-07-23 21:00:00,2210684,丹麦甲,23日21:00,完,尼克宾,[2:2],弗雷德里西亚,[0:1],*平/半,3,析亚欧
20220723,2022-07-23 22:00:00,2225188,比甲,23日22:00,完,沙勒罗瓦,[3:1],欧本,[1:0],半/一,2.5/3,析亚欧
20220723,2022-07-24 00:15:00,2225186,比甲,24日00:15,完,威尔郡,[2:0],瑟兰联,[0:0],平/半,2.5/3,析亚欧
20220723,2022-07-24 00:15:00,2225187,比甲,24日00:15,完,科特赖克,[0:2],奥德赫维里,[0:0],平/半,2.5/3,析亚欧
20220723,2022-07-24 00:30:00,2210687,丹麦甲,24日00:30,完,希尔星格,[0:6],维积利[丹麦超11],[0:2],*平/半,2.5/3,析亚欧
20220723,2022-07-24 01:30:00,2231820,罗甲,24日01:30,完,沃伦塔利,[0:1],博托沙尼,[0:0],平手,2,析亚欧
20220723,2022-07-24 02:45:00,2225185,比甲,24日02:45,完,圣图尔登,[1:1],圣吉罗斯,[1:0],*半球,2.5,析亚欧
20220724,2022-07-24 17:00:00,2231817,罗甲,24日17:00,完,圣格奥尔基塞普西,[4:0],阿格斯,[0:0],半/一,2/2.5,析亚欧
20220724,2022-07-24 19:00:00,2210683,丹麦甲,24日19:00,完,[丹麦乙A-1]纳斯特维德,[2:2],哈维德夫,[1:2],*平/半,2.5/3,析亚欧
20220724,2022-07-24 19:30:00,2225184,比甲,24日19:30,完,布鲁日,[3:2],亨克,[1:1],半/一,3,析亚欧
20220724,2022-07-24 20:00:00,2209298,丹麦超,24日20:00,完,兰德斯,[2:2],欧登塞,[0:2],平/半,2.5,析亚欧
20220724,2022-07-24 20:00:00,2209297,丹麦超,24日20:00,完,奥胡斯,[3:1],维堡,[1:0],平手,2.5,析亚欧
20220724,2022-07-24 21:00:00,2210682,丹麦甲,24日21:00,完,靴尔科治,[0:0],霍布罗,[0:0],平/半,2/2.5,析亚欧
20220724,2022-07-24 21:00:00,2231816,罗甲,24日21:00,完,克拉约瓦大学,[3:1],克卢日,[1:1],*半球,2/2.5,析亚欧
20220724,2022-07-24 22:00:00,2225183,比甲,24日22:00,完,梅赫伦,[0:2],安特卫普,[0:2],平手,2.5/3,析亚欧
20220724,2022-07-24 22:00:00,2209296,丹麦超,24日22:00,完,布隆德比,[1:3],洛斯查兰特,[0:1],半/一,2.5/3,析亚欧
20220724,2022-07-24 23:30:00,2231821,罗甲,24日23:30,完,克卢日大学,[1:1],CS卡拉奥华大学,[1:0],*半球,2/2.5,析亚欧
20220724,2022-07-24 23:59:00,2209295,丹麦超,24日23:59,完,奥尔堡,[1:3],哥本哈根,[0:1],*半球,2.5,析亚欧
20220724,2022-07-25 00:30:00,2225182,比甲,25日00:30,完,安德莱赫特,[2:0],奥斯坦德,[1:0],一/球半,3,析亚欧
20220724,2022-07-25 02:30:00,2231815,罗甲,25日02:30,完,布加勒斯特快速,[2:0],布加勒斯特星队,[2:0],*半球,2.5,析亚欧
20220724,2022-07-25 03:00:00,2225181,比甲,25日03:00,完,[比乙1]韦斯特鲁,[2:0],色格拉布鲁日,[1:0],*平/半,2.5,析亚欧
20220725,2022-07-25 23:30:00,2231818,罗甲,25日23:30,完,辛迪泰哥维斯特,[1:1],赫曼施塔特,[1:1],平/半,2,析亚欧
20220725,2022-07-26 01:00:00,2209294,丹麦超,26日01:00,完,霍森斯,[1:0],利恩比,[1:0],平/半,2.5,析亚欧
20220725,2022-07-26 02:30:00,2231819,罗甲,26日02:30,完,阿拉德联队,[2:0],佩特罗鲁,[1:0],半球,2/2.5,析亚欧
20220729,2022-07-29 23:30:00,2231827,罗甲,29日23:30,完,阿格斯,[3:1],克卢日大学,[1:1],平/半,2,析亚欧
20220729,2022-07-30 00:50:00,2210692,丹麦甲,30日00:50,完,霍布罗,[1:0],希尔星格,[0:0],*半/一,2.5/3,析亚欧
20220729,2022-07-30 00:50:00,2210691,丹麦甲,30日00:50,完,弗雷德里西亚,[0:1],纳斯特维德,[0:1],一球,2.5/3,析亚欧
20220729,2022-07-30 01:00:00,2209305,丹麦超,30日01:00,完,欧登塞,[1:5],米迪兰特,[1:1],*半球,2.5/3,析亚欧
20220729,2022-07-30 02:30:00,2231825,罗甲,30日02:30,完,法鲁尔,[0:0],辛迪泰哥维斯特,[0:0],半球,2,析亚欧
20220729,2022-07-30 02:45:00,2225198,比甲,30日02:45,完,圣吉罗斯,[1:0],沙勒罗瓦,[0:0],一球,2.5/3,析亚欧
20220730,2022-07-30 20:00:00,2210690,丹麦甲,30日20:00,完,希勒罗德,[1:5],桑德捷斯基,[1:3],*半/一,2.5/3,析亚欧
20220730,2022-07-30 21:00:00,2210689,丹麦甲,30日21:00,完,尼克宾,[0:2],哈维德夫,[0:1],*平/半,2.5/3,析亚欧
20220730,2022-07-30 22:00:00,2225197,比甲,30日22:00,完,色格拉布鲁日,[1:0],安德莱赫特,[0:0],*半球,2.5/3,析亚欧
20220730,2022-07-30 22:00:00,2210693,丹麦甲,30日22:00,完,阿玛盖尔,[1:2],维积利,[0:1],*半/一,2.5/3,析亚欧
20220730,2022-07-30 23:30:00,2231824,罗甲,30日23:30,完,沃伦塔利,[3:0],阿拉德联队,[2:0],平手,2,析亚欧
20220730,2022-07-31 00:15:00,2225196,比甲,31日00:15,完,奥斯坦德,[2:1],梅赫伦,[2:0],*平/半,2.5/3,析亚欧
20220730,2022-07-31 00:15:00,2225195,比甲,31日00:15,完,奥德赫维里,[2:0],韦斯特鲁,[1:0],半球,2.5/3,析亚欧
20220730,2022-07-31 02:30:00,2231830,罗甲,31日02:30,完,克卢日,[4:2],米奥文尼,[3:1],球半,2/2.5,析亚欧
20220730,2022-07-31 02:45:00,2225194,比甲,31日02:45,完,根特,[1:1],圣图尔登,[1:0],一球,2.5,析亚欧
20220731,2022-07-31 19:30:00,2225193,比甲,31日19:30,完,亨克,[3:1],标准列日,[3:1],一球,2.5,析亚欧
20220731,2022-07-31 20:00:00,2209304,丹麦超,31日20:00,完,奥尔堡,[0:0],霍森斯,[0:0],半/一,2.5/3,析亚欧
20220731,2022-07-31 20:00:00,2209303,丹麦超,31日20:00,完,奥胡斯,[0:0],兰德斯,[0:0],平手,2.5,析亚欧
20220731,2022-07-31 21:00:00,2210688,丹麦甲,31日21:00,完,靴尔科治,[1:2],文德斯尔,[1:1],平手,2.5,析亚欧
20220731,2022-07-31 22:00:00,2225192,比甲,31日22:00,完,欧本,[2:1],布鲁日,[2:1],*一球,3,析亚欧
20220731,2022-07-31 22:00:00,2209301,丹麦超,31日22:00,完,维堡,[4:2],哥本哈根,[2:1],*半球,2.5,析亚欧
20220731,2022-07-31 23:00:00,2231829,罗甲,31日23:00,完,佩特罗鲁,[1:1],圣格奥尔基塞普西,[0:0],平手,2,析亚欧
20220731,2022-07-31 23:59:00,2209300,丹麦超,31日23:59,完,锡尔克堡,[2:0],布隆德比,[1:0],平/半,2.5,析亚欧
20220831,2022-08-01 00:15:00,2231869,罗甲,1日00:15,完,克卢日,[4:0],沃伦塔利,[1:0],一球,2/2.5,析亚欧
20220831,2022-08-01 02:30:00,2225222,比甲,1日02:30,完,安特卫普,[4:2],圣吉罗斯,[4:1],平/半,2.5/3,析亚欧
20220831,2022-08-01 03:00:00,2231863,罗甲,1日03:00,完,法鲁尔,[3:1],布加勒斯特星队,[2:0],平手,2/2.5,析亚欧
20220801,2022-08-02 01:00:00,2209302,丹麦超,2日01:00,完,洛斯查兰特,[2:1],利恩比,[1:0],半球,2.5,析亚欧
20220801,2022-08-02 01:30:00,2231828,罗甲,2日01:30,完,赫曼施塔特,[1:1],博托沙尼,[0:0],*平/半,2/2.5,析亚欧
20220805,2022-08-05 23:59:00,2231835,罗甲,5日23:59,完,克卢日大学,[0:1],佩特罗鲁,[0:1],平手,2/2.5,析亚欧
20220805,2022-08-05 23:59:00,2209308,丹麦超,5日23:59,完,兰德斯,[1:0],霍森斯,[1:0],半/一,2.5,析亚欧
20220805,2022-08-06 00:30:00,2210696,丹麦甲,6日00:30,完,哈维德夫,[3:1],希勒罗德,[2:0],球半,3,析亚欧
20220805,2022-08-06 01:10:00,2210695,丹麦甲,6日01:10,完,希尔星格,[3:2],弗雷德里西亚,[2:1],半球,2.5/3,析亚欧
20220805,2022-08-06 02:00:00,2209307,丹麦超,6日02:00,完,利恩比,[3:3],米迪兰特,[1:3],*半/一,2.5,析亚欧
20220805,2022-08-06 02:45:00,2225207,比甲,6日02:45,完,布鲁日,[1:1],威尔郡,[0:0],球半,3,析亚欧
20220806,2022-08-06 19:00:00,2210694,丹麦甲,6日19:00,完,桑德捷斯基,[3:1],靴尔科治,[2:0],一球,2.5/3,析亚欧
20220806,2022-08-06 20:00:00,2210698,丹麦甲,6日20:00,完,文德斯尔,[1:2],阿玛盖尔,[1:2],半/一,2.5/3,析亚欧
20220806,2022-08-06 22:00:00,2225206,比甲,6日22:00,完,亨克,[4:2],欧本,[3:1],一/球半,2.5/3,析亚欧
20220806,2022-08-06 22:30:00,2209309,丹麦超,6日22:30,完,洛斯查兰特,[1:0],维堡,[1:0],平手,2.5,析亚欧
20220806,2022-08-06 23:59:00,2231831,罗甲,6日23:59,完,米奥文尼,[1:1],布加勒斯特星队,[1:0],*半/一,2.5,析亚欧
20220806,2022-08-07 00:15:00,2225204,比甲,7日00:15,完,科特赖克,[0:0],圣图尔登,[0:0],*平/半,2.5,析亚欧
20220806,2022-08-07 00:15:00,2225205,比甲,7日00:15,完,沙勒罗瓦,[1:3],奥斯坦德,[0:1],半/一,2.5/3,析亚欧
20220806,2022-08-07 02:45:00,2231833,罗甲,7日02:45,完,布加勒斯特快速,[2:1],阿格斯,[1:0],半/一,2/2.5,析亚欧
20220806,2022-08-07 02:45:00,2225203,比甲,7日02:45,完,梅赫伦,[3:0],圣吉罗斯,[1:0],*半球,2.5/3,析亚欧
20220807,2022-08-07 19:00:00,2210697,丹麦甲,7日19:00,完,纳斯特维德,[2:0],霍布罗,[2:0],半球,2.5/3,析亚欧
20220807,2022-08-07 19:30:00,2225202,比甲,7日19:30,完,标准列日,[2:0],色格拉布鲁日,[2:0],*平/半,2.5,析亚欧
20220807,2022-08-07 21:00:00,2231836,罗甲,7日21:00,完,圣格奥尔基塞普西,[0:0],阿拉德联队,[0:0],半球,2,析亚欧
20220807,2022-08-07 21:00:00,2210699,丹麦甲,7日21:00,完,维积利,[2:0],尼克宾,[1:0],一球,2.5/3,析亚欧
20220807,2022-08-07 22:00:00,2209306,丹麦超,7日22:00,完,哥本哈根,[4:1],布隆德比,[3:1],半/一,2.5/3,析亚欧
20220807,2022-08-07 22:00:00,2225201,比甲,7日22:00,完,根特,[2:1],韦斯特鲁,[2:1],一球,2.5/3,析亚欧
20220807,2022-08-07 23:30:00,2231832,罗甲,7日23:30,完,辛迪泰哥维斯特,[0:2],克卢日,[0:2],*半/一,2,析亚欧
20220807,2022-08-07 23:59:00,2209310,丹麦超,7日23:59,完,欧登塞,[1:2],奥胡斯,[1:1],平/半,2.5,析亚欧
20220807,2022-08-08 00:30:00,2225200,比甲,8日00:30,完,安德莱赫特,[3:1],瑟兰联,[3:0],一/球半,2.5/3,析亚欧
20220807,2022-08-08 02:30:00,2231837,罗甲,8日02:30,完,克拉约瓦大学,[1:2],CS卡拉奥华大学,[0:2],*平/半,2/2.5,析亚欧
20220807,2022-08-08 03:00:00,2225199,比甲,8日03:00,完,安特卫普,[4:2],奥德赫维里,[2:1],半/一,2.5/3,析亚欧
20220808,2022-08-08 23:00:00,2231834,罗甲,8日23:00,完,赫曼施塔特,[2:1],沃伦塔利,[2:1],平手,2,析亚欧
20220808,2022-08-09 01:00:00,2209311,丹麦超,9日01:00,完,锡尔克堡,[3:1],奥尔堡,[1:0],平/半,2.5,析亚欧
20220808,2022-08-09 02:00:00,2231838,罗甲,9日02:00,完,博托沙尼,[1:1],法鲁尔,[1:1],平手,2,析亚欧
20220811,2022-08-11 23:59:00,2210701,丹麦甲,11日23:59,完,希勒罗德,[0:2],靴尔科治,[0:1],*一球,2.5/3,析亚欧
20220812,2022-08-13 00:30:00,2210705,丹麦甲,13日00:30,完,阿玛盖尔,[0:0],纳斯特维德,[0:0],平/半,2.5/3,析亚欧
20220812,2022-08-13 00:30:00,2210700,丹麦甲,13日00:30,完,弗雷德里西亚,[0:1],维积利,[0:1],*平/半,2.5/3,析亚欧
20220812,2022-08-13 00:30:00,2210703,丹麦甲,13日00:30,完,霍布罗,[0:3],桑德捷斯基,[0:2],*半球,2.5/3,析亚欧
20220812,2022-08-13 01:00:00,2209312,丹麦超,13日01:00,完,霍森斯,[3:3],米迪兰特,[0:3],*半/一,2.5/3,析亚欧
20220812,2022-08-13 02:30:00,2231842,罗甲,13日02:30,完,阿格斯,[0:2],克拉约瓦大学,[0:1],*平/半,2/2.5,析亚欧
20220812,2022-08-13 02:45:00,2225216,比甲,13日02:45,完,奥斯坦德,[1:3],根特,[1:2],*半/一,2.5/3,析亚欧
20220812,2022-08-13 03:00:00,2209316,丹麦超,13日03:00,完,哥本哈根,[1:3],兰德斯,[0:0],一球,2.5/3,析亚欧
20220813,2022-08-13 19:00:00,2210702,丹麦甲,13日19:00,完,希尔星格,[0:3],哈维德夫,[0:1],平/半,2.5/3,析亚欧
20220813,2022-08-13 21:00:00,2210704,丹麦甲,13日21:00,完,尼克宾,[1:3],文德斯尔,[1:2],平/半,2.5/3,析亚欧
20220813,2022-08-13 22:00:00,2225215,比甲,13日22:00,完,韦斯特鲁,[4:2],标准列日,[1:0],平手,2.5/3,析亚欧
20220813,2022-08-13 23:59:00,2231846,罗甲,13日23:59,完,阿拉德联队,[2:1],克卢日大学,[1:1],半球,2,析亚欧
20220813,2022-08-14 00:15:00,2225214,比甲,14日00:15,完,色格拉布鲁日,[0:0],梅赫伦,[0:0],半球,2.5/3,析亚欧
20220813,2022-08-14 00:15:00,2225213,比甲,14日00:15,完,瑟兰联,[0:1],沙勒罗瓦,[0:0],*半球,2.5,析亚欧
20220813,2022-08-14 02:45:00,2225212,比甲,14日02:45,完,圣吉罗斯,[2:1],科特赖克,[1:0],一球,2.5/3,析亚欧
20220813,2022-08-14 02:50:00,2231839,罗甲,14日02:50,完,佩特罗鲁,[1:0],布加勒斯特快速,[1:0],*平/半,2,析亚欧
20220814,2022-08-14 19:30:00,2225211,比甲,14日19:30,完,圣图尔登,[0:3],安德莱赫特,[0:2],*半球,2.5/3,析亚欧
20220814,2022-08-14 20:00:00,2209315,丹麦超,14日20:00,完,维堡,[2:0],锡尔克堡,[2:0],平手,2.5/3,析亚欧
20220814,2022-08-14 21:00:00,2231841,罗甲,14日21:00,完,CS卡拉奥华大学,[1:0],米奥文尼,[1:0],半/一,2/2.5,析亚欧
20220814,2022-08-14 22:00:00,2209317,丹麦超,14日22:00,完,奥尔堡,[0:0],洛斯查兰特,[0:0],半球,2.5/3,析亚欧
20220814,2022-08-14 22:00:00,2225210,比甲,14日22:00,完,欧本,[0:1],安特卫普,[0:0],*半球,2.5/3,析亚欧
20220814,2022-08-14 23:30:00,2231843,罗甲,14日23:30,完,克卢日,[0:1],博托沙尼,[0:1],半/一,2,析亚欧
20220814,2022-08-14 23:59:00,2209313,丹麦超,14日23:59,完,布隆德比,[2:0],欧登塞,[2:0],半/一,2.5,析亚欧
20220814,2022-08-15 00:30:00,2225209,比甲,15日00:30,完,奥德赫维里,[0:3],布鲁日,[0:2],*半/一,2.5/3,析亚欧
20220814,2022-08-15 02:30:00,2231840,罗甲,15日02:30,完,布加勒斯特星队,[3:2],辛迪泰哥维斯特,[0:2],一/球半,2,析亚欧
20220814,2022-08-15 03:00:00,2225208,比甲,15日03:00,完,威尔郡,[1:4],亨克,[1:3],*半球,2.5/3,析亚欧
20220815,2022-08-15 22:00:00,2231844,罗甲,15日22:00,完,沃伦塔利,[0:0],圣格奥尔基塞普西,[0:0],*平/半,2/2.5,析亚欧
20220815,2022-08-16 00:30:00,2231845,罗甲,16日00:30,完,法鲁尔,[0:0],赫曼施塔特,[0:0],半/一,2,析亚欧
20220815,2022-08-16 01:00:00,2209314,丹麦超,16日01:00,完,奥胡斯,[1:0],利恩比,[1:0],半/一,2.5,析亚欧
20220816,2022-08-17 00:30:00,2210710,丹麦甲,17日00:30,完,桑德捷斯基,[0:4],希尔星格,[0:3],半/一,3,析亚欧
20220816,2022-08-17 00:30:00,2210708,丹麦甲,17日00:30,完,哈维德夫,[5:1],阿玛盖尔,[4:0],半/一,2.5/3,析亚欧
20220816,2022-08-17 01:00:00,2210709,丹麦甲,17日01:00,完,文德斯尔,[1:0],霍布罗,[1:0],半球,2.5/3,析亚欧
20220816,2022-08-17 01:00:00,2210711,丹麦甲,17日01:00,完,靴尔科治,[4:0],尼克宾,[1:0],平/半,2.5/3,析亚欧
20220817,2022-08-17 23:59:00,2210707,丹麦甲,17日23:59,完,希勒罗德,[2:1],弗雷德里西亚,[0:0],*一球,3,析亚欧
20220817,2022-08-18 01:00:00,2210706,丹麦甲,18日01:00,完,维积利,[6:0],纳斯特维德,[4:0],一球,2.5/3,析亚欧
20220819,2022-08-19 23:00:00,2231849,罗甲,19日23:00,完,米奥文尼,[0:1],阿格斯,[0:0],平手,2,析亚欧
20220819,2022-08-20 00:30:00,2210712,丹麦甲,20日00:30,完,哈维德夫,[1:0],靴尔科治,[0:0],半/一,2.5/3,析亚欧
20220819,2022-08-20 01:00:00,2210716,丹麦甲,20日01:00,完,希尔星格,[4:0],阿玛盖尔,[2:0],一球,3,析亚欧
20220819,2022-08-20 01:00:00,2209319,丹麦超,20日01:00,完,利恩比,[0:3],哥本哈根,[0:1],*一球,2.5/3,析亚欧
20220819,2022-08-20 02:00:00,2231854,罗甲,20日02:00,完,克拉约瓦大学,[0:1],佩特罗鲁,[0:1],半球,2,析亚欧
20220819,2022-08-20 02:30:00,2256812,希腊超,20日02:30,完,维洛斯NFC,[3:3],特里波利斯,[1:1],平/半,2/2.5,析亚欧
20220819,2022-08-20 02:45:00,2225225,比甲,20日02:45,完,欧本,[1:3],瑟兰联,[0:3],半/一,2.5/3,析亚欧
20220820,2022-08-20 19:00:00,2210713,丹麦甲,20日19:00,完,维积利,[2:1],桑德捷斯基,[1:1],平/半,2.5,析亚欧
20220820,2022-08-20 21:00:00,2210714,丹麦甲,20日21:00,完,霍布罗,[1:1],希勒罗德,[1:0],半/一,2.5,析亚欧
20220820,2022-08-20 22:00:00,2225224,比甲,20日22:00,完,奥斯坦德,[0:1],圣图尔登,[0:1],*平/半,2/2.5,析亚欧
20220820,2022-08-20 22:00:00,2209321,丹麦超,20日22:00,完,米迪兰特,[0:2],奥胡斯,[0:0],半/一,2.5/3,析亚欧
20220820,2022-08-21 00:15:00,2225223,比甲,21日00:15,完,亨克,[2:1],色格拉布鲁日,[1:0],半/一,2.5/3,析亚欧
20220820,2022-08-21 01:00:00,2256807,希腊超,21日01:00,完,阿特罗米托斯,[3:1],OFI克里特,[2:1],平/半,2/2.5,析亚欧
20220820,2022-08-21 02:30:00,2231851,罗甲,21日02:30,完,布加勒斯特快速,[1:0],阿拉德联队,[1:0],半/一,2,析亚欧
20220820,2022-08-21 02:30:00,2256808,希腊超,21日02:30,完,拉米亚,[0:3],AEK雅典,[0:1],*半/一,2/2.5,析亚欧
20220820,2022-08-21 02:45:00,2256811,希腊超,21日02:45,完,塞萨洛尼基,[1:0],帕纳多里高斯,[1:0],球半,2.5,析亚欧
20220821,2022-08-21 19:00:00,2210717,丹麦甲,21日19:00,完,纳斯特维德,[3:0],尼克宾,[2:0],平/半,2.5,析亚欧
20220821,2022-08-21 19:30:00,2225221,比甲,21日19:30,完,布鲁日,[2:1],科特赖克,[2:1],球半,2.5/3,析亚欧
20220821,2022-08-21 20:00:00,2209322,丹麦超,21日20:00,完,洛斯查兰特,[0:2],锡尔克堡,[0:2],平手,2.5/3,析亚欧
20220821,2022-08-21 20:00:00,2210715,丹麦甲,21日20:00,完,弗雷德里西亚,[2:0],文德斯尔,[1:0],半球,2.5/3,析亚欧
20220821,2022-08-21 22:00:00,2209323,丹麦超,21日22:00,完,兰德斯,[1:0],维堡,[0:0],平/半,2.5,析亚欧
20220821,2022-08-21 22:00:00,2225220,比甲,21日22:00,完,威尔郡,[1:3],沙勒罗瓦,[1:1],平手,2.5/3,析亚欧
20220821,2022-08-21 23:59:00,2209318,丹麦超,21日23:59,完,奥尔堡,[2:1],布隆德比,[1:0],平/半,2.5,析亚欧
20220821,2022-08-22 00:30:00,2225219,比甲,22日00:30,完,标准列日,[1:3],奥德赫维里,[0:2],平/半,2.5,析亚欧
20220821,2022-08-22 01:00:00,2256810,希腊超,22日01:00,完,帕纳辛纳科斯,[1:0],伊奥尼科斯,[1:0],球半,2.5,析亚欧
20220821,2022-08-22 01:30:00,2256806,希腊超,22日01:30,完,阿里斯,[3:0],莱瓦贾科斯[希腊甲南1],[2:0],一/球半,2.5,析亚欧
