match_id,date,time,weekday,competition,season,round,venue,opponent,home_team,away_team,home_team_id,away_team_id,home_goals,away_goals,home_ht,away_ht,team_goals,opponent_goals,result,status,match_url
11625790,2023-10-01,23:00,Sunday,"Veikkausliiga, Championship Round",Veikkausliiga 2023,3,,,KuPS,SJK,2244,22395,1,1,0,1,1,1,平,finished,https://www.sofascore.com/football/match/sjk-kups/UUsVXi#id:11625790
11624236,2023-10-02,23:30,Monday,"Ykkonen, Championship Round",Ykkonen 2023,4,,,TPS,EIF,2254,22372,1,3,1,1,1,3,负,finished,https://www.sofascore.com/football/match/eif-tps/eVsxXi#id:11624236
11624260,2023-10-02,23:30,Monday,"Ykkonen, Championship Round",Ykkonen 2023,4,,,HIFK,MP,2261,5115,3,2,0,0,3,2,胜,finished,https://www.sofascore.com/football/match/mp-hifk/lVspcc#id:11624260
11625819,2023-10-06,23:00,Friday,"Veikkausliiga, Relegation Round",Veikkausliiga 2023,4,,,Ilves,AC Oulu,22386,5114,3,2,1,0,3,2,胜,finished,https://www.sofascore.com/football/match/ilves-ac-oulu/occsLXi#id:11625819
11624244,2023-10-07,19:00,Saturday,"Ykkonen, Relegation Round",Ykkonen 2023,5,,,FF Jaro,KäPa,2252,2273,1,4,1,1,1,4,负,finished,https://www.sofascore.com/football/match/kapa-ff-jaro/cVsyV#id:11624244
11624229,2023-10-07,19:00,Saturday,"Ykkonen, Relegation Round",Ykkonen 2023,5,,,SalPa,JäPS,22394,23422,1,2,0,1,1,2,负,finished,https://www.sofascore.com/football/match/japs-salpa/UXisxtj#id:11624229
11624243,2023-10-07,19:00,Saturday,"Ykkonen, Relegation Round",Ykkonen 2023,5,,,KPV,JJK Jyväskylä,2256,7298,3,1,2,1,3,1,胜,finished,https://www.sofascore.com/football/match/jjk-jyvaskyla-kpv/gVsYVc#id:11624243
11625785,2023-10-07,20:00,Saturday,"Veikkausliiga, Championship Round",Veikkausliiga 2023,4,,,Inter Turku,SJK,2247,22395,1,2,0,1,1,2,负,finished,https://www.sofascore.com/football/match/sjk-inter-turku/XUsVXi#id:11625785
11624233,2023-10-07,21:00,Saturday,"Ykkonen, Championship Round",Ykkonen 2023,5,,,MP,TPS,5115,2254,2,1,0,1,2,1,胜,finished,https://www.sofascore.com/football/match/mp-tps/eVspcc#id:11624233
11624232,2023-10-07,21:00,Saturday,"Ykkonen, Championship Round",Ykkonen 2023,5,,,SJK Akatemia,HIFK,89908,2261,3,2,2,1,3,2,胜,finished,https://www.sofascore.com/football/match/sjk-akatemia-hifk/lVsiYK#id:11624232
11624239,2023-10-07,21:00,Saturday,"Ykkonen, Championship Round",Ykkonen 2023,5,,,EIF,IF Gnistan,22372,2271,3,3,2,1,3,3,平,finished,https://www.sofascore.com/football/match/eif-if-gnistan/wVsxXi#id:11624239
11625823,2023-10-07,22:00,Saturday,"Veikkausliiga, Relegation Round",Veikkausliiga 2023,4,,,FC Haka,KTP,2240,2255,2,0,1,0,2,0,胜,finished,https://www.sofascore.com/football/match/ktp-fc-haka/PUsfV#id:11625823
11625814,2023-10-08,20:00,Sunday,"Veikkausliiga, Relegation Round",Veikkausliiga 2023,4,,,IFK Mariehamn,FC Lahti,5058,2249,0,0,0,0,0,0,平,finished,https://www.sofascore.com/football/match/ifk-mariehamn-fc-lahti/ZUsibc#id:11625814
11625789,2023-10-08,21:00,Sunday,"Veikkausliiga, Championship Round",Veikkausliiga 2023,4,,,KuPS,FC Honka,2244,2260,3,1,2,1,3,1,胜,finished,https://www.sofascore.com/football/match/fc-honka-kups/UUskV#id:11625789
11625792,2023-10-08,21:00,Sunday,"Veikkausliiga, Championship Round",Veikkausliiga 2023,4,,,VPS,HJK,2246,2242,3,2,2,1,3,2,胜,finished,https://www.sofascore.com/football/match/vps-hjk/RUsWU#id:11625792
11724065,2023-10-14,20:00,Saturday,"Ykkonen, Championship Round",Ykkonen 2023,1,,,MP,SJK Akatemia,5115,89908,1,4,0,2,1,4,负,finished,https://www.sofascore.com/football/match/sjk-akatemia-mp/pccsiYK#id:11724065
11584839,2023-10-20,16:45,Friday,A-League Men,A-League 23/24,1,,,Adelaide United,Central Coast Mariners,2946,5966,3,0,1,0,3,0,胜,finished,https://www.sofascore.com/football/match/central-coast-mariners-adelaide-united/Wibsquc#id:11584839
11584840,2023-10-21,12:30,Saturday,A-League Men,A-League 23/24,1,,,Macarthur FC,Brisbane Roar,371682,5968,1,1,0,0,1,1,平,finished,https://www.sofascore.com/football/match/macarthur-fc-brisbane-roar/tucsHIYc#id:11584840
11584841,2023-10-21,14:30,Saturday,A-League Men,A-League 23/24,1,,,Melbourne City,Western United,42210,193723,1,2,0,0,1,2,负,finished,https://www.sofascore.com/football/match/western-united-melbourne-city/kUqsyzCb#id:11584841
11584842,2023-10-21,16:45,Saturday,A-League Men,A-League 23/24,1,,,Sydney FC,Melbourne Victory,5971,5970,0,2,0,0,0,2,负,finished,https://www.sofascore.com/football/match/sydney-fc-melbourne-victory/vucswuc#id:11584842
11625816,2023-10-21,20:00,Saturday,"Veikkausliiga, Relegation Round",Veikkausliiga 2023,5,,,KTP,IFK Mariehamn,2255,5058,0,2,0,2,0,2,负,finished,https://www.sofascore.com/football/match/ifk-mariehamn-ktp/fVsibc#id:11625816
11625824,2023-10-21,20:00,Saturday,"Veikkausliiga, Relegation Round",Veikkausliiga 2023,5,,,AC Oulu,FC Haka,5114,2240,1,1,1,0,1,1,平,finished,https://www.sofascore.com/football/match/ac-oulu-fc-haka/PUsocc#id:11625824
11625818,2023-10-21,20:00,Saturday,"Veikkausliiga, Relegation Round",Veikkausliiga 2023,5,,,FC Lahti,Ilves,2249,22386,1,5,1,3,1,5,负,finished,https://www.sofascore.com/football/match/ilves-fc-lahti/ZUsLXi#id:11625818
11625796,2023-10-21,22:00,Saturday,"Veikkausliiga, Championship Round",Veikkausliiga 2023,5,,,SJK,VPS,22395,2246,0,2,0,1,0,2,负,finished,https://www.sofascore.com/football/match/sjk-vps/WUsVXi#id:11625796
11625788,2023-10-21,22:00,Saturday,"Veikkausliiga, Championship Round",Veikkausliiga 2023,5,,,FC Honka,Inter Turku,2260,2247,3,0,1,0,3,0,胜,finished,https://www.sofascore.com/football/match/fc-honka-inter-turku/XUskV#id:11625788
11625794,2023-10-21,22:00,Saturday,"Veikkausliiga, Championship Round",Veikkausliiga 2023,5,,,HJK,KuPS,2242,2244,1,2,0,1,1,2,负,finished,https://www.sofascore.com/football/match/kups-hjk/RUsUU#id:11625794
11584843,2023-10-22,12:00,Sunday,A-League Men,A-League 23/24,1,,,Western Sydney Wanderers,Wellington Phoenix,72926,7568,0,0,0,0,0,0,平,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-wellington-phoenix/tbdsBiE#id:11584843
11584844,2023-10-22,16:45,Sunday,A-League Men,A-League 23/24,1,,,Perth Glory,Newcastle Jets,2945,2934,2,2,1,1,2,2,平,finished,https://www.sofascore.com/football/match/perth-glory-newcastle-jets/JibsVib#id:11584844
11584845,2023-10-27,16:45,Friday,A-League Men,A-League 23/24,2,,,Brisbane Roar,Sydney FC,5968,5971,3,0,2,0,3,0,胜,finished,https://www.sofascore.com/football/match/sydney-fc-brisbane-roar/tucswuc#id:11584845
11584846,2023-10-28,12:30,Saturday,A-League Men,A-League 23/24,2,,,Wellington Phoenix,Perth Glory,7568,2945,2,1,1,0,2,1,胜,finished,https://www.sofascore.com/football/match/wellington-phoenix-perth-glory/Vibstbd#id:11584846
11584847,2023-10-28,16:45,Saturday,A-League Men,A-League 23/24,2,,,Western Sydney Wanderers,Western United,72926,193723,5,0,5,0,5,0,胜,finished,https://www.sofascore.com/football/match/western-united-western-sydney-wanderers/BiEsyzCb#id:11584847
11775799,2023-10-28,22:00,Saturday,"Veikkausliiga, Europa Playoffs",Veikkausliiga 2023,2,,,FC Honka,AC Oulu,2260,5114,5,0,3,0,5,0,胜,finished,https://www.sofascore.com/football/match/ac-oulu-fc-honka/kVsocc#id:11775799
11584849,2023-10-29,12:00,Sunday,A-League Men,A-League 23/24,2,,,Central Coast Mariners,Macarthur FC,5966,371682,1,2,0,0,1,2,负,finished,https://www.sofascore.com/football/match/macarthur-fc-central-coast-mariners/qucsHIYc#id:11584849
11584850,2023-10-29,14:00,Sunday,A-League Men,A-League 23/24,2,,,Melbourne Victory,Newcastle Jets,5970,2934,5,3,4,1,5,3,胜,finished,https://www.sofascore.com/football/match/melbourne-victory-newcastle-jets/Jibsvuc#id:11584850
11584848,2023-10-29,16:00,Sunday,A-League Men,A-League 23/24,2,,,Adelaide United,Melbourne City,2946,42210,6,0,2,0,6,0,胜,finished,https://www.sofascore.com/football/match/melbourne-city-adelaide-united/WibskUq#id:11584848
11770634,2023-10-29,21:00,Sunday,"Veikkausliiga, Promotion/Relegation",Veikkausliiga 2023,29,,,IFK Mariehamn,IF Gnistan,5058,2271,3,0,1,0,3,0,胜,finished,https://www.sofascore.com/football/match/ifk-mariehamn-if-gnistan/wVsibc#id:11770634
11781658,2023-11-02,00:00,Thursday,"Veikkausliiga, Europa Playoffs",Veikkausliiga 2023,29,,,FC Honka,VPS,2260,2246,0,1,0,0,0,1,负,finished,https://www.sofascore.com/football/match/fc-honka-vps/WUskV#id:11781658
11584851,2023-11-03,16:45,Friday,A-League Men,A-League 23/24,3,,,Melbourne City,Sydney FC,42210,5971,2,0,1,0,2,0,胜,finished,https://www.sofascore.com/football/match/melbourne-city-sydney-fc/wucskUq#id:11584851
11584852,2023-11-04,12:30,Saturday,A-League Men,A-League 23/24,3,,,Wellington Phoenix,Brisbane Roar,7568,5968,5,2,2,1,5,2,胜,finished,https://www.sofascore.com/football/match/wellington-phoenix-brisbane-roar/tucstbd#id:11584852
11584853,2023-11-04,14:30,Saturday,A-League Men,A-League 23/24,3,,,Macarthur FC,Western United,371682,193723,1,0,0,0,1,0,胜,finished,https://www.sofascore.com/football/match/macarthur-fc-western-united/yzCbsHIYc#id:11584853
11584854,2023-11-04,16:45,Saturday,A-League Men,A-League 23/24,3,,,Melbourne Victory,Adelaide United,5970,2946,1,1,1,0,1,1,平,finished,https://www.sofascore.com/football/match/melbourne-victory-adelaide-united/Wibsvuc#id:11584854
11584855,2023-11-04,18:45,Saturday,A-League Men,A-League 23/24,3,,,Perth Glory,Central Coast Mariners,2945,5966,2,0,0,0,2,0,胜,finished,https://www.sofascore.com/football/match/central-coast-mariners-perth-glory/Vibsquc#id:11584855
11584856,2023-11-05,12:00,Sunday,A-League Men,A-League 23/24,3,,,Newcastle Jets,Western Sydney Wanderers,2934,72926,2,2,2,0,2,2,平,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-newcastle-jets/JibsBiE#id:11584856
11781661,2023-11-05,22:00,Sunday,"Veikkausliiga, Europa Playoffs",Veikkausliiga 2023,29,,,VPS,FC Honka,2246,2260,1,0,1,0,1,0,胜,finished,https://www.sofascore.com/football/match/fc-honka-vps/WUskV#id:11781661
11584858,2023-11-10,16:45,Friday,A-League Men,A-League 23/24,4,,,Melbourne Victory,Wellington Phoenix,5970,7568,1,1,1,1,1,1,平,finished,https://www.sofascore.com/football/match/wellington-phoenix-melbourne-victory/vucstbd#id:11584858
11584859,2023-11-11,12:30,Saturday,A-League Men,A-League 23/24,4,,,Western United,Newcastle Jets,193723,2934,0,1,0,1,0,1,负,finished,https://www.sofascore.com/football/match/western-united-newcastle-jets/JibsyzCb#id:11584859
11584862,2023-11-11,14:30,Saturday,A-League Men,A-League 23/24,4,,,Western Sydney Wanderers,Perth Glory,72926,2945,2,0,0,0,2,0,胜,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-perth-glory/VibsBiE#id:11584862
11584861,2023-11-11,16:45,Saturday,A-League Men,A-League 23/24,4,,,Adelaide United,Sydney FC,2946,5971,1,5,0,4,1,5,负,finished,https://www.sofascore.com/football/match/sydney-fc-adelaide-united/Wibswuc#id:11584861
11584860,2023-11-12,12:00,Sunday,A-League Men,A-League 23/24,4,,,Melbourne City,Macarthur FC,42210,371682,3,3,0,0,3,3,平,finished,https://www.sofascore.com/football/match/macarthur-fc-melbourne-city/kUqsHIYc#id:11584860
11584863,2023-11-12,14:00,Sunday,A-League Men,A-League 23/24,4,,,Central Coast Mariners,Brisbane Roar,5966,5968,1,2,1,2,1,2,负,finished,https://www.sofascore.com/football/match/brisbane-roar-central-coast-mariners/qucstuc#id:11584863
11584864,2023-11-24,16:45,Friday,A-League Men,A-League 23/24,5,,,Macarthur FC,Melbourne Victory,371682,5970,1,1,1,0,1,1,平,finished,https://www.sofascore.com/football/match/macarthur-fc-melbourne-victory/vucsHIYc#id:11584864
11584865,2023-11-25,11:30,Saturday,A-League Men,A-League 23/24,5,,,Wellington Phoenix,Melbourne City,7568,42210,1,0,0,0,1,0,胜,finished,https://www.sofascore.com/football/match/melbourne-city-wellington-phoenix/tbdskUq#id:11584865
11584954,2023-11-25,14:30,Saturday,A-League Men,A-League 23/24,19,,,Central Coast Mariners,Newcastle Jets,5966,2934,3,1,1,0,3,1,胜,finished,https://www.sofascore.com/football/match/central-coast-mariners-newcastle-jets/Jibsquc#id:11584954
11584867,2023-11-25,16:45,Saturday,A-League Men,A-League 23/24,5,,,Sydney FC,Western Sydney Wanderers,5971,72926,0,1,0,0,0,1,负,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-sydney-fc/wucsBiE#id:11584867
11584868,2023-11-26,12:00,Sunday,A-League Men,A-League 23/24,5,,,Brisbane Roar,Perth Glory,5968,2945,2,1,0,0,2,1,胜,finished,https://www.sofascore.com/football/match/brisbane-roar-perth-glory/Vibstuc#id:11584868
11584869,2023-11-26,14:00,Sunday,A-League Men,A-League 23/24,5,,,Western United,Adelaide United,193723,2946,1,3,0,1,1,3,负,finished,https://www.sofascore.com/football/match/western-united-adelaide-united/WibsyzCb#id:11584869
11584870,2023-12-01,16:45,Friday,A-League Men,A-League 23/24,6,,,Brisbane Roar,Western Sydney Wanderers,5968,72926,2,2,2,0,2,2,平,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-brisbane-roar/tucsBiE#id:11584870
11584871,2023-12-02,14:30,Saturday,A-League Men,A-League 23/24,6,,,Western United,Wellington Phoenix,193723,7568,0,1,0,0,0,1,负,finished,https://www.sofascore.com/football/match/western-united-wellington-phoenix/tbdsyzCb#id:11584871
11584872,2023-12-02,16:45,Saturday,A-League Men,A-League 23/24,6,,,Sydney FC,Perth Glory,5971,2945,3,2,2,0,3,2,胜,finished,https://www.sofascore.com/football/match/sydney-fc-perth-glory/Vibswuc#id:11584872
11584874,2023-12-03,12:00,Sunday,A-League Men,A-League 23/24,6,,,Central Coast Mariners,Melbourne Victory,5966,5970,2,2,1,1,2,2,平,finished,https://www.sofascore.com/football/match/melbourne-victory-central-coast-mariners/qucsvuc#id:11584874
11584873,2023-12-03,14:00,Sunday,A-League Men,A-League 23/24,6,,,Newcastle Jets,Melbourne City,2934,42210,0,2,0,1,0,2,负,finished,https://www.sofascore.com/football/match/melbourne-city-newcastle-jets/JibskUq#id:11584873
11584875,2023-12-04,16:00,Monday,A-League Men,A-League 23/24,6,,,Macarthur FC,Adelaide United,371682,2946,4,3,2,2,4,3,胜,finished,https://www.sofascore.com/football/match/macarthur-fc-adelaide-united/WibsHIYc#id:11584875
11584876,2023-12-08,16:45,Friday,A-League Men,A-League 23/24,7,,,Central Coast Mariners,Western United,5966,193723,4,0,3,0,4,0,胜,finished,https://www.sofascore.com/football/match/western-united-central-coast-mariners/qucsyzCb#id:11584876
11584880,2023-12-08,18:45,Friday,A-League Men,A-League 23/24,7,,,Perth Glory,Melbourne City,2945,42210,1,2,1,1,1,2,负,finished,https://www.sofascore.com/football/match/melbourne-city-perth-glory/VibskUq#id:11584880
11584878,2023-12-09,14:30,Saturday,A-League Men,A-League 23/24,7,,,Wellington Phoenix,Newcastle Jets,7568,2934,0,3,0,2,0,3,负,finished,https://www.sofascore.com/football/match/wellington-phoenix-newcastle-jets/Jibstbd#id:11584878
11584879,2023-12-09,16:45,Saturday,A-League Men,A-League 23/24,7,,,Sydney FC,Macarthur FC,5971,371682,0,2,0,1,0,2,负,finished,https://www.sofascore.com/football/match/macarthur-fc-sydney-fc/wucsHIYc#id:11584879
11584881,2023-12-10,12:00,Sunday,A-League Men,A-League 23/24,7,,,Adelaide United,Brisbane Roar,2946,5968,0,2,0,0,0,2,负,finished,https://www.sofascore.com/football/match/brisbane-roar-adelaide-united/Wibstuc#id:11584881
11584882,2023-12-10,14:00,Sunday,A-League Men,A-League 23/24,7,,,Western Sydney Wanderers,Melbourne Victory,72926,5970,3,4,0,2,3,4,负,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-melbourne-victory/vucsBiE#id:11584882
11584884,2023-12-15,15:00,Friday,A-League Men,A-League 23/24,8,,,Western United,Brisbane Roar,193723,5968,2,1,0,0,2,1,胜,finished,https://www.sofascore.com/football/match/western-united-brisbane-roar/tucsyzCb#id:11584884
11584883,2023-12-15,16:45,Friday,A-League Men,A-League 23/24,8,,,Western Sydney Wanderers,Adelaide United,72926,2946,1,0,1,0,1,0,胜,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-adelaide-united/WibsBiE#id:11584883
11584885,2023-12-16,15:00,Saturday,A-League Men,A-League 23/24,8,,,Newcastle Jets,Perth Glory,2934,2945,2,2,1,0,2,2,平,finished,https://www.sofascore.com/football/match/perth-glory-newcastle-jets/JibsVib#id:11584885
11584886,2023-12-16,16:45,Saturday,A-League Men,A-League 23/24,8,,,Melbourne Victory,Sydney FC,5970,5971,3,0,2,0,3,0,胜,finished,https://www.sofascore.com/football/match/sydney-fc-melbourne-victory/vucswuc#id:11584886
11584887,2023-12-17,14:00,Sunday,A-League Men,A-League 23/24,8,,,Melbourne City,Central Coast Mariners,42210,5966,3,3,1,0,3,3,平,finished,https://www.sofascore.com/football/match/melbourne-city-central-coast-mariners/qucskUq#id:11584887
11584888,2023-12-18,16:00,Monday,A-League Men,A-League 23/24,8,,,Macarthur FC,Wellington Phoenix,371682,7568,0,3,0,1,0,3,负,finished,https://www.sofascore.com/football/match/macarthur-fc-wellington-phoenix/tbdsHIYc#id:11584888
11584889,2023-12-21,16:45,Thursday,A-League Men,A-League 23/24,9,,,Brisbane Roar,Central Coast Mariners,5968,5966,0,3,0,1,0,3,负,finished,https://www.sofascore.com/football/match/brisbane-roar-central-coast-mariners/qucstuc#id:11584889
11584890,2023-12-22,16:45,Friday,A-League Men,A-League 23/24,9,,,Adelaide United,Newcastle Jets,2946,2934,3,1,1,0,3,1,胜,finished,https://www.sofascore.com/football/match/adelaide-united-newcastle-jets/JibsWib#id:11584890
11584891,2023-12-23,12:30,Saturday,A-League Men,A-League 23/24,9,,,Wellington Phoenix,Western Sydney Wanderers,7568,72926,2,0,0,0,2,0,胜,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-wellington-phoenix/tbdsBiE#id:11584891
11584892,2023-12-23,14:30,Saturday,A-League Men,A-League 23/24,9,,,Sydney FC,Western United,5971,193723,4,2,2,1,4,2,胜,finished,https://www.sofascore.com/football/match/western-united-sydney-fc/wucsyzCb#id:11584892
11584893,2023-12-23,16:45,Saturday,A-League Men,A-League 23/24,9,,,Melbourne City,Melbourne Victory,42210,5970,0,0,0,0,0,0,平,finished,https://www.sofascore.com/football/match/melbourne-city-melbourne-victory/vucskUq#id:11584893
11584894,2023-12-23,19:30,Saturday,A-League Men,A-League 23/24,9,,,Perth Glory,Macarthur FC,2945,371682,3,2,0,2,3,2,胜,finished,https://www.sofascore.com/football/match/macarthur-fc-perth-glory/VibsHIYc#id:11584894
11584896,2023-12-28,16:45,Thursday,A-League Men,A-League 23/24,10,,,Melbourne City,Brisbane Roar,42210,5968,8,1,3,0,8,1,胜,finished,https://www.sofascore.com/football/match/melbourne-city-brisbane-roar/tucskUq#id:11584896
11584897,2023-12-29,16:45,Friday,A-League Men,A-League 23/24,10,,,Sydney FC,Wellington Phoenix,5971,7568,3,1,1,0,3,1,胜,finished,https://www.sofascore.com/football/match/wellington-phoenix-sydney-fc/wucstbd#id:11584897
11584898,2023-12-30,14:30,Saturday,A-League Men,A-League 23/24,10,,,Newcastle Jets,Western United,2934,193723,2,0,2,0,2,0,胜,finished,https://www.sofascore.com/football/match/western-united-newcastle-jets/JibsyzCb#id:11584898
11584899,2023-12-30,16:45,Saturday,A-League Men,A-League 23/24,10,,,Melbourne Victory,Adelaide United,5970,2946,2,0,0,0,2,0,胜,finished,https://www.sofascore.com/football/match/melbourne-victory-adelaide-united/Wibsvuc#id:11584899
11584900,2023-12-31,16:00,Sunday,A-League Men,A-League 23/24,10,,,Central Coast Mariners,Perth Glory,5966,2945,4,2,3,1,4,2,胜,finished,https://www.sofascore.com/football/match/central-coast-mariners-perth-glory/Vibsquc#id:11584900
11584901,2024-01-01,14:00,Monday,A-League Men,A-League 23/24,10,,,Western Sydney Wanderers,Macarthur FC,72926,371682,3,1,2,1,3,1,胜,finished,https://www.sofascore.com/football/match/macarthur-fc-western-sydney-wanderers/BiEsHIYc#id:11584901
11584902,2024-01-04,16:45,Thursday,A-League Men,A-League 23/24,11,,,Adelaide United,Wellington Phoenix,2946,7568,2,2,1,1,2,2,平,finished,https://www.sofascore.com/football/match/wellington-phoenix-adelaide-united/Wibstbd#id:11584902
11584903,2024-01-05,16:45,Friday,A-League Men,A-League 23/24,11,,,Macarthur FC,Newcastle Jets,371682,2934,1,1,0,1,1,1,平,finished,https://www.sofascore.com/football/match/macarthur-fc-newcastle-jets/JibsHIYc#id:11584903
11584904,2024-01-06,14:30,Saturday,A-League Men,A-League 23/24,11,,,Western Sydney Wanderers,Central Coast Mariners,72926,5966,0,1,0,1,0,1,负,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-central-coast-mariners/qucsBiE#id:11584904
11584905,2024-01-06,16:45,Saturday,A-League Men,A-League 23/24,11,,,Brisbane Roar,Sydney FC,5968,5971,1,2,1,2,1,2,负,finished,https://www.sofascore.com/football/match/sydney-fc-brisbane-roar/tucswuc#id:11584905
11584906,2024-01-06,18:45,Saturday,A-League Men,A-League 23/24,11,,,Perth Glory,Melbourne Victory,2945,5970,2,3,1,1,2,3,负,finished,https://www.sofascore.com/football/match/melbourne-victory-perth-glory/Vibsvuc#id:11584906
11584907,2024-01-07,14:00,Sunday,A-League Men,A-League 23/24,11,,,Western United,Melbourne City,193723,42210,1,2,1,0,1,2,负,finished,https://www.sofascore.com/football/match/western-united-melbourne-city/kUqsyzCb#id:11584907
11584914,2024-01-08,16:45,Monday,A-League Men,A-League 23/24,12,,,Adelaide United,Macarthur FC,2946,371682,1,1,1,1,1,1,平,finished,https://www.sofascore.com/football/match/macarthur-fc-adelaide-united/WibsHIYc#id:11584914
11940314,2024-01-12,14:30,Friday,A-League Men,A-League 23/24,27,,,Macarthur FC,Western United,371682,193723,3,3,1,1,3,3,平,finished,https://www.sofascore.com/football/match/macarthur-fc-western-united/yzCbsHIYc#id:11940314
11584911,2024-01-12,17:15,Friday,A-League Men,A-League 23/24,27,,,Melbourne City,Western Sydney Wanderers,42210,72926,0,1,0,1,0,1,负,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-melbourne-city/kUqsBiE#id:11584911
11940319,2024-01-13,17:00,Saturday,A-League Men,A-League 23/24,27,,,Adelaide United,Sydney FC,2946,5971,4,3,3,1,4,3,胜,finished,https://www.sofascore.com/football/match/sydney-fc-adelaide-united/Wibswuc#id:11940319
11940329,2024-01-14,16:45,Sunday,A-League Men,A-League 23/24,27,,,Brisbane Roar,Newcastle Jets,5968,2934,3,2,0,1,3,2,胜,finished,https://www.sofascore.com/football/match/brisbane-roar-newcastle-jets/Jibstuc#id:11940329
11940328,2024-01-14,16:45,Sunday,A-League Men,A-League 23/24,27,,,Perth Glory,Wellington Phoenix,2945,7568,3,4,1,2,3,4,负,finished,https://www.sofascore.com/football/match/wellington-phoenix-perth-glory/Vibstbd#id:11940328
11584915,2024-01-18,16:45,Thursday,A-League Men,A-League 23/24,13,,,Brisbane Roar,Macarthur FC,5968,371682,1,3,0,1,1,3,负,finished,https://www.sofascore.com/football/match/macarthur-fc-brisbane-roar/tucsHIYc#id:11584915
11584916,2024-01-19,14:00,Friday,A-League Men,A-League 23/24,13,,,Wellington Phoenix,Melbourne Victory,7568,5970,1,1,0,0,1,1,平,finished,https://www.sofascore.com/football/match/wellington-phoenix-melbourne-victory/vucstbd#id:11584916
11584917,2024-01-19,16:45,Friday,A-League Men,A-League 23/24,13,,,Sydney FC,Newcastle Jets,5971,2934,4,0,1,0,4,0,胜,finished,https://www.sofascore.com/football/match/sydney-fc-newcastle-jets/Jibswuc#id:11584917
11584919,2024-01-20,16:45,Saturday,A-League Men,A-League 23/24,13,,,Western Sydney Wanderers,Perth Glory,72926,2945,1,2,0,1,1,2,负,finished,https://www.sofascore.com/football/match/western-sydney-wanderers-perth-glory/VibsBiE#id:11584919
11584920,2024-01-21,15:00,Sunday,A-League Men,A-League 23/24,13,,,Central Coast Mariners,Melbourne City,5966,42210,2,1,0,0,2,1,胜,finished,https://www.sofascore.com/football/match/melbourne-city-central-coast-mariners/qucskUq#id:11584920
11772392,2024-01-23,16:00,Tuesday,A-League Men,A-League 23/24,12,,,Newcastle Jets,Brisbane Roar,2934,5968,3,1,1,0,3,1,胜,finished,https://www.sofascore.com/football/match/brisbane-roar-newcastle-jets/Jibstuc#id:11772392
11584921,2024-01-25,16:45,Thursday,A-League Men,A-League 23/24,14,,,Melbourne City,Adelaide United,42210,2946,1,0,1,0,1,0,胜,finished,https://www.sofascore.com/football/match/melbourne-city-adelaide-united/WibskUq#id:11584921
11584922,2024-01-26,16:45,Friday,A-League Men,A-League 23/24,14,,,Melbourne Victory,Sydney FC,5970,5971,1,1,1,1,1,1,平,finished,https://www.sofascore.com/football/match/sydney-fc-melbourne-victory/vucswuc#id:11584922
11584923,2024-01-27,14:00,Saturday,A-League Men,A-League 23/24,14,,,Western United,Western Sydney Wanderers,193723,72926,0,1,0,1,0,1,负,finished,https://www.sofascore.com/football/match/western-united-western-sydney-wanderers/BiEsyzCb#id:11584923
11584925,2024-01-27,15:00,Saturday,A-League Men,A-League 23/24,14,,,Newcastle Jets,Wellington Phoenix,2934,7568,1,2,0,1,1,2,负,finished,https://www.sofascore.com/football/match/wellington-phoenix-newcastle-jets/Jibstbd#id:11584925
11584926,2024-01-27,16:45,Saturday,A-League Men,A-League 23/24,14,,,Central Coast Mariners,Brisbane Roar,5966,5968,2,0,1,0,2,0,胜,finished,https://www.sofascore.com/football/match/brisbane-roar-central-coast-mariners/qucstuc#id:11584926
11584927,2024-01-28,14:00,Sunday,A-League Men,A-League 23/24,14,,,Macarthur FC,Perth Glory,371682,2945,2,2,1,0,2,2,平,finished,https://www.sofascore.com/football/match/macarthur-fc-perth-glory/VibsHIYc#id:11584927
11584928,2024-02-02,16:45,Friday,A-League Men,A-League 23/24,15,,,Brisbane Roar,Wellington Phoenix,5968,7568,1,1,0,0,1,1,平,finished,https://www.sofascore.com/football/match/wellington-phoenix-brisbane-roar/tucstbd#id:11584928
11584929,2024-02-02,18:45,Friday,A-League Men,A-League 23/24,15,,,Perth Glory,Melbourne City,2945,42210,4,2,1,1,4,2,胜,finished,https://www.sofascore.com/football/match/melbourne-city-perth-glory/VibskUq#id:11584929
11584930,2024-02-03,14:00,Saturday,A-League Men,A-League 23/24,15,,,Western United,Sydney FC,193723,5971,2,2,1,2,2,2,平,finished,https://www.sofascore.com/football/match/western-united-sydney-fc/wucsyzCb#id:11584930
11584931,2024-02-03,15:00,Saturday,A-League Men,A-League 23/24,15,,,Newcastle Jets,Melbourne Victory,2934,5970,1,1,0,1,1,1,平,finished,https://www.sofascore.com/football/match/melbourne-victory-newcastle-jets/Jibsvuc#id:11584931
