date_str,full_start_time,match_id,联赛,赛事时间,状态,主场球队,比分,客场球队,半场,亚让,进球数,数据
20220605,2022-06-06 03:00:00,2159172,巴西甲,6日03:00,完,弗拉门戈,[1:2],福塔雷萨,[1:1],一球,2/2.5,析亚欧
20220605,2022-06-06 03:00:00,2159171,巴西甲,6日03:00,完,帕尔梅拉斯,[0:0],米内罗竞技,[0:0],平/半,2/2.5,析亚欧
20220605,2022-06-06 04:00:00,2206410,阿甲,6日04:00,完,拉普拉塔大学生,[1:1],拉普拉塔体操,[1:0],半球,2/2.5,析亚欧
20220605,2022-06-06 06:00:00,2159174,巴西甲,6日06:00,完,巴甘蒂诺,[0:2],巴西国际,[0:0],平/半,2/2.5,析亚欧
20220605,2022-06-06 06:30:00,2206411,阿甲,6日06:30,完,博卡青年,[2:1],萨兰迪兵工厂,[2:1],半/一,2/2.5,析亚欧
20220605,2022-06-06 08:30:00,2206412,阿甲,6日08:30,完,防卫者,[0:0],河床,[0:0],*半球,2.5,析亚欧
20220606,2022-06-07 06:00:00,2206413,阿甲,7日06:00,完,罗萨里奥中央,[0:0],拉努斯,[0:0],半球,2/2.5,析亚欧
20220606,2022-06-07 07:00:00,2159173,巴西甲,7日07:00,完,博塔弗戈,[1:2],戈伊亚斯,[1:0],半球,2,析亚欧
20220606,2022-06-07 07:00:00,2175169,巴西乙,7日07:00,完,巴西瓜拉尼,[0:3],欧帕尔利奥,[0:1],半球,2,析亚欧
20220606,2022-06-07 08:30:00,2206414,阿甲,7日08:30,完,阿根廷青年人,[2:1],阿尔多斯维,[1:1],半/一,2.5,析亚欧
20220607,2022-06-08 06:00:00,2175172,巴西乙,8日06:00,完,隆迪那,[1:1],托姆本斯,[0:1],半球,2,析亚欧
20220607,2022-06-08 06:00:00,2175176,巴西乙,8日06:00,完,维拉诺瓦,[0:2],普拉斯哥野,[0:0],半球,2,析亚欧
20220607,2022-06-08 06:15:00,2175174,巴西乙,8日06:15,完,累西腓航海,[2:3],瓦斯科达伽马,[0:2],平手,2,析亚欧
20220607,2022-06-08 07:30:00,2175161,巴西乙,8日07:30,完,克里丘马,[3:1],森柏欧,[2:1],半球,2,析亚欧
20220607,2022-06-08 07:30:00,2175170,巴西乙,8日07:30,完,伊图诺,[1:2],庞特普雷塔,[1:2],平/半,1.5/2,析亚欧
20220607,2022-06-08 08:30:00,2159177,巴西甲,8日08:30,完,奎尔巴,[1:0],科林蒂安,[1:0],*平/半,2,析亚欧
20220607,2022-06-08 08:30:00,2175165,巴西乙,8日08:30,完,阿拉戈亚诺体育队,[1:1],沙佩科恩斯,[1:0],半球,1.5/2,析亚欧
20220607,2022-06-08 08:30:00,2175167,巴西乙,8日08:30,完,格雷米奥,[2:0],诺瓦里桑蒂诺,[1:0],一球,2,析亚欧
20220608,2022-06-09 06:00:00,2175163,巴西乙,9日06:00,完,克鲁塞罗,[2:0],CRB马瑟欧,[2:0],一/球半,2/2.5,析亚欧
20220608,2022-06-09 06:00:00,2159179,巴西甲,9日06:00,完,米内罗美洲,[0:2],塞阿拉,[0:1],平/半,2,析亚欧
20220608,2022-06-09 06:00:00,2159178,巴西甲,9日06:00,完,尤文图德,[1:3],巴拉纳竞技,[1:1],平手,2,析亚欧
20220608,2022-06-09 07:30:00,2159175,巴西甲,9日07:30,完,巴甘蒂诺,[1:0],弗拉门戈,[1:0],*半球,2.5,析亚欧
20220608,2022-06-09 07:30:00,2159183,巴西甲,9日07:30,完,戈亚尼亚竞技,[2:1],奥瓦,[1:1],半/一,2/2.5,析亚欧
20220608,2022-06-09 08:30:00,2175159,巴西乙,9日08:30,完,巴伊亚,[1:0],累西腓体育,[0:0],半球,2,析亚欧
20220608,2022-06-09 08:30:00,2159184,巴西甲,9日08:30,完,桑托斯,[1:1],巴西国际,[0:0],平/半,2/2.5,析亚欧
20220608,2022-06-09 08:30:00,2159180,巴西甲,9日08:30,完,弗鲁米嫩塞,[5:3],米内罗竞技,[3:2],*平/半,2/2.5,析亚欧
20220609,2022-06-10 06:00:00,2159182,巴西甲,10日06:00,完,帕尔梅拉斯,[4:0],博塔弗戈,[3:0],半/一,2/2.5,析亚欧
20220609,2022-06-10 07:00:00,2206424,阿甲,10日07:00,完,纽维尔老男孩,[0:0],圣洛伦索,[0:0],平/半,2,析亚欧
20220609,2022-06-10 07:00:00,2159181,巴西甲,10日07:00,完,福塔雷萨,[1:1],戈伊亚斯,[1:0],半/一,2,析亚欧
20220609,2022-06-10 07:00:00,2159176,巴西甲,10日07:00,完,科里蒂巴,[1:1],圣保罗,[0:1],平手,2,析亚欧
20220610,2022-06-11 03:30:00,2206419,阿甲,11日03:30,完,拉普拉塔体操,[2:0],帕特罗纳图,[1:0],半球,2/2.5,析亚欧
20220610,2022-06-11 06:00:00,2206415,阿甲,11日06:00,完,阿尔多斯维,[0:1],拉普拉塔大学生,[0:0],*平/半,2/2.5,析亚欧
20220610,2022-06-11 06:00:00,2206423,阿甲,11日06:00,完,拉努斯,[1:1],防卫者,[1:0],平手,2.5,析亚欧
20220610,2022-06-11 06:00:00,2175189,巴西乙,11日06:00,完,森柏欧,[2:0],累西腓航海,[2:0],平手,2/2.5,析亚欧
20220610,2022-06-11 08:30:00,2175180,巴西乙,11日08:30,完,沙佩科恩斯,[2:3],克里丘马,[2:1],平/半,1.5/2,析亚欧
20220610,2022-06-11 08:30:00,2206422,阿甲,11日08:30,完,阿根廷独立,[1:0],塔勒瑞斯,[1:0],半球,2,析亚欧
20220610,2022-06-11 08:30:00,2206421,阿甲,11日08:30,完,飓风队,[2:0],罗萨里奥中央,[1:0],半球,2.5,析亚欧
20220611,2022-06-11 22:00:00,2175178,巴西乙,11日22:00,完,普拉斯哥野,[0:1],伊图诺,[0:1],平/半,2,析亚欧
20220611,2022-06-12 02:30:00,2206416,阿甲,12日02:30,完,萨兰迪兵工厂,[0:0],班菲尔德,[0:0],平手,2,析亚欧
20220611,2022-06-12 02:30:00,2206427,阿甲,12日02:30,完,泰格雷,[1:1],巴拉卡斯中央队,[0:1],半/一,2.5,析亚欧
20220611,2022-06-12 03:05:00,2135541,美职业,12日03:05,完,[东11]夏洛特FC,[2:0],纽约红牛[东3],[1:0],*平/半,2.5/3,析亚欧
20220611,2022-06-12 03:30:00,2159194,巴西甲,12日03:30,完,科林蒂安,[2:0],尤文图德,[1:0],半/一,2,析亚欧
20220611,2022-06-12 03:30:00,2175181,巴西乙,12日03:30,完,CRB马瑟欧,[1:0],维拉诺瓦,[0:0],平/半,1.5/2,析亚欧
20220611,2022-06-12 03:30:00,2175187,巴西乙,12日03:30,完,庞特普雷塔,[1:2],隆迪那,[0:0],半球,1.5/2,析亚欧
20220611,2022-06-12 05:00:00,2206426,阿甲,12日05:00,完,萨尔米安杜,[1:0],阿根廷青年人,[1:0],*平/半,2/2.5,析亚欧
20220611,2022-06-12 05:30:00,2175185,巴西乙,12日05:30,完,欧帕尔利奥,[0:1],巴伊亚,[0:0],*半球,2/2.5,析亚欧
20220611,2022-06-12 06:00:00,2159191,巴西甲,12日06:00,完,奎尔巴,[1:1],巴甘蒂诺,[1:1],平手,2,析亚欧
20220611,2022-06-12 06:00:00,2159189,巴西甲,12日06:00,完,弗鲁米嫩塞,[0:2],戈亚尼亚竞技,[0:2],半球,2/2.5,析亚欧
20220611,2022-06-12 06:00:00,2159187,巴西甲,12日06:00,完,米内罗竞技,[1:1],桑托斯,[1:0],一/球半,2.5,析亚欧
20220611,2022-06-12 07:30:00,2206425,阿甲,12日07:30,完,河床,[0:0],图库曼竞技,[0:0],球半,3,析亚欧
20220611,2022-06-12 08:00:00,2135540,美职业,12日08:00,完,[西6]纳什威尔,[0:0],圣何塞地震[西13],[0:0],半/一,2.5/3,析亚欧
20220611,2022-06-12 08:00:00,2159186,巴西甲,12日08:00,完,巴西国际,[3:1],弗拉门戈,[2:0],*平/半,2/2.5,析亚欧
20220612,2022-06-12 22:00:00,2175183,巴西乙,12日22:00,完,诺瓦里桑蒂诺,[1:2],巴西瓜拉尼,[0:1],平/半,2,析亚欧
20220612,2022-06-13 00:05:00,2206418,阿甲,13日00:05,完,科隆竞技,[2:2],圣塔菲联,[0:1],平/半,2,析亚欧
20220612,2022-06-13 02:30:00,2206420,阿甲,13日02:30,完,戈多伊克鲁斯,[2:0],竞技俱乐部,[0:0],平手,2.5,析亚欧
20220612,2022-06-13 03:00:00,2159190,巴西甲,13日03:00,完,圣保罗,[1:0],米内罗美洲,[1:0],半/一,2/2.5,析亚欧
20220612,2022-06-13 03:00:00,2159193,巴西甲,13日03:00,完,戈伊亚斯,[1:1],塞阿拉,[0:1],平手,2,析亚欧
20220612,2022-06-13 03:00:00,2175194,巴西乙,13日03:00,完,瓦斯科达伽马,[1:0],克鲁塞罗,[1:0],平手,1.5/2,析亚欧
20220612,2022-06-13 03:05:00,2135539,美职业,13日03:05,完,[西14]肯萨斯竞技,[1:2],新英格兰革命[东11],[0:1],半球,2.5/3,析亚欧
20220612,2022-06-13 05:00:00,2206428,阿甲,13日05:00,完,萨斯菲尔德,[0:1],普拉腾斯,[0:0],半球,2.5,析亚欧
20220612,2022-06-13 05:00:00,2159185,巴西甲,13日05:00,完,科里蒂巴,[0:2],帕尔梅拉斯,[0:1],*半球,2/2.5,析亚欧
20220612,2022-06-13 06:00:00,2159188,巴西甲,13日06:00,完,福塔雷萨,[0:0],巴拉纳竞技,[0:0],半球,2/2.5,析亚欧
20220612,2022-06-13 06:00:00,2175192,巴西乙,13日06:00,完,托姆本斯,[2:1],阿拉戈亚诺体育队,[0:0],平手,1.5/2,析亚欧
20220612,2022-06-13 07:30:00,2206417,阿甲,13日07:30,完,科尔多瓦中央SDE,[1:0],博卡青年,[0:0],*平/半,2,析亚欧
20220613,2022-06-14 06:00:00,2211670,巴卡德乙,14日06:00,完,克里丘马,[3:1],卡塔林恩斯竞技,[1:1],一/球半,2.5,析亚欧
20220613,2022-06-14 06:00:00,2159192,巴西甲,14日06:00,完,博塔弗戈,[0:1],奥瓦,[0:1],半球,2/2.5,析亚欧
20220613,2022-06-14 07:00:00,2175191,巴西乙,14日07:00,完,累西腓体育,[0:0],格雷米奥,[0:0],*平/半,2,析亚欧
20220614,2022-06-15 02:00:00,2206441,阿甲,15日02:00,完,圣洛伦索,[3:3],萨兰迪兵工厂,[0:1],平/半,2/2.5,析亚欧
20220614,2022-06-15 06:00:00,2206442,阿甲,15日06:00,完,塔勒瑞斯,[0:1],纽维尔老男孩,[0:1],半球,2/2.5,析亚欧
20220614,2022-06-15 06:00:00,2206437,阿甲,15日06:00,完,帕特罗纳图,[1:0],阿尔多斯维,[1:0],平/半,2/2.5,析亚欧
20220614,2022-06-15 06:00:00,2175196,巴西乙,15日06:00,完,巴伊亚,[0:1],沙佩科恩斯,[0:1],半/一,2,析亚欧
20220614,2022-06-15 08:30:00,2159196,巴西甲,15日08:30,完,尤文图德,[1:2],桑托斯,[1:0],平/半,2,析亚欧
20220614,2022-06-15 08:30:00,2206436,阿甲,15日08:30,完,拉普拉塔大学生,[2:1],萨尔米安杜,[1:0],半/一,2/2.5,析亚欧
20220614,2022-06-15 08:30:00,2206435,阿甲,15日08:30,完,防卫者,[1:1],飓风队,[1:1],平/半,2/2.5,析亚欧
20220615,2022-06-15 10:38:00,2135446,美职业,15日10:38,完,[西11]西雅图音速,[4:0],温哥华白帽[西10],[2:0],半/一,2.5/3,析亚欧
20220615,2022-06-16 01:00:00,2206432,阿甲,16日01:00,完,巴拉卡斯中央队,[1:2],圣塔菲联,[0:2],平/半,2/2.5,析亚欧
20220615,2022-06-16 03:30:00,2206430,阿甲,16日03:30,完,图库曼竞技,[2:1],拉努斯,[0:1],平手,2/2.5,析亚欧
20220615,2022-06-16 03:30:00,2206431,阿甲,16日03:30,完,班菲尔德,[2:1],科尔多瓦中央SDE,[1:0],平/半,2/2.5,析亚欧
20220615,2022-06-16 06:00:00,2159200,巴西甲,16日06:00,完,巴甘蒂诺,[4:2],科里蒂巴,[3:0],半球,2/2.5,析亚欧
20220615,2022-06-16 06:00:00,2159201,巴西甲,16日06:00,完,塞阿拉,[0:0],米内罗竞技,[0:0],*平/半,2/2.5,析亚欧
20220615,2022-06-16 06:00:00,2206434,阿甲,16日06:00,完,科隆竞技,[1:0],河床,[0:0],*平/半,2.5,析亚欧
20220615,2022-06-16 07:30:00,2159204,巴西甲,16日07:30,完,戈伊亚斯,[1:2],巴西国际,[1:1],平手,2,析亚欧
20220615,2022-06-16 07:30:00,2159199,巴西甲,16日07:30,完,弗拉门戈,[2:0],奎尔巴,[1:0],球半,2.5,析亚欧
20220615,2022-06-16 07:40:00,2135557,美职业,16日07:40,完,[东6]新英格兰革命,[1:1],奥兰多城[东5],[1:1],半/一,2.5/3,析亚欧
20220615,2022-06-16 08:30:00,2206433,阿甲,16日08:30,完,博卡青年,[5:3],泰格雷,[1:1],半球,2.5,析亚欧
20220615,2022-06-16 08:30:00,2159197,巴西甲,16日08:30,完,巴拉纳竞技,[1:1],科林蒂安,[0:1],平/半,2,析亚欧
20220615,2022-06-16 08:30:00,2159198,巴西甲,16日08:30,完,米内罗美洲,[0:0],弗鲁米嫩塞,[0:0],平/半,2,析亚欧
20220616,2022-06-17 03:00:00,2159195,巴西甲,17日03:00,完,博塔弗戈,[1:0],圣保罗,[0:0],*平/半,2/2.5,析亚欧
20220616,2022-06-17 03:00:00,2175202,巴西乙,17日03:00,完,克鲁塞罗,[2:0],庞特普雷塔,[1:0],一球,2,析亚欧
20220616,2022-06-17 05:00:00,2159203,巴西甲,17日05:00,完,帕尔梅拉斯,[4:2],戈亚尼亚竞技,[4:1],一/球半,2.5/3,析亚欧
20220616,2022-06-17 06:00:00,2159202,巴西甲,17日06:00,完,奥瓦,[3:2],福塔雷萨,[2:1],平手,2/2.5,析亚欧
20220616,2022-06-17 06:00:00,2206440,阿甲,17日06:00,完,罗萨里奥中央,[1:0],戈多伊克鲁斯,[0:0],平/半,2.5,析亚欧
20220616,2022-06-17 06:00:00,2206429,阿甲,17日06:00,完,阿根廷青年人,[2:1],阿根廷独立,[1:1],平/半,2/2.5,析亚欧
20220616,2022-06-17 07:00:00,2175213,巴西乙,17日07:00,完,维拉诺瓦,[0:0],欧帕尔利奥,[0:0],半球,2,析亚欧
20220616,2022-06-17 08:30:00,2206439,阿甲,17日08:30,完,竞技俱乐部,[2:0],萨斯菲尔德,[1:0],平/半,2/2.5,析亚欧
20220616,2022-06-17 08:30:00,2206438,阿甲,17日08:30,完,普拉腾斯,[1:1],拉普拉塔体操,[0:0],平手,2/2.5,析亚欧
20220617,2022-06-18 06:00:00,2175200,巴西乙,18日06:00,完,克里丘马,[0:1],普拉斯哥野,[0:0],半球,2,析亚欧
20220617,2022-06-18 08:30:00,2175198,巴西乙,18日08:30,完,CRB马瑟欧,[1:1],伊图诺,[0:0],平/半,1.5/2,析亚欧
20220618,2022-06-18 22:00:00,2175204,巴西乙,18日22:00,完,格雷米奥,[2:0],森柏欧,[1:0],一球,2,析亚欧
20220618,2022-06-19 03:00:00,2175211,巴西乙,19日03:00,完,诺瓦里桑蒂诺,[1:3],托姆本斯,[1:1],平/半,2,析亚欧
20220618,2022-06-19 03:00:00,2175207,巴西乙,19日03:00,完,隆迪那,[0:1],瓦斯科达伽马,[0:0],平手,2,析亚欧
20220618,2022-06-19 03:08:00,2135538,美职业,19日03:08,完,[西7]西雅图音速,[1:1],洛杉矶FC[西1],[0:0],平/半,2.5/3,析亚欧
20220618,2022-06-19 05:00:00,2206444,阿甲,19日05:00,完,萨兰迪兵工厂,[1:1],塔勒瑞斯,[1:0],平手,2/2.5,析亚欧
20220618,2022-06-19 05:08:00,2135537,美职业,19日05:08,完,[西6]洛杉矶银河,[1:1],波特兰伐木者[西12],[0:1],半/一,3,析亚欧
20220618,2022-06-19 05:30:00,2175209,巴西乙,19日05:30,完,累西腓航海,[1:1],累西腓体育,[0:1],平手,2,析亚欧
20220618,2022-06-19 06:00:00,2159209,巴西甲,19日06:00,完,奎尔巴,[0:0],塞阿拉,[0:0],平手,2,析亚欧
20220618,2022-06-19 07:00:00,2135536,美职业,19日07:00,完,[东3]纽约红牛,[2:0],多伦多FC[东12],[1:0],半/一,2.5,析亚欧
20220618,2022-06-19 07:30:00,2135533,美职业,19日07:30,完,[东10]哥伦布机员,[1:1],夏洛特FC[东7],[1:0],半/一,2.5/3,析亚欧
20220618,2022-06-19 07:30:00,2135534,美职业,19日07:30,完,[东2]费城联合,[1:1],辛辛那提[东8],[1:1],半/一,2.5,析亚欧
20220618,2022-06-19 07:30:00,2135532,美职业,19日07:30,完,[东4]蒙特利尔冲击,[0:1],奥斯汀FC[西4],[0:0],半球,3,析亚欧
20220618,2022-06-19 07:30:00,2135531,美职业,19日07:30,完,[东5]奥兰多城,[2:1],休斯敦迪纳摩[西8],[1:0],平/半,2.5,析亚欧
20220618,2022-06-19 07:30:00,2206453,阿甲,19日07:30,完,萨尔米安杜,[3:1],帕特罗纳图,[1:1],平/半,2/2.5,析亚欧
20220618,2022-06-19 08:00:00,2135530,美职业,19日08:00,完,[东14]芝加哥火焰,[1:0],华盛顿联[东13],[0:0],平/半,2.5,析亚欧
20220618,2022-06-19 08:00:00,2159212,巴西甲,19日08:00,完,桑托斯,[2:2],巴甘蒂诺,[2:1],平/半,2/2.5,析亚欧
20220618,2022-06-19 09:10:00,2135529,美职业,19日09:10,完,[西2]达拉斯FC,[0:2],温哥华白帽[西11],[0:2],半/一,2.5/3,析亚欧
20220618,2022-06-19 09:35:00,2135528,美职业,19日09:35,完,[西3]皇家盐湖城,[2:0],圣何塞地震[西13],[1:0],半/一,2.5/3,析亚欧
20220619,2022-06-19 22:00:00,2175205,巴西乙,19日22:00,完,巴西瓜拉尼,[0:0],阿拉戈亚诺体育队,[0:0],平/半,2,析亚欧
20220619,2022-06-19 23:59:00,2206454,阿甲,19日23:59,完,泰格雷,[0:1],班菲尔德,[0:0],半球,2,析亚欧
20220619,2022-06-20 02:00:00,2216949,巴卡德乙,20日02:00,完,卡拉瓦乔FC,[1:1],克里丘马,[0:1],,,析亚欧
20220619,2022-06-20 02:30:00,2206449,阿甲,20日02:30,完,飓风队,[0:0],图库曼竞技,[0:0],半球,2/2.5,析亚欧
20220619,2022-06-20 02:30:00,2206451,阿甲,20日02:30,完,拉努斯,[1:0],科隆竞技,[0:0],平/半,2/2.5,析亚欧
20220619,2022-06-20 03:00:00,2159206,巴西甲,20日03:00,完,米内罗竞技,[2:0],弗拉门戈,[1:0],平/半,2.5,析亚欧
20220619,2022-06-20 03:00:00,2159214,巴西甲,20日03:00,完,科林蒂安,[1:0],戈伊亚斯,[1:0],一球,2/2.5,析亚欧
20220619,2022-06-20 03:00:00,2159207,巴西甲,20日03:00,完,科里蒂巴,[0:1],巴拉纳竞技,[0:0],平/半,2/2.5,析亚欧
20220619,2022-06-20 03:08:00,2135527,美职业,20日03:08,完,[东11]亚特兰大联,[2:0],国际迈阿密[东9],[1:0],一/球半,2.5/3,析亚欧
20220619,2022-06-20 05:00:00,2206455,阿甲,20日05:00,完,圣塔菲联,[1:5],河床,[0:1],*半球,2.5,析亚欧
20220619,2022-06-20 05:00:00,2159211,巴西甲,20日05:00,完,福塔雷萨,[1:0],米内罗美洲,[1:0],半球,2/2.5,析亚欧
20220619,2022-06-20 05:00:00,2159210,巴西甲,20日05:00,完,巴西国际,[2:3],博塔弗戈,[2:1],半/一,2/2.5,析亚欧
20220619,2022-06-20 05:00:00,2159208,巴西甲,20日05:00,完,戈亚尼亚竞技,[3:1],尤文图德,[0:1],半球,2,析亚欧
20220619,2022-06-20 05:08:00,2135535,美职业,20日05:08,完,[东6]新英格兰革命,[2:1],明尼苏达联[西8],[0:1],一球,3,析亚欧
20220619,2022-06-20 05:08:00,2135526,美职业,20日05:08,完,[东1]纽约城,[1:1],科罗拉多急流[西10],[0:0],一球,2.5/3,析亚欧
20220619,2022-06-20 06:00:00,2135525,美职业,20日06:00,完,[西6]纳什威尔,[1:2],肯萨斯竞技[西14],[0:1],半/一,2.5,析亚欧
20220619,2022-06-20 06:00:00,2159213,巴西甲,20日06:00,完,弗鲁米嫩塞,[2:0],奥瓦,[1:0],一球,2/2.5,析亚欧
20220619,2022-06-20 08:30:00,2206445,阿甲,20日08:30,完,巴拉卡斯中央队,[1:3],博卡青年,[1:1],*半/一,2/2.5,析亚欧
20220620,2022-06-21 03:30:00,2206448,阿甲,21日03:30,完,戈多伊克鲁斯,[2:1],防卫者,[2:1],平手,2.5,析亚欧
20220620,2022-06-21 06:00:00,2206447,阿甲,21日06:00,完,拉普拉塔体操,[3:1],竞技俱乐部,[2:1],平手,2/2.5,析亚欧
20220620,2022-06-21 06:00:00,2206456,阿甲,21日06:00,完,萨斯菲尔德,[2:0],罗萨里奥中央,[1:0],半/一,2/2.5,析亚欧
20220620,2022-06-21 07:00:00,2159205,巴西甲,21日07:00,完,圣保罗,[1:2],帕尔梅拉斯,[1:0],平手,2/2.5,析亚欧
20220620,2022-06-21 08:30:00,2206450,阿甲,21日08:30,完,阿根廷独立,[2:1],拉普拉塔大学生,[0:0],平/半,2/2.5,析亚欧
20220620,2022-06-21 08:30:00,2206452,阿甲,21日08:30,完,纽维尔老男孩,[1:0],阿根廷青年人,[1:0],平/半,2/2.5,析亚欧
20220621,2022-06-22 06:00:00,2206443,阿甲,22日06:00,完,阿尔多斯维,[0:0],普拉腾斯,[0:0],平手,2/2.5,析亚欧
20220621,2022-06-22 06:00:00,2175217,巴西乙,22日06:00,完,沙佩科恩斯,[1:2],CRB马瑟欧,[1:1],平/半,1.5/2,析亚欧
20220621,2022-06-22 08:30:00,2206446,阿甲,22日08:30,完,科尔多瓦中央SDE,[0:2],圣洛伦索,[0:0],平手,2/2.5,析亚欧
20220622,2022-06-23 06:00:00,2219924,巴卡德乙,23日06:00,完,克里丘马,[1:0],麦罗波利塔诺SC,[0:0],半/一,2.5,析亚欧
20220623,2022-06-24 08:30:00,2175220,巴西乙,24日08:30,完,阿拉戈亚诺体育队,[1:1],格雷米奥,[1:0],*平/半,2,析亚欧
20220623,2022-06-24 08:30:00,2175226,巴西乙,24日08:30,完,庞特普雷塔,[0:0],森柏欧,[0:0],平/半,2/2.5,析亚欧
20220624,2022-06-25 06:00:00,2175231,巴西乙,25日06:00,完,瓦斯科达伽马,[3:0],欧帕尔利奥,[0:0],半/一,2,析亚欧
20220624,2022-06-25 06:00:00,2206468,阿甲,25日06:00,完,罗萨里奥中央,[0:1],拉普拉塔体操,[0:0],平/半,2/2.5,析亚欧
20220624,2022-06-25 06:00:00,2206459,阿甲,25日06:00,完,班菲尔德,[1:1],巴拉卡斯中央队,[0:1],半球,2/2.5,析亚欧
20220624,2022-06-25 06:00:00,2175224,巴西乙,25日06:00,完,隆迪那,[3:1],巴西瓜拉尼,[1:1],平手,2,析亚欧
20220624,2022-06-25 07:30:00,2135555,美职业,25日07:30,完,[东8]辛辛那提,[1:0],奥兰多城[东4],[0:0],平/半,2.5/3,析亚欧
20220624,2022-06-25 08:30:00,2206460,阿甲,25日08:30,完,博卡青年,[1:2],圣塔菲联,[1:1],半/一,2/2.5,析亚欧
