date_str,full_start_time,match_id,联赛,赛事时间,状态,主场球队,比分,客场球队,半场,亚让,进球数,数据
20220611,2022-06-11 18:00:00,2148537,日职乙,11日18:00,完,大分三神,[1:2],新泻天鹅,[0:1],*平/半,2,析亚欧
20220612,2022-06-12 12:00:00,2148531,日职乙,12日12:00,完,山口雷法,[0:1],冈山绿雉,[0:1],平手,2,析亚欧
20220612,2022-06-12 13:00:00,2148532,日职乙,12日13:00,完,秋田蓝色闪电,[0:1],大宫松鼠,[0:0],平/半,2,析亚欧
20220612,2022-06-12 13:00:00,2148533,日职乙,12日13:00,完,町田泽维亚,[1:1],熊本深红,[1:0],半球,2,析亚欧
20220612,2022-06-12 13:00:00,2148534,日职乙,12日13:00,完,水户蜀葵,[1:0],山形山神,[0:0],平手,2/2.5,析亚欧
20220612,2022-06-12 17:00:00,2148535,日职乙,12日17:00,完,群马草津温泉,[0:0],枥木SC,[0:0],平/半,1.5/2,析亚欧
20220612,2022-06-12 17:00:00,2148536,日职乙,12日17:00,完,东京绿茵,[2:2],岩手盛冈仙鹤,[1:0],半/一,2.5,析亚欧
20220615,2022-06-15 17:00:00,2148473,日职乙,15日17:00,完,岩手盛冈仙鹤,[3:3],山形山神,[1:0],*半/一,2.5,析亚欧
20220617,2022-06-17 18:00:00,2141210,韩K联,17日18:00,完,金泉尚武,[0:1],水原城,[0:0],平/半,2/2.5,析亚欧
20220617,2022-06-17 18:30:00,2141209,韩K联,17日18:30,完,浦项制铁,[3:1],江原FC,[2:1],半球,2/2.5,析亚欧
20220618,2022-06-18 13:00:00,2148539,日职乙,18日13:00,完,千叶市原,[1:1],大宫松鼠,[1:1],半球,2,析亚欧
20220618,2022-06-18 17:00:00,2148542,日职乙,18日17:00,完,枥木SC,[1:1],大分三神,[0:0],*平/半,1.5/2,析亚欧
20220618,2022-06-18 17:00:00,2148541,日职乙,18日17:00,完,熊本深红,[0:0],水户蜀葵,[0:0],平手,2.5,析亚欧
20220618,2022-06-18 17:00:00,2148543,日职乙,18日17:00,完,仙台维加泰,[2:3],横滨FC,[0:1],平手,2.5/3,析亚欧
20220618,2022-06-18 17:00:00,2148540,日职乙,18日17:00,完,岩手盛冈仙鹤,[1:0],德岛漩涡,[0:0],*半球,2/2.5,析亚欧
20220618,2022-06-18 17:00:00,2148544,日职乙,18日17:00,完,东京绿茵,[3:0],山口雷法,[1:0],半球,2.5,析亚欧
20220618,2022-06-18 17:00:00,2148910,日职联,18日17:00,完,磐田喜悦,[3:1],鸟栖沙岩,[3:0],平手,2.5,析亚欧
20220618,2022-06-18 17:00:00,2148911,日职联,18日17:00,完,鹿岛鹿角,[1:0],京都不死鸟,[0:0],一球,2.5,析亚欧
20220618,2022-06-18 17:00:00,2148912,日职联,18日17:00,完,清水鼓动,[3:1],福冈黄蜂,[2:0],平手,2/2.5,析亚欧
20220618,2022-06-18 17:00:00,2148913,日职联,18日17:00,完,湘南海洋,[2:0],FC东京,[1:0],*平/半,2,析亚欧
20220618,2022-06-18 17:00:00,2141208,韩K联,18日17:00,完,济州联队,[2:1],仁川联队,[1:0],平/半,2/2.5,析亚欧
20220618,2022-06-18 18:00:00,2148546,日职乙,18日18:00,完,冈山绿雉,[1:0],FC琉球,[0:0],半/一,2,析亚欧
20220618,2022-06-18 18:00:00,2148547,日职乙,18日18:00,完,长崎成功丸,[2:0],群马草津温泉,[2:0],半/一,2,析亚欧
20220618,2022-06-18 18:00:00,2148916,日职联,18日18:00,完,川崎前锋,[5:2],札幌冈萨多,[1:1],半/一,2.5,析亚欧
20220618,2022-06-18 18:00:00,2148545,日职乙,18日18:00,完,山形山神,[0:1],甲府风林,[0:0],平/半,2/2.5,析亚欧
20220618,2022-06-18 18:00:00,2148915,日职联,18日18:00,完,柏太阳神,[3:1],神户胜利船,[2:1],半球,2/2.5,析亚欧
20220618,2022-06-18 18:00:00,2148918,日职联,18日18:00,完,浦和红钻,[3:0],名古屋鲸八,[3:0],平手,2,析亚欧
20220618,2022-06-18 18:00:00,2148914,日职联,18日18:00,完,大阪钢巴,[1:2],横滨水手,[1:0],*半/一,2/2.5,析亚欧
20220618,2022-06-18 18:00:00,2148917,日职联,18日18:00,完,广岛三箭,[2:1],大阪樱花,[0:0],平/半,2/2.5,析亚欧
20220618,2022-06-18 18:30:00,2141207,韩K联,18日18:30,完,城南足球俱乐部,[1:1],大邱FC,[0:0],平手,2/2.5,析亚欧
20220619,2022-06-19 13:00:00,2148548,日职乙,19日13:00,完,新泻天鹅,[3:0],秋田蓝色闪电,[1:0],一球,2/2.5,析亚欧
20220619,2022-06-19 17:00:00,2141206,韩K联,19日17:00,完,蔚山现代,[1:3],全北现代,[1:3],平手,2/2.5,析亚欧
20220619,2022-06-19 17:00:00,2148549,日职乙,19日17:00,完,町田泽维亚,[3:2],金泽,[1:1],半球,2/2.5,析亚欧
20220619,2022-06-19 18:30:00,2141205,韩K联,19日18:30,完,水原三星,[0:1],FC首尔,[0:0],平/半,2/2.5,析亚欧
20220621,2022-06-21 18:00:00,2141216,韩K联,21日18:00,完,金泉尚武,[1:1],城南足球俱乐部,[1:1],半球,2/2.5,析亚欧
20220621,2022-06-21 18:30:00,2141215,韩K联,21日18:30,完,大邱FC,[1:0],济州联队,[0:0],平手,2/2.5,析亚欧
20220621,2022-06-21 18:30:00,2141214,韩K联,21日18:30,完,水原城,[2:1],浦项制铁,[0:0],*平/半,2.5,析亚欧
20220622,2022-06-22 18:00:00,2141213,韩K联,22日18:00,完,全北现代,[2:1],水原三星,[0:0],半球,2/2.5,析亚欧
20220622,2022-06-22 18:30:00,2141212,韩K联,22日18:30,完,仁川联队,[4:1],江原FC,[1:0],平/半,2/2.5,析亚欧
20220622,2022-06-22 18:30:00,2141211,韩K联,22日18:30,完,FC首尔,[1:2],蔚山现代,[1:0],*平/半,2.5,析亚欧
20220625,2022-06-25 15:00:00,2148919,日职联,25日15:00,完,横滨水手,[4:0],柏太阳神,[3:0],一球,3,析亚欧
20220625,2022-06-25 15:00:00,2148550,日职乙,25日15:00,完,仙台维加泰,[1:1],山形山神,[0:1],平/半,2.5,析亚欧
20220625,2022-06-25 17:00:00,2141222,韩K联,25日17:00,完,全北现代,[1:1],大邱FC,[0:0],半球,2.5,析亚欧
20220625,2022-06-25 17:00:00,2148551,日职乙,25日17:00,完,水户蜀葵,[1:1],冈山绿雉,[0:1],平/半,2/2.5,析亚欧
20220625,2022-06-25 17:30:00,2148920,日职联,25日17:30,完,福冈黄蜂,[1:3],广岛三箭,[1:1],*平/半,2,析亚欧
20220625,2022-06-25 18:00:00,2148921,日职联,25日18:00,完,川崎前锋,[1:1],磐田喜悦,[1:0],一/球半,2.5/3,析亚欧
20220625,2022-06-25 18:00:00,2141221,韩K联,25日18:00,完,水原城,[3:0],水原三星,[3:0],平手,2/2.5,析亚欧
20220625,2022-06-25 18:00:00,2148553,日职乙,25日18:00,完,长崎成功丸,[0:0],秋田蓝色闪电,[0:0],半/一,2,析亚欧
20220625,2022-06-25 18:00:00,2148552,日职乙,25日18:00,完,熊本深红,[1:2],大分三神,[1:1],平手,2/2.5,析亚欧
20220625,2022-06-25 19:00:00,2141220,韩K联,25日19:00,完,FC首尔,[1:1],仁川联队,[1:0],半球,2/2.5,析亚欧
20220626,2022-06-26 13:00:00,2148922,日职联,26日13:00,完,札幌冈萨多,[1:0],大阪钢巴,[0:0],半/一,2.5/3,析亚欧
20220626,2022-06-26 13:00:00,2148554,日职乙,26日13:00,完,千叶市原,[3:1],东京绿茵,[2:0],半球,2.5,析亚欧
20220626,2022-06-26 17:00:00,2148556,日职乙,26日17:00,完,德岛漩涡,[1:0],群马草津温泉,[0:0],半球,2,析亚欧
20220626,2022-06-26 17:00:00,2148555,日职乙,26日17:00,完,枥木SC,[1:1],岩手盛冈仙鹤,[0:0],平/半,2,析亚欧
20220626,2022-06-26 17:00:00,2148557,日职乙,26日17:00,完,横滨FC,[2:0],新泻天鹅,[1:0],平手,2/2.5,析亚欧
20220626,2022-06-26 17:00:00,2148924,日职联,26日17:00,完,名古屋鲸八,[1:1],鹿岛鹿角,[0:1],平手,2/2.5,析亚欧
20220626,2022-06-26 17:00:00,2148923,日职联,26日17:00,完,大阪樱花,[1:1],清水鼓动,[0:1],半/一,2.5,析亚欧
20220626,2022-06-26 17:00:00,2148925,日职联,26日17:00,完,神户胜利船,[0:1],浦和红钻,[0:0],平/半,2/2.5,析亚欧
20220626,2022-06-26 17:00:00,2141219,韩K联,26日17:00,完,蔚山现代,[0:0],城南足球俱乐部,[0:0],一球,2.5,析亚欧
20220626,2022-06-26 17:30:00,2148926,日职联,26日17:30,完,京都不死鸟,[0:1],湘南海洋,[0:0],平/半,2,析亚欧
20220626,2022-06-26 17:30:00,2148558,日职乙,26日17:30,完,FC琉球,[0:1],町田泽维亚,[0:1],*半球,2/2.5,析亚欧
20220626,2022-06-26 18:00:00,2148559,日职乙,26日18:00,完,大宫松鼠,[0:1],金泽,[0:0],*平/半,2/2.5,析亚欧
20220626,2022-06-26 18:00:00,2148927,日职联,26日18:00,完,鸟栖沙岩,[5:0],FC东京,[1:0],平/半,2/2.5,析亚欧
20220626,2022-06-26 18:00:00,2141218,韩K联,26日18:00,完,浦项制铁,[1:1],金泉尚武,[1:1],平/半,2.5,析亚欧
20220626,2022-06-26 18:00:00,2148560,日职乙,26日18:00,完,山口雷法,[2:1],甲府风林,[0:0],*平/半,2,析亚欧
20220626,2022-06-26 18:30:00,2141217,韩K联,26日18:30,完,江原FC,[4:2],济州联队,[2:0],*平/半,2/2.5,析亚欧
20220629,2022-06-29 18:00:00,2148893,日职联,29日18:00,完,大阪钢巴,[2:0],广岛三箭,[2:0],*半球,2.5,析亚欧
20220702,2022-07-02 13:00:00,2148561,日职乙,2日13:00,完,秋田蓝色闪电,[0:1],山口雷法,[0:1],半球,2/2.5,析亚欧
20220702,2022-07-02 17:00:00,2148928,日职联,2日17:00,完,FC东京,[2:2],福冈黄蜂,[0:1],半球,2,析亚欧
20220702,2022-07-02 17:00:00,2141228,韩K联,2日17:00,完,济州联队,[2:2],FC首尔,[2:1],半球,2/2.5,析亚欧
20220702,2022-07-02 17:00:00,2148563,日职乙,2日17:00,完,甲府风林,[0:1],长崎成功丸,[0:1],平/半,2,析亚欧
20220702,2022-07-02 17:00:00,2148565,日职乙,2日17:00,完,水户蜀葵,[1:2],横滨FC,[1:1],平手,2.5,析亚欧
20220702,2022-07-02 17:00:00,2148564,日职乙,2日17:00,完,町田泽维亚,[2:3],仙台维加泰,[0:0],平/半,2/2.5,析亚欧
20220702,2022-07-02 17:00:00,2148562,日职乙,2日17:00,完,岩手盛冈仙鹤,[1:0],大宫松鼠,[1:0],*平/半,2.5,析亚欧
20220702,2022-07-02 17:30:00,2148929,日职联,2日17:30,完,柏太阳神,[1:2],鹿岛鹿角,[0:1],平手,2.5,析亚欧
20220702,2022-07-02 17:30:00,2148930,日职联,2日17:30,完,京都不死鸟,[2:1],札幌冈萨多,[1:0],平手,2/2.5,析亚欧
20220702,2022-07-02 17:30:00,2148931,日职联,2日17:30,完,广岛三箭,[3:0],磐田喜悦,[1:0],一球,2/2.5,析亚欧
20220702,2022-07-02 18:00:00,2148566,日职乙,2日18:00,完,金泽,[0:1],德岛漩涡,[0:1],平手,2,析亚欧
20220702,2022-07-02 18:00:00,2148567,日职乙,2日18:00,完,山形山神,[0:2],枥木SC,[0:1],半球,2/2.5,析亚欧
20220702,2022-07-02 18:00:00,2148568,日职乙,2日18:00,完,大分三神,[3:2],千叶市原,[0:1],平/半,2,析亚欧
20220702,2022-07-02 18:00:00,2148569,日职乙,2日18:00,完,冈山绿雉,[0:2],熊本深红,[0:1],平/半,2,析亚欧
20220702,2022-07-02 18:00:00,2141227,韩K联,2日18:00,完,金泉尚武,[1:2],全北现代,[1:0],*平/半,2.5,析亚欧
20220702,2022-07-02 18:00:00,2148933,日职联,2日18:00,完,大阪钢巴,[1:1],浦和红钻,[1:0],*平/半,2/2.5,析亚欧
20220702,2022-07-02 18:00:00,2148934,日职联,2日18:00,完,清水鼓动(中),[3:5],横滨水手,[1:2],*一球,2.5,析亚欧
20220702,2022-07-02 18:00:00,2148932,日职联,2日18:00,完,大阪樱花,[2:1],川崎前锋,[0:1],*平/半,2/2.5,析亚欧
20220702,2022-07-02 18:00:00,2148935,日职联,2日18:00,完,湘南海洋,[0:0],名古屋鲸八,[0:0],平手,2,析亚欧
20220702,2022-07-02 18:00:00,2141226,韩K联,2日18:00,完,浦项制铁,[2:0],蔚山现代,[1:0],*平/半,2/2.5,析亚欧
20220702,2022-07-02 18:30:00,2148936,日职联,2日18:30,完,鸟栖沙岩,[0:2],神户胜利船,[0:0],半球,2/2.5,析亚欧
20220702,2022-07-02 18:30:00,2148570,日职乙,2日18:30,完,群马草津温泉,[0:2],新泻天鹅,[0:2],*半球,2/2.5,析亚欧
20220702,2022-07-02 19:00:00,2141225,韩K联,2日19:00,完,城南足球俱乐部,[0:2],江原FC,[0:0],平手,2/2.5,析亚欧
20220703,2022-07-03 17:00:00,2148571,日职乙,3日17:00,完,东京绿茵,[2:1],FC琉球,[1:1],半/一,2/2.5,析亚欧
20220703,2022-07-03 18:00:00,2141224,韩K联,3日18:00,完,大邱FC,[0:0],水原城,[0:0],平/半,2/2.5,析亚欧
20220703,2022-07-03 18:30:00,2141223,韩K联,3日18:30,完,水原三星,[0:0],仁川联队,[0:0],平手,2/2.5,析亚欧
20220705,2022-07-05 18:00:00,2141233,韩K联,5日18:00,完,金泉尚武,[4:0],济州联队,[2:0],平手,2.5,析亚欧
20220705,2022-07-05 18:00:00,2141234,韩K联,5日18:00,完,城南足球俱乐部,[1:4],浦项制铁,[1:0],*半/一,2/2.5,析亚欧
20220705,2022-07-05 18:30:00,2141232,韩K联,5日18:30,完,蔚山现代,[2:1],江原FC,[0:0],一球,2.5,析亚欧
20220706,2022-07-06 17:00:00,2148572,日职乙,6日17:00,完,岩手盛冈仙鹤,[0:1],FC琉球,[0:1],平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148574,日职乙,6日18:00,完,金泽,[2:1],群马草津温泉,[2:0],平/半,2,析亚欧
20220706,2022-07-06 18:00:00,2148579,日职乙,6日18:00,完,枥木SC,[0:1],东京绿茵,[0:0],*平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148575,日职乙,6日18:00,完,熊本深红,[1:1],德岛漩涡,[0:1],平手,2,析亚欧
20220706,2022-07-06 18:00:00,2148580,日职乙,6日18:00,完,仙台维加泰,[3:0],甲府风林,[2:0],平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148577,日职乙,6日18:00,完,冈山绿雉,[4:2],大宫松鼠,[1:0],平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148573,日职乙,6日18:00,完,新泻天鹅,[1:2],千叶市原,[1:1],半球,2,析亚欧
20220706,2022-07-06 18:00:00,2148582,日职乙,6日18:00,完,横滨FC,[1:1],秋田蓝色闪电,[0:0],一球,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148576,日职乙,6日18:00,完,町田泽维亚,[2:3],水户蜀葵,[2:0],平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148581,日职乙,6日18:00,完,长崎成功丸,[1:1],山形山神,[1:1],平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148578,日职乙,6日18:00,完,山口雷法,[0:0],大分三神,[0:0],*平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2141231,韩K联,6日18:00,完,仁川联队,[0:1],水原城,[0:0],平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148940,日职联,6日18:00,完,柏太阳神,[0:1],名古屋鲸八,[0:1],平/半,2,析亚欧
20220706,2022-07-06 18:00:00,2148942,日职联,6日18:00,完,湘南海洋,[1:0],大阪钢巴,[1:0],平/半,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148943,日职联,6日18:00,完,神户胜利船,[2:1],清水鼓动,[1:0],半球,2/2.5,析亚欧
20220706,2022-07-06 18:00:00,2148938,日职联,6日18:00,完,磐田喜悦,[0:1],福冈黄蜂,[0:0],平手,2,析亚欧
20220706,2022-07-06 18:00:00,2148939,日职联,6日18:00,完,鹿岛鹿角,[3:3],大阪樱花,[1:1],半球,2.5/3,析亚欧
20220706,2022-07-06 18:00:00,2148937,日职联,6日18:00,完,FC东京,[3:0],札幌冈萨多,[2:0],平/半,2.5,析亚欧
20220706,2022-07-06 18:00:00,2148944,日职联,6日18:00,完,横滨水手,[3:0],广岛三箭,[1:0],平/半,2.5,析亚欧
20220706,2022-07-06 18:00:00,2141230,韩K联,6日18:00,完,水原三星,[1:1],大邱FC,[0:1],平手,2/2.5,析亚欧
20220706,2022-07-06 18:30:00,2148945,日职联,6日18:30,完,浦和红钻,[2:2],京都不死鸟,[1:0],半/一,2/2.5,析亚欧
20220706,2022-07-06 18:30:00,2141229,韩K联,6日18:30,完,FC首尔,[0:1],全北现代,[0:0],*平/半,2/2.5,析亚欧
20220708,2022-07-08 18:30:00,2141239,韩K联,8日18:30,完,江原FC,[3:2],金泉尚武,[2:0],平手,2/2.5,析亚欧
20220708,2022-07-08 18:30:00,2141240,韩K联,8日18:30,完,济州联队,[3:2],城南足球俱乐部,[1:0],半/一,2.5,析亚欧
20220709,2022-07-09 18:00:00,2141238,韩K联,9日18:00,完,全北现代,[2:2],仁川联队,[2:0],半/一,2.5,析亚欧
20220709,2022-07-09 18:00:00,2148946,日职联,9日18:00,完,磐田喜悦,[0:1],神户胜利船,[0:0],*平/半,2/2.5,析亚欧
20220709,2022-07-09 18:00:00,2148947,日职联,9日18:00,完,川崎前锋,[4:0],大阪钢巴,[4:0],一/球半,3,析亚欧
20220709,2022-07-09 19:00:00,2141237,韩K联,9日19:00,完,大邱FC,[1:1],蔚山现代,[0:0],*半球,2.5,析亚欧
20220710,2022-07-10 13:00:00,2148948,日职联,10日13:00,完,札幌冈萨多,[0:0],鹿岛鹿角,[0:0],*平/半,2.5,析亚欧
20220710,2022-07-10 17:00:00,2148949,日职联,10日17:00,完,名古屋鲸八,[0:2],清水鼓动,[0:1],半球,2/2.5,析亚欧
20220710,2022-07-10 17:00:00,2148950,日职联,10日17:00,完,广岛三箭,[1:1],湘南海洋,[0:0],半球,2,析亚欧
20220710,2022-07-10 17:00:00,2148587,日职乙,10日17:00,完,长崎成功丸,[2:2],岩手盛冈仙鹤,[2:0],半/一,2/2.5,析亚欧
20220710,2022-07-10 17:00:00,2148584,日职乙,10日17:00,完,甲府风林,[3:1],秋田蓝色闪电,[1:0],半/一,2,析亚欧
20220710,2022-07-10 17:00:00,2148586,日职乙,10日17:00,完,德岛漩涡,[1:1],横滨FC,[0:1],*平/半,2/2.5,析亚欧
20220710,2022-07-10 17:00:00,2148585,日职乙,10日17:00,完,水户蜀葵,[1:1],金泽,[1:0],平/半,2/2.5,析亚欧
20220710,2022-07-10 17:00:00,2148583,日职乙,10日17:00,完,千叶市原,[0:1],枥木SC,[0:1],半球,1.5/2,析亚欧
20220710,2022-07-10 18:00:00,2148591,日职乙,10日18:00,完,大宫松鼠,[2:2],东京绿茵,[0:1],*平/半,2.5,析亚欧
20220710,2022-07-10 18:00:00,2148589,日职乙,10日18:00,完,山形山神,[0:1],熊本深红,[0:1],平手,2.5,析亚欧
20220710,2022-07-10 18:00:00,2148592,日职乙,10日18:00,完,山口雷法,[1:3],新泻天鹅,[0:1],*半/一,2/2.5,析亚欧
20220710,2022-07-10 18:00:00,2148588,日职乙,10日18:00,完,群马草津温泉,[0:2],町田泽维亚,[0:1],*半/一,2,析亚欧
20220710,2022-07-10 18:00:00,2148593,日职乙,10日18:00,完,FC琉球,[1:1],仙台维加泰,[0:1],*半/一,2.5/3,析亚欧
20220710,2022-07-10 18:00:00,2148953,日职联,10日18:00,完,鸟栖沙岩,[0:1],柏太阳神,[0:1],平/半,2/2.5,析亚欧
20220710,2022-07-10 18:00:00,2141235,韩K联,10日18:00,完,浦项制铁,[1:0],水原三星,[1:0],半/一,2/2.5,析亚欧
20220710,2022-07-10 18:00:00,2148952,日职联,10日18:00,完,大阪樱花,[2:2],横滨水手,[1:0],*平/半,2.5,析亚欧
20220710,2022-07-10 18:00:00,2148951,日职联,10日18:00,完,福冈黄蜂,[1:0],京都不死鸟,[1:0],平/半,2,析亚欧
20220710,2022-07-10 18:00:00,2148954,日职联,10日18:00,完,浦和红钻,[3:0],FC东京,[1:0],半球,2/2.5,析亚欧
20220710,2022-07-10 18:00:00,2141236,韩K联,10日18:00,完,水原城,[4:3],FC首尔,[0:1],平手,2.5,析亚欧
20220710,2022-07-10 18:00:00,2148590,日职乙,10日18:00,完,大分三神,[2:2],冈山绿雉,[2:1],平/半,2,析亚欧
20220716,2022-07-16 17:00:00,2148594,日职乙,16日17:00,完,岩手盛冈仙鹤,[1:5],仙台维加泰,[0:1],*半球,2.5,析亚欧
20220716,2022-07-16 17:00:00,2148595,日职乙,16日17:00,完,甲府风林,[1:1],水户蜀葵,[1:0],平/半,2/2.5,析亚欧
20220716,2022-07-16 17:00:00,2141244,韩K联,16日17:00,完,金泉尚武,[0:1],仁川联队,[0:0],半球,2.5,析亚欧
20220716,2022-07-16 17:00:00,2141245,韩K联,16日17:00,完,全北现代,[3:2],城南足球俱乐部,[1:0],一球,2.5,析亚欧
20220716,2022-07-16 17:00:00,2141246,韩K联,16日17:00,完,蔚山现代,[2:1],水原三星,[0:0],半/一,2.5,析亚欧
20220716,2022-07-16 17:00:00,2148958,日职联,16日17:00,完,清水鼓动,[1:2],浦和红钻,[0:1],*平/半,2/2.5,析亚欧
20220716,2022-07-16 17:00:00,2148957,日职联,16日17:00,完,鹿岛鹿角,[1:1],神户胜利船,[0:0],半/一,2.5,析亚欧
20220716,2022-07-16 18:00:00,2148961,日职联,16日18:00,完,柏太阳神,[1:0],札幌冈萨多,[1:0],平/半,2.5,析亚欧
20220716,2022-07-16 18:00:00,2148962,日职联,16日18:00,完,鸟栖沙岩,[2:2],横滨水手,[1:1],*半球,2.5,析亚欧
20220716,2022-07-16 18:00:00,2148960,日职联,16日18:00,完,大阪钢巴,[1:2],大阪樱花,[1:0],*平/半,2.5/3,析亚欧
20220716,2022-07-16 18:00:00,2148963,日职联,16日18:00,完,湘南海洋,[0:0],福冈黄蜂,[0:0],平/半,2,析亚欧
20220716,2022-07-16 18:00:00,2141243,韩K联,16日18:00,完,水原城,[2:4],江原FC,[1:1],平/半,2.5,析亚欧
20220716,2022-07-16 18:00:00,2148598,日职乙,16日18:00,完,大分三神,[2:1],群马草津温泉,[1:0],半球,2/2.5,析亚欧
20220716,2022-07-16 18:00:00,2148597,日职乙,16日18:00,完,金泽,[0:3],新泻天鹅,[0:1],*半球,2/2.5,析亚欧
20220716,2022-07-16 19:00:00,2141241,韩K联,16日19:00,完,FC首尔,[2:1],大邱FC,[0:0],平手,2/2.5,析亚欧
20220716,2022-07-16 19:00:00,2141242,韩K联,16日19:00,完,浦项制铁,[1:1],济州联队,[0:0],平/半,2.5,析亚欧
20220717,2022-07-17 17:00:00,2148601,日职乙,17日17:00,完,冈山绿雉,[0:0],枥木SC,[0:0],平/半,2,析亚欧
20220717,2022-07-17 17:00:00,2148599,日职乙,17日17:00,完,秋田蓝色闪电,[0:2],山形山神,[0:2],*平/半,2/2.5,析亚欧
20220717,2022-07-17 17:00:00,2148600,日职乙,17日17:00,完,町田泽维亚,[1:2],长崎成功丸,[0:1],平手,2/2.5,析亚欧
20220717,2022-07-17 17:00:00,2148956,日职联,17日17:00,完,FC东京,[2:0],磐田喜悦,[2:0],半球,2.5,析亚欧
20220717,2022-07-17 17:00:00,2148602,日职乙,17日17:00,完,横滨FC,[4:0],千叶市原,[2:0],半球,2/2.5,析亚欧
20220717,2022-07-17 17:30:00,2148959,日职联,17日17:30,完,京都不死鸟,[1:1],广岛三箭,[0:0],*半球,2/2.5,析亚欧
20220717,2022-07-17 17:30:00,2148603,日职乙,17日17:30,完,FC琉球,[1:1],大宫松鼠,[0:0],*平/半,2/2.5,析亚欧
20220718,2022-07-18 18:00:00,2148604,日职乙,18日18:00,完,熊本深红,[1:0],山口雷法,[0:0],平/半,2/2.5,析亚欧
20220723,2022-07-23 17:00:00,2148605,日职乙,23日17:00,完,新泻天鹅,[2:3],冈山绿雉,[2:1],半/一,2/2.5,析亚欧
20220723,2022-07-23 17:00:00,2148609,日职乙,23日17:00,完,德岛漩涡,[0:0],FC琉球,[0:0],半球,2/2.5,析亚欧
20220723,2022-07-23 17:00:00,2148607,日职乙,23日17:00,完,岩手盛冈仙鹤,[1:3],町田泽维亚,[0:2],*半球,2/2.5,析亚欧
20220723,2022-07-23 18:00:00,2148613,日职乙,23日18:00,完,仙台维加泰,[1:2],长崎成功丸,[0:1],平手,2.5,析亚欧
20220723,2022-07-23 18:00:00,2148611,日职乙,23日18:00,完,大宫松鼠,[0:0],秋田蓝色闪电,[0:0],平手,2,析亚欧
20220723,2022-07-23 18:00:00,2148610,日职乙,23日18:00,完,山形山神,[0:1],群马草津温泉,[0:1],半/一,2/2.5,析亚欧
20220723,2022-07-23 18:00:00,2148612,日职乙,23日18:00,完,枥木SC,[2:1],山口雷法,[2:0],平/半,1.5/2,析亚欧
20220724,2022-07-24 17:00:00,2148614,日职乙,24日17:00,完,东京绿茵,[0:1],横滨FC,[0:0],*平/半,2.5,析亚欧
