date_str,full_start_time,match_id,联赛,赛事时间,状态,主场球队,比分,客场球队,半场,亚让,进球数,数据
20220701,2022-07-01 23:30:00,2166514,芬甲,1日23:30,完,科特卡,[4:1],MP米克力,[2:1],一球,2.5/3,析亚欧
20220702,2022-07-02 16:00:00,2229964,球会友谊,2日16:00,完,杜纳达纳,[1:2],沙莫林[斯伐甲7],[1:0],半/一,3/3.5,析亚欧
20220702,2022-07-02 20:00:00,2166387,芬超,2日20:00,完,洪卡,[1:1],玛丽港,[1:0],半/一,2.5,析亚欧
20220702,2022-07-02 22:00:00,2166511,芬甲,2日22:00,完,PEPO拉宾兰塔,[2:2],EIF埃克纳斯,[1:0],*半球,2.5/3,析亚欧
20220702,2022-07-02 22:00:00,2166509,芬甲,2日22:00,完,SJK学院,[1:3],查路,[1:3],平手,2.5/3,析亚欧
20220702,2022-07-02 22:00:00,2166510,芬甲,2日22:00,完,PIF帕拉宁,[3:2],PK-35海辛基,[1:0],*平/半,2.5/3,析亚欧
20220702,2022-07-02 22:00:00,2166386,芬超,2日22:00,完,奥卢,[0:6],VPS瓦萨,[0:2],平/半,2.5/3,析亚欧
20220702,2022-07-02 22:00:00,2166384,芬超,2日22:00,完,赫尔辛基,[1:1],古比斯,[0:1],半球,2/2.5,析亚欧
20220702,2022-07-02 23:00:00,2166385,芬超,2日23:00,完,拉赫蒂,[2:1],英特土尔库,[1:1],*平/半,2.5,析亚欧
20220704,2022-07-04 23:00:00,2166383,芬超,4日23:00,完,HIFK足球,[0:1],埃尔维斯,[0:1],*平/半,2/2.5,析亚欧
20220704,2022-07-04 23:30:00,2166520,芬甲,4日23:30,完,TPS土尔库,[1:3],科特卡,[1:1],半球,2.5,析亚欧
20220706,2022-07-06 23:30:00,2166517,芬甲,6日23:30,完,PK-35海辛基,[2:0],SJK学院,[2:0],平/半,2.5/3,析亚欧
20220706,2022-07-06 23:30:00,2166516,芬甲,6日23:30,完,MP米克力,[2:3],PIF帕拉宁,[2:0],半/一,2.5/3,析亚欧
20220706,2022-07-06 23:30:00,2166519,芬甲,6日23:30,完,KPV科高拉,[1:0],查普斯,[1:0],半/一,2.5/3,析亚欧
20220706,2022-07-06 23:30:00,2166515,芬甲,6日23:30,完,EIF埃克纳斯,[0:2],格尼斯坦,[0:1],半球,3,析亚欧
20220706,2022-07-06 23:30:00,2166518,芬甲,6日23:30,完,查路,[3:0],PEPO拉宾兰塔,[1:0],半/一,2.5/3,析亚欧
20220706,2022-07-06 23:59:00,2233668,球会友谊,6日23:59,完,杜纳达纳,[3:4],特伦辛[斯伐超8],[1:3],*半/一,3.5,析亚欧
20220709,2022-07-09 22:00:00,2166392,芬超,9日22:00,完,HIFK足球,[0:2],哈卡,[0:1],*半球,2/2.5,析亚欧
20220709,2022-07-09 22:30:00,2166391,芬超,9日22:30,完,VPS瓦萨,[1:3],玛丽港,[0:1],半/一,2.5,析亚欧
20220710,2022-07-10 21:00:00,2166390,芬超,10日21:00,完,古比斯,[4:0],拉赫蒂,[1:0],球半,2.5/3,析亚欧
20220710,2022-07-10 21:00:00,2166389,芬超,10日21:00,完,塞那乔其,[3:2],洪卡,[0:1],平手,2/2.5,析亚欧
20220710,2022-07-10 23:30:00,2166526,芬甲,10日23:30,完,PEPO拉宾兰塔,[3:3],PK-35海辛基,[1:1],平手,2.5,析亚欧
20220710,2022-07-10 23:30:00,2166525,芬甲,10日23:30,完,PIF帕拉宁,[0:2],TPS土尔库,[0:1],*一/球半,2.5/3,析亚欧
20220710,2022-07-10 23:30:00,2166524,芬甲,10日23:30,完,查路,[3:3],EIF埃克纳斯,[2:1],半球,2.5/3,析亚欧
20220711,2022-07-11 23:00:00,2166388,芬超,11日23:00,完,埃尔维斯,[0:2],奥卢,[0:1],半/一,2/2.5,析亚欧
20220711,2022-07-11 23:30:00,2166521,芬甲,11日23:30,完,查普斯,[2:1],格尼斯坦,[1:0],*半球,3,析亚欧
20220711,2022-07-11 23:30:00,2166523,芬甲,11日23:30,完,SJK学院,[2:1],MP米克力,[2:0],平/半,3,析亚欧
20220711,2022-07-11 23:30:00,2166522,芬甲,11日23:30,完,科特卡,[3:0],KPV科高拉,[1:0],一/球半,3,析亚欧
20220715,2022-07-15 23:00:00,2166397,芬超,15日23:00,完,洪卡,[5:0],拉赫蒂,[3:0],一球,2.5/3,析亚欧
20220715,2022-07-15 23:30:00,2166532,芬甲,15日23:30,完,MP米克力,[2:1],PEPO拉宾兰塔,[0:0],半/一,2.5/3,析亚欧
20220715,2022-07-15 23:30:00,2166531,芬甲,15日23:30,完,TPS土尔库,[2:1],SJK学院,[0:1],一/球半,2.5/3,析亚欧
20220715,2022-07-15 23:59:00,2236682,斯伐甲,15日23:59,完,米亚瓦斯巴达,[1:0],沙莫林,[0:0],平/半,2.5/3,析亚欧
20220716,2022-07-16 22:00:00,2166396,芬超,16日22:00,完,赫尔辛基,[3:1],VPS瓦萨,[1:1],一/球半,2.5/3,析亚欧
20220716,2022-07-16 22:00:00,2166529,芬甲,16日22:00,完,KPV科高拉,[2:1],PIF帕拉宁,[2:0],半/一,2.5/3,析亚欧
20220716,2022-07-16 22:00:00,2166528,芬甲,16日22:00,完,EIF埃克纳斯,[0:3],查普斯,[0:1],一球,3,析亚欧
20220716,2022-07-16 22:00:00,2166530,芬甲,16日22:00,完,PK-35海辛基,[0:4],查路,[0:3],*半球,2.5/3,析亚欧
20220716,2022-07-16 23:30:00,2166395,芬超,16日23:30,完,玛丽港,[1:1],HIFK足球,[1:1],半球,2.5,析亚欧
20220717,2022-07-17 16:30:00,2236687,斯伐甲,17日16:30,完,斯洛云B队,[2:1],阿特梅迪亚,[1:0],*平/半,3,析亚欧
20220717,2022-07-17 21:00:00,2166394,芬超,17日21:00,完,塞那乔其,[3:3],埃尔维斯,[1:1],平/半,2/2.5,析亚欧
20220717,2022-07-17 23:00:00,2236688,斯伐甲,17日23:00,完,[东9]库宾,[1:2],杜纳达纳[斯伐超12],[0:1],*平/半,2.5/3,析亚欧
20220717,2022-07-17 23:30:00,2166527,芬甲,17日23:30,完,格尼斯坦,[2:1],科特卡,[2:1],平手,2.5/3,析亚欧
20220718,2022-07-18 23:00:00,2166393,芬超,18日23:00,完,哈卡,[3:2],英特土尔库,[1:1],*平/半,2.5,析亚欧
20220720,2022-07-20 23:30:00,2166539,芬甲,20日23:30,完,查路,[1:1],SJK学院,[1:0],半/一,3,析亚欧
20220722,2022-07-22 23:00:00,2236691,斯伐甲,22日23:00,完,科马尔诺,[1:1],杜纳达纳,[1:1],平/半,2.5/3,析亚欧
20220722,2022-07-22 23:30:00,2166538,芬甲,22日23:30,完,科特卡,[3:1],查普斯,[2:0],一球,3,析亚欧
20220723,2022-07-23 19:00:00,2166401,芬超,23日19:00,完,埃尔维斯,[1:2],赫尔辛基,[1:0],*半/一,2.5,析亚欧
20220723,2022-07-23 21:00:00,2166537,芬甲,23日21:00,完,查路,[2:0],MP米克力,[1:0],一球,2.5/3,析亚欧
20220723,2022-07-23 22:00:00,2166534,芬甲,23日22:00,完,PEPO拉宾兰塔,[1:1],TPS土尔库,[0:0],*一/球半,2.5/3,析亚欧
20220723,2022-07-23 22:00:00,2166536,芬甲,23日22:00,完,PK-35海辛基,[3:1],EIF埃克纳斯,[0:0],平/半,2.5/3,析亚欧
20220723,2022-07-23 22:00:00,2166535,芬甲,23日22:00,完,PIF帕拉宁,[1:0],格尼斯坦,[0:0],*半球,2.5/3,析亚欧
20220723,2022-07-23 22:00:00,2166403,芬超,23日22:00,完,奥卢,[3:1],玛丽港,[2:1],平/半,2.5,析亚欧
20220723,2022-07-23 22:00:00,2166402,芬超,23日22:00,完,VPS瓦萨,[3:3],哈卡,[2:2],平手,2.5,析亚欧
20220724,2022-07-24 16:30:00,2236696,斯伐甲,24日16:30,完,斯利纳B队,[1:2],斯洛云B队,[0:1],半球,3/3.5,析亚欧
20220724,2022-07-24 16:30:00,2236695,斯伐甲,24日16:30,完,沙莫林,[3:1],拉查巴迪斯拉华,[1:0],球半,3,析亚欧
20220724,2022-07-24 21:00:00,2166399,芬超,24日21:00,完,拉赫蒂,[1:3],塞那乔其,[0:2],*平/半,2.5,析亚欧
20220724,2022-07-24 21:00:00,2166400,芬超,24日21:00,完,古比斯,[5:1],HIFK足球,[1:0],球半,2.5/3,析亚欧
20220725,2022-07-25 23:00:00,2166398,芬超,25日23:00,完,英特土尔库,[0:1],洪卡,[0:0],平手,2.5,析亚欧
20220725,2022-07-25 23:30:00,2166533,芬甲,25日23:30,完,SJK学院,[1:1],KPV科高拉,[1:0],平/半,2.5/3,析亚欧
20220727,2022-07-27 23:59:00,2166463,芬甲,27日23:59,完,PEPO拉宾兰塔,[2:1],MP米克力,[0:1],平手,2.5/3,析亚欧
20220729,2022-07-29 23:00:00,2166409,芬超,29日23:00,完,拉赫蒂,[1:1],埃尔维斯,[0:1],*平/半,2.5,析亚欧
20220729,2022-07-29 23:59:00,2236697,斯伐甲,29日23:59,完,杜纳达纳,[0:1],FK柯西斯,[0:1],平/半,3,析亚欧
20220730,2022-07-30 22:00:00,2166542,芬甲,30日22:00,完,EIF埃克纳斯,[2:0],科特卡,[2:0],*平/半,2.5/3,析亚欧
20220730,2022-07-30 22:00:00,2166406,芬超,30日22:00,完,赫尔辛基,[1:0],玛丽港,[1:0],球半,3,析亚欧
20220730,2022-07-30 22:00:00,2166407,芬超,30日22:00,完,洪卡,[4:0],VPS瓦萨,[0:0],一球,2.5/3,析亚欧
20220730,2022-07-30 22:00:00,2166544,芬甲,30日22:00,完,TPS土尔库,[3:1],查路,[2:0],半球,2.5,析亚欧
20220730,2022-07-30 22:00:00,2166545,芬甲,30日22:00,完,查普斯,[4:1],PIF帕拉宁,[3:0],半球,2.5/3,析亚欧
20220730,2022-07-30 22:00:00,2166543,芬甲,30日22:00,完,KPV科高拉,[2:1],PEPO拉宾兰塔,[1:0],半球,2.5/3,析亚欧
20220731,2022-07-31 16:30:00,2236703,斯伐甲,31日16:30,完,斯洛云B队,[2:1],斯拉沃,[1:0],平手,2.5/3,析亚欧
20220731,2022-07-31 16:30:00,2236702,斯伐甲,31日16:30,完,拉查巴迪斯拉华,[2:1],阿特梅迪亚,[2:0],*平/半,2.5,析亚欧
20220731,2022-07-31 20:00:00,2166405,芬超,31日20:00,完,哈卡,[2:1],古比斯,[0:0],*半球,2.5,析亚欧
20220731,2022-07-31 21:00:00,2166408,芬超,31日21:00,完,塞那乔其,[3:2],奥卢,[1:0],半球,2.5,析亚欧
20220731,2022-07-31 23:00:00,2236818,斯伐甲,31日23:00,完,克曼尼,[0:3],扑雷索夫,[0:0],平/半,2.5/3,析亚欧
20220731,2022-07-31 23:00:00,2236704,斯伐甲,31日23:00,完,库宾,[1:2],科马尔诺,[1:0],*一球,2.5/3,析亚欧
20220731,2022-07-31 23:30:00,2166541,芬甲,31日23:30,完,MP米克力,[1:2],PK-35海辛基,[1:0],平/半,2.5/3,析亚欧
20220731,2022-07-31 23:30:00,2166540,芬甲,31日23:30,完,格尼斯坦,[0:0],SJK学院,[0:0],平/半,2.5/3,析亚欧
20220801,2022-08-01 23:00:00,2166404,芬超,1日23:00,完,HIFK足球,[0:3],英特土尔库,[0:2],*半球,2.5,析亚欧
20220804,2022-08-04 23:59:00,2166550,芬甲,4日23:59,完,PK-35海辛基,[2:1],TPS土尔库,[2:0],*半/一,2.5/3,析亚欧
20220804,2022-08-04 23:59:00,2166551,芬甲,4日23:59,完,PEPO拉宾兰塔,[1:2],格尼斯坦,[1:2],*平/半,2.5/3,析亚欧
20220806,2022-08-06 20:00:00,2166415,芬超,6日20:00,完,VPS瓦萨,[3:0],埃尔维斯,[3:0],平手,2.5,析亚欧
20220806,2022-08-06 22:00:00,2166412,芬超,6日22:00,完,英特土尔库,[1:0],塞那乔其,[1:0],半/一,2.5,析亚欧
20220806,2022-08-06 22:00:00,2166549,芬甲,6日22:00,完,SJK学院,[3:4],查普斯,[1:2],平/半,2.5/3,析亚欧
20220806,2022-08-06 22:00:00,2166548,芬甲,6日22:00,完,PIF帕拉宁,[1:4],科特卡,[0:2],*半/一,2.5/3,析亚欧
20220806,2022-08-06 23:30:00,2166411,芬超,6日23:30,完,玛丽港,[2:0],哈卡,[1:0],平手,2.5,析亚欧
20220807,2022-08-07 16:30:00,2236710,斯伐甲,7日16:30,完,阿特梅迪亚,[2:1],波瓦兹斯卡,[0:1],半球,3,析亚欧
20220807,2022-08-07 16:30:00,2236712,斯伐甲,7日16:30,完,沙莫林,[3:0],扑雷索夫,[1:0],半/一,3,析亚欧
20220807,2022-08-07 21:00:00,2166414,芬超,7日21:00,完,古比斯,[1:1],洪卡,[1:0],半球,2/2.5,析亚欧
20220807,2022-08-07 23:30:00,2166547,芬甲,7日23:30,完,MP米克力,[2:2],EIF埃克纳斯,[0:1],*平/半,3,析亚欧
20220807,2022-08-07 23:30:00,2166546,芬甲,7日23:30,完,查路,[3:0],KPV科高拉,[1:0],半/一,2.5,析亚欧
20220807,2022-08-07 23:59:00,2166413,芬超,7日23:59,完,奥卢,[1:1],赫尔辛基,[0:1],*半/一,2.5/3,析亚欧
20220808,2022-08-08 23:00:00,2166410,芬超,8日23:00,完,拉赫蒂,[0:0],HIFK足球,[0:0],平/半,2.5,析亚欧
20220812,2022-08-12 23:00:00,2236713,斯伐甲,12日23:00,完,杜纳达纳,[2:2],沙莫林,[2:1],半球,2.5,析亚欧
20220812,2022-08-12 23:00:00,2236716,斯伐甲,12日23:00,完,波瓦兹斯卡,[3:2],斯利纳B队,[1:0],平/半,2.5/3,析亚欧
20220812,2022-08-12 23:00:00,2166420,芬超,12日23:00,完,哈卡,[3:2],奥卢,[1:1],半/一,2.5/3,析亚欧
20220812,2022-08-12 23:30:00,2166555,芬甲,12日23:30,完,查普斯,[0:1],PEPO拉宾兰塔,[0:0],半/一,2.5/3,析亚欧
20220812,2022-08-12 23:30:00,2166557,芬甲,12日23:30,完,格尼斯坦,[2:2],查路,[2:0],*平/半,2.5/3,析亚欧
20220812,2022-08-12 23:30:00,2166556,芬甲,12日23:30,完,TPS土尔库,[1:0],MP米克力,[0:0],一/球半,2.5/3,析亚欧
20220812,2022-08-12 23:30:00,2166554,芬甲,12日23:30,完,科特卡,[1:0],SJK学院,[1:0],半/一,2.5/3,析亚欧
20220813,2022-08-13 20:00:00,2166552,芬甲,13日20:00,完,KPV科高拉,[1:1],PK-35海辛基,[1:1],平手,2.5,析亚欧
20220813,2022-08-13 22:00:00,2166419,芬超,13日22:00,完,英特土尔库,[1:1],VPS瓦萨,[1:1],平/半,2.5/3,析亚欧
20220813,2022-08-13 22:00:00,2166553,芬甲,13日22:00,完,EIF埃克纳斯,[4:0],PIF帕拉宁,[1:0],球半,3,析亚欧
20220813,2022-08-13 22:00:00,2166417,芬超,13日22:00,完,埃尔维斯,[0:4],洪卡,[0:1],平手,2.5,析亚欧
20220814,2022-08-14 16:30:00,2236719,斯伐甲,14日16:30,完,斯洛云B队,[1:4],MSK贝塞夫,[0:3],平手,3,析亚欧
20220814,2022-08-14 16:30:00,2236718,斯伐甲,14日16:30,完,拉查巴迪斯拉华,[0:1],斯拉沃,[0:0],*平/半,2.5/3,析亚欧
20220814,2022-08-14 21:00:00,2166418,芬超,14日21:00,完,古比斯,[1:0],玛丽港,[0:0],一/球半,2.5,析亚欧
20220815,2022-08-15 23:00:00,2166416,芬超,15日23:00,完,HIFK足球,[0:2],塞那乔其,[0:1],*平/半,2.5,析亚欧
20220816,2022-08-16 23:30:00,2166564,芬甲,16日23:30,完,MP米克力,[3:0],科特卡,[1:0],*半球,2.5/3,析亚欧
20220818,2022-08-18 23:30:00,2166563,芬甲,18日23:30,完,TPS土尔库,[2:2],EIF埃克纳斯,[2:0],一球,2.5/3,析亚欧
20220819,2022-08-19 23:00:00,2236728,斯伐甲,19日23:00,完,斯洛云B队,[1:2],库宾,[0:2],半/一,3,析亚欧
20220820,2022-08-20 16:30:00,2236727,斯伐甲,20日16:30,完,斯利纳B队,[0:4],扑雷索夫,[0:4],平手,3,析亚欧
20220820,2022-08-20 22:00:00,2166561,芬甲,20日22:00,完,查路,[3:1],查普斯,[1:1],一球,3,析亚欧
20220820,2022-08-20 22:00:00,2166425,芬超,20日22:00,完,塞那乔其,[2:1],古比斯,[1:1],*平/半,2.5,析亚欧
20220820,2022-08-20 22:00:00,2166424,芬超,20日22:00,完,VPS瓦萨,[2:3],拉赫蒂,[1:1],半/一,2.5,析亚欧
20220820,2022-08-20 22:00:00,2166560,芬甲,20日22:00,完,PK-35海辛基,[2:2],格尼斯坦,[2:1],平/半,2.5/3,析亚欧
20220820,2022-08-20 22:00:00,2166562,芬甲,20日22:00,完,PEPO拉宾兰塔,[0:2],科特卡,[0:0],*半球,2.5/3,析亚欧
20220821,2022-08-21 16:30:00,2236725,斯伐甲,21日16:30,完,阿特梅迪亚,[3:2],杜纳达纳,[1:0],*平/半,2.5/3,析亚欧
20220821,2022-08-21 16:30:00,2236726,斯伐甲,21日16:30,完,沙莫林,[1:0],科马尔诺,[0:0],平/半,2.5/3,析亚欧
20220821,2022-08-21 21:00:00,2166423,芬超,21日21:00,完,奥卢,[1:0],英特土尔库,[0:0],*平/半,2.5,析亚欧
20220821,2022-08-21 21:00:00,2166422,芬超,21日21:00,完,哈卡,[0:3],赫尔辛基,[0:3],*平/半,2.5,析亚欧
20220821,2022-08-21 23:30:00,2166559,芬甲,21日23:30,完,MP米克力,[1:1],KPV科高拉,[0:0],平/半,2.5,析亚欧
20220821,2022-08-21 23:30:00,2166421,芬超,21日23:30,完,玛丽港,[1:5],埃尔维斯,[1:4],平/半,2.5,析亚欧
20220822,2022-08-22 23:00:00,2166426,芬超,22日23:00,完,洪卡,[4:1],HIFK足球,[1:0],球半,2.5,析亚欧
20220823,2022-08-23 23:30:00,2166558,芬甲,23日23:30,完,SJK学院,[4:0],PIF帕拉宁,[1:0],半/一,2.5/3,析亚欧
20220825,2022-08-25 23:35:00,2166570,芬甲,25日23:35,完,KPV科高拉,[1:1],TPS土尔库,[0:0],*半球,2.5,析亚欧
20220826,2022-08-26 23:00:00,2166432,芬超,26日23:00,完,拉赫蒂,[0:2],玛丽港,[0:0],平/半,2.5/3,析亚欧
20220826,2022-08-26 23:00:00,2166569,芬甲,26日23:00,完,查普斯,[3:0],PK-35海辛基,[1:0],*平/半,2.5/3,析亚欧
20220826,2022-08-26 23:30:00,2166568,芬甲,26日23:30,完,科特卡,[2:1],查路,[0:0],平手,2.5/3,析亚欧
20220827,2022-08-27 20:00:00,2166431,芬超,27日20:00,完,洪卡,[2:2],奥卢,[0:1],球半,2.5/3,析亚欧
20220827,2022-08-27 20:00:00,2166430,芬超,27日20:00,完,埃尔维斯,[2:3],哈卡,[1:1],*平/半,2.5,析亚欧
20220827,2022-08-27 22:00:00,2166567,芬甲,27日22:00,完,PIF帕拉宁,[0:2],PEPO拉宾兰塔,[0:0],平/半,2.5/3,析亚欧
20220827,2022-08-27 22:00:00,2166428,芬超,27日22:00,完,英特土尔库,[1:2],古比斯,[1:0],*平/半,2.5,析亚欧
20220827,2022-08-27 22:00:00,2166566,芬甲,27日22:00,完,SJK学院,[0:3],EIF埃克纳斯,[0:1],*平/半,2.5/3,析亚欧
20220828,2022-08-28 16:30:00,2236735,斯伐甲,28日16:30,完,拉查巴迪斯拉华,[1:2],MSK贝塞夫,[1:1],*半球,2.5/3,析亚欧
